username,num_days,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050160,2.0,2.0,157.666666667,290.333333333,2.0,12.9444444443,24.3333333333,2.0,13.611111111,26.0,0.0,0.0,0.0,2.66666666667,0.0,2.66666666667,0.0,1.0,6.688275525,1.0,2.0,0.75,2.66666666667,1.0,0.0,0.0,7.33333333333,3.16666666667,3.33333333333,1.41666666667,7.0,3.5,1.66666666667,0.416666666667,0.0,0.0,14.3333333333,6.66666666667,5.0,1.83333333333,19.3333333333,8.5,11.3333333333,4.91666666667,0.0,0.0,22.0,9.5,52.6666666667,22.9166666667,0.0,0.0,0.0,0.0,0.0,40.66666667,30.0
Y1050161,1.0,1.0,77.3333333333,77.6666666667,0.333333333333,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66666667,40.0
Y1050162,2.66666666667,2.66666666667,468.555555567,1337.66666667,2.66666666667,19.38888889,54.3333333333,2.66666666667,107.888888867,309.0,0.0,0.0,0.0,10.3333333333,8.33333333333,2.0,0.794444444333,0.205555555667,12.3625772533,5.0,9.33333333333,0.866666666667,10.0,0.977777777667,0.0,0.0,51.6666666667,4.177777778,93.3333333333,8.95555555667,104.0,10.01111111,31.3333333333,3.01111111133,0.0,0.0,155.666666667,14.18888889,124.666666667,11.9666666657,280.333333333,26.1555555533,145.0,13.9722222233,0.0,0.0,290.666666667,27.1555555533,716.0,67.2833333333,0.0,0.0,0.0,0.0,0.0,30.0,30.0
Y1050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050165,0.333333333333,0.333333333333,1.33333333333,1.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050166,1.33333333333,1.33333333333,17.6666666667,35.3333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,3.0,6.0,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.423952711,1.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,1.33333333333,1.33333333333,1.33333333333,1.33333333333,0.0,0.0,1.33333333333,1.33333333333,1.66666666667,1.66666666667,3.0,3.0,3.0,3.0,0.0,0.0,3.33333333333,3.33333333333,9.33333333333,9.33333333333,0.0,0.0,0.0,0.0,0.0,26.66666667,20.0
Y1050167,1.33333333333,1.33333333333,230.166666667,460.333333333,0.666666666667,62.0,62.0,1.0,14.1666666667,18.3333333333,0.0,0.0,0.0,6.66666666667,3.0,3.66666666667,0.299663299667,0.367003367,3.19088288867,2.66666666667,2.33333333333,0.245791246,5.66666666667,0.555555555667,0.333333333333,0.037037037,1.33333333333,0.141414141333,1.0,0.111111111,5.66666666667,0.569023569,0.666666666667,0.0673400673333,0.0,0.0,7.0,0.710437710333,1.66666666667,0.178451178333,8.66666666667,0.888888889,11.3333333333,1.12457912467,0.333333333333,0.037037037,15.3333333333,1.55555555567,35.6666666667,3.606060606,0.0,0.0,0.0,0.0,0.0,65.33333333,30.0
Y1050168,1.0,1.0,31.5,54.6666666667,0.666666666667,2.0,2.0,0.333333333333,0.666666666667,0.666666666667,0.0,0.0,0.0,0.666666666667,0.0,0.666666666667,0.0,0.333333333333,2.42451332133,2.33333333333,0.0,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,0.0,0.0,0.666666666667,0.333333333333,1.33333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,8.333333333,10.0
Y1050169,1.33333333333,1.33333333333,158.444444433,384.0,1.33333333333,13.3333333333,31.3333333333,1.33333333333,23.3333333333,58.0,0.0,0.0,0.0,4.33333333333,1.0,3.33333333333,0.227272727333,0.439393939333,4.402733123,2.33333333333,2.66666666667,0.515151515,4.33333333333,0.666666666667,0.0,0.0,20.3333333333,4.03030303033,9.33333333333,0.848484848333,17.0,1.54545454533,4.0,0.363636363667,0.0,0.0,37.3333333333,5.57575757567,13.3333333333,1.212121212,50.6666666667,6.78787878667,25.0,2.54545454533,0.0,0.0,55.0,7.45454545333,130.666666667,16.7878787867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
