username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050305,3.0,601.2,1.8,6.6,3.8,3.0,6.4,1.4,36.6,9.2,3.8,19.6,1.4,0.6,0.6,0.2,0.6,2.529411765,3.8,2.0
Y1050306,3.4,415.4,2.0,3.8,0.4,2.2,3.4,0.0,25.4,3.2,5.0,11.6,0.0,1.4,1.4,1.2,1.4,3.338235294,0.6,1.0
Y1050307,0.6,141.4,0.6,2.0,1.2,0.8,1.6,0.2,9.4,3.4,0.4,4.0,0.2,0.6,0.6,0.2,0.6,1.666470588,0.0,1.0
Y1050308,4.8,1161.0,4.4,9.4,5.4,6.2,9.4,0.6,235.2,49.4,40.6,117.0,0.6,0.6,0.6,0.2,0.6,1.985294118,0.0,1.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050310,0.8,122.6,0.6,2.2,1.4,0.8,1.8,0.4,6.2,0.0,1.4,3.4,0.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050311,5.4,1951.0,4.8,18.8,8.4,15.8,16.8,1.2,205.4,63.2,23.8,87.6,1.2,0.2,0.2,0.2,0.2,0.323529412,3.6,2.0
Y1050312,0.6,92.4,0.4,2.4,0.4,1.6,2.2,0.0,7.8,1.8,0.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050313,1.6,289.0,1.6,5.6,3.0,3.8,5.2,0.0,44.2,5.8,9.2,19.4,0.0,0.8,0.8,0.6,0.8,1.941176471,2.6,3.0
Y1050314,0.8,681.0,0.8,8.0,6.0,4.8,6.6,1.8,51.2,9.0,6.4,20.8,1.8,1.6,1.6,1.0,1.6,2.588235294,2.0,3.0
Y1050315,1.4,1058.0,1.4,10.2,7.0,9.2,10.2,0.4,240.6,91.4,31.8,90.6,0.4,0.6,0.6,0.4,0.6,1.951176471,2.8,2.0
Y1050316,2.0,757.6,1.6,7.8,7.2,2.4,7.2,1.8,51.6,3.4,7.4,32.2,1.8,0.8,0.8,0.4,0.8,1.058823529,2.0,1.0
Y1050317,3.4,1375.2,3.0,15.2,9.4,7.2,14.6,1.4,166.4,8.8,24.6,68.4,1.4,2.4,2.4,1.0,2.4,5.842941176,5.8,5.0
Y1050318,4.8,1169.8,3.8,14.0,12.2,11.6,13.2,3.8,164.0,17.8,55.2,80.0,3.8,2.4,2.4,1.8,2.4,4.529411765,5.2,4.0
Y1050319,1.2,549.4,1.2,9.0,6.0,3.8,8.4,1.0,56.2,21.2,2.0,24.4,1.0,1.0,1.0,0.6,1.0,4.647058824,7.4,7.0
Y1050320,4.2,329.0,0.8,5.6,4.0,2.8,4.8,1.0,35.4,15.8,5.4,7.2,1.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0
Y1050321,0.2,53.6,0.2,1.0,0.6,0.2,1.0,0.0,2.8,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.0
Y1050322,5.0,891.0,4.4,13.4,8.8,8.2,12.8,2.4,161.8,14.2,24.2,112.4,2.4,2.4,2.4,1.6,2.4,8.323529412,9.8,9.0
Y1050323,6.2,1432.0,5.8,14.6,13.0,9.4,14.4,1.2,162.2,17.0,58.8,71.6,1.2,2.4,2.4,2.0,2.4,8.867647059,9.6,8.0
Y1050324,2.2,1095.2,1.2,15.2,9.4,13.6,14.6,0.2,322.2,151.4,71.2,84.0,0.4,0.6,0.6,0.4,0.6,2.627647059,4.6,3.0
Y1050325,2.2,875.6,1.6,7.6,4.4,5.8,7.2,1.0,74.4,10.4,10.2,35.2,1.0,0.6,0.6,0.4,0.6,2.083529412,2.8,2.0
Y1050326,1.4,526.8,1.4,6.2,5.0,3.0,6.2,0.6,47.2,8.2,7.8,20.4,0.6,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Y1050327,0.6,382.0,0.6,9.6,7.4,4.2,8.0,1.8,32.2,0.6,5.8,15.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050328,4.6,2065.6,2.4,15.6,14.4,15.4,15.4,1.0,437.6,245.0,36.8,131.4,1.0,2.4,2.4,1.2,2.4,10.0,6.2,7.0
Y1050329,4.0,1071.8,1.4,7.6,2.0,6.6,6.2,0.0,80.8,38.6,11.8,20.6,0.0,0.6,0.6,0.2,0.6,1.470588235,3.6,2.0
Y1050330,2.8,449.6,2.4,8.2,6.8,1.6,6.2,2.2,31.4,0.6,2.0,21.4,2.2,0.0,0.0,0.0,0.0,0.0,2.6,1.0
Y1050331,2.2,333.4,1.4,6.6,3.8,4.8,6.2,0.2,57.2,14.6,10.6,25.0,0.2,0.2,0.2,0.2,0.2,0.470588235,1.8,1.0
Y1050332,3.0,1339.0,2.8,17.6,15.8,12.8,16.2,5.0,176.4,58.2,38.4,53.2,5.4,2.0,2.0,1.2,2.0,5.955882353,5.0,4.0
Y1050333,3.0,260.2,1.6,2.4,0.8,0.6,2.2,0.2,5.0,0.0,0.6,3.2,0.2,0.2,0.2,0.2,0.2,0.0,2.2,1.0
Y1050334,2.0,245.6,1.6,4.4,2.8,1.8,4.4,0.8,31.4,2.4,3.0,19.2,0.8,0.6,0.6,0.4,0.6,1.647058824,2.2,2.0
Y1050335,1.6,396.4,1.6,6.6,4.6,2.0,6.0,1.0,55.0,8.2,4.4,38.2,1.2,0.2,0.2,0.2,0.2,0.0,2.2,1.0
Y1050336,1.4,662.8,1.0,8.8,6.4,4.0,8.4,0.6,69.0,14.4,4.8,41.2,0.6,0.2,0.2,0.2,0.2,0.0,7.0,5.0
Y1050337,0.6,399.6,0.4,5.2,2.4,3.0,5.2,0.2,59.0,17.8,5.4,33.6,0.2,0.2,0.2,0.2,0.2,0.470588235,2.2,1.0
Y1050338,1.8,225.2,0.8,2.8,1.6,2.2,2.0,0.8,32.2,12.4,5.6,7.8,0.8,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050339,1.2,174.2,1.0,3.0,1.2,1.0,3.0,0.0,12.4,1.0,1.2,9.4,0.0,0.2,0.2,0.2,0.2,1.544117647,3.2,2.0
Y1050340,3.6,781.0,3.2,10.4,9.0,5.6,10.2,1.8,97.6,16.8,13.0,56.8,1.8,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050341,1.6,851.0,1.6,11.0,10.2,5.4,11.0,0.0,80.0,22.4,10.4,38.0,0.0,0.0,0.0,0.0,0.0,0.862941176,3.0,2.0
Y1050342,1.6,286.8,1.4,5.2,4.0,1.8,5.2,0.2,34.0,1.8,3.8,24.8,0.2,0.0,0.0,0.0,0.0,0.0,5.8,5.0
Y1050343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050344,5.4,790.2,4.4,15.2,9.8,8.2,13.2,2.6,75.6,11.2,2.8,50.8,2.6,0.8,0.8,0.6,0.8,2.294117647,6.0,4.0
Y1050345,0.8,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0
Y1050346,4.6,373.0,0.8,3.8,1.0,2.6,3.4,0.2,31.8,1.2,3.4,22.0,0.2,2.4,2.4,1.2,2.4,3.592941176,3.8,5.0
Y1050347,2.8,744.8,2.6,12.4,10.0,5.6,11.0,1.8,65.6,12.2,7.0,30.4,1.8,0.0,0.0,0.0,0.0,0.0,4.4,2.0
Y1050348,1.2,528.4,1.2,5.6,5.6,4.8,5.6,0.2,102.0,47.0,17.6,31.2,0.2,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050349,4.0,437.0,1.8,2.4,0.0,1.0,2.2,0.0,8.0,2.4,0.6,3.2,0.0,2.4,2.4,1.2,2.4,6.691176471,5.0,6.0
Y1050350,5.0,916.0,3.0,9.0,5.6,8.4,6.8,1.2,197.8,80.6,53.0,30.8,1.2,0.2,0.2,0.2,0.2,0.0,2.0,1.0
Y1050351,4.6,662.0,4.4,15.0,12.2,9.8,13.8,1.6,128.6,37.0,21.0,58.0,1.6,2.4,2.4,1.4,2.4,5.882352941,6.8,7.0
Y1050352,5.0,879.4,4.2,12.0,10.4,5.6,9.0,3.0,65.4,26.2,11.0,13.6,3.2,2.4,2.4,1.0,2.4,8.544117647,7.6,8.0
Y1050353,6.0,1270.2,5.0,19.0,12.6,12.4,18.2,2.6,182.8,49.8,30.6,82.6,2.6,1.6,1.6,1.0,1.6,5.779411765,4.6,5.0
Y1050354,4.4,1213.8,4.2,15.0,13.8,7.4,13.6,4.2,137.6,11.2,22.4,89.6,4.4,1.6,1.6,0.8,1.6,5.078235294,6.0,5.0
Y1050355,1.0,72.0,0.6,1.2,0.6,0.4,1.2,0.0,3.2,0.8,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0
Y1050356,4.0,1093.8,3.2,14.2,10.8,10.2,13.8,1.2,114.8,13.8,21.6,65.2,1.2,1.0,1.0,0.8,1.0,3.205882353,3.6,3.0
Y1050357,2.0,657.4,1.6,7.4,6.0,6.4,7.4,1.2,90.4,13.6,23.6,45.6,1.2,0.6,0.6,0.4,0.6,2.607647059,2.4,2.0
Y1050358,3.8,1222.4,3.0,12.8,5.2,4.8,12.6,1.2,71.6,19.2,8.6,35.4,1.2,2.4,2.4,1.0,2.4,6.612941176,4.6,5.0
Y1050359,1.8,213.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.6,2.553529412,1.6,2.0
Y1050360,1.6,810.8,1.2,10.2,6.4,6.0,9.4,1.4,103.2,14.0,33.8,43.2,1.4,0.6,0.6,0.2,0.6,2.705882353,3.2,3.0
Y1050361,3.4,291.8,2.4,6.6,4.4,3.2,5.2,1.4,49.6,19.4,4.8,20.6,1.4,0.8,0.8,0.6,0.8,2.818823529,3.4,3.0
Y1050362,6.0,1362.0,5.4,16.8,14.8,10.6,16.2,2.8,181.4,16.6,20.2,127.2,2.8,2.4,2.4,1.4,2.4,7.269411765,7.6,8.0
Y1050363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050364,4.2,851.2,4.0,14.0,7.8,10.4,12.6,0.8,178.8,66.2,31.2,57.0,0.8,0.6,0.6,0.4,0.6,3.117647059,7.8,7.0
Y1050365,3.8,1401.2,3.2,16.4,15.6,7.4,16.0,2.6,184.2,23.6,17.6,125.8,2.6,2.4,2.4,1.4,2.4,9.823529412,8.4,9.0
Y1050366,1.0,578.4,1.0,8.4,7.2,2.4,8.0,2.0,42.0,4.2,6.8,21.6,2.2,0.0,0.0,0.0,0.0,0.0,2.4,1.0
Y1050367,3.0,1383.2,2.8,18.2,16.0,10.0,16.4,2.8,129.6,45.6,19.2,38.4,2.8,2.4,2.4,1.0,2.4,8.465882353,8.4,9.0
Y1050368,1.4,606.6,1.2,6.8,3.6,5.2,6.8,0.6,100.0,45.2,6.0,40.8,0.6,0.6,0.6,0.2,0.6,2.794117647,2.8,2.0
Y1050369,1.2,455.2,0.8,5.2,3.6,2.6,4.8,0.6,31.8,3.8,4.4,18.4,0.8,0.0,0.0,0.0,0.0,0.0,2.4,1.0
Y1050370,1.4,462.0,1.2,5.6,4.8,4.8,5.4,1.0,69.6,16.4,20.6,26.2,1.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0
Y1050371,1.4,421.0,0.8,5.4,3.6,2.8,5.4,0.4,58.0,6.4,5.6,41.4,0.4,0.2,0.2,0.2,0.2,0.455882353,4.8,4.0
Y1050372,3.2,1289.8,3.0,14.0,10.4,9.4,13.8,1.8,119.4,30.4,16.2,57.6,2.2,2.4,2.4,1.8,2.4,8.230588235,4.8,5.0
Y1050373,1.6,206.2,0.6,3.2,1.8,1.4,2.8,0.8,10.2,0.8,0.4,6.2,0.8,0.0,0.0,0.0,0.0,0.0,2.8,2.0
Y1050374,1.8,467.2,1.8,8.8,6.6,4.0,7.6,2.4,57.8,17.0,7.8,23.8,2.4,0.0,0.0,0.0,0.0,0.0,4.4,3.0
Y1050375,5.8,689.8,1.0,2.6,2.2,1.8,2.6,0.6,41.6,1.4,12.6,25.8,0.6,0.0,0.0,0.0,0.0,0.0,3.8,3.0
Y1050376,5.8,1556.6,4.6,16.4,15.4,8.4,15.4,3.6,179.2,56.2,31.4,77.2,3.6,2.4,2.4,1.8,2.4,8.842941176,9.0,9.0
Y1050377,2.4,202.4,1.0,4.4,2.6,0.6,3.8,0.8,11.0,0.6,0.0,7.4,0.8,1.6,1.6,1.0,1.6,2.705882353,5.8,4.0
Y1050378,4.0,2517.6,3.4,16.8,16.8,8.4,16.8,6.0,410.8,12.4,39.6,342.6,6.4,2.4,2.4,1.2,2.4,10.0,8.4,9.0
Y1050379,5.4,706.0,5.0,13.4,11.0,1.6,13.0,1.0,44.2,1.4,0.4,35.0,1.0,0.0,0.0,0.0,0.0,0.0,7.8,6.0
Y1050380,5.8,1115.6,1.6,4.6,3.4,3.2,4.6,0.4,58.6,11.6,9.8,33.2,0.4,2.4,2.4,1.2,2.4,10.0,6.6,8.0
Y1050381,5.2,1215.4,5.0,16.4,13.8,12.0,15.8,2.4,126.8,17.4,26.0,68.0,2.6,2.4,2.4,1.8,2.4,6.970588235,6.4,5.0
Y1050382,2.2,496.4,1.2,3.6,1.4,2.8,2.8,0.4,43.0,9.6,11.2,10.8,0.6,0.0,0.0,0.0,0.0,0.0,3.2,2.0
Y1050383,0.4,42.8,0.4,0.6,0.4,0.0,0.4,0.2,0.8,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.6,1.0
Y1050384,2.8,1040.6,2.6,9.2,7.0,7.4,8.6,2.2,187.0,43.4,43.8,71.2,2.4,0.0,0.0,0.0,0.0,0.0,3.4,3.0
Y1050385,4.0,1080.8,2.6,11.2,9.8,9.6,10.4,3.2,275.6,18.8,81.0,159.6,3.2,0.8,0.8,0.6,0.8,2.352941176,8.2,4.0
Y1050386,3.8,436.2,1.2,3.2,1.4,2.2,2.8,0.0,31.6,5.0,3.6,13.4,0.0,0.8,0.8,0.4,0.8,2.019411765,4.2,3.0
Y1050387,3.4,510.0,3.2,7.8,5.0,5.6,7.2,1.6,83.6,17.6,19.8,30.6,1.6,0.2,0.2,0.2,0.2,0.0,0.4,1.0
Y1050388,0.6,57.4,0.4,1.0,0.6,0.6,0.8,0.0,3.8,0.2,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0
Y1050389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050390,0.6,56.4,0.2,1.2,0.8,0.0,1.0,0.2,1.8,0.0,0.0,1.2,0.2,0.2,0.2,0.2,0.2,0.392352941,1.2,1.0
Y1050391,1.0,249.8,1.0,5.6,2.6,1.8,4.6,1.0,21.4,2.2,3.6,10.2,1.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0
Y1050392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0
Y1050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050394,1.0,295.4,0.8,3.2,2.2,2.2,2.8,0.4,12.2,0.6,2.6,6.4,0.4,0.0,0.0,0.0,0.0,1.176470588,2.6,2.0
Y1050395,0.6,48.6,0.4,1.2,0.4,1.0,1.0,0.2,16.4,11.4,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050396,4.8,1081.6,4.6,12.8,12.4,7.2,12.6,1.8,139.8,46.4,26.8,51.2,1.8,1.2,1.2,0.6,1.2,3.411764706,3.2,2.0
Y1050397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.0
Y1050398,0.2,61.0,0.2,1.0,1.0,0.2,1.0,0.0,3.4,1.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050400,2.8,676.4,2.6,9.2,8.6,3.6,8.6,2.6,73.2,20.4,6.6,35.2,2.6,0.6,0.6,0.2,0.6,1.514705882,2.8,2.0
Y1050401,0.4,72.8,0.4,0.8,0.4,0.2,0.4,0.2,2.0,0.2,0.0,0.8,0.2,0.2,0.2,0.2,0.2,0.0,1.6,1.0
Y1050402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050403,0.6,56.8,0.4,0.8,0.4,0.0,0.6,0.4,3.6,0.0,0.0,2.8,0.4,0.2,0.2,0.2,0.2,0.588235294,2.4,2.0
Y1050404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0
Y1050405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0
Y1050406,0.4,263.0,0.2,0.4,0.0,0.4,0.2,0.0,3.2,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.2,0.0,1.2,1.0
Y1050407,2.0,596.8,1.2,6.8,5.8,3.8,6.2,1.8,51.4,5.6,5.6,34.6,1.8,0.2,0.2,0.2,0.2,1.132352941,1.8,1.0
Y1050408,0.2,7.0,0.2,0.4,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0
Y1050410,0.4,42.6,0.4,0.8,0.6,0.0,0.6,0.4,1.8,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,2.8,2.0
Y1050411,0.6,221.6,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.4,0.2,0.4,0.352941176,1.6,1.0
Y1050412,4.4,1545.8,3.8,13.8,10.0,10.4,13.6,1.6,280.6,75.0,39.0,116.0,1.6,0.6,0.6,0.2,0.6,3.176470588,5.2,3.0
Y1050413,4.0,1069.8,3.2,12.2,9.4,9.8,12.0,2.0,186.2,8.0,57.4,101.2,2.0,2.4,2.4,1.2,2.4,5.838235294,4.6,6.0
Y1050414,4.8,2043.2,4.0,17.6,14.4,14.0,16.6,3.4,364.6,61.6,83.8,182.0,3.6,2.4,2.4,1.6,2.4,8.352941176,4.6,5.0
Y1050415,2.6,782.2,2.6,11.2,8.2,8.4,10.6,0.8,155.6,30.4,20.0,79.6,0.8,0.8,0.8,0.6,0.8,3.073529412,4.2,3.0
Y1050416,6.0,1077.0,4.2,10.0,6.4,3.4,8.4,2.6,44.6,4.2,6.0,18.6,2.8,2.4,2.4,1.4,2.4,7.705882353,6.4,6.0
Y1050417,3.6,855.4,2.4,8.2,5.8,5.8,8.2,0.2,121.4,39.6,23.8,39.8,0.2,2.2,2.2,1.2,2.2,5.779411765,6.6,6.0
Y1050418,1.2,278.4,0.6,2.4,2.0,0.6,2.4,0.4,8.0,0.0,1.0,4.6,0.4,1.8,1.8,1.0,1.8,2.0,1.4,2.0
Y1050419,0.4,90.8,0.4,1.8,1.8,1.6,1.8,0.0,21.8,0.6,7.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0
Y1050420,4.4,1044.0,2.0,5.6,1.4,2.6,5.2,0.4,22.0,8.6,2.2,7.6,0.4,2.4,2.4,1.6,2.4,8.808823529,6.4,7.0
Y1050421,1.8,857.2,1.8,14.0,10.8,7.8,10.8,2.0,90.6,36.8,10.4,20.6,2.0,2.4,2.4,1.2,2.4,7.01,4.8,6.0
Y1050422,1.8,464.0,1.8,11.8,8.6,6.0,9.6,2.8,97.2,16.8,8.8,56.8,2.8,0.0,0.0,0.0,0.0,0.0,5.6,4.0
Y1050423,1.6,214.2,1.0,3.2,2.0,2.2,3.2,0.2,33.4,4.6,3.0,22.6,0.2,0.6,0.6,0.2,0.6,0.098235294,1.4,1.0
Y1050424,1.4,753.2,1.2,8.0,7.2,6.0,8.0,1.4,86.4,23.6,16.6,30.2,1.4,0.2,0.2,0.2,0.2,0.0,2.8,3.0
Y1050425,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0
Y1050426,2.0,579.8,1.8,8.2,5.8,4.2,7.4,1.4,44.4,9.6,4.6,20.2,1.6,0.0,0.0,0.0,0.0,0.0,6.4,4.0
Y1050427,3.2,1175.8,2.6,15.0,12.6,7.8,13.6,3.4,118.4,31.0,31.6,43.0,3.4,2.0,2.0,1.0,2.0,7.730588235,9.4,9.0
Y1050428,2.0,287.0,1.8,6.4,4.8,2.8,6.0,1.4,43.8,10.8,1.6,24.8,1.4,0.0,0.0,0.0,0.0,0.0,2.8,2.0
Y1050429,1.2,343.8,1.0,8.6,7.8,5.8,7.6,3.2,81.2,15.4,37.6,17.6,3.4,0.0,0.0,0.0,0.0,0.0,0.4,1.0
