username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050292,3.5,837.5,3.0,8.0,1.75,5.5,7.0,0.0,80.75,34.5,16.25,21.75,0.0,0.75,0.75,0.25,0.75,2.1,4.425,5.0
Y1050293,2.25,781.25,2.0,10.25,9.25,4.25,10.0,3.0,69.0,6.75,7.0,49.0,3.0,1.5,1.5,0.5,1.5,8.0,7.0,8.0
Y1050294,2.75,593.5,2.5,7.75,7.25,3.75,7.0,2.75,70.5,20.5,9.75,31.0,2.75,0.0,0.0,0.0,0.0,0.0,4.325,4.0
Y1050295,3.5,478.75,2.0,4.0,2.25,3.0,3.5,0.25,37.75,10.5,3.75,17.5,0.25,0.0,0.0,0.0,0.0,0.0,4.5,3.0
Y1050296,2.5,928.25,2.25,10.25,7.0,6.25,8.75,2.0,75.0,18.5,17.0,24.75,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050298,0.5,34.0,0.5,1.0,1.0,0.25,0.75,0.25,5.5,0.25,2.25,2.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050300,0.75,106.25,0.5,1.5,0.25,1.5,0.75,0.0,17.25,8.75,3.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050301,0.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050303,1.25,307.0,1.25,5.25,3.5,3.5,4.0,1.5,60.25,12.0,16.5,19.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050305,1.25,192.5,0.25,0.75,0.25,0.5,0.75,0.0,9.0,7.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.0
Y1050306,2.5,163.5,1.75,3.25,0.25,1.75,3.25,0.0,23.0,1.5,6.25,12.25,0.0,0.25,0.25,0.25,0.25,0.7,0.75,1.0
Y1050307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050308,3.75,785.25,3.75,5.75,3.0,4.0,5.75,0.5,153.25,17.0,23.75,90.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050311,5.0,1422.25,4.5,13.0,4.75,10.5,12.0,0.5,139.75,45.5,13.25,59.0,0.5,0.0,0.0,0.0,0.0,0.0,2.725,2.0
Y1050312,0.25,10.75,0.25,0.5,0.0,0.0,0.5,0.0,1.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050313,1.5,294.75,1.5,5.75,3.25,4.25,5.25,0.0,48.25,6.5,10.75,21.75,0.0,0.25,0.25,0.25,0.25,0.5,2.0,3.0
Y1050314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.75,1.3,1.25,3.0
Y1050315,0.25,85.75,0.25,1.75,0.25,1.5,1.75,0.0,27.0,7.5,3.75,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.675,2.0
Y1050316,0.75,139.75,0.75,3.5,2.75,1.25,3.25,0.5,27.5,1.25,3.0,17.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050317,3.5,992.0,3.0,11.25,5.25,6.5,10.5,1.5,141.5,6.0,18.75,40.75,1.5,1.75,1.75,0.75,1.75,5.933,5.175,5.0
Y1050318,4.25,650.75,3.0,8.25,6.5,7.0,7.25,2.0,103.0,15.5,34.25,47.75,2.0,1.75,1.75,1.25,1.75,4.2,3.425,4.0
Y1050319,1.75,853.5,1.75,9.75,5.25,3.75,9.0,1.0,41.5,7.25,3.5,23.5,1.0,1.5,1.5,1.0,1.5,6.9,8.3,7.0
Y1050320,3.0,181.25,0.5,2.75,1.5,1.5,2.0,0.5,18.25,6.5,3.75,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Y1050322,4.0,681.5,3.5,10.0,5.25,7.25,9.5,0.75,128.0,16.0,18.5,84.25,0.75,1.75,1.75,1.0,1.75,7.65,10.2,9.0
Y1050323,5.25,921.0,4.25,8.75,7.75,5.75,8.75,0.25,92.5,10.25,28.75,48.25,0.25,1.75,1.75,1.25,1.75,8.0,8.875,8.0
Y1050324,1.5,776.75,0.5,10.25,6.0,9.5,9.5,0.0,270.0,124.75,60.0,69.25,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.0
Y1050325,1.0,321.25,0.75,2.5,1.5,2.0,2.5,0.0,37.5,7.75,5.75,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0
Y1050326,0.75,305.75,0.75,4.0,3.25,1.75,4.0,0.0,33.25,5.0,6.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.0
Y1050327,0.75,477.5,0.75,12.0,9.25,5.25,10.0,2.25,40.25,0.75,7.25,19.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050328,3.5,1499.75,1.5,10.75,9.5,10.5,10.75,0.75,313.75,165.5,35.5,98.5,0.75,1.75,1.75,1.0,1.75,10.0,5.7,7.0
Y1050329,3.25,909.5,1.25,7.75,2.25,6.75,7.0,0.0,80.0,37.75,10.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2.0
Y1050330,1.75,111.5,1.5,3.25,2.25,0.5,3.0,1.0,17.75,0.0,0.5,14.75,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0
Y1050331,1.25,279.75,1.0,6.75,4.5,5.5,6.5,0.0,62.5,15.0,12.25,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050332,2.25,912.0,2.25,11.5,9.25,9.25,11.25,2.75,143.5,51.25,29.75,44.5,3.0,1.0,1.0,0.75,1.0,5.4,3.25,4.0
Y1050333,0.75,148.75,0.5,0.75,0.0,0.0,0.75,0.0,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0
Y1050334,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050335,0.5,43.0,0.5,0.75,0.25,0.5,0.5,0.0,8.75,2.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050336,1.0,606.75,0.5,6.75,6.25,1.75,6.75,0.5,55.75,8.5,2.5,37.75,0.5,0.0,0.0,0.0,0.0,0.0,6.525,5.0
Y1050337,0.5,454.0,0.25,5.25,2.5,3.25,5.25,0.0,66.75,22.25,4.25,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050338,1.0,87.25,0.25,1.5,0.25,1.5,0.75,0.25,13.25,6.25,1.25,1.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050339,1.5,179.75,1.0,2.25,0.25,1.0,2.25,0.0,10.25,0.75,1.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050340,3.75,912.5,3.5,11.5,9.75,6.75,11.25,2.0,112.25,20.75,15.25,64.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050341,0.25,128.0,0.25,3.0,3.0,1.5,3.0,0.0,13.0,1.0,1.75,9.75,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.0
Y1050342,0.75,155.5,0.5,2.75,2.0,1.25,2.75,0.0,19.75,0.25,2.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925,5.0
Y1050343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050344,3.75,445.25,2.5,8.75,5.0,5.5,8.0,1.25,54.5,10.0,2.75,34.5,1.25,0.25,0.25,0.25,0.25,0.9,4.0,4.0
Y1050345,0.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050346,4.5,322.25,1.25,4.75,1.25,3.25,4.25,0.25,40.0,1.5,4.25,27.5,0.25,1.5,1.5,0.5,1.5,1.85,4.075,5.0
Y1050347,2.0,467.5,1.75,7.0,5.5,3.25,6.0,1.5,36.5,5.75,5.25,14.75,1.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Y1050348,0.5,214.75,0.5,2.0,2.0,2.0,2.0,0.0,46.5,25.0,5.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050349,4.0,304.0,1.25,1.5,0.0,0.25,1.5,0.0,3.25,0.5,0.0,2.5,0.0,1.75,1.75,0.75,1.75,7.5,4.65,6.0
Y1050350,4.5,390.5,1.75,3.75,2.25,3.25,3.0,0.75,94.5,32.0,30.0,17.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050351,4.25,389.5,4.0,9.25,7.25,5.75,8.25,1.25,73.75,15.0,12.0,39.5,1.25,1.75,1.75,1.0,1.75,6.0,6.725,7.0
Y1050352,4.5,821.25,3.75,10.25,9.25,4.75,7.75,2.75,59.25,25.5,9.0,12.0,3.0,1.75,1.75,0.75,1.75,8.6,6.875,8.0
Y1050353,5.25,1042.75,4.25,17.5,10.25,12.5,16.75,1.25,180.75,57.5,29.0,73.75,1.25,0.5,0.5,0.25,0.5,3.05,4.2,5.0
Y1050354,2.75,744.5,2.5,9.75,8.75,5.5,9.25,2.0,89.0,4.5,13.75,63.75,2.25,0.75,0.75,0.25,0.75,2.8,4.925,5.0
Y1050355,1.0,50.25,0.5,0.75,0.25,0.5,0.75,0.0,2.75,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050356,2.75,674.25,2.0,8.25,5.0,6.75,8.25,0.5,79.75,10.25,14.25,46.5,0.5,0.25,0.25,0.25,0.25,1.2,2.25,3.0
Y1050357,0.25,64.25,0.25,1.0,0.25,0.75,1.0,0.0,12.5,0.25,3.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,2.0
Y1050358,3.25,1007.75,3.0,12.0,5.25,4.25,11.25,1.75,65.75,13.5,7.5,36.0,1.75,1.5,1.5,0.75,1.5,5.1,3.7,5.0
Y1050359,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0
Y1050360,0.5,118.0,0.5,2.25,0.25,1.5,1.5,0.0,20.0,6.25,8.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.375,3.0
Y1050361,2.25,161.75,1.75,5.0,3.25,3.0,3.75,1.0,40.25,17.5,3.5,15.25,1.0,0.0,0.0,0.0,0.0,0.0,2.6,3.0
Y1050362,5.0,955.75,4.0,11.5,9.75,5.5,11.25,2.0,114.5,4.75,12.5,87.0,2.0,1.75,1.75,0.75,1.75,6.683,7.4,8.0
Y1050363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050364,3.75,690.5,3.5,10.75,6.75,7.0,10.5,1.0,135.0,49.0,24.75,47.5,1.0,0.75,0.75,0.5,0.75,5.3,8.25,7.0
Y1050365,4.0,1333.0,2.75,15.5,14.75,7.0,15.25,1.75,164.25,22.75,12.75,117.5,1.75,1.75,1.75,1.0,1.75,9.6,9.75,9.0
Y1050366,0.25,65.0,0.25,0.5,0.5,0.25,0.5,0.0,6.75,1.0,2.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050367,1.75,824.75,1.25,11.5,9.5,6.75,10.75,1.0,108.25,44.75,14.25,29.75,1.0,1.5,1.5,0.5,1.5,6.75,9.575,9.0
Y1050368,0.75,122.75,0.25,0.75,0.5,0.5,0.75,0.5,11.75,0.0,2.25,8.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050369,0.75,148.25,0.25,1.75,1.25,1.0,1.75,0.0,13.25,0.75,1.75,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050370,1.25,333.25,1.0,3.75,3.5,3.0,3.75,0.75,44.75,9.75,10.75,20.75,0.75,0.0,0.0,0.0,0.0,0.0,0.75,2.0
Y1050371,1.25,229.25,0.5,3.0,1.25,1.0,3.0,0.0,29.0,0.5,3.25,23.75,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0
Y1050372,3.0,1005.75,3.0,11.0,8.5,6.5,11.0,1.0,88.5,23.25,11.75,43.0,1.25,1.75,1.75,1.0,1.75,8.1,4.0,5.0
Y1050373,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,2.0
Y1050374,1.0,97.25,1.0,3.0,0.75,2.25,2.25,0.0,27.5,15.25,3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0
Y1050375,5.75,626.0,1.75,4.0,4.0,3.25,4.0,0.75,68.0,3.0,22.5,41.0,0.75,0.0,0.0,0.0,0.0,0.0,2.375,3.0
Y1050376,4.5,1006.75,2.75,8.75,7.75,6.0,8.5,1.25,144.25,46.0,27.25,65.25,1.25,1.75,1.75,1.0,1.75,7.733,8.95,9.0
Y1050377,1.5,120.75,0.75,4.25,3.0,0.25,3.5,0.75,7.5,0.0,0.0,5.5,0.75,0.5,0.5,0.5,0.5,2.1,3.925,4.0
Y1050378,3.0,2308.0,2.5,11.25,11.25,2.25,11.25,4.25,418.75,1.0,3.0,405.75,4.5,1.5,1.5,0.75,1.5,9.0,9.45,9.0
Y1050379,4.75,597.75,4.25,12.25,8.75,1.75,12.0,0.75,32.5,1.5,0.5,23.5,0.75,0.0,0.0,0.0,0.0,0.0,8.35,6.0
Y1050380,5.0,825.0,1.0,3.75,3.5,2.5,3.75,0.25,43.75,9.75,3.75,28.5,0.25,1.5,1.5,0.5,1.5,9.0,7.7,8.0
Y1050381,5.0,916.75,4.75,12.0,9.75,9.0,11.25,2.25,91.0,11.5,18.75,51.25,2.25,1.5,1.5,0.75,1.5,5.5,5.175,5.0
Y1050382,1.25,69.25,0.25,0.75,0.25,0.75,0.25,0.25,5.0,0.5,1.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.0
Y1050383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050384,2.75,1127.75,2.5,11.0,8.25,8.5,10.5,2.75,201.0,41.75,45.5,83.25,3.0,0.0,0.0,0.0,0.0,0.0,1.875,3.0
Y1050385,3.75,760.5,2.25,8.5,7.0,7.5,8.0,2.5,213.0,11.25,55.25,134.25,2.5,0.0,0.0,0.0,0.0,0.0,5.75,4.0
Y1050386,3.75,314.75,0.5,2.5,1.0,1.5,2.25,0.0,21.0,0.75,2.0,13.25,0.0,0.25,0.25,0.25,0.25,0.4,2.575,3.0
Y1050387,3.0,391.5,2.75,5.25,3.75,4.75,5.25,1.25,69.25,12.0,18.75,26.5,1.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0
Y1050389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050390,0.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050391,0.25,172.5,0.25,3.75,2.75,1.5,2.75,1.25,16.5,2.5,3.25,6.75,1.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Y1050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050394,0.25,103.5,0.25,1.0,0.75,0.25,1.0,0.5,5.25,0.25,0.5,3.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050396,3.0,454.25,2.75,4.5,4.0,3.25,4.5,0.5,58.5,23.0,12.25,15.75,0.5,0.5,0.5,0.25,0.5,0.9,0.5,2.0
Y1050397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
Y1050398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050400,0.75,102.0,0.5,1.5,1.5,0.75,1.25,0.5,11.25,3.5,0.75,5.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050403,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
Y1050404,0.25,311.0,0.25,0.75,0.0,0.0,0.75,0.0,1.75,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050407,1.0,118.5,0.5,1.25,0.5,0.25,0.75,0.25,3.0,1.25,0.0,1.25,0.25,0.0,0.0,0.0,0.0,0.0,1.75,1.0
Y1050408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
Y1050411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050412,4.25,1260.0,3.75,11.5,9.0,8.5,11.25,1.75,250.75,53.75,32.25,111.0,1.75,0.0,0.0,0.0,0.0,0.7,3.5,3.0
Y1050413,4.25,1294.5,3.25,12.25,10.25,11.75,12.25,1.75,238.5,14.25,81.0,121.0,1.75,1.5,1.5,0.75,1.5,5.45,5.0,6.0
Y1050414,4.5,1586.25,3.75,12.25,10.25,11.75,12.0,2.25,305.75,41.75,80.25,157.0,2.25,1.5,1.5,0.75,1.5,8.0,4.5,5.0
Y1050415,2.0,476.75,2.0,6.0,4.25,5.0,6.0,0.25,83.0,8.25,14.25,46.75,0.25,0.0,0.0,0.0,0.0,0.0,1.75,3.0
Y1050416,5.5,1111.25,3.75,10.0,6.25,4.75,9.25,2.0,48.75,10.5,6.25,19.5,2.25,1.5,1.5,0.75,1.5,7.75,6.625,6.0
Y1050417,3.5,929.0,2.5,9.0,6.5,7.25,8.75,0.5,119.25,29.25,27.0,45.0,0.5,1.25,1.25,0.75,1.25,5.9,6.7,6.0
Y1050418,1.25,403.75,0.75,1.0,0.25,0.5,1.0,0.0,5.25,0.0,0.75,3.25,0.0,0.75,0.75,0.5,0.75,1.2,1.175,2.0
Y1050419,1.0,326.75,1.0,3.5,2.75,3.0,3.25,0.0,36.25,3.25,11.75,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.525,1.0
Y1050420,5.25,985.25,2.0,3.5,1.0,2.0,3.0,0.5,18.5,9.0,1.0,5.25,0.5,1.75,1.75,1.0,1.75,7.9,6.825,7.0
Y1050421,1.75,1061.5,1.75,19.25,16.25,10.75,15.5,3.5,114.75,46.75,15.25,30.5,3.5,1.75,1.75,0.75,1.75,7.65,3.325,6.0
Y1050422,1.5,363.0,1.5,9.25,6.25,5.5,7.25,2.25,74.25,0.25,7.5,55.25,2.25,0.0,0.0,0.0,0.0,0.0,4.5,4.0
Y1050423,3.0,546.0,1.25,4.0,2.5,2.75,4.0,0.25,41.75,5.75,3.75,28.25,0.25,0.0,0.0,0.0,0.0,0.0,0.925,1.0
Y1050424,2.25,946.25,2.25,10.5,10.0,7.5,10.5,1.75,99.75,21.0,21.75,42.0,1.75,0.0,0.0,0.0,0.0,0.0,1.95,3.0
Y1050425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050426,1.75,364.0,1.5,4.5,1.75,2.5,4.0,0.25,21.5,5.0,2.25,9.25,0.25,0.0,0.0,0.0,0.0,0.0,5.0,4.0
Y1050427,2.5,899.25,1.75,10.75,9.25,5.75,9.75,2.75,89.5,23.25,27.5,29.5,2.75,1.5,1.5,1.0,1.5,7.8,10.1,9.0
Y1050428,2.0,193.75,1.75,5.0,3.25,2.5,4.75,1.5,35.5,4.0,2.0,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050429,1.5,429.75,1.25,10.75,9.75,7.25,9.5,4.0,101.5,19.25,47.0,22.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
