username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050325,1.4,487.4,1.2,4.0,1.8,3.2,3.6,0.0,43.2,8.0,7.2,18.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0
Y1050326,0.8,337.8,0.8,4.0,3.0,2.0,4.0,0.2,34.2,5.0,6.2,15.2,0.2,0.0,0.0,0.0,0.0,0.0,1.8,2.0
Y1050327,0.6,382.0,0.6,9.6,7.4,4.2,8.0,1.8,32.2,0.6,5.8,15.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050328,3.8,1225.8,1.6,8.8,7.8,8.6,8.8,0.6,256.6,133.6,28.6,82.8,0.6,2.0,2.0,1.2,2.0,10.0,5.76,7.0
Y1050329,3.2,847.6,1.0,6.2,1.8,5.4,5.6,0.0,64.0,30.2,8.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0
Y1050330,1.8,142.8,1.6,3.4,2.6,0.6,3.0,1.0,17.4,0.0,1.0,13.8,1.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0
Y1050331,1.6,288.4,1.0,6.0,3.6,4.8,5.8,0.0,55.2,14.6,10.6,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050332,2.6,1061.0,2.4,13.6,11.8,9.8,13.2,3.4,145.8,47.4,31.4,48.4,3.6,1.4,1.4,0.8,1.4,5.634615385,3.4,4.0
Y1050333,1.6,137.0,0.6,0.8,0.0,0.0,0.8,0.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
Y1050334,1.2,97.8,1.0,1.2,0.6,0.4,1.2,0.2,13.0,0.8,0.6,8.8,0.2,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050335,1.0,233.8,1.0,3.2,1.8,1.2,3.0,0.4,33.8,5.0,3.0,23.6,0.6,0.0,0.0,0.0,0.0,0.0,0.8,1.0
Y1050336,1.0,561.6,0.6,7.0,5.0,3.0,6.8,0.4,58.4,13.8,3.2,34.4,0.4,0.0,0.0,0.0,0.0,0.0,6.82,5.0
Y1050337,0.6,399.6,0.4,5.2,2.4,3.0,5.2,0.2,59.0,17.8,5.4,33.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.0
Y1050338,1.0,76.6,0.2,1.2,0.2,1.2,0.6,0.2,10.6,5.0,1.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.0
Y1050339,1.2,143.8,0.8,1.8,0.2,0.8,1.8,0.0,8.2,0.6,1.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0
Y1050340,3.8,808.0,3.4,10.4,9.0,6.0,10.2,1.6,101.0,16.8,13.8,59.6,1.6,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050341,1.0,585.4,1.0,7.2,6.8,4.4,7.2,0.0,66.4,20.8,7.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0
Y1050342,1.0,173.2,0.8,3.8,2.8,1.2,3.8,0.0,21.8,0.4,1.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0,5.94,5.0
Y1050343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050344,4.2,572.0,3.2,11.2,7.2,6.0,9.8,2.4,60.4,8.8,2.8,39.6,2.4,0.2,0.2,0.2,0.2,0.692307692,4.4,4.0
Y1050345,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0
Y1050346,4.4,321.0,1.0,3.8,1.0,2.6,3.4,0.2,32.0,1.2,3.4,22.0,0.2,1.8,1.8,0.8,1.8,2.115384615,3.66,5.0
Y1050347,2.2,584.4,2.0,9.8,8.0,4.2,8.6,1.8,49.0,7.2,6.2,22.6,1.8,0.0,0.0,0.0,0.0,0.0,2.8,2.0
Y1050348,0.4,171.8,0.4,1.6,1.6,1.6,1.6,0.0,37.2,20.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050349,3.6,327.4,1.2,1.4,0.0,0.2,1.4,0.0,2.8,0.4,0.0,2.2,0.0,2.0,2.0,1.0,2.0,7.365384615,4.52,6.0
Y1050350,4.6,621.2,2.2,5.6,3.6,5.2,4.4,0.6,143.6,51.0,45.0,23.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050351,3.8,452.8,3.6,11.6,9.6,7.2,10.4,1.4,90.6,19.6,17.0,44.8,1.4,2.0,2.0,1.0,2.0,5.692307692,6.38,7.0
Y1050352,4.6,741.6,3.8,10.0,8.6,5.4,7.6,2.4,63.2,29.4,8.8,11.6,2.6,2.0,2.0,1.0,2.0,8.461538462,7.1,8.0
Y1050353,5.6,1064.6,4.4,17.8,11.0,12.6,17.2,1.6,170.8,48.6,29.2,73.8,1.6,1.0,1.0,0.6,1.0,4.192307692,3.76,5.0
Y1050354,3.2,915.8,3.0,11.4,10.6,5.4,10.8,3.2,110.2,6.8,17.4,77.8,3.4,1.0,1.0,0.4,1.0,3.256153846,4.74,5.0
Y1050355,0.8,40.2,0.4,0.6,0.2,0.4,0.6,0.0,2.2,0.8,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050356,3.0,772.0,2.4,10.0,7.0,7.8,9.8,1.0,85.2,10.0,16.2,48.4,1.0,0.4,0.4,0.4,0.4,1.269230769,2.2,3.0
Y1050357,0.6,228.6,0.6,3.2,2.4,2.6,3.2,0.2,28.4,1.8,8.0,16.6,0.2,0.0,0.0,0.0,0.0,0.0,0.94,2.0
Y1050358,3.4,990.0,3.0,11.4,4.8,4.2,10.8,1.4,59.0,11.0,7.2,33.2,1.4,1.8,1.8,0.8,1.8,4.878461538,3.36,5.0
Y1050359,0.8,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0
Y1050360,0.8,408.0,0.8,5.4,2.8,3.4,4.8,0.8,55.4,9.8,21.0,17.4,0.8,0.0,0.0,0.0,0.0,0.0,1.5,3.0
Y1050361,2.6,204.0,1.8,5.0,3.4,2.8,3.6,1.0,42.6,19.0,2.8,17.0,1.0,0.2,0.2,0.2,0.2,0.384615385,2.08,3.0
Y1050362,5.4,1215.8,4.6,14.2,12.2,8.2,13.8,2.6,157.0,9.4,16.6,116.8,2.6,2.0,2.0,1.0,2.0,7.044615385,7.52,8.0
Y1050363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050364,3.4,676.2,3.2,11.2,6.4,8.0,10.4,0.8,132.0,44.8,25.6,45.2,0.8,0.6,0.6,0.4,0.6,4.076923077,7.8,7.0
Y1050365,3.8,1295.4,2.8,15.2,14.6,6.8,14.8,2.2,162.4,23.6,13.2,113.0,2.2,2.0,2.0,1.4,2.0,9.692307692,8.6,9.0
Y1050366,0.4,291.0,0.4,3.6,2.6,1.0,3.2,0.2,16.0,2.8,2.6,7.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050367,2.2,1033.6,1.8,13.4,11.6,7.4,12.2,1.6,100.4,37.2,14.4,30.4,1.6,1.8,1.8,0.8,1.8,7.269230769,8.46,9.0
Y1050368,1.0,278.8,0.6,2.8,1.2,2.2,2.8,0.6,33.4,11.6,2.6,18.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050369,1.0,404.6,0.6,4.4,2.8,2.2,4.0,0.4,28.2,3.8,3.4,16.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050370,1.0,266.6,0.8,3.0,2.8,2.4,3.0,0.6,35.8,7.8,8.6,16.6,0.6,0.0,0.0,0.0,0.0,0.0,1.4,2.0
Y1050371,1.0,183.4,0.4,2.4,1.0,0.8,2.4,0.0,23.2,0.4,2.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Y1050372,2.8,1147.0,2.8,13.2,9.8,8.4,13.2,1.4,107.8,26.6,14.4,55.0,1.8,2.0,2.0,1.4,2.0,8.057692308,3.6,5.0
Y1050373,0.8,48.6,0.2,0.6,0.4,0.0,0.6,0.2,1.6,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,1.1,2.0
Y1050374,1.2,224.2,1.2,4.8,3.0,2.6,3.8,1.0,38.0,14.4,5.0,13.6,1.0,0.0,0.0,0.0,0.0,0.0,2.8,3.0
Y1050375,5.6,715.2,1.6,4.0,3.6,3.2,4.0,0.8,71.4,3.4,23.6,42.0,0.8,0.0,0.0,0.0,0.0,0.0,2.5,3.0
Y1050376,4.8,1103.2,3.2,10.4,9.6,6.0,9.8,2.2,135.0,45.8,23.0,60.2,2.2,2.0,2.0,1.4,2.0,7.948461538,8.76,9.0
Y1050377,1.8,133.8,0.6,3.4,2.4,0.2,2.8,0.6,6.0,0.0,0.0,4.4,0.6,1.0,1.0,0.6,1.0,1.692307692,4.34,4.0
Y1050378,3.6,2412.6,2.8,13.4,13.4,4.8,13.4,4.8,426.0,5.2,14.4,394.6,5.0,1.8,1.8,1.0,1.8,9.230769231,8.76,9.0
Y1050379,4.6,647.8,4.2,12.6,9.4,1.6,12.2,0.8,39.0,1.4,0.4,30.4,0.8,0.0,0.0,0.0,0.0,0.0,7.48,6.0
Y1050380,5.4,996.0,1.6,4.6,3.4,3.2,4.6,0.4,58.6,11.6,9.8,33.2,0.4,1.8,1.8,0.8,1.8,9.230769231,6.56,8.0
Y1050381,5.0,1058.8,4.8,13.8,11.4,10.0,13.2,2.2,108.6,13.2,23.6,60.2,2.4,1.8,1.8,1.2,1.8,5.653846154,4.94,5.0
Y1050382,1.4,127.2,0.4,1.4,0.6,0.8,0.8,0.4,7.4,1.0,1.4,2.2,0.6,0.0,0.0,0.0,0.0,0.0,1.2,2.0
Y1050383,0.2,22.8,0.2,0.4,0.4,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050384,2.6,973.2,2.4,9.4,7.0,7.4,9.0,2.2,174.6,38.0,40.0,71.0,2.4,0.0,0.0,0.0,0.0,0.0,1.9,3.0
Y1050385,3.4,978.2,2.2,9.2,8.0,8.2,8.6,2.8,259.4,18.4,76.8,149.8,2.8,0.2,0.2,0.2,0.2,0.788461538,6.2,4.0
Y1050386,3.6,296.2,0.6,2.2,0.8,1.4,2.0,0.0,17.6,0.8,1.6,10.8,0.0,0.2,0.2,0.2,0.2,0.307692308,2.46,3.0
Y1050387,3.0,432.2,2.8,6.0,3.6,5.2,5.6,1.2,75.8,17.2,18.2,26.0,1.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0
Y1050389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050390,0.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050391,0.2,138.0,0.2,3.0,2.2,1.2,2.2,1.0,13.2,2.0,2.6,5.4,1.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0
Y1050392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.0
Y1050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050394,0.4,96.0,0.2,0.8,0.6,0.2,0.8,0.4,4.2,0.2,0.4,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050396,3.6,735.8,3.4,8.0,7.6,5.2,8.0,1.2,99.0,36.2,17.0,35.6,1.2,0.6,0.6,0.4,0.6,1.211538462,1.2,2.0
Y1050397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0
Y1050398,0.2,61.0,0.2,1.0,1.0,0.2,1.0,0.0,3.4,1.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050400,1.4,313.0,1.2,4.4,4.2,1.8,4.0,1.6,31.2,7.6,3.0,15.4,1.6,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050403,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050404,0.2,248.8,0.2,0.6,0.0,0.0,0.6,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050406,0.2,255.0,0.2,0.4,0.0,0.4,0.2,0.0,3.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050407,1.0,205.0,0.6,2.0,1.4,1.0,1.6,0.2,8.8,1.0,1.4,5.4,0.2,0.0,0.0,0.0,0.0,0.0,1.4,1.0
Y1050408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Y1050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050411,0.6,221.6,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050412,4.2,1335.2,3.6,12.0,9.2,8.8,11.8,1.6,249.8,61.0,34.4,107.6,1.6,0.0,0.0,0.0,0.0,0.538461538,3.2,3.0
Y1050413,4.2,1260.2,3.4,13.6,10.8,11.2,13.4,2.4,221.0,12.4,73.0,113.6,2.4,1.8,1.8,0.8,1.8,5.480769231,4.4,6.0
Y1050414,4.8,1996.8,4.0,17.0,14.2,13.8,16.2,3.2,355.6,60.2,81.8,180.4,3.2,1.8,1.8,1.2,1.8,7.230769231,4.0,5.0
Y1050415,2.8,800.0,2.8,11.6,8.2,9.2,11.0,0.8,162.8,30.4,22.2,84.6,0.8,0.2,0.2,0.2,0.2,0.743846154,2.6,3.0
Y1050416,5.6,1191.8,3.8,10.8,6.8,5.0,9.6,2.0,56.0,9.8,8.0,22.2,2.2,1.8,1.8,1.0,1.8,7.769230769,5.7,6.0
Y1050417,3.6,844.8,2.4,8.8,6.4,6.4,8.6,0.4,124.2,39.6,24.2,41.0,0.4,1.6,1.6,0.8,1.6,5.480769231,5.76,6.0
Y1050418,1.4,528.0,0.8,2.6,2.0,0.6,2.6,0.4,8.8,0.0,1.0,4.8,0.4,1.2,1.2,0.6,1.2,0.923076923,0.94,2.0
Y1050419,0.8,261.4,0.8,2.8,2.2,2.4,2.6,0.0,29.0,2.6,9.4,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.0
Y1050420,5.0,1143.8,2.2,5.6,1.4,2.6,5.2,0.4,22.2,8.6,2.2,7.6,0.4,2.0,2.0,1.4,2.0,8.153846154,5.86,7.0
Y1050421,1.8,1056.0,1.8,16.6,13.6,9.6,13.4,2.8,102.4,40.4,12.6,25.6,2.8,2.0,2.0,1.2,2.0,7.551538462,3.86,6.0
Y1050422,1.8,464.0,1.8,11.8,8.6,6.0,9.6,2.8,97.2,16.8,8.8,56.8,2.8,0.0,0.0,0.0,0.0,0.0,4.4,4.0
Y1050423,2.4,436.8,1.0,3.2,2.0,2.2,3.2,0.2,33.4,4.6,3.0,22.6,0.2,0.0,0.0,0.0,0.0,0.0,0.74,1.0
Y1050424,2.2,928.2,2.0,10.2,9.4,7.8,10.2,1.6,103.4,26.2,22.0,38.2,1.6,0.0,0.0,0.0,0.0,0.0,1.56,3.0
Y1050425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050426,1.8,530.2,1.6,7.2,4.8,4.2,6.8,0.6,42.2,9.6,4.6,19.2,0.6,0.0,0.0,0.0,0.0,0.0,5.2,4.0
Y1050427,2.4,950.6,1.8,12.2,10.2,5.8,10.8,2.8,89.0,23.0,23.8,33.0,2.8,1.6,1.6,1.0,1.6,7.128461538,9.68,9.0
Y1050428,1.8,170.4,1.6,4.4,3.0,2.2,4.2,1.4,32.0,4.6,1.6,20.4,1.4,0.0,0.0,0.0,0.0,0.0,0.8,2.0
Y1050429,1.2,343.8,1.0,8.6,7.8,5.8,7.6,3.2,81.2,15.4,37.6,17.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
