username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050355,2.0,100.5,1.0,1.5,0.5,1.0,1.5,0.0,5.5,2.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050356,3.5,952.5,2.5,10.5,6.5,9.5,10.5,1.0,119.5,17.5,21.5,66.5,1.0,0.5,0.5,0.5,0.5,2.0,3.0,3.0
Y1050357,0.5,128.5,0.5,2.0,0.5,1.5,2.0,0.0,25.0,0.5,6.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050358,4.0,1202.0,3.5,16.5,5.0,6.0,16.0,1.0,92.0,22.5,11.5,44.5,1.0,1.5,1.5,1.0,1.5,5.833333333,3.5,5.0
Y1050359,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050360,1.0,236.0,1.0,4.5,0.5,3.0,3.0,0.0,40.0,12.5,16.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Y1050361,3.5,280.5,2.5,9.0,6.5,5.0,6.5,2.0,69.0,35.0,5.5,22.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
Y1050362,5.0,1089.0,4.5,12.0,10.5,8.0,11.5,2.0,135.5,3.5,16.0,102.5,2.0,1.5,1.5,0.5,1.5,6.25,7.5,8.0
Y1050363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050364,4.5,644.0,4.5,12.5,7.0,8.0,12.0,0.5,126.0,40.5,18.5,48.0,0.5,0.5,0.5,0.5,0.5,5.5,8.5,7.0
Y1050365,4.0,1514.5,3.0,18.5,18.0,9.0,18.0,2.0,180.0,33.0,14.5,116.5,2.0,1.5,1.5,1.0,1.5,10.0,9.0,9.0
Y1050366,0.5,130.0,0.5,1.0,1.0,0.5,1.0,0.0,13.5,2.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050367,1.5,771.5,1.0,10.5,7.0,5.5,9.5,0.0,130.5,68.0,8.0,23.5,0.0,1.5,1.5,0.5,1.5,7.75,9.0,9.0
Y1050368,1.0,135.0,0.5,1.5,1.0,1.0,1.5,1.0,23.5,0.0,4.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050369,1.5,296.5,0.5,3.5,2.5,2.0,3.5,0.0,26.5,1.5,3.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050370,1.0,80.0,0.5,1.0,0.5,0.5,1.0,0.5,12.5,1.5,4.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050371,2.0,181.0,0.5,0.5,0.0,0.0,0.5,0.0,3.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Y1050372,3.5,1267.5,3.5,14.0,11.0,8.5,14.0,1.5,119.0,29.0,12.5,66.5,2.0,1.5,1.5,1.0,1.5,7.666666667,5.0,5.0
Y1050373,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050374,1.5,187.5,1.5,5.5,1.5,4.0,4.5,0.0,54.0,30.5,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Y1050375,6.5,389.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Y1050376,5.5,1239.5,4.0,11.0,9.0,6.0,10.5,1.5,155.0,53.5,30.0,63.0,1.5,1.5,1.5,1.0,1.5,8.5,9.5,9.0
Y1050377,2.0,157.5,1.0,3.5,2.0,0.0,3.0,0.5,5.0,0.0,0.0,4.0,0.5,0.5,0.5,0.5,0.5,2.5,4.5,4.0
Y1050378,3.0,2502.5,2.5,13.0,13.0,2.0,13.0,5.5,417.5,1.0,1.5,406.5,5.5,1.5,1.5,1.0,1.5,10.0,9.0,9.0
Y1050379,5.5,798.0,5.5,14.0,11.0,3.0,13.5,1.5,46.0,2.5,1.0,32.0,1.5,0.0,0.0,0.0,0.0,0.0,8.5,6.0
Y1050380,5.5,1080.5,2.0,7.5,7.0,5.0,7.5,0.5,87.5,19.5,7.5,57.0,0.5,1.5,1.5,0.5,1.5,10.0,6.5,8.0
Y1050381,5.0,949.0,5.0,12.5,10.0,11.0,11.5,3.0,107.0,17.5,21.5,54.5,3.0,1.5,1.5,1.0,1.5,6.833333333,6.0,5.0
Y1050382,2.0,138.0,0.5,1.5,0.5,1.5,0.5,0.5,10.0,1.0,2.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050384,2.5,825.5,2.0,7.5,6.5,5.0,7.0,3.0,144.5,28.0,25.0,67.0,3.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Y1050385,5.0,658.0,2.5,7.5,6.0,6.0,6.5,2.5,166.5,19.5,47.5,85.5,2.5,0.0,0.0,0.0,0.0,0.0,6.5,4.0
Y1050386,4.0,437.5,0.5,3.5,2.0,2.0,3.0,0.0,38.0,1.5,2.5,24.0,0.0,0.5,0.5,0.5,0.5,0.666666667,3.5,3.0
Y1050387,6.0,783.0,5.5,10.5,7.5,9.5,10.5,2.5,138.5,24.0,37.5,53.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0
Y1050389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050390,0.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
Y1050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050394,0.5,207.0,0.5,2.0,1.5,0.5,2.0,1.0,10.5,0.5,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050396,5.5,905.0,5.5,9.0,8.0,6.5,9.0,1.0,117.0,46.0,24.5,31.5,1.0,1.0,1.0,0.5,1.0,1.5,1.0,2.0
Y1050397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050400,1.5,204.0,1.0,3.0,3.0,1.5,2.5,1.0,22.5,7.0,1.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050403,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050407,2.0,237.0,1.0,2.5,1.0,0.5,1.5,0.5,6.0,2.5,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,3.5,1.0
Y1050408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Y1050411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050412,5.0,2069.0,5.0,17.5,14.0,13.5,17.0,3.0,417.0,93.0,55.0,170.5,3.0,0.0,0.0,0.0,0.0,0.0,5.5,3.0
Y1050413,4.5,1712.0,4.0,16.5,14.0,16.0,16.5,2.0,333.5,11.5,113.0,183.0,2.0,1.5,1.5,1.0,1.5,5.75,5.5,6.0
Y1050414,5.0,1975.0,4.0,17.0,13.0,16.0,16.5,3.5,357.5,63.0,90.0,167.0,3.5,1.5,1.5,1.0,1.5,8.833333333,4.0,5.0
Y1050415,3.0,844.0,3.0,10.0,7.5,8.0,10.0,0.5,146.5,16.5,23.0,80.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,3.0
Y1050416,6.0,1208.5,4.0,10.5,5.0,2.0,9.0,2.0,36.5,2.0,5.5,19.0,2.5,1.5,1.5,1.0,1.5,8.416666667,6.5,6.0
Y1050417,5.0,1385.0,3.0,10.5,6.0,7.5,10.5,0.5,186.5,57.5,38.5,64.0,0.5,1.5,1.5,1.0,1.5,7.5,6.5,6.0
Y1050418,1.5,181.0,1.0,1.5,0.5,1.0,1.5,0.0,8.5,0.0,1.5,6.0,0.0,0.5,0.5,0.5,0.5,1.333333333,1.5,2.0
Y1050419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Y1050420,5.5,1413.5,3.5,7.0,2.0,4.0,6.0,1.0,36.5,18.0,2.0,10.5,1.0,1.5,1.5,1.0,1.5,9.833333333,6.0,7.0
Y1050421,3.0,1441.5,3.0,29.0,23.0,16.5,23.0,4.0,194.5,84.0,25.0,47.0,4.0,1.5,1.5,0.5,1.5,7.916666667,4.0,6.0
Y1050422,2.0,519.0,2.0,13.0,8.5,7.5,9.5,4.0,103.5,0.5,8.5,77.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
Y1050423,2.0,444.5,2.0,8.0,5.0,5.5,8.0,0.5,83.0,11.5,7.5,56.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0
Y1050424,2.5,1455.0,2.5,15.5,14.5,10.5,15.5,3.0,157.0,35.5,30.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Y1050425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050426,2.5,450.5,2.0,7.0,2.5,3.5,6.0,0.5,31.5,6.5,3.5,12.5,0.5,0.0,0.0,0.0,0.0,0.0,6.0,4.0
Y1050427,3.0,693.0,1.5,8.5,6.0,3.5,7.0,2.0,33.0,1.0,8.0,19.0,2.0,1.5,1.5,1.0,1.5,9.0,9.5,9.0
Y1050428,3.5,366.5,3.0,9.5,6.5,4.5,9.0,3.0,68.0,7.5,3.5,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050429,3.0,859.5,2.5,21.5,19.5,14.5,19.0,8.0,203.0,38.5,94.0,44.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
