username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050274,2.0,245.0,1.0,6.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,3.0,3.0,2.0,3.0,9.65,10.0,8.0
Y1050275,3.0,394.0,1.0,8.0,6.0,5.0,7.0,0.0,27.0,7.0,6.0,10.0,0.0,3.0,3.0,1.0,3.0,8.0,8.0,2.0
Y1050276,3.0,1254.0,2.0,16.0,9.0,2.0,16.0,0.0,62.0,1.0,3.0,49.0,0.0,3.0,3.0,2.0,3.0,4.6,10.0,4.0
Y1050277,3.0,2152.0,3.0,24.0,24.0,16.0,24.0,4.0,349.0,24.0,55.0,239.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Y1050278,4.0,576.0,3.0,10.0,8.0,2.0,8.0,3.0,26.0,5.0,4.0,11.0,3.0,3.0,3.0,1.0,3.0,7.968,10.0,5.0
Y1050279,4.0,2081.0,3.0,14.0,9.0,8.0,13.0,1.0,122.0,5.0,15.0,86.0,1.0,3.0,3.0,2.0,3.0,9.55,10.0,7.0
Y1050280,3.0,197.0,2.0,6.0,5.0,1.0,4.0,2.0,30.0,0.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,1.4,6.0,1.0
Y1050281,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Y1050282,2.0,502.0,2.0,4.0,1.0,2.0,3.0,1.0,73.0,19.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Y1050283,2.0,721.0,2.0,10.0,2.0,4.0,10.0,1.0,69.0,15.0,22.0,20.0,1.0,1.0,1.0,1.0,1.0,1.2,6.0,2.0
Y1050284,3.0,511.0,3.0,7.0,2.0,2.0,7.0,1.0,40.0,4.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050286,3.0,521.0,3.0,8.0,8.0,3.0,8.0,2.0,53.0,5.0,3.0,35.0,2.0,3.0,3.0,2.0,3.0,5.8,10.0,7.0
Y1050287,3.0,574.0,2.0,7.0,7.0,3.0,6.0,2.0,41.0,2.0,4.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050289,5.0,2534.0,5.0,24.0,23.0,23.0,24.0,11.0,559.0,79.0,198.0,244.0,11.0,0.0,0.0,0.0,0.0,3.6,10.0,6.0
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0
Y1050292,4.0,483.0,3.0,8.0,5.0,2.0,7.0,1.0,22.0,0.0,2.0,18.0,1.0,3.0,3.0,2.0,3.0,8.934,10.0,5.0
Y1050293,4.0,797.0,4.0,14.0,13.0,2.0,14.0,5.0,70.0,3.0,5.0,44.0,5.0,3.0,3.0,1.0,3.0,9.566,10.0,8.0
Y1050294,2.0,447.0,2.0,7.0,7.0,4.0,6.0,2.0,41.0,5.0,8.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0
Y1050295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.6,8.0,3.0
Y1050296,3.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,6.0,8.0,2.0
Y1050297,1.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050298,1.0,422.0,1.0,4.0,2.0,3.0,4.0,0.0,32.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
Y1050299,2.0,751.0,1.0,6.0,4.0,5.0,5.0,0.0,86.0,30.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050300,2.0,414.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
Y1050301,3.0,1345.0,3.0,13.0,11.0,7.0,9.0,2.0,156.0,98.0,14.0,22.0,2.0,3.0,3.0,1.0,3.0,6.0,0.0,1.0
Y1050302,3.0,1238.0,3.0,18.0,13.0,8.0,16.0,0.0,115.0,17.0,28.0,59.0,0.0,3.0,3.0,2.0,3.0,9.8,0.0,1.0
Y1050303,3.0,1286.0,3.0,10.0,8.0,10.0,8.0,2.0,310.0,177.0,42.0,54.0,2.0,3.0,3.0,1.0,3.0,7.534,10.0,2.0
Y1050304,3.0,1252.0,3.0,16.0,10.0,5.0,16.0,4.0,117.0,38.0,12.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Y1050305,5.0,1587.0,4.0,21.0,15.0,10.0,20.0,6.0,106.0,10.0,14.0,70.0,6.0,3.0,3.0,1.0,3.0,8.6,10.0,2.0
Y1050306,6.0,1294.0,2.0,5.0,1.0,3.0,4.0,0.0,24.0,6.0,0.0,9.0,0.0,3.0,3.0,2.0,3.0,4.95,0.0,1.0
Y1050307,1.0,49.0,1.0,3.0,1.0,1.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,5.666,0.0,1.0
Y1050308,5.0,2297.0,4.0,19.0,13.0,12.0,19.0,1.0,517.0,172.0,104.0,200.0,1.0,3.0,3.0,1.0,3.0,6.75,0.0,1.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050310,3.0,431.0,2.0,7.0,4.0,3.0,6.0,1.0,20.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
Y1050311,6.0,2560.0,5.0,22.0,10.0,22.0,18.0,1.0,325.0,106.0,34.0,142.0,1.0,1.0,1.0,1.0,1.0,1.1,6.0,2.0
Y1050312,2.0,419.0,1.0,10.0,2.0,8.0,9.0,0.0,32.0,9.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Y1050313,1.0,118.0,1.0,2.0,0.0,1.0,2.0,0.0,11.0,3.0,0.0,5.0,0.0,3.0,3.0,2.0,3.0,5.6,8.0,3.0
Y1050314,2.0,1616.0,2.0,18.0,15.0,15.0,13.0,4.0,138.0,34.0,21.0,28.0,4.0,3.0,3.0,2.0,3.0,5.0,7.0,3.0
Y1050315,4.0,2797.0,4.0,24.0,15.0,21.0,24.0,0.0,494.0,201.0,47.0,170.0,0.0,2.0,2.0,1.0,2.0,6.034,8.0,2.0
Y1050316,4.0,1128.0,3.0,13.0,13.0,6.0,12.0,5.0,102.0,12.0,18.0,55.0,5.0,3.0,3.0,1.0,3.0,3.6,6.0,1.0
Y1050317,4.0,1468.0,4.0,19.0,12.0,7.0,19.0,1.0,123.0,10.0,28.0,71.0,1.0,3.0,3.0,1.0,3.0,5.0,10.0,5.0
Y1050318,5.0,1105.0,5.0,18.0,15.0,13.0,18.0,2.0,180.0,12.0,71.0,85.0,2.0,3.0,3.0,2.0,3.0,6.0,8.0,4.0
Y1050319,2.0,487.0,2.0,9.0,9.0,3.0,9.0,1.0,30.0,4.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,3.6,10.0,7.0
Y1050320,7.0,318.0,1.0,6.0,5.0,3.0,5.0,1.0,22.0,8.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
Y1050321,1.0,268.0,1.0,5.0,3.0,1.0,5.0,0.0,14.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
Y1050322,7.0,1202.0,7.0,18.0,12.0,9.0,17.0,6.0,129.0,8.0,32.0,77.0,6.0,3.0,3.0,2.0,3.0,9.6,10.0,9.0
Y1050323,6.0,1672.0,6.0,18.0,16.0,12.0,18.0,2.0,160.0,15.0,67.0,54.0,2.0,3.0,3.0,3.0,3.0,9.8,10.0,8.0
Y1050324,2.0,1267.0,2.0,21.0,15.0,18.0,21.0,1.0,264.0,140.0,42.0,75.0,2.0,3.0,3.0,2.0,3.0,8.934,10.0,3.0
Y1050325,5.0,1954.0,2.0,18.0,13.0,13.0,18.0,5.0,156.0,12.0,15.0,82.0,5.0,3.0,3.0,2.0,3.0,7.084,5.0,2.0
