username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050274,3.0,279.5,1.0,5.0,4.0,1.0,5.0,0.0,15.5,1.5,0.5,13.5,0.0,3.0,3.0,1.5,3.0,8.49,8.5,8.0
Y1050275,4.0,977.0,3.0,21.0,17.5,13.5,19.5,1.5,173.0,16.0,43.0,90.0,1.5,1.5,1.5,0.5,1.5,5.0,7.5,2.0
Y1050276,2.0,672.0,1.0,8.0,4.5,1.0,8.0,0.0,31.0,0.5,1.5,24.5,0.0,3.0,3.0,2.0,3.0,5.84375,5.0,4.0
Y1050277,1.5,1076.0,1.5,12.0,12.0,8.0,12.0,2.0,174.5,12.0,27.5,119.5,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Y1050278,3.0,387.0,2.0,7.0,6.0,1.0,5.0,2.5,15.0,2.5,2.0,6.5,2.5,3.0,3.0,2.0,3.0,7.51125,6.0,5.0
Y1050279,5.0,2602.0,4.0,18.0,14.0,10.5,17.5,1.5,233.0,18.0,25.0,163.0,1.5,3.0,3.0,2.5,3.0,9.21875,7.0,7.0
Y1050280,3.0,137.0,1.5,4.0,3.5,0.5,3.0,2.0,19.0,0.0,0.5,14.5,2.0,1.0,1.0,1.0,1.0,0.875,3.0,1.0
Y1050281,1.0,129.0,0.5,1.5,0.5,1.5,1.5,0.5,20.0,1.5,2.0,14.5,0.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Y1050282,2.5,524.5,2.5,6.0,4.5,3.0,5.0,2.0,82.0,10.5,5.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Y1050283,2.0,369.0,1.0,5.0,1.0,2.0,5.0,0.5,34.5,7.5,11.0,10.0,0.5,0.5,0.5,0.5,0.5,0.75,3.0,2.0
Y1050284,3.0,315.0,3.0,5.5,1.0,1.0,5.5,0.5,23.5,2.0,3.0,14.5,0.5,0.0,0.0,0.0,0.0,0.0,7.0,3.0
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050286,4.0,1066.0,3.5,11.5,10.5,8.0,11.5,1.5,180.0,20.0,17.5,96.0,1.5,2.0,2.0,1.5,2.0,4.58375,9.0,7.0
Y1050287,3.5,651.5,3.0,10.0,8.0,6.0,9.0,3.5,86.5,10.0,11.5,40.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050289,4.5,2737.0,4.0,24.5,20.0,24.0,24.0,7.5,603.5,86.5,214.5,263.0,7.5,0.0,0.0,0.0,0.0,2.25,6.0,6.0
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050291,1.0,491.0,0.5,5.0,4.0,1.5,4.0,1.0,16.5,4.5,1.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
Y1050292,5.0,1209.0,4.0,9.0,3.5,5.0,8.0,0.5,92.0,49.5,10.5,22.5,0.5,3.0,3.0,2.5,3.0,7.83375,6.0,5.0
Y1050293,3.5,955.0,3.0,13.5,13.0,3.0,13.5,4.5,101.5,2.0,4.0,82.0,5.0,3.0,3.0,1.0,3.0,7.8225,10.0,8.0
Y1050294,3.0,625.0,2.5,10.0,9.5,3.0,8.5,3.0,40.5,3.0,6.0,23.5,3.5,0.0,0.0,0.0,0.0,0.0,7.0,4.0
Y1050295,2.0,1146.5,1.5,11.0,4.5,9.0,6.5,2.0,45.0,9.5,4.0,16.5,2.0,0.5,0.5,0.5,0.5,1.0,5.0,3.0
Y1050296,1.5,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,1.5,3.75,4.0,2.0
Y1050297,1.5,16.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
