,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,comp 16,comp 17,comp 18,comp 19,comp 20,comp 21,comp 22,comp 23,comp 24,comp 25
video_pause_forward_seek_sum,0.174088253003,-0.0354894803501,-0.13029490522,0.101663708601,-0.0308906055757,-0.0788993843764,0.061136250499,-0.065372068792,0.0626321352816,0.269707759003,0.190559756955,-0.0164795372803,-0.0181751649803,0.0715192598858,-0.0687014466608,-0.0368867013851,0.0252492639883,0.0517549897864,-0.036086580225,0.0442439220955,0.112579075988,-0.00449649879859,0.0426897692567,0.122473427144,-0.19038706817
video_pause_forward_seek_avg,0.163021407051,-0.051243166114,-0.0297129973669,0.147532371329,0.0266054969403,-0.130863695223,-0.0846559365137,-0.0391518128403,-0.0538698220487,0.395359396301,0.118685387381,0.017993406626,0.0503554277791,-0.0286165147883,-0.0641444397818,-0.0288580397659,-0.138900022006,0.0533368979906,-0.0377350116222,0.0810505825018,0.0153011917246,-0.113842042961,0.126256322765,0.0392657362243,0.145283137614
video_pause_backward_seek_sum,0.177945965073,-0.0550526440211,-0.0970493646193,0.0905381955517,-0.0375514632153,-0.0238219035419,0.0535031633212,-0.201313130924,0.0343699585432,-0.110977101853,0.0652662909304,-0.0330975037287,0.00809259812659,0.110111671288,0.0686975799264,-0.0098928364478,0.214218535431,-0.0113903346906,-0.114501562096,-0.30295509764,-0.131411651207,-0.00286230278343,-0.224966084195,-0.0777482174636,-0.0509647848428
video_pause_backward_seek_avg,0.175931078866,-0.0770746798318,-0.0142225189988,0.104482445646,0.0123521625232,-0.0555906673354,-0.0720447865969,-0.179363289178,-0.0540235752386,-0.0379980858818,-0.0138785421481,-0.101161550253,0.068540413883,-0.0468670592253,0.0118015385755,0.0387490832729,0.11527010717,-0.0971532495642,-0.193854743196,-0.415352851472,-0.293702837105,0.00705731404783,-0.220031135618,-0.242264955554,0.0903182878156
video_stop_backward_seek_sum,0.0762101653559,0.0693225242325,-0.163104225819,-0.0541043960629,0.20165436921,-0.0259194194504,-0.0387010014699,0.0276570730439,0.501315182665,0.0734508822954,-0.189204669559,-0.381217913855,-0.137536167643,-0.286380185957,0.195971156783,0.00264098156386,-0.20461786358,-0.00450077365862,0.178286393886,0.0228403108069,-0.270391150095,-0.225051032406,0.11734681946,-0.0765403617615,-0.0714373137585
video_stop_backward_seek_avg,0.0232894471042,0.100772605688,0.0140324563207,-0.132648321561,0.316804497832,-0.0641072707437,-0.120295664698,-0.120326885705,0.400671426342,0.148125642599,-0.323575480597,-0.128550961361,-0.164656881678,0.363913940635,-0.195250164239,0.0711862899955,0.186505337442,0.118287943413,0.00356120734468,0.0309915100775,0.115824355796,0.208753487406,-0.212297262936,0.0568328470602,0.099900602485
all_type_video_forward_seek_sum,0.183776791181,-0.0891729784173,-0.0133960432799,0.00174596355061,0.0107740241131,0.00425163415399,0.137201637416,0.187505634174,0.114572455044,0.0735833890481,0.0679006591026,0.0437458043739,-0.069291495793,0.0514268977296,0.0396169937675,-0.0329043474303,0.0653308385308,-0.0358315398599,-0.0805296118113,0.0143910106393,0.0939403763312,-0.0261355649226,0.151267950564,0.0207905218613,0.0367652844609
all_type_video_forward_seek_avg,0.164139785617,-0.112203267685,0.13014670104,0.0236681451202,0.104959525492,-0.0308110369952,-0.0164773901772,0.263483062989,-0.0606468740774,0.194421012355,-0.0277900615718,0.0495061934856,0.0622912470394,-0.0419344756019,-0.0265115798376,0.0528639356278,-0.0490338484408,0.0620665730857,-0.0431033803714,-0.0232149459552,-0.0250937892161,-0.00311119368234,-0.0976195964818,-0.00635241617453,-0.0678307292235
all_type_video_backward_seek_sum,0.172524526256,-0.111951786605,-0.0635958686385,0.0661924727217,0.0542825323616,0.0207076451776,0.0351306255145,-0.22321378951,0.0396077947379,-0.232218666928,-0.0104147966511,0.0531747104101,0.00685710555772,0.0404896283178,0.144449202737,-0.0393217678706,0.107061963047,0.022912459426,-0.00100263025923,0.021156980095,0.0436860161511,-0.0384886025995,-0.0135595846657,-0.0178149793713,0.00580315460598
all_type_video_backward_seek_avg,0.157049581382,-0.13645839775,0.0280295790223,0.0620239281329,0.140197971626,0.00706090923287,-0.122645324208,-0.236690259836,-0.0861312581284,-0.178269850946,-0.115658632776,-0.0169008905029,0.0995136211139,-0.115363895901,0.0141930504447,0.122373202044,-0.0954605645417,0.0268820412279,0.047951257923,0.0859487075165,-0.029685505842,0.114706881754,0.00239337945838,0.0233650635919,-0.000521855306872
all_type_video_seek_sum,0.191328459502,-0.103997795135,-0.0341107752838,0.0273306703926,0.0286730047567,0.0110330104072,0.105818791057,0.037422336954,0.0924251865775,-0.0424722025043,0.0413818715274,0.0503284912733,-0.04371990586,0.0504619130324,0.083635644979,-0.037588986855,0.086089380473,-0.0149540348059,-0.0543565483437,0.0180046656804,0.0802121034526,-0.0327241591014,0.0960007039986,0.00689017447514,0.0269287645522
all_type_video_seek_avg,0.176869776205,-0.132431081468,0.102023364993,0.0410994682779,0.128851563587,-0.0187285341096,-0.0600850180921,0.0903316407159,-0.0764810190701,0.0652213642683,-0.0652211238328,0.0278920983119,0.0829298861839,-0.0749858724962,-0.0129001900338,0.0853973775435,-0.0720628746476,0.0540071831212,-0.011121505892,0.0178217166438,-0.029287807862,0.0432561473258,-0.0672504741135,0.00481585126516,-0.0475941469726
video_pause_sum,0.183273500101,-0.0248270451579,-0.125759389069,0.085509856022,-0.0519312879981,-0.0599191408835,0.0657907856605,-0.0876235771976,0.0461629983476,0.186156763607,0.151015959694,-0.0329795666994,-0.0389647770918,0.073488606764,-0.0351976347482,0.00419851165232,0.0677017550408,0.0429580042994,-0.0431804507747,-0.0154102724943,0.0523847671183,0.0178828961772,-0.0101827567587,0.0879224386749,-0.171513607135
video_pause_avg,0.175827202262,-0.0443594997408,-0.0120332850269,0.124327520413,0.0157075618363,-0.115940179425,-0.103505551419,-0.0687780390274,-0.0653334281099,0.323496601684,0.0758133879837,-0.0199601121403,0.0290011366035,-0.0391384864515,-0.0238611231378,0.0112483012161,-0.0607349084959,-0.00159728879507,-0.0490079481214,-0.0130322498576,-0.0309510714097,-0.0741062372765,0.081683197974,-0.0395680864441,0.150841367903
video_stop_sum,0.0690418180199,0.209200719713,-0.316976508084,-0.0547915325533,0.158180966479,-0.0480859692162,-0.043641226574,0.149217161803,0.00846272412787,-0.102841018237,0.171282889052,0.0193690418015,0.142304647464,-0.255389055818,0.0480149153165,-0.0359766975422,-0.0765770179926,-0.0547926732764,0.0174945027624,-0.0521719879851,0.0609357718437,-0.0255779839597,-0.165091243512,0.0313079242069,0.0869204461871
video_stop_avg,0.0262024841552,0.251190363568,-0.154072140618,-0.057577570315,0.339607460574,0.0300621457439,-0.129978962542,0.037071094068,-0.0544252294237,-0.0239947324394,0.0581117043115,0.223937468701,0.0732185863634,0.148452645579,-0.0482351269515,-0.0645093782146,0.0948753080021,0.0423432839109,-0.139839632173,0.0632724970585,-0.0681516984086,0.0638133323835,0.0955510489951,-0.010602413189,-0.0617581404307
video_play_sum,0.193870957872,-0.089523798858,-0.0422146362613,0.0181530028878,0.0154608344091,0.0160658803722,0.103591079572,0.0383306813489,0.0824700747505,-0.0457369410402,0.0446430982247,0.0433098273702,-0.0535050996857,0.0479565449292,0.0766929973001,-0.0213012299401,0.0782993218006,-0.00835561136527,-0.0499019967045,0.0207390295742,0.0750441588942,-0.0252009234485,0.0848896631126,0.0115440645867,0.022170165544
video_play_avg,0.179397095474,-0.119439436188,0.104257386507,0.031103802858,0.125197236084,-0.0132209254811,-0.0781136333098,0.0874658119208,-0.0872570942819,0.0650066002949,-0.0612410790387,0.0247713496578,0.070161636731,-0.0759134783621,-0.0064984967103,0.0882729990462,-0.0621484891905,0.0400726824292,-0.00211229800914,0.015024212363,-0.0221632114216,0.0412305310661,-0.0501888807925,-0.00261257406823,-0.0414489711152
video_events_sum,0.194706077272,-0.0811694256738,-0.0604346293093,0.0363122581992,0.00746177622903,-0.00250158308885,0.0978307326131,0.0124287078736,0.0800609202646,0.00435113595195,0.068652102553,0.0304096658305,-0.0464229319117,0.0534273247326,0.0568580411934,-0.0227913583103,0.0799086361275,-0.000345893761484,-0.0509749865723,0.0117921097989,0.0739966372907,-0.0194327842291,0.0688639150075,0.0267960660641,-0.0170293280403
video_events_avg,0.183145676826,-0.10973588194,0.080217240073,0.0552266969025,0.110522864694,-0.0373024319571,-0.0798349835431,0.0584271399006,-0.0813763448464,0.121564699937,-0.0349977581643,0.0195103256493,0.0693617266208,-0.0684832604367,-0.0134286615755,0.0727276706623,-0.0667103907344,0.0384427405168,-0.0171414009564,0.0112748841732,-0.0282248053327,0.0194390311225,-0.0296087284163,-0.00764199937226,-0.00498482652868
mt_practice_sum,0.0550649149056,0.20156987692,0.297230610086,0.0505567238096,0.11303245839,-0.163541343186,0.163559587636,-0.0829670872824,-0.0166517043237,-0.0698431083009,0.0825123227263,-0.0508431698697,-0.165147696987,0.0199001586732,0.0079430082188,0.174928621905,-0.0966466440349,-0.377141836201,-0.270789447731,0.259043030634,-0.106764533716,-0.129883400728,-0.180519683392,0.399240150359,0.244633723426
mt_unit_sum,0.0697835926141,0.221204345425,0.287158285052,0.0774743228488,0.0534987412443,-0.17182314536,0.0585120426206,-0.0335842564464,0.047453441636,-0.108746877948,0.198910438302,-0.152847347974,0.00233868952565,-0.0588694783723,-0.120287376007,-0.119528892857,0.0366355679625,0.209604803043,0.11322117632,0.119722103164,0.253890785719,-0.0611546688937,0.0179644273747,-0.453103380285,-0.216220679966
mt_online_num_day,0.0101875503726,0.181253180913,0.216405353003,-0.0653570658745,0.182905766355,-0.0960475883819,0.156229159218,-0.155809641694,-0.0659573878608,0.0879289982451,0.107781144104,0.346528880944,-0.26507387675,0.207709622456,0.415563457093,0.0209776115669,-0.39388912169,0.102655710868,0.294511288955,-0.309793295947,-0.00876673750645,-0.0396922775749,-0.0692236916997,-0.0402856777206,-0.0379075072128
mt_online_practice_num_day,0.0695661751402,0.20797084582,0.311554153445,0.0784164928243,0.0746425902913,-0.170266310603,0.104844113554,-0.0283559189066,0.0149538687337,-0.119794279749,0.150983451168,-0.173975947923,0.0193300304833,-0.0997222030201,-0.0995873989348,-0.0623762013035,0.0747850869643,-0.088546994204,-0.17140357479,0.138873206288,0.0376630822084,-0.0844562867335,-0.153875399671,-0.195063739613,-0.0714869068082
hw_mean,0.0847565965597,0.208459410734,0.224615190044,0.14102258647,0.00435093980307,-0.144570199589,0.0680575806816,0.0945743613685,0.0213565030064,-0.142415608486,0.14032214945,-0.206457017762,0.115620154196,-0.101162343802,-0.0181650078926,-0.127883251822,0.166345451911,0.319220904604,0.183575096724,-0.267840268573,-0.202988380518,0.368551815864,0.312645350393,0.394916318356,0.18146229184
qz_mean,0.0799466861951,0.179285632559,0.0758944734612,-0.0539889844416,-0.13674948842,0.0934763524657,-0.013128131169,0.0349029016619,0.10895348825,0.00971927647147,-0.000701055443089,-0.231657554403,0.674851469633,0.435761522938,0.285126043725,0.202158539633,-0.111689846753,-0.152710211872,0.00531002058168,-0.00931743405775,0.0293475371606,-0.0999917954774,0.0998898846658,0.0270178133679,-0.108504296619
Regression P>|t|,0.0,0.0,0.0,0.0,0.0,0.23,0.001,0.0,0.06,0.136,0.52,0.0,0.0,0.0,0.201,0.551,0.185,0.751,0.759,0.007,0.012,0.0,0.087,0.027,0.119
