username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,mt_mean,hw_mean,qz_mean,counseling_join_num,final_score
101302503,3.33333333333,747.0,3.0,8.66666666667,6.33333333333,3.0,5.33333333333,6.33333333333,41.6666666667,5.33333333333,1.66666666667,13.6666666667,7.33333333333,0.0,0.0,0.0,0.0,0.0,9.93333333333,6.0,0,61.0
102602012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.57
103602527,2.33333333333,753.0,1.0,4.0,3.0,1.0,3.33333333333,2.66666666667,318.333333333,2.0,1.33333333333,8.0,2.66666666667,0.0,0.0,0.0,0.0,0.0,9.22962962967,6.51851851867,0,47.15
104602001,1.33333333333,251.0,1.0,4.0,1.66666666667,3.0,1.0,1.66666666667,14.0,1.0,1.0,2.33333333333,1.66666666667,2.33333333333,0.666666666667,0.666666666667,1.0,6.168994709,9.38518518533,8.88888888867,0,58.21
104602002,2.33333333333,724.666666667,2.0,9.0,2.0,5.0,7.0,2.0,70.0,2.0,0.666666666667,17.6666666667,2.0,1.33333333333,1.0,1.0,1.0,7.02148148133,9.79629629633,7.81481481467,0,69.33
104602003,2.66666666667,658.0,1.66666666667,3.0,1.33333333333,2.33333333333,1.33333333333,0.666666666667,37.3333333333,19.3333333333,3.0,4.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,5.25649999967,9.40740740733,7.703703704,0,55.3
104602005,2.66666666667,569.0,1.0,2.0,1.0,1.66666666667,1.66666666667,1.0,12.3333333333,2.33333333333,2.0,4.0,1.0,3.33333333333,1.66666666667,1.0,2.0,7.629283414,9.75555555567,8.88888888867,0,74.12
104602006,1.66666666667,558.0,1.33333333333,5.66666666667,3.0,3.66666666667,5.33333333333,2.33333333333,55.3333333333,17.3333333333,9.33333333333,20.0,2.33333333333,2.0,0.666666666667,1.33333333333,1.33333333333,5.687880117,9.70370370367,6.55555555533,0,61.13
104602007,2.33333333333,1146.0,2.33333333333,5.0,3.66666666667,2.33333333333,4.33333333333,3.33333333333,208.666666667,11.6666666667,2.66666666667,18.3333333333,3.33333333333,3.66666666667,2.0,2.0,2.66666666667,8.23423510467,9.72222222233,9.851851852,0,85.72
104602008,1.66666666667,437.0,1.66666666667,5.0,5.0,1.0,4.0,4.66666666667,22.6666666667,0.666666666667,1.33333333333,8.66666666667,4.66666666667,1.33333333333,0.666666666667,0.666666666667,0.666666666667,7.07483660133,9.85925925933,9.37037037067,0,72.53
104602009,1.66666666667,556.0,0.333333333333,1.0,0.666666666667,0.666666666667,1.0,0.666666666667,8.0,3.33333333333,0.666666666667,2.66666666667,0.666666666667,4.0,1.66666666667,1.33333333333,2.0,8.05180799233,9.49259259267,9.62962962933,0,79.78
104602010,1.66666666667,771.0,1.0,6.0,1.66666666667,5.33333333333,2.66666666667,1.33333333333,109.0,81.0,5.33333333333,5.33333333333,1.33333333333,2.0,1.0,1.0,1.0,7.90179738567,9.99259259267,9.925925926,0,76.68
104602011,3.33333333333,923.0,1.66666666667,9.33333333333,6.66666666667,5.33333333333,6.33333333333,4.66666666667,44.0,1.0,3.33333333333,22.0,4.66666666667,2.33333333333,1.33333333333,1.0,1.33333333333,7.93959876533,9.92222222233,8.88888888867,0,70.97
104602012,3.66666666667,1145.66666667,2.66666666667,12.3333333333,6.33333333333,9.33333333333,10.6666666667,5.33333333333,96.6666666667,16.0,12.0,39.3333333333,5.66666666667,3.33333333333,1.33333333333,0.666666666667,1.33333333333,8.28220841933,9.94444444433,8.25925925933,1,88.14
104602013,1.66666666667,451.333333333,1.66666666667,6.66666666667,4.66666666667,4.66666666667,5.66666666667,4.33333333333,62.6666666667,13.0,14.6666666667,26.3333333333,4.66666666667,1.66666666667,1.0,0.666666666667,1.0,8.969243827,9.825925926,7.11111111133,0,66.43
104602014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,1.206388889,7.92962962967,3.40740740733,0,50.89
104602016,1.0,38.0,0.666666666667,1.33333333333,0.666666666667,1.0,1.33333333333,0.666666666667,11.6666666667,5.0,2.33333333333,3.66666666667,0.666666666667,2.33333333333,1.0,0.666666666667,1.0,4.04029629633,9.55555555567,5.33333333333,0,25.71
104602017,2.0,520.333333333,0.666666666667,0.666666666667,0.0,0.333333333333,0.333333333333,0.0,2.66666666667,0.666666666667,0.666666666667,0.333333333333,0.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,6.15722222233,9.325925926,9.33333333333,0,52.83
104602018,3.33333333333,1013.66666667,2.0,2.66666666667,0.666666666667,1.33333333333,2.66666666667,0.333333333333,38.3333333333,17.3333333333,4.66666666667,14.0,0.333333333333,3.0,1.66666666667,1.33333333333,2.0,6.96561952867,9.8,6.51851851867,0,54.02
104602019,3.66666666667,917.666666667,2.0,8.33333333333,7.0,6.33333333333,6.0,5.33333333333,64.3333333333,12.6666666667,24.0,14.0,7.0,1.0,0.666666666667,0.666666666667,0.666666666667,6.417665344,9.86666666667,4.296296296,0,80.67
104602020,1.66666666667,680.333333333,0.666666666667,0.666666666667,0.0,0.0,0.666666666667,0.0,1.33333333333,0.0,0.0,1.33333333333,0.0,3.33333333333,1.33333333333,1.0,1.33333333333,8.31986111133,9.67777777767,9.48148148133,0,77.99
104602021,2.33333333333,504.333333333,1.0,2.33333333333,0.333333333333,2.0,2.0,0.0,45.3333333333,27.0,3.33333333333,5.33333333333,0.0,2.33333333333,1.0,0.666666666667,1.0,7.40949999967,9.14074074067,5.33333333333,0,80.61
104602022,1.66666666667,851.666666667,1.0,7.0,5.0,3.33333333333,4.33333333333,4.33333333333,75.0,42.0,4.0,8.0,4.66666666667,2.66666666667,1.0,1.0,1.0,6.926506734,9.67037037033,9.777777778,0,83.56
104602023,2.66666666667,447.0,1.0,2.66666666667,0.0,1.66666666667,2.0,0.0,9.66666666667,4.0,1.0,2.66666666667,0.0,1.66666666667,0.666666666667,0.666666666667,0.666666666667,8.60194302,9.03333333333,9.55555555533,0,95.5
