features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,5,8,5,30,0.7291666666666666
1,2,6,7,10,25,0.6458333333333334
1,3,5,8,8,27,0.6666666666666666
1,4,5,8,7,28,0.6875
1,5,7,6,8,27,0.7083333333333334
1,6,8,5,6,29,0.7708333333333334
1,7,8,5,6,29,0.7708333333333334
2,2,10,3,9,26,0.75
2,3,10,3,10,25,0.7291666666666666
2,4,10,3,8,27,0.7708333333333334
2,5,9,4,9,26,0.7291666666666666
2,6,8,5,6,29,0.7708333333333334
2,7,9,4,6,29,0.7916666666666666
3,3,7,6,9,26,0.6875
3,4,8,5,9,26,0.7083333333333334
3,5,8,5,10,25,0.6875
3,6,8,5,6,29,0.7708333333333334
3,7,9,4,6,29,0.7916666666666666
4,4,7,6,9,26,0.6875
4,5,7,6,10,25,0.6666666666666666
4,6,8,5,7,28,0.75
4,7,8,5,6,29,0.7708333333333334
5,5,9,4,10,25,0.7083333333333334
5,6,8,5,7,28,0.75
5,7,8,5,5,30,0.7916666666666666
6,6,9,4,6,29,0.7916666666666666
6,7,9,4,7,28,0.7708333333333334
7,7,6,7,5,30,0.75
