features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,12,5,11,26,0.703703703704
1,2,17,0,9,28,0.833333333333
1,3,17,0,11,26,0.796296296296
1,4,17,0,10,27,0.814814814815
1,5,17,0,9,28,0.833333333333
1,6,17,0,11,26,0.796296296296
1,7,17,0,8,29,0.851851851852
1,8,17,0,9,28,0.833333333333
1,9,17,0,11,26,0.796296296296
1,10,17,0,11,26,0.796296296296
1,11,17,0,9,28,0.833333333333
1,12,17,0,9,28,0.833333333333
1,13,17,0,12,25,0.777777777778
1,14,17,0,15,22,0.722222222222
1,15,17,0,13,24,0.759259259259
1,16,17,0,10,27,0.814814814815
1,17,17,0,12,25,0.777777777778
1,18,17,0,10,27,0.814814814815
1,19,17,0,9,28,0.833333333333
1,20,17,0,7,30,0.87037037037
1,21,17,0,7,30,0.87037037037
2,2,17,0,7,30,0.87037037037
2,3,17,0,11,26,0.796296296296
2,4,17,0,10,27,0.814814814815
2,5,17,0,10,27,0.814814814815
2,6,17,0,12,25,0.777777777778
2,7,17,0,8,29,0.851851851852
2,8,17,0,11,26,0.796296296296
2,9,17,0,12,25,0.777777777778
2,10,17,0,14,23,0.740740740741
2,11,17,0,12,25,0.777777777778
2,12,17,0,14,23,0.740740740741
2,13,17,0,13,24,0.759259259259
2,14,17,0,13,24,0.759259259259
2,15,17,0,11,26,0.796296296296
2,16,17,0,8,29,0.851851851852
2,17,17,0,11,26,0.796296296296
2,18,17,0,9,28,0.833333333333
2,19,17,0,8,29,0.851851851852
2,20,17,0,8,29,0.851851851852
2,21,17,0,8,29,0.851851851852
3,3,11,6,17,20,0.574074074074
3,4,17,0,10,27,0.814814814815
3,5,17,0,10,27,0.814814814815
3,6,17,0,10,27,0.814814814815
3,7,17,0,11,26,0.796296296296
3,8,17,0,9,28,0.833333333333
3,9,17,0,9,28,0.833333333333
3,10,17,0,12,25,0.777777777778
3,11,17,0,14,23,0.740740740741
3,12,17,0,14,23,0.740740740741
3,13,17,0,13,24,0.759259259259
3,14,17,0,11,26,0.796296296296
3,15,17,0,5,32,0.907407407407
3,16,17,0,8,29,0.851851851852
3,17,17,0,10,27,0.814814814815
3,18,17,0,8,29,0.851851851852
3,19,17,0,7,30,0.87037037037
3,20,17,0,8,29,0.851851851852
3,21,17,0,8,29,0.851851851852
4,4,16,1,15,22,0.703703703704
4,5,17,0,13,24,0.759259259259
4,6,17,0,6,31,0.888888888889
4,7,17,0,9,28,0.833333333333
4,8,17,0,10,27,0.814814814815
4,9,17,0,8,29,0.851851851852
4,10,17,0,8,29,0.851851851852
4,11,17,0,10,27,0.814814814815
4,12,17,0,11,26,0.796296296296
4,13,17,0,13,24,0.759259259259
4,14,17,0,11,26,0.796296296296
4,15,17,0,7,30,0.87037037037
4,16,17,0,8,29,0.851851851852
4,17,17,0,9,28,0.833333333333
4,18,17,0,9,28,0.833333333333
4,19,17,0,8,29,0.851851851852
4,20,17,0,7,30,0.87037037037
4,21,17,0,7,30,0.87037037037
5,5,16,1,11,26,0.777777777778
5,6,17,0,9,28,0.833333333333
5,7,17,0,9,28,0.833333333333
5,8,17,0,11,26,0.796296296296
5,9,17,0,11,26,0.796296296296
5,10,17,0,12,25,0.777777777778
5,11,17,0,15,22,0.722222222222
5,12,17,0,16,21,0.703703703704
5,13,17,0,14,23,0.740740740741
5,14,17,0,11,26,0.796296296296
5,15,17,0,10,27,0.814814814815
5,16,17,0,8,29,0.851851851852
5,17,17,0,10,27,0.814814814815
