features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,10,8,4,33,0.781818181818
1,2,12,6,7,30,0.763636363636
1,3,13,5,7,30,0.781818181818
1,4,11,7,7,30,0.745454545455
1,5,11,7,7,30,0.745454545455
1,6,11,7,8,29,0.727272727273
1,7,11,7,7,30,0.745454545455
1,8,12,6,8,29,0.745454545455
1,9,11,7,9,28,0.709090909091
1,10,15,3,11,26,0.745454545455
1,11,15,3,8,29,0.8
2,2,13,5,9,28,0.745454545455
2,3,9,9,6,31,0.727272727273
2,4,12,6,7,30,0.763636363636
2,5,13,5,7,30,0.781818181818
2,6,11,7,10,27,0.690909090909
2,7,13,5,11,26,0.709090909091
2,8,10,8,6,31,0.745454545455
2,9,11,7,7,30,0.745454545455
2,10,14,4,7,30,0.8
2,11,14,4,8,29,0.781818181818
3,3,13,5,8,29,0.763636363636
3,4,13,5,11,26,0.709090909091
3,5,13,5,10,27,0.727272727273
3,6,13,5,6,31,0.8
3,7,13,5,8,29,0.763636363636
3,8,11,7,7,30,0.745454545455
3,9,10,8,7,30,0.727272727273
3,10,14,4,7,30,0.8
3,11,15,3,9,28,0.781818181818
4,4,12,6,12,25,0.672727272727
4,5,11,7,6,31,0.763636363636
4,6,14,4,9,28,0.763636363636
4,7,12,6,9,28,0.727272727273
4,8,11,7,8,29,0.727272727273
4,9,11,7,11,26,0.672727272727
4,10,15,3,6,31,0.836363636364
4,11,14,4,8,29,0.781818181818
5,5,16,2,8,29,0.818181818182
5,6,11,7,10,27,0.690909090909
5,7,13,5,9,28,0.745454545455
5,8,13,5,8,29,0.763636363636
5,9,13,5,8,29,0.763636363636
5,10,12,6,6,31,0.781818181818
5,11,13,5,8,29,0.763636363636
6,6,13,5,5,32,0.818181818182
6,7,15,3,8,29,0.8
6,8,15,3,9,28,0.781818181818
6,9,13,5,7,30,0.781818181818
6,10,11,7,7,30,0.745454545455
6,11,13,5,4,33,0.836363636364
7,7,12,6,8,29,0.745454545455
7,8,15,3,9,28,0.781818181818
7,9,13,5,6,31,0.8
7,10,11,7,7,30,0.745454545455
7,11,12,6,7,30,0.763636363636
8,8,10,8,4,33,0.781818181818
8,9,15,3,8,29,0.8
8,10,12,6,7,30,0.763636363636
8,11,11,7,7,30,0.745454545455
9,9,13,5,9,28,0.745454545455
9,10,16,2,8,29,0.818181818182
9,11,13,5,7,30,0.781818181818
10,10,14,4,10,27,0.745454545455
10,11,12,6,8,29,0.745454545455
11,11,14,4,8,29,0.781818181818
