features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,16,5,14,24,0.677966101695
1,2,18,3,8,30,0.813559322034
1,3,17,4,11,27,0.745762711864
1,4,18,3,6,32,0.847457627119
1,5,17,4,7,31,0.813559322034
1,6,16,5,9,29,0.762711864407
1,7,15,6,7,31,0.779661016949
1,8,16,5,8,30,0.779661016949
1,9,15,6,8,30,0.762711864407
1,10,15,6,8,30,0.762711864407
1,11,14,7,7,31,0.762711864407
1,12,15,6,7,31,0.779661016949
1,13,15,6,8,30,0.762711864407
1,14,15,6,9,29,0.745762711864
1,15,15,6,9,29,0.745762711864
1,16,15,6,8,30,0.762711864407
1,17,15,6,7,31,0.779661016949
1,18,16,5,8,30,0.779661016949
1,19,16,5,9,29,0.762711864407
1,20,17,4,8,30,0.796610169492
1,21,17,4,8,30,0.796610169492
2,2,17,4,8,30,0.796610169492
2,3,13,8,9,29,0.71186440678
2,4,14,7,7,31,0.762711864407
2,5,14,7,10,28,0.71186440678
2,6,18,3,13,25,0.728813559322
2,7,16,5,10,28,0.745762711864
2,8,16,5,11,27,0.728813559322
2,9,15,6,10,28,0.728813559322
2,10,16,5,12,26,0.71186440678
2,11,16,5,11,27,0.728813559322
2,12,17,4,10,28,0.762711864407
2,13,14,7,13,25,0.661016949153
2,14,17,4,10,28,0.762711864407
2,15,17,4,9,29,0.779661016949
2,16,17,4,9,29,0.779661016949
2,17,17,4,9,29,0.779661016949
2,18,18,3,10,28,0.779661016949
2,19,18,3,9,29,0.796610169492
2,20,16,5,9,29,0.762711864407
2,21,16,5,9,29,0.762711864407
3,3,12,9,16,22,0.576271186441
3,4,14,7,7,31,0.762711864407
3,5,16,5,11,27,0.728813559322
3,6,18,3,11,27,0.762711864407
3,7,16,5,12,26,0.71186440678
3,8,15,6,11,27,0.71186440678
3,9,15,6,9,29,0.745762711864
3,10,15,6,11,27,0.71186440678
3,11,15,6,12,26,0.694915254237
3,12,16,5,10,28,0.745762711864
3,13,17,4,11,27,0.745762711864
3,14,17,4,10,28,0.762711864407
3,15,17,4,11,27,0.745762711864
3,16,17,4,8,30,0.796610169492
3,17,17,4,8,30,0.796610169492
3,18,17,4,10,28,0.762711864407
3,19,17,4,11,27,0.745762711864
3,20,16,5,10,28,0.745762711864
3,21,16,5,10,28,0.745762711864
4,4,16,5,15,23,0.661016949153
4,5,17,4,11,27,0.745762711864
4,6,18,3,7,31,0.830508474576
4,7,16,5,8,30,0.779661016949
4,8,15,6,7,31,0.779661016949
4,9,17,4,8,30,0.796610169492
4,10,17,4,14,24,0.694915254237
4,11,17,4,14,24,0.694915254237
4,12,17,4,12,26,0.728813559322
4,13,16,5,13,25,0.694915254237
4,14,16,5,8,30,0.779661016949
4,15,15,6,8,30,0.762711864407
4,16,18,3,5,33,0.864406779661
4,17,18,3,6,32,0.847457627119
4,18,16,5,8,30,0.779661016949
4,19,17,4,10,28,0.762711864407
4,20,16,5,8,30,0.779661016949
4,21,16,5,7,31,0.796610169492
5,5,16,5,16,22,0.64406779661
5,6,15,6,11,27,0.71186440678
5,7,16,5,6,32,0.813559322034
5,8,15,6,7,31,0.779661016949
5,9,16,5,11,27,0.728813559322
5,10,15,6,12,26,0.694915254237
5,11,14,7,14,24,0.64406779661
5,12,17,4,11,27,0.745762711864
5,13,17,4,12,26,0.728813559322
5,14,16,5,9,29,0.762711864407
5,15,15,6,8,30,0.762711864407
5,16,18,3,8,30,0.813559322034
5,17,19,2,6,32,0.864406779661
5,18,17,4,9,29,0.779661016949
5,19,18,3,9,29,0.796610169492
