features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,13,0,35,0.7291666666666666
1,2,4,9,2,33,0.7708333333333334
1,3,4,9,3,32,0.75
1,4,4,9,1,34,0.7916666666666666
1,5,3,10,1,34,0.7708333333333334
1,6,7,6,6,29,0.75
1,7,3,10,2,33,0.75
2,2,7,6,7,28,0.7291666666666666
2,3,3,10,3,32,0.7291666666666666
2,4,2,11,1,34,0.75
2,5,4,9,7,28,0.6666666666666666
2,6,7,6,7,28,0.7291666666666666
2,7,3,10,3,32,0.7291666666666666
3,3,0,13,0,35,0.7291666666666666
3,4,2,11,1,34,0.75
3,5,2,11,2,33,0.7291666666666666
3,6,8,5,7,28,0.75
3,7,3,10,3,32,0.7291666666666666
4,4,3,10,2,33,0.75
4,5,3,10,2,33,0.75
4,6,6,7,7,28,0.7083333333333334
4,7,3,10,2,33,0.75
5,5,0,13,0,35,0.7291666666666666
5,6,7,6,6,29,0.75
5,7,5,8,2,33,0.7916666666666666
6,6,6,7,5,30,0.75
6,7,4,9,0,35,0.8125
7,7,4,9,0,35,0.8125
