evaluation_num,pmse,r_square,adj_r_square
1,56.84907031035857,0.9118030657595817,0.9113157898798003
2,47.142750433303156,0.9268616700822127,0.9264575909113961
3,49.524468896482055,0.9231666181573634,0.9227421243350284
4,54.50967273585257,0.9154324600999726,0.9149652361226244
5,45.551285750971104,0.9293307044070891,0.9289402663098907
6,45.09544497067242,0.9300379061098543,0.9296513752043838
7,43.4586478735267,0.9325772701689982,0.9322047688992137
8,49.665549738668375,0.9229477421459712,0.9225220390639047
9,58.8086676421179,0.9087629021111114,0.9082588297470844
10,50.64665833717491,0.9214256280626134,0.9209915155104731
11,54.814543701841735,0.9149594763837505,0.9144896392366995
12,44.501095369262885,0.9309599935323074,0.9305785570324859
13,57.611719657185226,0.9106198743032684,0.9101260614541152
14,45.50308176226329,0.929405489166083,0.9290154642443487
15,63.767665424380986,0.9010694007237907,0.9005228228272371
16,58.50445428547894,0.909234865597305,0.9087334007663509
17,43.92288150491169,0.9318570476071176,0.931480567207157
18,52.37360710340303,0.9187464006638175,0.918297485750358
19,42.90924761250653,0.9334296221675151,0.9330618300247943
20,60.053584277982644,0.9068315102683119,0.9063167672311202
21,53.87969906974797,0.9164098155026078,0.9159479912788653
22,44.92577653324249,0.9303011335634782,0.9299160569533317
23,46.90789419512208,0.9272260313651981,0.926823965240144
24,45.94764780932722,0.9287157793396186,0.9283219438663568
25,54.920372941810015,0.9147952905058243,0.9143245462544752
26,45.66015426647868,0.9291618033283089,0.9287704320759791
27,52.84022037376203,0.9180224862761787,0.9175695718357155
28,61.29988001967167,0.9048979788495257,0.9043725533183077
29,51.47660224483566,0.9201380343016676,0.9196968079718426
30,67.09828102287922,0.8959022083085555,0.8953270823876083
31,48.67095892549123,0.9244907728422872,0.924073594791692
32,55.889791694353754,0.9132913123140481,0.9128122587909213
33,50.913939891992605,0.9210109614095752,0.9205745578814513
34,44.85125170621769,0.9304167530667085,0.9300323152383477
35,60.473463431567176,0.9061801002470847,0.9056617582594996
36,38.99322598611076,0.9395050267428535,0.9391708003712671
37,55.95482968278888,0.9131904109069042,0.9127107999174396
38,53.65881115561813,0.9167525060115407,0.9162925751055271
39,49.01666514041514,0.9239544363967184,0.9235342951613411
40,51.20474089198153,0.9205598061570257,0.9201209100584458
41,55.13506844165221,0.914462207048559,0.9139896225571146
42,54.05757887103762,0.9161338487532592,0.9156704998513435
43,77.67958012855124,0.8794861414088457,0.8788203189856901
44,58.09002164006629,0.9098778257824935,0.9093799132177559
45,48.334032920657044,0.9250134874712164,0.924599197346748
46,59.26550555697451,0.9080541534312268,0.9075461653286369
47,54.40507013835244,0.9155947429370133,0.915128415549925
48,56.14967549591062,0.9128881227028386,0.9124068416127991
49,53.61780530048813,0.9168161234231997,0.9163565439945986
50,52.170568396314586,0.9190613995089978,0.9186142249206497
51,52.18462240243066,0.9190395958058508,0.9185923007550544
52,42.039888541242696,0.934778365505286,0.9344180249832158
53,55.09913980844677,0.9145179475432208,0.9140456710103104
54,64.6182260657112,0.8997498216956492,0.8991959533072273
55,51.22641850630157,0.9205261750155799,0.9200870931095886
56,63.294332540963076,0.9018037400712018,0.9012612192981145
57,61.74724597775618,0.9042039251777387,0.9036746650958478
58,53.81869860581596,0.9165044530028638,0.9160431516382387
59,51.679201320536365,0.9198237175105716,0.9193807546238897
60,48.85823409670137,0.9242002299034158,0.9237814466432136
61,51.11486385992125,0.9206992434185863,0.9202611176916172
62,47.5798923681194,0.9261834781915057,0.925775652104166
63,55.625637216068775,0.9137011275497842,0.9132243381992304
64,46.30480904724528,0.9281616713121361,0.9277647744685568
65,53.62248755897354,0.9168088592614205,0.9163492396993289
66,58.715103023708465,0.9089080603775885,0.9084047899929344
67,51.650099453802675,0.9198688668052315,0.9194261533621665
68,61.45082542520468,0.9046637987313109,0.9041370793872849
69,44.80123316537645,0.9304943529629476,0.9301103438632954
70,50.798372413678536,0.9211902554108589,0.9207548424573277
71,63.26299705616883,0.9018523546514703,0.9013101024672243
72,55.05970956229459,0.9145791205194539,0.9141071819587879
73,52.31901418341043,0.9188310973553956,0.9183826503794585
74,57.7268429989008,0.910441269345555,0.9099464697286797
75,57.41322460954262,0.9109278240123561,0.9104357125428111
76,61.23627640484356,0.9049966549369942,0.9044717745775301
77,49.266217356040926,0.9235672754417381,0.9231449951955599
78,49.749350174186446,0.9228177322538066,0.9223913108850431
79,51.660915065659985,0.9198520872202262,0.9194092810722716
80,47.610994692036364,0.926135225342299,0.9257271326646321
81,58.97617212223716,0.9085030318698322,0.9079975237586158
82,46.912414552410304,0.9272190183806002,0.9268169135097748
83,48.75055745385254,0.9243672818839797,0.9239494215628967
84,49.40966097835148,0.9233447337597886,0.9229212240015554
85,53.284682969697855,0.9173329369461356,0.9168762128408656
86,49.856590997815495,0.9226513564130433,0.9222240158407397
87,51.89544076223285,0.9194882387469723,0.9190434223864583
88,55.19148704572387,0.9143746779493832,0.9139016098717555
89,54.84157505350534,0.9149175393330286,0.9144474704895647
90,56.056692444224346,0.9130323787135398,0.9125518946180345
91,48.890618641483854,0.92414998778774,0.9237309269467884
92,46.33568373299666,0.9281137716259312,0.9277166101432015
93,48.59255767050409,0.9246124063235863,0.9241959002811752
94,57.47849576837246,0.9108265608593848,0.9103338899249063
95,59.313400837950155,0.9079798476083949,0.9074714489763971
