username,active_num_days,active_avg_count,active_sum_count,problem_sum_count,video_pause_backward_seek_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602001,0.322099500147,0.203994089454,0.0143441494343,-0.578319369753,-0.0415936689804,-0.65720786237,-0.365300369254,-0.452997022343,-0.485228632358,0.300320943351,0.460436167414,58.21
104602002,-0.122640395772,-0.209799842006,-0.0906031587292,0.0485189116705,-0.282399123995,-0.385721781745,0.920556928693,0.512694305247,0.861392113619,0.339931618869,-0.500814732162,69.33
104602003,0.396222816801,0.88997140581,0.565418817682,-0.139532573144,1.40323905569,-0.34693805634,0.599092604929,0.512694305247,0.126871707323,0.260710266646,-0.600254480004,55.3
104602005,-0.122640395772,0.884472550213,0.197090234489,1.30219547226,0.19921178495,1.98008549167,1.88494989998,1.28524737219,1.71833258873,0.551188557336,0.460436167414,74.12
104602006,-0.270887027745,-0.609116784258,-0.624659344098,-1.07083516198,-0.101795033005,0.661438814651,0.599092604929,1.09210910458,0.861392113619,0.604002791359,-0.732840811453,61.13
104602007,0.84096271272,1.79640286697,2.43502066876,0.800724847703,2.48686359946,0.0408992018942,1.24202125246,1.47838563631,1.22865231787,0.432356529597,1.32224731915,85.72
104602008,0.0997295528548,-1.07164057922,-0.706104938645,-1.08874482713,-0.342600486936,-0.308154330238,-0.0438360454909,-0.452997022343,-0.240388496926,0.683224143582,0.89134174358,72.53
104602009,-1.82747666546,-0.426254819398,-1.02378327622,-0.372358220272,-1.18541957678,-0.0754519757158,0.277628281166,-0.0667204906119,0.126871707323,0.564392115842,1.12336782227,79.78
104602010,-0.196763711091,0.78949230499,1.12297671667,-0.399222718079,0.379815874857,0.00211547579154,0.116896117837,0.126417773515,-0.117968428109,0.802056171321,1.38854048458,76.68
104602011,1.21157929332,-0.0179311793721,0.287855473587,0.281344558154,0.440017238881,-0.0366682496131,0.277628281166,0.512694305247,0.00445163850552,0.551188557336,0.460436167414,70.97
104602012,2.02693576984,0.954757930209,1.43741343887,0.693266857762,2.36646087249,1.59224823344,1.24202125246,0.898970836978,1.4734924533,0.630409908371,0.791901995142,88.14
104602013,-0.345010344398,-0.250891295246,-0.257546367034,-0.945467505758,0.680822692812,-0.34693805634,0.277628281166,0.126417773515,0.00445163850552,0.683224143582,0.659315664289,66.43
104602014,-2.27221656138,-2.0503170145,-1.90023511964,-1.83199593163,-1.18541957678,-1.62680100726,-2.29408631184,-1.99810315274,-2.07668951377,-2.51203704688,-2.65534261061,50.89
104602016,-1.60510671684,-1.79077100005,-1.72194625652,-1.83199593163,-1.18541957678,-0.77355903998,-1.16896117722,-0.646135289947,-1.09732897204,0.551188557336,-0.931720307732,25.71
104602017,-1.30861345289,0.0939369806118,-0.591027581358,0.872363509275,-1.06501684981,-0.191803153326,-0.686764693018,-1.03241182168,-0.362808565744,0.326728060363,0.858195160568,52.83
104602018,0.247976184828,-0.176686729824,0.23072199723,0.0932930733398,0.500218602906,0.196034104909,-0.0438360454909,-0.0667204906119,0.126871707323,0.353135177374,0.128970340282,54.02
