,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,comp 16,comp 17,comp 18,comp 19,comp 20,comp 21,comp 22,comp 23,comp 24,indicator
forum_avg_count,0.0184091782002,0.151150572218,-0.0408768695874,0.493507684366,-0.0752733708033,0.085122339668,-0.0980307407621,0.128233380946,-0.11330326663,0.00535215643733,0.0532690528226,-0.0261985288341,-0.0949592696835,0.00257786099927,0.0437037185079,0.0303426440464,-0.0505911275002,0.0300032321292,-0.0273078355364,-0.00688225707068,0.00777490735221,0.0312557441198,-0.0963781501124,0.0270140024184,
forum_sum_count,0.0196440682014,0.16124013245,-0.0380228235739,0.486287922358,-0.0815171712071,0.0884438204133,-0.0827345705996,0.136110683231,-0.126198232903,-0.0233087638855,0.0532222059123,-0.0324468768191,-0.0737821905542,0.0242164082539,-0.00820662427349,-0.018934721086,-0.0343275602786,0.0404843356154,-0.00925288298367,0.00885996323094,-0.0166178897405,-0.0434209267182,0.0296425145638,-0.00871096485122,
num_watched,0.165375789513,0.11169915416,-0.068933198701,0.0187484592389,0.121212364733,0.0106263666298,-0.0880304007227,-0.170967814438,0.0321924991811,-0.101371338327,-0.123630207879,0.0621258913522,-0.0683141318013,-0.165579355252,0.0453148311847,0.0609482190905,-0.0103238602509,-0.0448007127767,0.0970759858604,0.0219073940447,-0.00414082665341,0.0197812220959,-0.0411097919407,-0.115092210161,
num_complete,0.157394720301,0.13196648038,-0.127298720745,-0.0714580787796,0.0468008078723,0.0342785849095,-0.113506718076,-0.178397320514,-0.0425865021836,-0.0995079837532,0.00911411507993,0.0279683925228,-0.162623709477,-0.13125244307,0.0735748778563,0.0645847629769,-0.0888329605993,0.0115308568398,-0.0621247843863,-0.0407518652165,-0.013283248381,0.0157790701194,-0.0800942998565,-0.210569935296,
num_incomplete,0.0952224692094,-0.00675552804206,0.131193211255,0.258156760869,0.259706361543,-0.0608174182493,0.0316485185448,-0.0550082418329,0.221367053239,-0.0499792987458,-0.422354281636,0.122081480824,0.231030213724,-0.168289185115,-0.0582445538386,0.016873134827,0.212902082627,-0.175842849387,0.483897318578,0.183248741172,0.0234933419414,0.0198313641338,0.0898099103674,0.213584586405,
complete_rate,0.154697948664,0.132534567296,-0.0939723892416,-0.082499315221,0.0303360113903,-0.109852850963,-0.0223697289714,-0.0776407846472,-0.114829156265,-0.17972269315,0.137904031638,-0.00778306917396,-0.260348359713,-0.200370046566,0.0214188540254,0.00396330348715,0.137435781514,-0.0339252832083,-0.0527760411563,-0.134721507151,-0.109739785365,0.167348220361,0.138741366389,0.32635009479,
incomplete_rate,0.036662228831,-0.0862979144152,0.225809945232,0.187515017625,0.222119643557,-0.284876832936,0.160205797775,0.207806296968,0.223024393642,-0.0217201362999,-0.306141086503,0.11994011181,0.13822701747,0.228550788364,0.0211529702005,0.0284935570547,-0.175943355996,-0.0650968938666,-0.429041922763,-0.133132482139,-0.120648912053,-0.0552027394897,-0.0899817300263,-0.17986114669,
watched_time_hour,0.143091091217,0.0205135323741,0.00859474268466,-0.0207660026008,0.0860778263175,-0.25129230699,-0.0462516921883,-0.0630150194732,0.0709342595864,-0.0658010794473,0.111182146103,0.237883673139,-0.399260467831,0.4747113671,-0.122193103111,-0.346559218265,-0.144668244594,-0.0175275140895,0.16591704793,0.411674597878,0.000260660930471,0.176396941116,-0.0126934400647,-0.0150470257341,
watched_time_weekday,0.095524771811,-0.010022542644,0.0368307113608,-0.0431847257131,0.329266550594,-0.206504508563,-0.0995060193714,0.105061802719,-0.215903531677,-0.260053540895,-0.00263901890361,-0.399903480372,-0.168787979755,0.233844086976,-0.155507390632,0.319575982136,0.412837265838,0.0130101422673,-0.00855021922239,0.0695927505372,0.210762355575,-0.234821613452,-0.0796239962306,-0.113992097959,
seek_video_sum,0.172062619839,-0.0230976091333,-0.00552665048225,-0.0070908766561,0.126725401268,0.142357269283,-0.0761508541227,-0.0424214874729,0.0788784122107,-0.0746711442993,-0.0506931891708,0.052914800241,-0.0548809863243,-0.0908362013253,-0.103478885945,-0.16091196863,-0.178986527064,0.244021383576,0.0592354283664,-0.067711342475,0.264929497496,-0.263230901896,0.0347415230169,0.0814072694019,
seek_video_avg,0.156851512204,-0.0877966089455,0.0976067455227,0.0058847956451,0.133375455443,-0.0683368058753,0.055218033341,0.152956365554,0.106263742175,-0.0871670745134,0.0601778876574,0.0601194566434,-0.104934112931,-0.189803703067,-0.152401014112,-0.193395499941,-0.241889399172,0.400574611733,-0.0189612176063,-0.160686384305,0.356567770895,-0.0810753792542,-0.0778008378898,0.102283418027,
pause_video_sum,0.169093653464,0.105257058176,-0.0580627248441,0.0187951083495,0.0808908222389,0.00163415166135,-0.106063408061,-0.165645777845,0.046907157533,-0.0654024896381,-0.106590637664,0.0430923115465,-0.068359294053,-0.191267323913,0.0457244050489,0.0849925591957,0.00346168061307,-0.050870402046,0.0385487427941,-0.00395516396002,0.00102265935693,0.0558393088249,0.0191791900742,-0.163292026012,
pause_video_avg,0.162279048888,0.0510406445426,0.0455974663292,0.0258079067218,0.0964695397926,-0.253163389291,0.030335843109,0.0196651680186,0.0483271778016,-0.10233316833,-0.0234377028442,0.00242931265357,-0.200074750974,-0.121638216416,0.0923549007818,0.0770667135915,-0.000633036044533,-0.113343817915,-0.322113637568,-0.183272869677,-0.183151567313,0.211899259979,0.0427601122361,0.149736428504,
stop_video_sum,0.104784158079,0.219821691387,-0.272365112192,-0.0659781896964,0.040063756669,0.00952498691972,0.144209821391,-0.0590366462583,0.00926755936074,-0.0933983846503,-0.0348416550757,0.0210635701974,0.136809417504,0.0736540552113,0.139577734114,0.179793075632,-0.252745520733,-0.0527727998114,0.0441731362089,0.073059634031,0.0515644228082,-0.0211948152258,-0.296439933397,0.00581797720114,
stop_video_avg,0.0706214438467,0.241380746705,-0.233729093687,-0.048764660723,0.0310170475827,-0.084038024398,0.254870468616,0.171413986815,-0.158925716897,-0.138003351171,0.0337546816533,0.0559269738872,0.267599615206,0.0110016244079,-0.146852726419,-0.224078372206,0.110310997367,0.0396194754654,-0.0497222659654,0.0340101561002,-0.0555552870042,-0.000894473079214,0.161321390283,0.0425159051898,
video_forward_seek_sum,0.111726776623,-0.112137744521,0.0736294715278,0.0507180940922,0.258281039112,0.342370457459,0.193039919686,-0.108474429657,-0.0596968020549,0.0215617256031,0.0962689084163,0.0230202277517,-0.0420095796657,0.137184840538,0.0493396800964,-0.0286537463045,0.0280478108844,-0.068655271432,-0.0548685263969,0.00978080750226,-0.230099907281,0.0754089971878,0.0286104066175,0.100023972321,
video_forward_seek_avg,0.0955634901445,-0.14534809226,0.170484698617,0.0808483753134,0.221807189966,0.193027515068,0.326651288489,-0.0437163889678,-0.104925834919,-0.00430723589276,0.250353655514,-0.00163081469052,0.0415340101226,-0.144856613737,0.138862713657,0.0781258250825,0.0357064930659,0.0734126270674,-0.0871764663319,0.225589340004,0.138727355458,0.0549808682383,-0.064800681901,-0.0739190827118,
video_backward_seek_sum,0.151679352944,-0.10532955331,-0.0755567308398,-0.0504709540028,-0.05736946161,0.16039023879,-0.152502689555,0.200496917528,0.151264933222,-0.152318345318,0.107829375619,0.0379459302498,0.108391966867,0.118005313255,0.0215198129416,-0.0246407899105,0.0509322827172,-0.146183450242,-0.0616323836223,-0.0823761513677,0.0399254094819,-0.198316536209,0.113302651892,0.153238124481,
video_backward_seek_avg,0.129472697097,-0.157799068446,-0.0421713828403,-0.0329286517907,-0.0792258851824,0.00698164217009,-0.0992580789022,0.341566820304,0.159929340691,-0.218199247002,0.190263398928,-0.00595566955865,0.0309159602141,-0.0775886953993,0.0106452112232,0.0170924662797,-0.0769349362455,-0.31586882415,0.191116174225,-0.107035063173,0.0496103251442,0.164089167091,-0.0565856660301,-0.169844980839,
video_pause_forward_seek_sum,0.157219766192,-0.0664492723322,-0.0942704878519,0.00558361561218,-0.201030377124,-0.0855815694836,-0.0890316650368,-0.123572378981,-0.130222953969,0.138427760718,-0.15185228526,0.0320547600093,0.067197344155,0.0211525806505,-0.207467230045,-0.0623859813275,0.0650258094289,-0.117812393849,-0.104765734111,-0.0536170257219,0.231056795297,0.0358246418653,-0.086245789201,-0.139279177077,
video_pause_forward_seek_avg,0.133454659299,-0.124186058136,-0.0373859498293,0.0124602897161,-0.247332051067,-0.251184165007,0.0717001072418,-0.0289981002693,-0.202319143105,0.140455042665,-0.123597806097,-0.0220984881714,-0.0263052210416,0.0472615405916,-0.0282458838742,0.0413786583084,-0.127203688016,-0.052684650772,0.152389409628,-0.0878695511562,-0.0161966227091,-0.15535401157,0.0839192442146,0.110773479748,
video_pause_backward_seek_sum,0.166130736482,-0.0263276249501,-0.0802255096855,-0.0237579654702,-0.131011940041,0.0842184394545,-0.163207683661,-0.00782517195326,0.137259294451,-0.0063586236671,-0.153297348471,-0.0387586027809,0.09565399869,0.00666757866179,0.111654044463,-0.0111061305481,0.175884857973,0.324715736101,-0.17514598172,0.251051423895,-0.0362008652485,0.0688261222835,-0.0681237767815,0.00309767111961,
video_pause_backward_seek_avg,0.159596438815,-0.0942534315097,-0.0303520586751,-0.0110507138256,-0.184785953941,-0.080573556824,-0.046026534365,0.0752702817541,0.0976712539511,-0.0357954326208,-0.106864973194,-0.115221344069,0.0192240606532,-0.0259167272031,0.258474349184,0.0421764665854,0.0975448399127,0.414576407929,-0.0573584809774,0.34949219962,-0.263042987291,0.0508599123205,-0.00203909043142,0.0568172672662,
video_stop_backward_seek_sum,0.111222781687,0.122584995429,-0.185041381366,-0.0443650118825,0.0267286537209,0.184353971293,0.166748265044,0.103782737056,0.275971710581,0.270170001414,-0.105170520744,-0.0859834831589,-0.326213492367,0.244828584527,0.079887417397,0.257546367907,-0.0690301105786,-0.001723364111,0.109525146373,-0.112333279591,-0.039717201338,-0.273751544216,0.290415691667,0.10525249964,
video_stop_backward_seek_avg,0.0674019170093,0.109317306055,-0.134098764093,-0.0955527767477,0.0538527006514,0.0533969649335,0.211949621431,0.37196354357,0.162793480791,0.510106758792,-0.0743108825908,-0.0743645653406,-0.264992172734,-0.225188949013,-0.161787121587,-0.0964749379384,0.253679698674,-0.00967256299764,0.0263436414928,0.0295009260017,0.027502749832,0.167019790398,-0.228388525672,-0.157531785378,
all_type_video_forward_seek_sum,0.166705380672,-0.111535915701,-0.0109757021918,0.0355029576424,0.0406742051781,0.164383602678,0.0677837121172,-0.144100399606,-0.117296204164,0.0981754807524,-0.0318126167932,0.0341411131345,0.0144517036489,0.0997244841059,-0.0954699783967,-0.0562278115608,0.0574564149812,-0.11538634711,-0.0986953822869,-0.0265524613282,-0.00450600422323,0.0695936704854,-0.0345624456741,-0.0217586554357,
all_type_video_forward_seek_avg,0.147244662669,-0.171062803503,0.0777739532638,0.0571474849509,-0.0321858712859,-0.0521371149309,0.24522861392,-0.045843357996,-0.199119525957,0.0916822888132,0.0680962208327,-0.0158177606818,0.00740385264786,-0.0556810676099,0.0648287510797,0.074916334015,-0.0638411102351,0.00893188362509,0.0496904841922,0.0771363707587,0.0728352121397,-0.0711071287825,0.0172309138827,0.0297549823939,
all_type_video_backward_seek_sum,0.162505044192,-0.0796850712352,-0.0834429628323,-0.0443159139917,-0.0812246542084,0.144681931111,-0.15510708587,0.14196401808,0.157287200133,-0.102869970231,0.0252294495917,0.0124261775164,0.0985506382717,0.0917768563275,0.052471085886,-0.0143908134102,0.0897539140091,-0.000991952973296,-0.0960600208715,0.018087252148,0.0158077792937,-0.125493974675,0.0660143176124,0.11202430727,
all_type_video_backward_seek_avg,0.146888224114,-0.143505797712,-0.0443857233261,-0.0305875508335,-0.113583718353,-0.0176423565023,-0.0823398475555,0.288431220728,0.153587931232,-0.160055098658,0.108024873876,-0.041282720562,0.0216698494248,-0.072036815205,0.0815731250243,0.0228771461501,-0.0211476415632,-0.111376364552,0.126368923212,0.0262652005866,-0.0415577742088,0.142681390644,-0.0492034584437,-0.114215197195,
all_type_video_seek_sum,0.174714571173,-0.106670724728,-0.0371126986155,0.00942310770928,7.42848693447e-05,0.166803358112,-0.00682780921642,-0.0515919280559,-0.0273041146539,0.0329844091799,-0.0135413775381,0.0284394234571,0.0448815009878,0.102602253641,-0.0488204869777,-0.044699138631,0.0720969442161,-0.0816805913378,-0.103384780797,-0.0123481299931,0.00238906913643,0.00487334697029,-0.00112118770934,0.0241016664848,
all_type_video_seek_avg,0.160017273384,-0.176345313694,0.0415780032621,0.0312645887876,-0.063662918121,-0.044559593954,0.151382968006,0.0678287355468,-0.0923842222925,0.0110843289795,0.0881188560183,-0.0261687693105,0.0130750225061,-0.0663168845685,0.0764026955084,0.0631573360559,-0.0544023031421,-0.0326425525299,0.0810393135082,0.0659830631452,0.0389410592105,-0.00206748929659,-0.00464922102895,-0.0183260641996,
video_pause_sum,0.168911725245,-0.0417480590487,-0.0887027877512,0.00345989058234,-0.16406720274,-0.046287385736,-0.111788467441,-0.11533790891,-0.0667395324579,0.0942828757937,-0.152065129414,0.0203874128022,0.0501308924391,-0.0108467711501,-0.124991657393,-0.0271509045196,0.095064894373,-0.0491041035609,-0.110052324383,0.0023108750237,0.156875529357,0.0560659663871,-0.0619568437692,-0.127696441326,
video_pause_avg,0.148442179786,-0.1120445573,-0.0262597001976,0.0103836435977,-0.219989791382,-0.237114473051,0.0497291151,-0.0114820340292,-0.142168410805,0.102464194799,-0.11819068762,-0.0365400648377,-0.0442927138053,0.0183640586811,0.0400460316343,0.06592294062,-0.0730291818694,-0.00227321320374,0.0738897622499,-0.0298837926884,-0.0846443872847,-0.0933517312402,0.0755064915324,0.109522365195,
video_stop_sum,0.104072308712,0.218955455658,-0.276213356223,-0.062947989678,0.0434703945603,0.0155881912801,0.151806299399,-0.0532609738475,0.0211628325671,-0.0764704162704,-0.0353840867932,0.0182835640404,0.113237989369,0.0829065536355,0.138706296143,0.190938156842,-0.252154575569,-0.0544771249017,0.0492639688309,0.0713380239173,0.0493366426724,-0.0535430244756,-0.272949604412,-0.0248579371715,
video_stop_avg,0.0702338756982,0.239808068206,-0.241583302663,-0.047274610162,0.0327567740749,-0.0796520742324,0.264434140432,0.176027253353,-0.148742481096,-0.121501439748,0.0327870394259,0.0457723725273,0.238821217341,0.00710586993604,-0.153873278128,-0.201132251494,0.117420598155,0.0450862461372,-0.0399426339483,0.0334183088823,-0.0626187987556,-0.0298006936657,0.16447496937,0.0197076917696,
video_play_sum,0.177526842059,-0.0895534985222,-0.0406728243084,0.0105087356928,0.0107225762816,0.156487530988,-0.0140370563872,-0.0631538170491,-0.0225860876855,0.0217078106342,-0.0236665831424,0.0319278523025,0.0360053957067,0.0809527518977,-0.0415899480749,-0.0363429449579,0.0666067841625,-0.080209385549,-0.0875637086977,-0.00976440270153,0.00157866897827,0.00601925990462,-0.00424368693884,0.0124412424321,
video_play_avg,0.163699865242,-0.163039135155,0.0422185319891,0.0316969898802,-0.0504916260405,-0.0600956003216,0.149086350323,0.0676470275868,-0.0869288751961,-0.00164082322297,0.0810550497726,-0.0209674968458,0.00146920077166,-0.0674151542697,0.0750365255668,0.0615721916361,-0.0495769680122,-0.0358176404988,0.0580538056859,0.0492091296325,0.0255322904096,0.00623024264981,0.00123894449172,-0.0035570926973,
video_events_sum,0.178806563846,-0.0852570574386,-0.0532054867005,0.00817883724723,-0.0319961744963,0.118094097525,-0.0321811297319,-0.072089259934,-0.0345543843936,0.042081275286,-0.0493398832185,0.0287690796718,0.044230515556,0.0709217013676,-0.0626938193548,-0.0365640160104,0.0742359115886,-0.0757981046892,-0.0999399249155,-0.00762895464698,0.0371747223547,0.0164675720497,-0.0183893167215,-0.0144940515517,
video_events_avg,0.163192861069,-0.157744593314,0.0244945130152,0.0267838302394,-0.0969130372668,-0.0985365507508,0.132174773026,0.0520158558461,-0.105608283889,0.0269647682591,0.0384425181546,-0.0267736396282,-0.00284679049133,-0.0480734798442,0.0676397723616,0.0629063903016,-0.0571684997026,-0.0270521393532,0.071680332204,0.0382379930017,0.00443193665368,-0.0208330410305,0.0181981792686,0.0178599100112,
mt_practice_sum,0.0760539854525,0.174740259393,0.307172654105,-0.110413070514,-0.157986275696,0.137803552648,0.0135017377528,0.0778728991643,-0.128162709801,-0.132288678789,-0.078014775684,0.0738521373196,-0.20309102381,-0.226436581064,-0.0307388054901,-0.216399170386,-0.00979231661864,-0.23529331339,-0.0385017930181,0.190865643266,-0.262635430106,-0.510592164628,-0.0782423466027,-0.145541509951,
mt_unit_sum,0.0960490897917,0.193622513982,0.291014256833,-0.0972176479192,-0.153898820833,0.10721859418,0.0606149020037,0.0281883292781,0.0170789871339,-0.0549304176929,-0.0752559784892,-0.173417267088,0.044528314843,0.107889041289,-0.253611818816,0.11751217505,-0.102286799362,-0.00898371605057,0.0306637415617,-0.0727231555708,0.0469265957228,0.237351112011,-0.148656294091,0.279914024694,
mt_online_num_day,0.0463340364877,0.174558083994,0.245177549641,-0.155282983255,-0.0759192246821,0.129677891171,0.0345379268692,0.201888713486,-0.293529503016,-0.070876705013,-0.253868842622,0.332855150154,-0.0745270807552,0.220219611623,0.487348920825,-0.0561690117652,0.219412897584,0.127421120363,0.159775770127,-0.281323457426,0.223504788261,0.153852995566,-0.00207045728827,-0.0932748744128,
mt_online_practice_num_day,0.0936023211943,0.18453167455,0.303788478393,-0.106409745262,-0.167242286487,0.117590704502,0.0462412390494,0.0478103825718,0.0193405752113,-0.0805739502685,-0.101297301569,-0.14654057918,0.00961717723808,0.00143141624749,-0.181847148471,0.0502470344359,-0.0545428974076,-0.0222492439188,-0.0457626421184,0.0771491290597,-0.0775419789163,0.0337949307393,-0.310567446368,0.262427358702,
hw_mean,0.10551472805,0.2031136067,0.234173733868,-0.0720621384365,-0.149160897517,0.102930539811,0.110076914822,-0.0417768900199,0.0937600945583,-0.0868540088165,-0.0428333868423,-0.197413315987,0.0608774285966,0.0175049772371,-0.155492510923,0.161204873451,-0.191559316611,0.0664958659,-0.0218153375995,0.123138589031,0.114446518737,0.210512402615,0.56607009802,-0.396001600021,
qz_mean,0.11795134565,0.165560502558,0.0740416508779,0.0124708957241,0.117199443281,-0.0971667101335,-0.0772886300868,-0.0985994463346,0.061945801249,0.17414378627,0.00223677479165,-0.579344617173,0.113139785161,0.0140632558628,0.426478118532,-0.485803803203,-0.0821600850528,-0.218575884315,-0.0407862855014,-0.019702971645,0.190103519909,0.00228044564838,0.0485426807903,0.0789765067589,
Regression P>|t|,0.0,0.0,0.0,0.559,0.002,0.14,0.095,0.0,0.0,0.051,0.293,0.0,0.0,0.112,0.0,0.0,0.034,0.114,0.719,0.314,0.044,0.814,0.0,0.195,0.0
