,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,comp 16,indicator
video_pause_forward_seek_sum,0.159957467773,-0.0883462786796,-0.0641347484748,-0.0341958165167,0.190023070938,-0.123914099279,-0.0172267091414,-0.190788770881,0.0124951011682,0.0602805801563,-0.0435865897679,0.13166150216,-0.0236353005213,0.141925603122,0.223760019353,-0.125567885862,
video_pause_forward_seek_avg,0.121812770985,-0.19904718677,-0.0766825590791,0.0141793626377,0.102800282734,-0.266440369647,-0.20564516775,-0.0858770506516,0.134810500173,-0.0605038998674,0.0332253568372,0.110203229034,-0.0665506293693,-0.0276031471464,0.00895261606365,-0.16171832975,
video_pause_backward_seek_sum,0.162241188278,0.00750543320747,-0.0339526819676,-0.0926045408926,0.185420052467,0.00518450063665,0.140921993004,-0.0169647617605,-0.058098695548,0.1714260542,0.265325922715,0.003417424801,-0.0394131173381,-0.0406236735068,0.0569184651272,0.29360300386,
video_pause_backward_seek_avg,0.146588084284,-0.0979004456717,-0.05121949474,-0.0750051984462,0.155874117859,-0.124068819722,0.0683896675161,0.0689951617885,-0.0211572774872,0.112587198478,0.323433791721,-0.0819922951625,-0.0517362023469,-0.0306027974504,-0.174284673126,0.581369940543,
video_stop_backward_seek_sum,0.100105704554,0.168980196863,-0.190045531566,-0.0514199765574,-0.0127647769624,0.170490561727,0.0681897273055,0.178978471071,0.34920928883,0.103186328148,0.0451778258162,-0.0149681097534,-0.346477676986,0.0771421403292,0.0191717046599,-0.0639957286054,
video_stop_backward_seek_avg,0.0693730532404,0.110303392416,-0.225123507321,-0.0489412859367,-0.073144868834,0.15378844262,0.0265984826765,0.338385251656,0.411844568837,0.0536357252831,0.0179724184861,-0.0238339420712,-0.334210720255,0.217064416692,0.179027453457,-0.0707831236511,
all_type_video_forward_seek_sum,0.167417181335,-0.111686369568,0.0468067416574,0.0372731187739,0.0618832980505,0.189832496601,-0.0215992272453,-0.159096916079,0.00959343267614,-0.099962262286,-0.0343886199534,0.0503193014636,-0.0061522553743,0.110316842257,0.157276955315,-0.0260722334186,
all_type_video_forward_seek_avg,0.140317008351,-0.214743387081,0.0150563211094,0.0687272256524,0.0053075550969,-0.0299192896961,-0.224002500306,-0.0610533008722,0.158423671848,-0.163249694243,-0.0136221340924,-0.00139450394183,-0.0458291754756,-0.0667040101314,-0.0533137884436,-0.034558600393,
all_type_video_backward_seek_sum,0.169397780232,-0.0276487951759,-0.026042424286,-0.118313737552,0.116111485026,0.0542113516631,0.202700322004,0.141976365773,-0.0795689479231,0.0769307139361,0.0362433491862,-0.0204978536937,0.123933789484,-0.057448846724,0.0283722202898,-0.025388536928,
all_type_video_backward_seek_avg,0.154536582253,-0.126797151496,-0.0563185305934,-0.0859186668867,0.0440536779756,-0.0764932086149,0.138175381065,0.305553756815,-0.0220275783353,0.0613161245426,-0.0278285157559,-0.0710326671853,0.169754068624,-0.0472191555866,-0.0423953445423,0.0382836505904,
all_type_video_seek_sum,0.178866772983,-0.0898775703126,0.0246854007671,-0.0140040502033,0.0845704789816,0.155253917758,0.0543903159229,-0.0654643280164,-0.0205487464195,-0.0453663740669,-0.0122335753503,0.0291248479221,0.0383290104693,0.0595355594562,0.122921800414,-0.0275130357633,
all_type_video_seek_avg,0.157722669443,-0.204903090181,-0.0073156470776,0.0235166002432,0.0186702679717,-0.0481084293469,-0.12381610194,0.0553282435071,0.112736764747,-0.103330620675,-0.0195765467625,-0.0246753486128,0.0217120964831,-0.0662519474722,-0.0545002728315,-0.013460746407,
video_pause_sum,0.172742322373,-0.0480558027221,-0.0542405217167,-0.0368436118748,0.178811831326,-0.0837351329401,0.0167056545013,-0.15801189137,-0.0231696344429,0.0921160113481,0.0186877685798,0.102670041704,-0.0444898634646,0.106090362084,0.151783947184,-0.0536239871352,
video_pause_avg,0.139719448257,-0.180161104336,-0.071589015049,0.00720893249679,0.0988386965174,-0.252528216628,-0.167438266536,-0.0566101604628,0.100423405624,-0.0218827178942,0.0790889829227,0.0701411376124,-0.0802184737309,-0.0107009618855,-0.056505626875,-0.0452718688906,
video_stop_sum,0.10216893755,0.20940791383,-0.29866789464,-0.0063008316053,-0.0455777463036,0.0756359957321,-0.0553727406997,-0.0595615972948,0.0295427422034,-0.0173910405378,0.0613026151367,0.093660424992,0.0588249081437,-0.172227394514,-0.0700204495447,-0.0159172003671,
video_stop_avg,0.0727849399627,0.154160218485,-0.354166360217,-0.00571843599291,-0.123081894318,0.0209846797687,-0.16688471018,0.0329938107441,0.0314163982505,-0.178267385045,0.0540603001621,0.0656300545607,0.277237782224,0.0734645396088,0.0824937479407,0.109747450276,
video_play_sum,0.182177146084,-0.0701920912088,0.0197747588649,-0.00718440177574,0.0734922181132,0.150642462792,0.0514057654373,-0.0706195691883,-0.0376216715942,-0.0327323333494,-0.00963712153574,0.0373907179589,0.02452512046,0.0476352087235,0.101827431759,-0.0355767317587,
video_play_avg,0.161924939055,-0.192398481975,-0.00984894970869,0.0310875021652,-0.00167223021152,-0.0554945228872,-0.126555329487,0.0568911316756,0.0972274148202,-0.0905863893321,-0.0190814739249,-0.0237666015627,0.0162392686599,-0.0581665660522,-0.0663083892996,-0.0142792179278,
video_events_sum,0.183056088026,-0.0716053905125,0.00147869817074,-0.0170141958904,0.103727358972,0.0999431863213,0.0446737874525,-0.091437274627,-0.0281978790932,-0.00843387594859,-0.0034455379397,0.0514666421882,0.0142349779659,0.065304869311,0.12289399653,-0.0376802199943,
video_events_avg,0.158144845628,-0.195815168988,-0.0283121745771,0.0226097864837,0.0306792611183,-0.104526444788,-0.139879016621,0.0282536224878,0.105776435434,-0.080745348966,0.00629447556323,0.000377717914035,-0.00386423374014,-0.0492189746596,-0.0598227347069,-0.0212386024966,
mt_practice_sum,0.0851473222464,0.197024172865,0.247102792841,-0.147032160813,0.0662558717129,-0.070718155811,-0.158190813687,0.124321656647,-0.0943582721306,-0.182023646819,-0.10588136984,0.150464943314,-0.0878686875262,-0.0937865823577,-0.0937364995442,-0.0607418018621,
mt_unit_sum,0.0994778890505,0.210765187207,0.228646491794,-0.168698340592,0.0563904795046,-0.0486304644541,-0.161382168217,0.117075497183,0.00048101919049,-0.0811420428976,0.0992309508064,-0.0427708658911,0.0791189769616,0.133438790616,0.0503174321685,-0.0372153056552,
mt_online_num_day,0.0697661033913,0.174546405247,0.213929042498,-0.207208091042,0.0229014762352,-0.0282690394522,-0.111785504918,0.185255818502,-0.0456141154063,-0.236866146463,-0.0247117437669,0.315869416496,-0.194207619088,-0.170542125485,0.197435690326,0.182642280888,
mt_online_practice_num_day,0.10052855057,0.210312102755,0.231006852585,-0.185599400254,0.0697684996634,-0.0594587778477,-0.153802491926,0.120005909883,-0.0257608083314,-0.0507752113856,0.0965223557678,0.00653311722047,0.0588507929244,0.106009098246,0.0429077205535,-0.00555349483016,
hw_mean,0.106462016426,0.214970348599,0.194629115797,-0.150989067343,0.0390127368763,-0.0562906861023,-0.162253026448,0.0576541977572,0.0406935187148,-0.0585879013411,0.148906569876,-0.0382218169057,0.0956575968993,0.0229592402531,-0.105738674626,-0.105027444754,
qz_mean,0.11311426235,0.123398938024,0.0467480200819,-0.0145188209757,-0.109334430839,-0.107687245738,0.0365168415698,-0.160183988977,0.00642495510698,-0.0799729366352,0.355571331854,-0.61496202433,-0.102421256843,-0.370255815039,0.270914872221,-0.280750102159,
Regression P>|t|,0.0,0.0,0.0,0.044,0.0,0.0,0.411,0.01,0.426,0.03,0.0,0.0,0.761,0.004,0.03,0.001,0.0
