label,username,week,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,tmp
1.0,Y1050248,1,1.0,126.0,1.0,5.0,4.0,1.0,4.0,2.0,11.0,0.0,1.0,5.0,2.0,7.0,4.0,5.0,4.0,0.0
1.0,Y1050249,1,1.0,142.0,1.0,6.0,5.0,1.0,5.0,3.0,22.0,1.0,2.0,12.0,3.0,22.0,3.0,19.0,4.0,0.0
1.0,Y1050250,1,1.0,68.0,1.0,4.0,3.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,2.0,10.0,3.0,20.0,3.0,0.0
1.0,Y1050252,1,1.0,215.0,1.0,9.0,9.0,0.0,7.0,4.0,23.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050253,1,3.0,511.0,3.0,9.0,4.0,5.0,9.0,2.0,97.0,11.0,14.0,46.0,2.0,5.0,3.0,1.0,5.0,0.0
1.0,Y1050254,1,1.0,189.0,1.0,4.0,2.0,1.0,3.0,1.0,51.0,27.0,5.0,4.0,1.0,9.0,3.0,19.0,5.0,0.0
1.0,Y1050255,1,2.0,144.0,1.0,7.0,5.0,1.0,6.0,4.0,22.0,0.0,2.0,15.0,4.0,11.0,4.0,3.0,6.0,0.0
1.0,Y1050256,1,1.0,103.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,7.0,4.0,3.0,4.0,0.0
1.0,Y1050257,1,1.0,206.0,1.0,2.0,0.0,2.0,2.0,0.0,61.0,14.0,17.0,12.0,0.0,2.0,2.0,1.0,2.0,0.0
1.0,Y1050258,1,1.0,76.0,1.0,2.0,0.0,2.0,1.0,0.0,10.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0
1.0,Y1050259,1,1.0,748.0,1.0,12.0,11.0,6.0,11.0,0.0,58.0,18.0,11.0,22.0,0.0,6.0,4.0,1.0,6.0,0.0
1.0,Y1050260,1,1.0,1071.0,1.0,12.0,11.0,6.0,12.0,3.0,63.0,0.0,16.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050261,1,4.0,1035.0,1.0,3.0,2.0,1.0,3.0,0.0,17.0,5.0,0.0,12.0,0.0,4.0,4.0,1.0,4.0,0.0
1.0,Y1050262,1,4.0,681.0,3.0,9.0,2.0,7.0,5.0,1.0,30.0,9.0,1.0,9.0,1.0,4.0,4.0,1.0,4.0,0.0
1.0,Y1050263,1,4.0,974.0,2.0,12.0,10.0,6.0,12.0,3.0,42.0,2.0,5.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050264,1,5.0,700.0,4.0,12.0,10.0,3.0,12.0,1.0,37.0,1.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050265,1,1.0,719.0,1.0,12.0,10.0,6.0,10.0,1.0,45.0,3.0,5.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050266,1,3.0,893.0,2.0,12.0,12.0,3.0,11.0,6.0,82.0,5.0,5.0,64.0,6.0,6.0,4.0,3.0,4.0,0.0
1.0,Y1050267,1,2.0,421.0,2.0,7.0,7.0,2.0,5.0,2.0,18.0,4.0,3.0,7.0,2.0,6.0,4.0,1.0,6.0,0.0
1.0,Y1050268,1,4.0,583.0,2.0,9.0,6.0,3.0,9.0,1.0,23.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050270,1,4.0,910.0,3.0,9.0,6.0,5.0,9.0,1.0,62.0,2.0,5.0,38.0,1.0,7.0,4.0,9.0,4.0,0.0
1.0,Y1050273,1,1.0,191.0,1.0,4.0,1.0,2.0,4.0,0.0,9.0,2.0,2.0,4.0,0.0,6.0,4.0,1.0,6.0,0.0
1.0,Y1050323,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050384,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y9999986,1,4.0,1017.0,4.0,12.0,9.0,10.0,12.0,0.0,139.0,26.0,31.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y9999990,1,5.0,498.0,5.0,8.0,6.0,5.0,7.0,0.0,32.0,6.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y9999992,1,3.0,660.0,3.0,9.0,7.0,2.0,8.0,3.0,31.0,3.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y9999995,1,1.0,63.0,1.0,3.0,3.0,2.0,3.0,1.0,9.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y9999997,1,2.0,91.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y9999998,1,2.0,472.0,2.0,9.0,7.0,4.0,8.0,0.0,53.0,29.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,chunghsing,1,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dahua,1,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dongirl,1,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gaoshi,1,3.0,577.0,2.0,7.0,7.0,4.0,7.0,0.0,43.0,17.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hgvf,1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hsingda,1,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jinhe,1,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pingzhen,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,richardwilly11532,1,6.0,439.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,staff,1,4.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,verified,1,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,yangmei,1,1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050163,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050191,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050210,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050217,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050220,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050221,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,6.0,0.0
0.0,Y1050223,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,4.0,0.0
0.0,Y1050227,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
0.0,Y1050228,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0
0.0,Y1050230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050231,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,2.0,0.0
0.0,Y1050234,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,2.0,0.0
0.0,Y1050251,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050269,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050271,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999987,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999989,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999991,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999993,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
0.0,Y9999994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999996,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y9999999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
