username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050160,2.5,146.0,345.0,2.5,12.9166666665,30.0,2.5,14.4166666665,33.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,8.268385193,1.0,2.5,0.875,3.0,1.0,0.0,0.0,9.5,4.0,5.0,2.125,8.5,4.25,2.5,0.625,0.0,0.0,18.0,8.25,7.5,2.75,25.5,11.0,14.0,5.875,0.0,0.0,28.5,12.0,68.0,28.875,0.0,0.0,0.0,0.0,0.0,40.0,30.0
Y1050161,1.5,116.0,116.5,0.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0
Y1050162,3.0,600.8333333500001,1802.5,3.0,23.333333335,70.0,3.0,139.83333330000002,419.5,0.0,0.0,0.0,13.5,11.0,2.5,0.8166666665,0.1833333335,13.79463535,4.5,12.5,0.925,13.0,0.9666666665,0.0,0.0,75.0,5.641666667,125.5,9.808333335,137.0,10.266666664999999,42.0,3.266666667,0.0,0.0,212.0,15.908333335,167.5,13.0749999985,379.5,28.98333333,191.5,14.458333335,0.0,0.0,393.0,29.98333333,964.0,73.425,0.0,0.0,0.0,0.0,0.0,27.5,30.0
Y1050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050165,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050166,1.0,5.25,10.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0
Y1050167,2.0,345.25,690.5,1.0,93.0,93.0,1.5,21.25,27.5,0.0,0.0,0.0,10.0,4.5,5.5,0.4494949495,0.5505050505,4.786324333,4.0,3.5,0.36868686900000003,8.5,0.8333333334999999,0.5,0.0555555555,2.0,0.212121212,1.5,0.1666666665,8.5,0.8535353535000001,1.0,0.10101010099999999,0.0,0.0,10.5,1.0656565655,2.5,0.2676767675,13.0,1.3333333335000002,17.0,1.686868687,0.5,0.0555555555,23.0,2.3333333334999997,53.5,5.409090909,0.0,0.0,0.0,0.0,0.0,65.0,30.0
Y1050168,1.5,47.25,82.0,1.0,3.0,3.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,3.6367699819999992,3.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,10.0
Y1050169,2.0,237.66666665,576.0,2.0,20.0,47.0,2.0,35.0,87.0,0.0,0.0,0.0,6.5,1.5,5.0,0.340909091,0.659090909,6.6040996845,3.5,4.0,0.7727272725000001,6.5,1.0,0.0,0.0,30.5,6.0454545455,14.0,1.2727272725,25.5,2.3181818180000002,6.0,0.5454545455,0.0,0.0,56.0,8.3636363635,20.0,1.8181818180000004,76.0,10.18181818,37.5,3.8181818180000002,0.0,0.0,82.5,11.18181818,196.0,25.18181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050170,2.5,334.875,717.0,2.0,30.5,55.5,2.5,29.875,70.0,0.0,0.0,0.0,9.5,8.5,1.0,0.857142857,0.14285714300000002,6.0031827049999995,4.5,4.5,0.4642857145,9.5,1.0,2.0,0.1964285715,2.5,0.20833333350000005,6.0,0.6488095235,36.0,3.4166666665,9.0,0.8392857145,0.0,0.0,38.5,3.625,15.0,1.488095238,53.5,5.113095238,52.0,4.988095238,2.0,0.1964285715,63.0,6.113095238,170.5,16.410714285,1.5,1.5,0.5,1.5,4.591666667,0.0,10.0
Y1050171,2.5,98.375,380.0,2.0,13.0,52.0,2.0,2.375,9.5,0.0,0.0,0.0,5.5,5.5,0.0,0.5,0.0,1.539773754,0.5,0.5,0.0454545455,5.5,0.5,1.0,0.090909091,0.0,0.0,0.5,0.0454545455,1.5,0.1363636365,1.0,0.090909091,0.0,0.0,1.5,0.1363636365,1.5,0.1363636365,3.0,0.2727272725,7.0,0.6363636365,1.0,0.090909091,8.5,0.7727272725,19.5,1.7727272725,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Y1050172,1.0,55.5,55.5,0.0,0.0,0.0,0.5,10.0,10.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,4.5941293875,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,0.0,0.0,0.0,9.5,9.5,0.0,0.0,9.5,9.5,10.0,10.0,0.0,0.0,10.0,10.0,29.5,29.5,0.0,0.0,0.0,0.0,0.0,27.5,10.0
Y1050173,2.5,421.875,661.5,2.0,27.333333335,44.0,2.0,62.5,78.5,0.0,0.0,0.0,9.0,5.5,3.5,0.5416666665000001,0.4583333335,10.012132945000001,4.0,5.0,0.5416666665000001,8.5,0.9583333334999999,2.0,0.25,11.5,1.125,8.5,0.875,36.0,4.083333333,5.5,0.625,0.0,0.0,47.5,5.208333333500001,14.0,1.5,61.5,6.708333333,48.0,5.416666667,2.0,0.25,70.5,7.708333332999999,182.0,20.083333335,1.0,1.0,0.5,1.0,1.333333333,85.0,70.0
