username,active_num_days,active_avg_count,active_sum_count,problem_sum_count,video_pause_backward_seek_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602023,0.5,13.8333333333,26.8333333333,0.0,0.0,1.33333333333,0.333333333333,0.333333333333,0.666666666667,8.85,8.99999999983,95.5
104602024,1.5,39.7166666667,97.3333333333,0.0,0.333333333333,0.666666666667,0.333333333333,0.166666666667,0.333333333333,7.927777778,6.4444444445,72.67
104602025,1.66666666667,12.7777777783,31.0,0.0,0.0,4.33333333333,1.16666666667,0.833333333333,1.33333333333,8.73333333317,6.6944444445,61.38
104602026,0.666666666667,38.1666666667,39.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.38888888867,1.27777777783,25.57
104602027,1.66666666667,64.4833333333,117.666666667,0.0,0.666666666667,2.83333333333,1.0,0.666666666667,1.0,9.55,8.88888888867,57.3
104602028,0.333333333333,2.91666666667,5.83333333333,0.0,0.0,0.333333333333,0.333333333333,0.166666666667,0.333333333333,9.82222222217,9.33333333317,104.16
104602029,1.16666666667,10.4583333333,25.3333333333,0.0,0.333333333333,3.33333333333,1.33333333333,1.16666666667,1.66666666667,9.66111111133,5.9444444445,67.13
104602030,1.0,6.46666666667,27.6666666667,0.0,0.0,0.333333333333,0.166666666667,0.166666666667,0.166666666667,9.51666666683,3.888888889,54.11
104602031,0.833333333333,29.9583333333,96.8333333333,0.0,0.0,0.666666666667,0.5,0.5,0.5,9.16111111117,4.611111111,50.2
104602032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62222222217,9.55555555567,51.06
104602033,1.0,112.388888888,119.5,5.5,0.166666666667,0.666666666667,0.333333333333,0.166666666667,0.333333333333,9.01666666667,6.8055555555,82.94
104602035,1.16666666667,48.0,100.0,0.0,0.666666666667,4.5,1.33333333333,1.33333333333,2.0,9.80555555567,9.55555555567,80.48
104602037,1.5,190.833333333,337.833333333,29.0,0.166666666667,2.33333333333,1.16666666667,0.5,1.16666666667,9.7055555555,8.55555555567,61.61
104602501,2.5,72.125,206.166666667,0.0,2.33333333333,1.0,0.333333333333,0.166666666667,0.333333333333,9.638888889,7.41666666667,56.93
104602502,2.0,62.2083333333,137.833333333,0.333333333333,0.5,3.16666666667,1.33333333333,1.0,1.5,9.60555555533,7.83333333333,67.38
104602503,1.16666666667,107.138888883,177.5,0.0,0.333333333333,2.83333333333,0.833333333333,0.666666666667,0.833333333333,8.3944444445,6.0,48.27
104602504,2.5,75.9277777783,207.5,2.16666666667,2.5,2.5,1.33333333333,1.0,1.83333333333,9.68888888883,5.66666666683,71.49
104602505,1.5,89.5,152.5,0.5,0.833333333333,2.5,1.16666666667,0.666666666667,1.33333333333,9.61111111133,9.4444444445,81.71
104602506,1.0,15.1666666667,42.6666666667,0.0,0.0,2.83333333333,1.0,0.833333333333,1.33333333333,9.5,8.111111111,63.62
104602507,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,9.3333333335,6.88888888867,39.87
104602508,1.83333333333,150.75,364.833333333,13.1666666667,1.5,2.33333333333,1.16666666667,1.0,1.33333333333,9.36666666683,6.11111111133,60.32
104602509,1.83333333333,134.625,319.833333333,0.0,1.16666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,9.09999999983,3.83333333317,47.45
104602510,2.33333333333,73.4722222167,216.666666667,3.83333333333,0.5,2.5,0.833333333333,0.666666666667,1.0,9.83888888867,8.99999999983,70.1
104602511,2.5,219.866666667,504.0,5.5,3.16666666667,2.5,0.833333333333,0.833333333333,1.0,9.77777777783,9.111111111,78.77
104602513,2.5,79.555555555,204.5,14.8333333333,0.166666666667,5.0,1.16666666667,1.0,1.83333333333,9.88888888867,9.50000000017,93.69
104602514,1.66666666667,23.2222222217,34.6666666667,0.0,0.0,3.83333333333,1.0,0.833333333333,1.33333333333,9.5166666665,8.6666666665,74.75
104602515,0.833333333333,12.4166666667,24.3333333333,0.0,0.333333333333,2.0,0.333333333333,0.166666666667,0.333333333333,8.261111111,8.00000000017,60.84
104602516,2.66666666667,65.7222222217,149.5,0.833333333333,0.333333333333,3.0,1.16666666667,1.0,1.33333333333,9.7666666665,9.5,56.89
104602517,1.0,26.9583333333,84.3333333333,0.0,1.0,0.0,0.0,0.0,0.0,9.11666666683,8.861111111,82.97
104602519,2.16666666667,110.416666667,290.833333333,0.333333333333,0.0,4.5,1.33333333333,1.33333333333,2.16666666667,9.77777777767,9.11111111133,94.97
104602520,2.33333333333,149.888888883,463.333333333,18.3333333333,0.666666666667,2.83333333333,0.833333333333,0.333333333333,0.833333333333,7.411111111,5.38888888883,48.24
104602521,1.83333333333,121.861111117,267.666666667,5.83333333333,2.0,3.16666666667,1.33333333333,1.0,1.5,9.65555555533,8.638888889,80.87
104602522,3.33333333333,171.669444455,505.5,18.8333333333,2.0,5.66666666667,1.33333333333,1.66666666667,2.33333333333,8.961111111,6.47222222233,59.34
104602524,1.16666666667,55.8611111167,109.666666667,3.16666666667,0.0,2.16666666667,1.0,0.666666666667,1.0,9.23333333317,6.66666666683,68.02
104602525,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.333333333333,0.5,8.61111111117,6.88888888867,59.69
104602526,0.666666666667,13.9583333333,55.8333333333,0.0,0.666666666667,0.333333333333,0.166666666667,0.166666666667,0.166666666667,9.8055555555,8.77777777767,76.48
