features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,129,5,13,15,0.888888888889
1,2,3,132,2,6,22,0.950617283951
1,3,3,129,5,7,21,0.925925925926
1,4,3,131,3,5,23,0.950617283951
1,5,3,130,4,3,25,0.956790123457
1,6,3,133,1,6,22,0.956790123457
1,7,3,130,4,6,22,0.938271604938
1,8,3,129,5,3,25,0.950617283951
1,9,3,131,3,2,26,0.969135802469
1,10,3,133,1,5,23,0.962962962963
1,11,3,132,2,2,26,0.975308641975
1,12,3,134,0,7,21,0.956790123457
1,13,3,130,4,2,26,0.962962962963
1,14,3,132,2,4,24,0.962962962963
1,15,3,133,1,5,23,0.962962962963
1,16,3,133,1,5,23,0.962962962963
1,17,3,133,1,4,24,0.969135802469
1,18,3,132,2,4,24,0.962962962963
1,19,3,132,2,3,25,0.969135802469
1,20,3,132,2,3,25,0.969135802469
1,21,3,133,1,5,23,0.962962962963
1,22,3,132,2,5,23,0.956790123457
1,23,3,132,2,4,24,0.962962962963
1,24,3,133,1,5,23,0.962962962963
1,25,3,131,3,6,22,0.944444444444
1,26,3,133,1,5,23,0.962962962963
1,27,3,133,1,3,25,0.975308641975
1,28,3,134,0,2,26,0.987654320988
1,29,3,133,1,4,24,0.969135802469
1,30,3,133,1,3,25,0.975308641975
1,31,3,133,1,3,25,0.975308641975
1,32,3,133,1,5,23,0.962962962963
1,33,3,131,3,4,24,0.956790123457
1,34,3,132,2,5,23,0.956790123457
1,35,3,134,0,3,25,0.981481481481
1,36,3,133,1,2,26,0.981481481481
1,37,3,134,0,4,24,0.975308641975
1,38,3,134,0,4,24,0.975308641975
1,39,3,133,1,4,24,0.969135802469
1,40,3,131,3,2,26,0.969135802469
1,41,3,133,1,4,24,0.969135802469
1,42,3,134,0,4,24,0.975308641975
1,43,3,132,2,3,25,0.969135802469
1,44,3,134,0,2,26,0.987654320988
1,45,3,134,0,2,26,0.987654320988
1,46,3,131,3,3,25,0.962962962963
1,47,3,133,1,4,24,0.969135802469
1,48,3,132,2,2,26,0.975308641975
1,49,3,133,1,3,25,0.975308641975
1,50,3,133,1,2,26,0.981481481481
1,51,3,133,1,5,23,0.962962962963
1,52,3,134,0,3,25,0.981481481481
1,53,3,134,0,2,26,0.987654320988
2,2,3,127,7,10,18,0.895061728395
2,3,3,128,6,6,22,0.925925925926
2,4,3,130,4,9,19,0.91975308642
2,5,3,133,1,5,23,0.962962962963
2,6,3,131,3,7,21,0.938271604938
2,7,3,133,1,4,24,0.969135802469
2,8,3,131,3,6,22,0.944444444444
2,9,3,132,2,7,21,0.944444444444
2,10,3,132,2,6,22,0.950617283951
2,11,3,133,1,4,24,0.969135802469
2,12,3,133,1,5,23,0.962962962963
2,13,3,132,2,4,24,0.962962962963
2,14,3,131,3,8,20,0.932098765432
2,15,3,133,1,5,23,0.962962962963
2,16,3,131,3,5,23,0.950617283951
2,17,3,132,2,5,23,0.956790123457
2,18,3,134,0,3,25,0.981481481481
2,19,3,130,4,4,24,0.950617283951
2,20,3,132,2,4,24,0.962962962963
2,21,3,133,1,4,24,0.969135802469
2,22,3,132,2,4,24,0.962962962963
2,23,3,132,2,6,22,0.950617283951
2,24,3,133,1,3,25,0.975308641975
2,25,3,133,1,5,23,0.962962962963
2,26,3,131,3,3,25,0.962962962963
2,27,3,133,1,3,25,0.975308641975
2,28,3,132,2,4,24,0.962962962963
2,29,3,132,2,4,24,0.962962962963
2,30,3,131,3,2,26,0.969135802469
2,31,3,134,0,4,24,0.975308641975
2,32,3,131,3,2,26,0.969135802469
2,33,3,132,2,4,24,0.962962962963
2,34,3,133,1,4,24,0.969135802469
