features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,129,5,13,15,0.888888888889
1,2,3,132,2,4,24,0.962962962963
1,3,3,130,4,5,23,0.944444444444
1,4,3,130,4,4,24,0.950617283951
1,5,3,131,3,6,22,0.944444444444
1,6,3,132,2,4,24,0.962962962963
1,7,3,132,2,5,23,0.956790123457
1,8,3,132,2,5,23,0.956790123457
1,9,3,132,2,3,25,0.969135802469
1,10,3,134,0,3,25,0.981481481481
1,11,3,131,3,3,25,0.962962962963
1,12,3,134,0,4,24,0.975308641975
1,13,3,130,4,4,24,0.950617283951
1,14,3,132,2,6,22,0.950617283951
1,15,3,133,1,4,24,0.969135802469
1,16,3,132,2,6,22,0.950617283951
1,17,3,131,3,4,24,0.956790123457
1,18,3,133,1,4,24,0.969135802469
1,19,3,129,5,5,23,0.938271604938
1,20,3,133,1,5,23,0.962962962963
1,21,3,134,0,5,23,0.969135802469
1,22,3,131,3,4,24,0.956790123457
1,23,3,131,3,4,24,0.956790123457
1,24,3,132,2,3,25,0.969135802469
1,25,3,130,4,7,21,0.932098765432
1,26,3,131,3,6,22,0.944444444444
1,27,3,130,4,6,22,0.938271604938
1,28,3,133,1,2,26,0.981481481481
1,29,3,132,2,5,23,0.956790123457
1,30,3,133,1,5,23,0.962962962963
1,31,3,134,0,3,25,0.981481481481
1,32,3,132,2,5,23,0.956790123457
1,33,3,130,4,7,21,0.932098765432
1,34,3,133,1,3,25,0.975308641975
1,35,3,132,2,3,25,0.969135802469
1,36,3,133,1,2,26,0.981481481481
1,37,3,134,0,5,23,0.969135802469
1,38,3,131,3,2,26,0.969135802469
1,39,3,129,5,4,24,0.944444444444
1,40,3,130,4,3,25,0.956790123457
1,41,3,133,1,2,26,0.981481481481
1,42,3,134,0,4,24,0.975308641975
1,43,3,134,0,2,26,0.987654320988
1,44,3,133,1,5,23,0.962962962963
1,45,3,133,1,3,25,0.975308641975
1,46,3,131,3,5,23,0.950617283951
1,47,3,133,1,4,24,0.969135802469
1,48,3,132,2,3,25,0.969135802469
1,49,3,133,1,3,25,0.975308641975
1,50,3,134,0,3,25,0.981481481481
1,51,3,131,3,6,22,0.944444444444
1,52,3,134,0,5,23,0.969135802469
1,53,3,133,1,4,24,0.969135802469
2,2,3,127,7,10,18,0.895061728395
2,3,3,129,5,6,22,0.932098765432
2,4,3,130,4,8,20,0.925925925926
2,5,3,131,3,7,21,0.938271604938
2,6,3,131,3,6,22,0.944444444444
2,7,3,132,2,3,25,0.969135802469
2,8,3,131,3,4,24,0.956790123457
2,9,3,130,4,3,25,0.956790123457
2,10,3,134,0,5,23,0.969135802469
2,11,3,132,2,3,25,0.969135802469
2,12,3,130,4,7,21,0.932098765432
2,13,3,132,2,5,23,0.956790123457
2,14,3,131,3,7,21,0.938271604938
2,15,3,131,3,4,24,0.956790123457
2,16,3,133,1,5,23,0.962962962963
2,17,3,132,2,7,21,0.944444444444
2,18,3,130,4,3,25,0.956790123457
2,19,3,133,1,5,23,0.962962962963
2,20,3,133,1,4,24,0.969135802469
2,21,3,132,2,2,26,0.975308641975
2,22,3,132,2,8,20,0.938271604938
2,23,3,131,3,4,24,0.956790123457
2,24,3,130,4,5,23,0.944444444444
2,25,3,133,1,3,25,0.975308641975
2,26,3,132,2,4,24,0.962962962963
2,27,3,132,2,6,22,0.950617283951
2,28,3,133,1,6,22,0.956790123457
2,29,3,134,0,4,24,0.975308641975
2,30,3,133,1,3,25,0.975308641975
2,31,3,132,2,5,23,0.956790123457
2,32,3,132,2,4,24,0.962962962963
2,33,3,133,1,3,25,0.975308641975
2,34,3,132,2,2,26,0.975308641975
2,35,3,132,2,3,25,0.969135802469
2,36,3,132,2,4,24,0.962962962963
2,37,3,133,1,2,26,0.981481481481
2,38,3,134,0,1,27,0.993827160494
2,39,3,134,0,5,23,0.969135802469
2,40,3,133,1,5,23,0.962962962963
2,41,3,133,1,2,26,0.981481481481
2,42,3,133,1,4,24,0.969135802469
2,43,3,133,1,5,23,0.962962962963
2,44,3,132,2,3,25,0.969135802469
2,45,3,133,1,4,24,0.969135802469
2,46,3,133,1,4,24,0.969135802469
2,47,3,134,0,3,25,0.981481481481
2,48,3,132,2,4,24,0.962962962963
2,49,3,134,0,4,24,0.975308641975
2,50,3,133,1,4,24,0.969135802469
2,51,3,132,2,6,22,0.950617283951
2,52,3,133,1,4,24,0.969135802469
2,53,3,134,0,2,26,0.987654320988
3,3,3,123,11,6,22,0.895061728395
3,4,3,127,7,11,17,0.888888888889
3,5,3,131,3,12,16,0.907407407407
3,6,3,131,3,4,24,0.956790123457
3,7,3,130,4,5,23,0.944444444444
3,8,3,130,4,6,22,0.938271604938
3,9,3,132,2,3,25,0.969135802469
3,10,3,132,2,9,19,0.932098765432
3,11,3,133,1,5,23,0.962962962963
3,12,3,131,3,5,23,0.950617283951
3,13,3,131,3,6,22,0.944444444444
3,14,3,130,4,5,23,0.944444444444
3,15,3,132,2,4,24,0.962962962963
3,16,3,132,2,5,23,0.956790123457
3,17,3,132,2,6,22,0.950617283951
3,18,3,131,3,4,24,0.956790123457
3,19,3,130,4,6,22,0.938271604938
3,20,3,132,2,4,24,0.962962962963
3,21,3,132,2,5,23,0.956790123457
3,22,3,131,3,5,23,0.950617283951
3,23,3,131,3,3,25,0.962962962963
3,24,3,133,1,4,24,0.969135802469
3,25,3,134,0,2,26,0.987654320988
3,26,3,133,1,4,24,0.969135802469
3,27,3,132,2,4,24,0.962962962963
3,28,3,134,0,6,22,0.962962962963
3,29,3,129,5,4,24,0.944444444444
3,30,3,133,1,4,24,0.969135802469
3,31,3,131,3,5,23,0.950617283951
3,32,3,134,0,5,23,0.969135802469
3,33,3,133,1,4,24,0.969135802469
3,34,3,132,2,4,24,0.962962962963
3,35,3,134,0,4,24,0.975308641975
3,36,3,132,2,6,22,0.950617283951
3,37,3,132,2,6,22,0.950617283951
3,38,3,133,1,3,25,0.975308641975
3,39,3,133,1,4,24,0.969135802469
3,40,3,133,1,6,22,0.956790123457
3,41,3,133,1,4,24,0.969135802469
3,42,3,133,1,2,26,0.981481481481
3,43,3,133,1,3,25,0.975308641975
3,44,3,134,0,4,24,0.975308641975
3,45,3,131,3,1,27,0.975308641975
3,46,3,131,3,4,24,0.956790123457
3,47,3,132,2,2,26,0.975308641975
3,48,3,132,2,5,23,0.956790123457
3,49,3,133,1,3,25,0.975308641975
3,50,3,132,2,4,24,0.962962962963
3,51,3,133,1,6,22,0.956790123457
3,52,3,132,2,5,23,0.956790123457
3,53,3,133,1,3,25,0.975308641975
4,4,3,123,11,11,17,0.864197530864
4,5,3,131,3,12,16,0.907407407407
4,6,3,133,1,11,17,0.925925925926
4,7,3,132,2,9,19,0.932098765432
4,8,3,132,2,10,18,0.925925925926
4,9,3,132,2,4,24,0.962962962963
4,10,3,132,2,7,21,0.944444444444
4,11,3,132,2,9,19,0.932098765432
4,12,3,129,5,7,21,0.925925925926
4,13,3,132,2,3,25,0.969135802469
4,14,3,131,3,7,21,0.938271604938
4,15,3,133,1,5,23,0.962962962963
4,16,3,132,2,7,21,0.944444444444
4,17,3,131,3,4,24,0.956790123457
4,18,3,131,3,4,24,0.956790123457
4,19,3,132,2,3,25,0.969135802469
4,20,3,131,3,4,24,0.956790123457
4,21,3,132,2,8,20,0.938271604938
4,22,3,132,2,5,23,0.956790123457
4,23,3,132,2,3,25,0.969135802469
4,24,3,131,3,9,19,0.925925925926
4,25,3,132,2,6,22,0.950617283951
4,26,3,132,2,4,24,0.962962962963
4,27,3,133,1,5,23,0.962962962963
4,28,3,132,2,5,23,0.956790123457
4,29,3,132,2,4,24,0.962962962963
4,30,3,134,0,3,25,0.981481481481
4,31,3,133,1,3,25,0.975308641975
4,32,3,129,5,5,23,0.938271604938
4,33,3,133,1,1,27,0.987654320988
4,34,3,132,2,4,24,0.962962962963
4,35,3,132,2,6,22,0.950617283951
4,36,3,134,0,3,25,0.981481481481
4,37,3,132,2,5,23,0.956790123457
4,38,3,134,0,3,25,0.981481481481
4,39,3,131,3,5,23,0.950617283951
4,40,3,133,1,3,25,0.975308641975
