username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,indicator,final_score
Y1050274,2.66666666667,363.583333333,878.0,2.0,31.38888889,53.6666666667,2.33333333333,45.6666666667,109.0,0.0,18.6666666667,14.3333333333,4.33333333333,0.761453824,0.238546176,5.51632021833,2.66666666667,7.66666666667,0.414682539667,18.3333333333,0.98989899,0.333333333333,0.01010101,19.6666666667,1.65746753267,11.6666666667,0.610930735667,48.6666666667,1.94128787867,6.0,0.294462482,0.0,0.0,68.3333333333,3.59875541133,17.6666666667,0.905393217667,86.0,4.504148629,72.3333333333,3.167929293,0.333333333333,0.01010101,104.666666667,5.504148629,263.333333333,13.18632756,2.0,2.0,0.666666666667,2.0,8.722222222,5.666666667,1.0,80.0
Y1050275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Y1050276,2.66666666667,340.1,952.333333333,2.33333333333,58.8,116.666666667,2.33333333333,42.9333333333,69.3333333333,0.0,13.6666666667,10.6666666667,3.0,0.855384615333,0.144615384667,1.976676521,5.0,3.33333333333,0.157948718,12.6666666667,0.84991453,1.33333333333,0.163418803333,3.66666666667,0.183589743667,5.0,0.249230769333,33.0,2.414017094,10.6666666667,0.696068376333,0.0,0.0,36.6666666667,2.59760683767,15.6666666667,0.945299145333,52.3333333333,3.54290598267,56.0,3.94666666667,1.33333333333,0.163418803333,66.0,4.54290598267,175.666666667,12.1958974367,2.0,2.0,1.0,2.0,8.314444444,1.666666667,0.0,40.0
Y1050277,0.333333333333,164.666666667,164.666666667,0.0,0.0,0.0,0.333333333333,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.333333333333,4.6732849,1.0,0.0,0.0,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333333,0.0,0.0,1.0,0.333333333333,2.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0
Y1050278,4.0,164.5,580.0,1.66666666667,17.5833333333,49.3333333333,3.0,10.8333333333,31.3333333333,0.0,6.66666666667,3.0,3.66666666667,0.418518518667,0.581481481333,11.2684125203,3.0,3.66666666667,0.562962963,6.0,0.866666666667,0.333333333333,0.0555555556667,0.333333333333,0.037037037,7.0,0.922222222333,9.66666666667,1.22962962967,3.0,0.381481481667,0.0,0.0,10.0,1.26666666667,10.0,1.30370370367,20.0,2.57037037033,17.3333333333,2.25185185167,0.333333333333,0.0555555556667,26.6666666667,3.57037037033,64.3333333333,8.44814814667,2.0,2.0,1.33333333333,2.0,6.777777778,4.333333333,0.0,54.0
Y1050279,4.33333333333,364.166666667,1573.33333333,4.0,33.0,132.0,3.0,54.5555555567,159.333333333,0.333333333333,12.6666666667,10.0,2.66666666667,0.786324786333,0.213675213667,7.83631608733,2.0,4.66666666667,0.376068376333,12.6666666667,1.0,0.333333333333,0.0256410256667,6.0,0.491452991667,9.0,0.739316239333,78.3333333333,6.17735042767,33.6666666667,2.67307692333,0.333333333333,0.0256410256667,84.3333333333,6.66880341867,43.0,3.438034188,127.333333333,10.1068376067,123.0,9.71794871833,0.333333333333,0.0256410256667,140.0,11.1068376067,390.666666667,30.9572649567,2.0,2.0,1.33333333333,2.0,9.666666667,5.333333333,1.0,70.0
Y1050280,2.0,88.1666666667,130.333333333,0.666666666667,9.0,9.0,1.66666666667,6.888888889,12.6666666667,0.0,4.0,2.33333333333,1.66666666667,0.666666666667,0.333333333333,5.57670446267,2.66666666667,0.666666666667,0.111111111,4.0,1.0,0.666666666667,0.166666666667,1.66666666667,0.277777777667,0.666666666667,0.111111111,2.33333333333,0.555555555667,1.33333333333,0.277777777667,0.0,0.0,4.0,0.833333333333,2.0,0.388888888667,6.0,1.222222222,7.0,1.66666666667,0.666666666667,0.166666666667,10.0,2.222222222,23.6666666667,5.27777777767,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,10.0
Y1050281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Y1050282,0.333333333333,41.6666666667,41.6666666667,0.333333333333,5.0,5.0,0.333333333333,1.33333333333,1.33333333333,0.0,1.0,0.666666666667,0.333333333333,0.222222222333,0.111111111,0.0620385996667,1.0,0.333333333333,0.111111111,0.666666666667,0.222222222333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.222222222333,0.0,0.0,1.0,0.333333333333,1.66666666667,0.555555555667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Y1050283,2.0,60.4444444433,111.0,0.333333333333,5.0,5.0,1.66666666667,6.5,12.3333333333,0.0,2.66666666667,1.66666666667,1.0,0.7,0.3,3.10943646667,2.66666666667,1.66666666667,0.533333333333,2.0,0.766666666667,0.333333333333,0.0666666666667,2.66666666667,1.03333333333,1.33333333333,0.366666666667,1.66666666667,0.333333333333,2.0,0.766666666667,0.333333333333,0.0666666666667,4.33333333333,1.36666666667,3.66666666667,1.2,8.0,2.56666666667,5.33333333333,1.8,0.333333333333,0.0666666666667,10.6666666667,3.56666666667,24.3333333333,8.0,0.0,0.0,0.0,0.0,0.0,4.333333333,0.0,20.0
