username,active_num_days,active_avg_count,active_sum_count,problem_sum_count,video_pause_backward_seek_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602011,2.6111111111111107,94.11150793722223,300.0,13.111111111111109,1.5,2.6666666666666665,1.0555555555555556,0.8333333333333334,1.1111111111111112,9.766666666833334,8.333333333166665,70.97
104602012,3.2222222222222223,139.15277777794444,457.61111111111114,15.666666666666664,3.2777777777777777,5.0,1.3888888888888888,0.9444444444444444,1.7777777777777777,9.833333333166664,8.888888888944443,88.14
104602013,1.4444444444444444,83.32407407222223,225.22222222222226,5.5,1.7222222222222223,2.2222222222222223,1.0555555555555556,0.7222222222222222,1.1111111111111112,9.877777777888888,8.666666666833335,66.43
104602014,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.16666666666666666,0.1111111111111111,0.16666666666666666,7.188888888944444,3.111111111055555,50.89
104602016,0.5,12.018518518333336,24.444444444444446,0.0,0.0,1.6111111111111112,0.5555555555555556,0.5,0.6111111111111112,9.766666666833334,6.0,25.71
104602017,0.7222222222222222,99.29166666666669,179.5,16.77777777777778,0.1111111111111111,2.4444444444444446,0.7222222222222222,0.3888888888888889,0.9444444444444444,9.57777777788889,9.0,52.83
104602018,1.8888888888888888,86.76018518166669,292.1666666666667,11.944444444444445,1.5555555555555556,3.0,0.9444444444444444,0.6666666666666666,1.1666666666666667,9.599999999999998,7.77777777788889,54.02
104602019,2.7222222222222223,91.69444444277778,377.72222222222223,14.444444444444445,1.7777777777777777,3.055555555555556,0.9444444444444444,0.6111111111111112,1.0,9.800000000000002,6.444444444222222,80.67
104602020,0.8333333333333334,60.67962962777778,149.5,12.166666666666664,0.05555555555555555,1.7777777777777777,0.7222222222222222,0.5,0.7222222222222222,9.333333333166664,9.22222222211111,77.99
104602021,1.2777777777777777,23.0064814815,92.0,4.5555555555555545,0.16666666666666666,1.3333333333333333,0.6111111111111112,0.3333333333333333,0.6111111111111112,9.322222222111114,6.0,80.61
104602022,1.9444444444444444,132.6027777794445,307.0555555555556,9.388888888888891,1.2777777777777777,1.5,0.7222222222222222,0.5555555555555556,0.7222222222222222,9.611111111055557,9.666666666833336,83.56
104602023,0.8888888888888888,28.305555555555557,98.66666666666669,4.833333333333333,0.0,2.1111111111111107,0.7777777777777778,0.4444444444444444,0.8888888888888888,8.300000000000002,9.333333333166664,95.5
104602024,1.2777777777777777,78.91944444444444,128.66666666666666,5.722222222222222,0.16666666666666666,1.4444444444444444,0.5,0.3333333333333333,0.5555555555555556,6.95555555577778,6.888888888944446,72.67
104602025,1.8888888888888888,35.30092592611111,124.77777777777777,9.388888888888891,0.0,3.5,1.0,0.5555555555555556,1.0555555555555556,8.333333333166665,5.388888888944446,61.38
104602026,0.9444444444444444,25.86111111111111,46.555555555555564,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,3.444444444222221,1.8888888889444448,25.57
104602027,2.1666666666666665,60.41296296499999,184.22222222222226,7.5,0.5555555555555556,2.6111111111111107,0.8888888888888888,0.5555555555555556,0.8888888888888888,9.6,9.44444444422222,57.3
104602028,1.0,89.49537037222223,222.16666666666663,14.5,0.4444444444444444,1.5,0.8333333333333334,0.4444444444444444,0.8333333333333334,9.811111111055556,9.333333333166664,104.16
104602029,1.6111111111111112,72.32870370388888,202.94444444444446,9.833333333333334,0.5,3.5,1.1111111111111112,0.8333333333333334,1.3333333333333333,9.75555555577778,6.888888888944446,67.13
104602030,0.7777777777777778,71.89629629444444,189.55555555555557,4.5,1.2777777777777777,1.6111111111111112,0.6111111111111112,0.3888888888888889,0.6666666666666666,9.666666666833336,4.77777777788889,54.11
104602031,1.3888888888888888,73.44444444611109,177.5,12.055555555555555,0.1111111111111111,2.0,0.6666666666666666,0.5555555555555556,0.7222222222222222,9.488888888944446,5.22222222211111,50.2
104602032,0.1111111111111111,14.833333333333336,14.833333333333336,0.9444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,9.711111111055557,9.77777777788889,51.06
104602033,2.1111111111111107,118.83703703666669,329.6666666666667,18.444444444444443,0.9444444444444444,1.5,0.7222222222222222,0.4444444444444444,0.7222222222222222,8.5,6.611111111055554,82.94
104602035,1.8333333333333333,95.54629629611112,242.38888888888889,7.5,1.6666666666666667,3.1666666666666665,1.3333333333333333,1.1666666666666667,1.7222222222222223,9.877777777888888,9.77777777788889,80.48
104602037,1.5,160.00462962777775,343.88888888888886,24.38888888888889,0.16666666666666666,2.9444444444444446,1.1111111111111112,0.6111111111111112,1.2777777777777777,9.811111111055556,8.77777777788889,61.61
104602501,2.5,70.79034391111111,244.44444444444446,10.333333333333334,2.055555555555556,1.0,0.6111111111111112,0.3888888888888889,0.6111111111111112,9.77777777788889,6.5,56.93
104602502,2.2777777777777777,179.14537037222217,437.77777777777777,16.88888888888889,1.7777777777777777,3.4444444444444446,1.3888888888888888,1.0,1.5,9.54444444422222,7.0,67.38
104602503,1.2222222222222223,136.12037037222223,252.61111111111111,7.722222222222222,1.0555555555555556,3.055555555555556,1.0,0.4444444444444444,1.0,7.888888888944443,5.0,48.27
104602504,2.6666666666666665,70.38796296333334,211.27777777777774,1.2777777777777777,2.833333333333333,3.1666666666666665,1.3333333333333333,0.8333333333333334,1.7222222222222223,9.61111111105556,6.666666666833334,71.49
104602505,2.2222222222222223,115.20277777777778,319.5,14.5,1.2777777777777777,3.6666666666666665,1.2222222222222223,0.8333333333333334,1.5,9.45555555577778,8.888888888944443,81.71
104602506,1.6666666666666667,80.0,222.66666666666663,6.0555555555555545,1.2777777777777777,4.0,1.2222222222222223,0.8888888888888888,1.4444444444444444,9.5,7.22222222211111,63.62
104602507,0.4444444444444444,26.266666666666666,79.66666666666667,7.166666666666668,0.1111111111111111,1.0,0.6666666666666666,0.5,0.7222222222222222,9.266666666833334,6.4444444442222215,39.87
104602508,2.5,133.02777777777777,407.4444444444445,20.5,1.1666666666666667,2.7777777777777777,1.0555555555555556,1.1111111111111112,1.4444444444444444,9.466666666833332,6.5555555557777785,60.32
104602509,1.6666666666666667,130.43981481666665,287.0,9.666666666666666,1.0555555555555556,1.5,0.6111111111111112,0.5,0.6666666666666666,9.233333333166666,4.333333333166666,47.45
104602510,2.1666666666666665,125.91481481277779,326.0,14.277777777777779,0.6111111111111112,3.1666666666666665,1.0555555555555556,0.7222222222222222,1.5,9.844444444222225,8.333333333166665,70.1
104602511,2.7222222222222223,211.4814814833333,572.4444444444445,18.0,2.555555555555556,2.555555555555556,1.1111111111111112,0.9444444444444444,1.3333333333333333,9.88888888894444,8.22222222211111,78.77
104602513,2.6111111111111107,143.19722221833334,405.16666666666674,25.83333333333333,0.7777777777777778,4.5555555555555545,1.3333333333333333,1.0,1.6666666666666667,9.94444444422222,9.666666666833336,93.69
104602514,2.1111111111111107,80.81851852016665,295.0,14.444444444444445,1.5555555555555556,3.611111111111111,1.2777777777777777,0.9444444444444444,1.6666666666666667,9.633333333166664,8.333333333166665,74.75
104602515,1.2222222222222223,63.851851853888896,181.72222222222226,15.111111111111109,0.3333333333333333,2.4444444444444446,0.6111111111111112,0.3333333333333333,0.6666666666666666,7.422222222111112,6.666666666833334,60.84
104602516,2.7222222222222223,70.57804232944444,281.3333333333333,13.277777777777779,0.7222222222222222,5.777777777777778,1.3888888888888888,1.1666666666666667,1.5555555555555556,9.833333333166664,9.0,56.89
104602517,0.9444444444444444,54.92129629444445,127.33333333333331,10.611111111111109,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,9.366666666833334,8.72222222211111,82.97
104602519,2.1666666666666665,142.91666666499995,297.5555555555556,10.722222222222221,0.6666666666666666,7.0,1.5,1.0555555555555556,1.9444444444444444,9.82222222211111,9.55555555577778,94.97
104602520,2.2777777777777777,154.7407407351667,440.83333333333326,27.11111111111111,1.5555555555555556,1.9444444444444444,0.6666666666666666,0.4444444444444444,0.7222222222222222,5.922222222111112,5.111111111055555,48.24
104602521,2.2777777777777777,148.5993386277778,578.5555555555555,17.166666666666668,2.2777777777777777,2.833333333333333,1.3333333333333333,1.2222222222222223,1.6111111111111112,9.64444444422222,8.27777777788889,80.87
104602522,3.111111111111111,170.52129630166667,522.9444444444445,22.61111111111111,2.1111111111111107,7.166666666666668,1.3888888888888888,1.1666666666666667,1.7777777777777777,8.32222222211111,6.27777777788889,59.34
104602524,1.2777777777777777,94.62037037222223,184.22222222222226,8.38888888888889,0.4444444444444444,2.9444444444444446,1.2222222222222223,0.7222222222222222,1.2777777777777777,9.133333333166666,5.666666666833334,68.02
104602525,0.8333333333333334,55.990740738888896,129.72222222222223,9.333333333333334,0.5,2.1111111111111107,0.7222222222222222,0.8333333333333334,1.0,8.288888888944442,5.4444444442222215,59.69
104602526,1.6666666666666667,81.75,255.72222222222226,7.9444444444444455,3.611111111111111,2.9444444444444446,1.0,0.6666666666666666,1.0555555555555556,9.811111111055556,8.22222222211111,76.48
