evaluation_num,acc,precision,recall,f1_score
1,0.8306010928961749,0.8174416080613836,0.8306010928961749,0.8198330417503618
2,0.8579234972677595,0.8564309690467923,0.8579234972677595,0.8538234041023629
3,0.8415300546448088,0.8388416001120919,0.8415300546448088,0.8349011255623893
4,0.7978142076502732,0.7872822381019102,0.7978142076502732,0.7905273233142086
5,0.8306010928961749,0.8217360963262602,0.8306010928961749,0.8240375651774634
6,0.819672131147541,0.8095876800794832,0.819672131147541,0.8123855085684599
7,0.8142076502732241,0.803233811145429,0.8142076502732241,0.8075623709420805
8,0.8087431693989071,0.7884095226903264,0.8087431693989071,0.7952131871128978
9,0.825136612021858,0.802959522853938,0.825136612021858,0.8099540322164236
10,0.8142076502732241,0.8090674352969435,0.8142076502732241,0.8113950098549055
11,0.825136612021858,0.8090506942965959,0.825136612021858,0.8134434434434433
12,0.8306010928961749,0.8140592799464546,0.8306010928961749,0.8191649159540565
13,0.8415300546448088,0.8220422333859411,0.8415300546448088,0.8276735665992729
14,0.825136612021858,0.8128066860608,0.825136612021858,0.8156513177406782
15,0.7978142076502732,0.7852393544411819,0.7978142076502732,0.7900085697390503
16,0.8360655737704918,0.8219819759136235,0.8360655737704918,0.8267291408305252
17,0.819672131147541,0.8157550223899402,0.819672131147541,0.8160418229604945
18,0.8415300546448088,0.8220646068115778,0.8415300546448088,0.8299073265155796
19,0.819672131147541,0.8014413754762777,0.819672131147541,0.8064400314651874
20,0.825136612021858,0.8124334681711731,0.825136612021858,0.8168716902076572
21,0.8688524590163934,0.8658826324542647,0.8688524590163934,0.865461798837673
22,0.8142076502732241,0.8044516200253904,0.8142076502732241,0.8059076035932354
23,0.7978142076502732,0.7766191883902177,0.7978142076502732,0.7851407999806711
24,0.825136612021858,0.8121377711541646,0.825136612021858,0.8171728689866116
25,0.8415300546448088,0.837078222324124,0.8415300546448088,0.8376775372918094
26,0.825136612021858,0.8136251839502743,0.825136612021858,0.817095760164142
27,0.8360655737704918,0.8229011425732736,0.8360655737704918,0.8256177866361925
28,0.8306010928961749,0.8170032266725793,0.8306010928961749,0.8215188218573392
29,0.8469945355191257,0.844542389362759,0.8469945355191257,0.8438292126816718
30,0.8306010928961749,0.8222955450588127,0.8306010928961749,0.8257961183342755
31,0.8360655737704918,0.829148037754595,0.8360655737704918,0.8272979618440844
32,0.8415300546448088,0.8311542421307212,0.8415300546448088,0.8337476850957817
33,0.8032786885245902,0.7881328184979453,0.8032786885245902,0.7942989358444925
34,0.8415300546448088,0.833022696302122,0.8415300546448088,0.8347980108306503
35,0.8306010928961749,0.8071341833636917,0.8306010928961749,0.8145472776048455
36,0.825136612021858,0.8199047975598225,0.825136612021858,0.8215401471290342
37,0.8142076502732241,0.8031521755768116,0.8142076502732241,0.8036304461478837
38,0.825136612021858,0.8152805086266995,0.825136612021858,0.81922001506185
39,0.8469945355191257,0.8353369763205829,0.8469945355191257,0.839310634720471
40,0.8360655737704918,0.8385147442524492,0.8360655737704918,0.8356456069257688
41,0.8306010928961749,0.823801529966437,0.8306010928961749,0.8206585307289422
42,0.8306010928961749,0.827455875040381,0.8306010928961749,0.8230090810188514
43,0.8306010928961749,0.8220445661077758,0.8306010928961749,0.8231088111176995
44,0.819672131147541,0.8094274460544867,0.819672131147541,0.8108196889812272
45,0.8360655737704918,0.825798973339957,0.8360655737704918,0.8277015748145471
46,0.8360655737704918,0.8303551769593924,0.8360655737704918,0.8272226559111804
47,0.8360655737704918,0.8080647585565618,0.8360655737704918,0.8172551492223624
48,0.819672131147541,0.8038547758894914,0.819672131147541,0.8095696704066836
49,0.8360655737704918,0.8289771148551366,0.8360655737704918,0.8285185758133469
50,0.8087431693989071,0.7988629464039299,0.8087431693989071,0.8012152686027818
51,0.8524590163934426,0.8471980002325311,0.8524590163934426,0.8475956284153005
52,0.8524590163934426,0.839930855601058,0.8524590163934426,0.8434821936467075
53,0.825136612021858,0.8065160490425679,0.825136612021858,0.814109713503461
54,0.8142076502732241,0.8002223916634896,0.8142076502732241,0.804965637039764
55,0.825136612021858,0.8114836784368972,0.825136612021858,0.8163478018219664
56,0.8633879781420765,0.8575241698192517,0.8633879781420765,0.8588660576068511
57,0.8142076502732241,0.8015068985238294,0.8142076502732241,0.8063117688708131
58,0.8360655737704918,0.808423234921488,0.8360655737704918,0.8192932380206621
59,0.8360655737704918,0.8285216818968024,0.8360655737704918,0.8306565297951717
60,0.8415300546448088,0.8370691766985422,0.8415300546448088,0.8361398666655875
61,0.8306010928961749,0.8241430700447093,0.8306010928961749,0.8232866244438085
62,0.8087431693989071,0.7950647347266689,0.8087431693989071,0.8007922279014101
63,0.819672131147541,0.8045081967213115,0.819672131147541,0.8105926860025222
64,0.7978142076502732,0.7826234129322195,0.7978142076502732,0.7872999384009224
65,0.7923497267759563,0.7642401769450949,0.7923497267759563,0.7771686559825574
66,0.8469945355191257,0.8458957077953311,0.8469945355191257,0.844011462439953
67,0.7978142076502732,0.7835358277145581,0.7978142076502732,0.7891685304888538
68,0.8415300546448088,0.8346266122244507,0.8415300546448088,0.8363269234484068
69,0.8142076502732241,0.7926477893691007,0.8142076502732241,0.798677958974355
70,0.8524590163934426,0.8530404586933699,0.8524590163934426,0.851719350674258
71,0.8743169398907104,0.8668517007475542,0.8743169398907104,0.8696685480949886
72,0.7868852459016393,0.7611327656236353,0.7868852459016393,0.7721755852290236
73,0.8087431693989071,0.7953084611045155,0.8087431693989071,0.7998080639436287
74,0.8032786885245902,0.7893159449572179,0.8032786885245902,0.795703857738771
75,0.825136612021858,0.8069560376229487,0.825136612021858,0.8124960743671881
76,0.8360655737704918,0.8204172876304023,0.8360655737704918,0.8258109522148587
77,0.8415300546448088,0.8227638558282635,0.8415300546448088,0.8295999099182959
78,0.8360655737704918,0.8229590991886073,0.8360655737704918,0.8275946999431102
79,0.8087431693989071,0.7950236484685345,0.8087431693989071,0.8001278014848103
80,0.8524590163934426,0.8480682776729065,0.8524590163934426,0.8494749900927345
81,0.8306010928961749,0.8197455784711206,0.8306010928961749,0.8208820635219731
82,0.8360655737704918,0.8221977148534526,0.8360655737704918,0.8257183035288528
83,0.825136612021858,0.8126179831097863,0.825136612021858,0.8150218038126301
84,0.825136612021858,0.8213053857063498,0.825136612021858,0.8215959500583583
85,0.8360655737704918,0.8176396108223377,0.8360655737704918,0.8206184427033126
86,0.8306010928961749,0.8232490785173548,0.8306010928961749,0.8264997507471622
87,0.819672131147541,0.80497910534928,0.819672131147541,0.8088199328797208
88,0.8524590163934426,0.849003885291743,0.8524590163934426,0.8470609973955708
89,0.8142076502732241,0.7956432593912068,0.8142076502732241,0.8017897177547094
90,0.8579234972677595,0.8547973022019429,0.8579234972677595,0.8541128803989179
91,0.8306010928961749,0.813641046313715,0.8306010928961749,0.8195115927263746
92,0.819672131147541,0.8108042290330244,0.819672131147541,0.812778032507811
93,0.8142076502732241,0.79635155867169,0.8142076502732241,0.8026171379272301
94,0.8087431693989071,0.8069227513779106,0.8087431693989071,0.8062225818042599
95,0.8360655737704918,0.8295605675342306,0.8360655737704918,0.8299010728088249
96,0.825136612021858,0.8119349802321775,0.825136612021858,0.8160463679288221
97,0.8415300546448088,0.8329278107221475,0.8415300546448088,0.8354911786221593
98,0.825136612021858,0.8071999621507819,0.825136612021858,0.8133019514231133
99,0.819672131147541,0.7941448764846679,0.819672131147541,0.804930670346724
100,0.8087431693989071,0.7968964550931764,0.8087431693989071,0.8018889822988182
