evaluation_num,acc,precision,recall,f1_score
10,0.868852459,0.856826004,0.868852459,0.857962987
91,0.868852459,0.86420765,0.868852459,0.864537326
27,0.863387978,0.85782098,0.863387978,0.859681582
5,0.857923497,0.843531497,0.857923497,0.848451809
43,0.857923497,0.852648387,0.857923497,0.853039287
6,0.852459016,0.850807838,0.852459016,0.847472254
33,0.852459016,0.841324844,0.852459016,0.841717964
61,0.852459016,0.837340619,0.852459016,0.843323525
2,0.846994536,0.832149362,0.846994536,0.837999159
42,0.846994536,0.835540737,0.846994536,0.837749997
63,0.846994536,0.837928796,0.846994536,0.840831111
79,0.846994536,0.840420164,0.846994536,0.84266949
82,0.846994536,0.853393116,0.846994536,0.847975658
4,0.841530055,0.820180716,0.841530055,0.828234347
24,0.841530055,0.843998396,0.841530055,0.836783612
32,0.841530055,0.830283244,0.841530055,0.834995859
38,0.841530055,0.825856324,0.841530055,0.830756573
39,0.841530055,0.828293746,0.841530055,0.830029966
58,0.841530055,0.839883151,0.841530055,0.839384042
60,0.841530055,0.830422765,0.841530055,0.83449511
87,0.841530055,0.836863354,0.841530055,0.836778653
93,0.841530055,0.830715893,0.841530055,0.83355239
95,0.841530055,0.82910236,0.841530055,0.832032875
97,0.841530055,0.837007373,0.841530055,0.837556697
12,0.836065574,0.828120227,0.836065574,0.829362405
15,0.836065574,0.827085483,0.836065574,0.829630602
19,0.836065574,0.821901935,0.836065574,0.826465914
23,0.836065574,0.833997839,0.836065574,0.832556785
26,0.836065574,0.825391772,0.836065574,0.828964492
37,0.836065574,0.825563668,0.836065574,0.827421034
48,0.836065574,0.818066765,0.836065574,0.824740725
49,0.836065574,0.81814956,0.836065574,0.824585642
50,0.836065574,0.822956243,0.836065574,0.82369038
71,0.836065574,0.828203218,0.836065574,0.830387356
76,0.836065574,0.819822137,0.836065574,0.825107628
81,0.836065574,0.82526335,0.836065574,0.828562764
90,0.836065574,0.829514368,0.836065574,0.831143117
92,0.836065574,0.827737526,0.836065574,0.829863875
40,0.830601093,0.82258914,0.830601093,0.823770806
57,0.830601093,0.814777231,0.830601093,0.818929235
62,0.830601093,0.827296411,0.830601093,0.826665986
65,0.830601093,0.814431197,0.830601093,0.816673908
74,0.830601093,0.825451871,0.830601093,0.82763608
78,0.830601093,0.810436732,0.830601093,0.818352541
96,0.830601093,0.815201643,0.830601093,0.818445455
100,0.830601093,0.820664366,0.830601093,0.824574379
14,0.825136612,0.802399134,0.825136612,0.812045878
16,0.825136612,0.820075565,0.825136612,0.822298705
22,0.825136612,0.805207051,0.825136612,0.813456856
28,0.825136612,0.817315653,0.825136612,0.819917477
29,0.825136612,0.813807575,0.825136612,0.816076064
30,0.825136612,0.808904721,0.825136612,0.814580019
31,0.825136612,0.81325803,0.825136612,0.816011099
34,0.825136612,0.802884032,0.825136612,0.809695653
36,0.825136612,0.809184434,0.825136612,0.814573013
41,0.825136612,0.785896175,0.825136612,0.801521976
51,0.825136612,0.819918141,0.825136612,0.821917593
53,0.825136612,0.825016931,0.825136612,0.823403637
68,0.825136612,0.802116484,0.825136612,0.812178723
99,0.825136612,0.802072754,0.825136612,0.811790735
,0.824918033,0.811129958,0.824918033,0.815559142
7,0.819672131,0.817753323,0.819672131,0.817591882
21,0.819672131,0.804899108,0.819672131,0.809552476
54,0.819672131,0.803813257,0.819672131,0.807420108
55,0.819672131,0.803774212,0.819672131,0.810342474
59,0.819672131,0.807756655,0.819672131,0.812336
64,0.819672131,0.793335657,0.819672131,0.804556616
70,0.819672131,0.805278293,0.819672131,0.809967802
72,0.819672131,0.79213797,0.819672131,0.800961526
73,0.819672131,0.813219753,0.819672131,0.814387147
75,0.819672131,0.801655903,0.819672131,0.809204327
85,0.819672131,0.803711798,0.819672131,0.80949407
94,0.819672131,0.80110774,0.819672131,0.806256337
98,0.819672131,0.792458574,0.819672131,0.804717197
1,0.81420765,0.802704481,0.81420765,0.806324698
11,0.81420765,0.796596176,0.81420765,0.803625931
17,0.81420765,0.796239534,0.81420765,0.802512033
56,0.81420765,0.802704481,0.81420765,0.806324698
67,0.81420765,0.778454087,0.81420765,0.793308234
3,0.808743169,0.802558011,0.808743169,0.803977719
46,0.808743169,0.784807087,0.808743169,0.795324546
52,0.808743169,0.785808909,0.808743169,0.795756307
66,0.808743169,0.807359845,0.808743169,0.803195615
84,0.808743169,0.793648186,0.808743169,0.798885095
69,0.803278689,0.794966862,0.803278689,0.79443118
89,0.803278689,0.769191307,0.803278689,0.783643781
9,0.797814208,0.779484694,0.797814208,0.786450767
13,0.797814208,0.784147414,0.797814208,0.788499808
35,0.797814208,0.778275357,0.797814208,0.784995835
44,0.797814208,0.775196074,0.797814208,0.784990117
45,0.797814208,0.776585016,0.797814208,0.783625138
83,0.797814208,0.779063971,0.797814208,0.785384601
8,0.792349727,0.784555651,0.792349727,0.787114195
25,0.792349727,0.780281618,0.792349727,0.785706647
18,0.786885246,0.768679772,0.786885246,0.776369436
80,0.786885246,0.770613562,0.786885246,0.776900874
20,0.781420765,0.75897373,0.781420765,0.767318523
47,0.781420765,0.762397447,0.781420765,0.770487842
77,0.781420765,0.756430412,0.781420765,0.767039266
88,0.781420765,0.751003692,0.781420765,0.764733347
86,0.775956284,0.764139536,0.775956284,0.767189166
,0.824918033,0.811129958,0.824918033,0.815559142
