evaluation_num,acc,precision,recall,f1_score
59,0.885245902,0.887978142,0.885245902,0.882965469
67,0.863387978,0.852059803,0.863387978,0.853767423
71,0.863387978,0.858090916,0.863387978,0.858087052
10,0.857923497,0.848109043,0.857923497,0.850244817
15,0.857923497,0.848803461,0.857923497,0.850819541
54,0.857923497,0.856214689,0.857923497,0.855904319
57,0.857923497,0.850119647,0.857923497,0.850156389
48,0.852459016,0.835586491,0.852459016,0.841649478
53,0.852459016,0.846940962,0.852459016,0.848594159
98,0.852459016,0.845241503,0.852459016,0.847634577
6,0.846994536,0.839350034,0.846994536,0.839333748
35,0.846994536,0.827252552,0.846994536,0.833007941
40,0.846994536,0.841908777,0.846994536,0.842097804
42,0.846994536,0.84335537,0.846994536,0.843460026
76,0.846994536,0.837775872,0.846994536,0.838180003
12,0.841530055,0.823313936,0.841530055,0.828338425
18,0.841530055,0.831122028,0.841530055,0.834388184
23,0.841530055,0.836591256,0.841530055,0.833874502
33,0.841530055,0.830470986,0.841530055,0.833224533
51,0.841530055,0.829604072,0.841530055,0.832094792
52,0.841530055,0.837660882,0.841530055,0.838576059
86,0.841530055,0.834115479,0.841530055,0.835684625
100,0.841530055,0.83429947,0.841530055,0.835697943
4,0.836065574,0.828902107,0.836065574,0.828271022
14,0.836065574,0.828159178,0.836065574,0.829430058
16,0.836065574,0.823655397,0.836065574,0.828566178
21,0.836065574,0.830085628,0.836065574,0.83092821
28,0.836065574,0.820521523,0.836065574,0.824241772
29,0.836065574,0.826926805,0.836065574,0.824292127
36,0.836065574,0.805014442,0.836065574,0.812219376
38,0.836065574,0.82504231,0.836065574,0.828758661
44,0.836065574,0.827490413,0.836065574,0.82892304
49,0.836065574,0.833277475,0.836065574,0.831569926
64,0.836065574,0.829119345,0.836065574,0.830998001
69,0.836065574,0.814745887,0.836065574,0.82323948
78,0.836065574,0.819231391,0.836065574,0.825391821
79,0.836065574,0.819121533,0.836065574,0.823735655
81,0.836065574,0.831986346,0.836065574,0.833163881
82,0.836065574,0.813708187,0.836065574,0.820497435
85,0.836065574,0.81896467,0.836065574,0.825412742
94,0.836065574,0.82308204,0.836065574,0.828597871
95,0.836065574,0.829903548,0.836065574,0.831379457
1,0.830601093,0.818089163,0.830601093,0.82132909
19,0.830601093,0.818460144,0.830601093,0.82274864
25,0.830601093,0.816306189,0.830601093,0.822254672
45,0.830601093,0.812021073,0.830601093,0.816782047
62,0.830601093,0.818063964,0.830601093,0.823128217
68,0.830601093,0.828206051,0.830601093,0.828049737
72,0.830601093,0.804757711,0.830601093,0.81569686
74,0.830601093,0.817702149,0.830601093,0.821834296
,0.826666667,0.813784148,0.826666667,0.817734054
3,0.825136612,0.814952807,0.825136612,0.818481155
5,0.825136612,0.808855789,0.825136612,0.813986399
11,0.825136612,0.789565424,0.825136612,0.803931929
17,0.825136612,0.817710285,0.825136612,0.820977159
26,0.825136612,0.806882504,0.825136612,0.81324834
41,0.825136612,0.803602791,0.825136612,0.809999788
60,0.825136612,0.818200723,0.825136612,0.817197251
61,0.825136612,0.818864063,0.825136612,0.820050086
65,0.825136612,0.816229458,0.825136612,0.818148986
66,0.825136612,0.806274368,0.825136612,0.813422227
80,0.825136612,0.811594141,0.825136612,0.816386422
92,0.825136612,0.815206244,0.825136612,0.818343358
13,0.819672131,0.813832127,0.819672131,0.813087335
46,0.819672131,0.812175747,0.819672131,0.81546584
56,0.819672131,0.799275995,0.819672131,0.805482696
58,0.819672131,0.811696591,0.819672131,0.814315509
70,0.819672131,0.811984994,0.819672131,0.813837817
91,0.819672131,0.810034774,0.819672131,0.812971915
8,0.81420765,0.799680325,0.81420765,0.802106406
9,0.81420765,0.812508402,0.81420765,0.811139253
31,0.81420765,0.79798017,0.81420765,0.80458735
32,0.81420765,0.805321456,0.81420765,0.807255803
55,0.81420765,0.793709075,0.81420765,0.801485869
75,0.81420765,0.792357968,0.81420765,0.800936861
89,0.81420765,0.806031336,0.81420765,0.80929497
90,0.81420765,0.78717513,0.81420765,0.798288738
97,0.81420765,0.78066692,0.81420765,0.796215404
7,0.808743169,0.798151757,0.808743169,0.802470526
22,0.808743169,0.796803257,0.808743169,0.801156024
30,0.808743169,0.800547888,0.808743169,0.804143105
43,0.808743169,0.792503744,0.808743169,0.797279882
73,0.808743169,0.795250224,0.808743169,0.801421165
84,0.808743169,0.791913487,0.808743169,0.799240132
87,0.808743169,0.790601793,0.808743169,0.796429531
20,0.803278689,0.801693908,0.803278689,0.799357542
34,0.803278689,0.788057459,0.803278689,0.792412289
37,0.803278689,0.786324813,0.803278689,0.794145555
47,0.803278689,0.787849566,0.803278689,0.794366942
63,0.803278689,0.784302245,0.803278689,0.792872366
83,0.803278689,0.785648001,0.803278689,0.792500194
93,0.803278689,0.793437892,0.803278689,0.796340029
99,0.803278689,0.782648619,0.803278689,0.788901036
27,0.797814208,0.777014668,0.797814208,0.784317398
39,0.797814208,0.779739855,0.797814208,0.785195179
96,0.797814208,0.768927977,0.797814208,0.780790576
50,0.792349727,0.785285752,0.792349727,0.78824873
88,0.792349727,0.773908574,0.792349727,0.780609869
2,0.786885246,0.773485738,0.786885246,0.777925181
24,0.786885246,0.77295082,0.786885246,0.778529119
77,0.781420765,0.750487106,0.781420765,0.764886134
,0.826666667,0.813784148,0.826666667,0.817734055
