features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,132,0,28,0,0.825
1,2,132,0,28,0,0.825
1,3,132,0,28,0,0.825
1,4,132,0,28,0,0.825
1,5,132,0,28,0,0.825
1,6,132,0,28,0,0.825
1,7,132,0,28,0,0.825
1,8,132,0,24,4,0.85
1,9,130,2,25,3,0.83125
1,10,130,2,25,3,0.83125
1,11,131,1,25,3,0.8375
1,12,131,1,24,4,0.84375
1,13,131,1,24,4,0.84375
1,14,131,1,24,4,0.84375
1,15,131,1,24,4,0.84375
1,16,131,1,24,4,0.84375
1,17,132,0,23,5,0.85625
1,18,131,1,23,5,0.85
1,19,131,1,23,5,0.85
1,20,131,1,23,5,0.85
1,21,131,1,21,7,0.8625
1,22,131,1,21,7,0.8625
1,23,131,1,21,7,0.8625
1,24,131,1,21,7,0.8625
1,25,131,1,21,7,0.8625
1,26,131,1,21,7,0.8625
1,27,131,1,22,6,0.85625
1,28,131,1,17,11,0.8875
1,29,131,1,17,11,0.8875
1,30,131,1,17,11,0.8875
1,31,129,3,16,12,0.88125
1,32,129,3,15,13,0.8875
1,33,128,4,15,13,0.88125
1,34,128,4,13,15,0.89375
1,35,128,4,13,15,0.89375
1,36,129,3,14,14,0.89375
1,37,128,4,14,14,0.8875
1,38,128,4,14,14,0.8875
1,39,128,4,14,14,0.8875
1,40,128,4,14,14,0.8875
1,41,129,3,14,14,0.89375
1,42,129,3,14,14,0.89375
1,43,129,3,14,14,0.89375
1,44,129,3,14,14,0.89375
1,45,129,3,14,14,0.89375
1,46,129,3,14,14,0.89375
1,47,128,4,9,19,0.91875
1,48,128,4,9,19,0.91875
1,49,126,6,6,22,0.925
1,50,125,7,6,22,0.91875
1,51,130,2,7,21,0.94375
1,52,130,2,3,25,0.96875
2,2,132,0,28,0,0.825
2,3,132,0,28,0,0.825
2,4,132,0,28,0,0.825
2,5,132,0,28,0,0.825
2,6,132,0,28,0,0.825
2,7,132,0,28,0,0.825
2,8,132,0,27,1,0.83125
2,9,130,2,25,3,0.83125
2,10,130,2,25,3,0.83125
2,11,131,1,24,4,0.84375
2,12,131,1,24,4,0.84375
2,13,131,1,24,4,0.84375
2,14,131,1,24,4,0.84375
2,15,131,1,24,4,0.84375
2,16,131,1,24,4,0.84375
2,17,132,0,24,4,0.85
2,18,132,0,23,5,0.85625
2,19,132,0,23,5,0.85625
2,20,132,0,23,5,0.85625
2,21,131,1,23,5,0.85
2,22,132,0,24,4,0.85
2,23,131,1,24,4,0.84375
2,24,131,1,23,5,0.85
2,25,131,1,23,5,0.85
2,26,132,0,22,6,0.8625
2,27,132,0,22,6,0.8625
2,28,130,2,20,8,0.8625
2,29,131,1,19,9,0.875
2,30,131,1,20,8,0.86875
2,31,128,4,16,12,0.875
2,32,128,4,15,13,0.88125
2,33,128,4,15,13,0.88125
2,34,128,4,15,13,0.88125
2,35,128,4,15,13,0.88125
2,36,128,4,15,13,0.88125
2,37,128,4,15,13,0.88125
2,38,128,4,15,13,0.88125
2,39,128,4,15,13,0.88125
2,40,128,4,15,13,0.88125
2,41,128,4,15,13,0.88125
2,42,128,4,15,13,0.88125
2,43,128,4,15,13,0.88125
2,44,128,4,15,13,0.88125
2,45,128,4,15,13,0.88125
2,46,128,4,15,13,0.88125
2,47,128,4,8,20,0.925
2,48,128,4,8,20,0.925
2,49,125,7,6,22,0.91875
2,50,125,7,5,23,0.925
2,51,131,1,7,21,0.95
2,52,130,2,3,25,0.96875
3,3,132,0,28,0,0.825
3,4,132,0,28,0,0.825
3,5,132,0,28,0,0.825
3,6,132,0,28,0,0.825
3,7,132,0,28,0,0.825
3,8,132,0,27,1,0.83125
3,9,130,2,25,3,0.83125
3,10,130,2,25,3,0.83125
3,11,131,1,24,4,0.84375
3,12,131,1,24,4,0.84375
3,13,131,1,24,4,0.84375
3,14,131,1,24,4,0.84375
3,15,131,1,24,4,0.84375
3,16,131,1,24,4,0.84375
3,17,132,0,24,4,0.85
3,18,132,0,23,5,0.85625
3,19,132,0,23,5,0.85625
3,20,132,0,23,5,0.85625
3,21,131,1,23,5,0.85
3,22,132,0,24,4,0.85
3,23,132,0,24,4,0.85
3,24,132,0,25,3,0.84375
3,25,132,0,25,3,0.84375
3,26,132,0,22,6,0.8625
3,27,132,0,23,5,0.85625
3,28,131,1,20,8,0.86875
3,29,131,1,21,7,0.8625
3,30,131,1,20,8,0.86875
3,31,130,2,17,11,0.88125
3,32,130,2,18,10,0.875
3,33,131,1,17,11,0.8875
3,34,130,2,17,11,0.88125
3,35,130,2,17,11,0.88125
3,36,130,2,15,13,0.89375
3,37,130,2,15,13,0.89375
3,38,130,2,15,13,0.89375
3,39,130,2,15,13,0.89375
3,40,130,2,15,13,0.89375
3,41,130,2,15,13,0.89375
3,42,130,2,15,13,0.89375
3,43,130,2,15,13,0.89375
3,44,130,2,15,13,0.89375
3,45,130,2,15,13,0.89375
3,46,130,2,15,13,0.89375
3,47,128,4,10,18,0.9125
3,48,128,4,10,18,0.9125
3,49,126,6,6,22,0.925
3,50,126,6,7,21,0.91875
3,51,131,1,8,20,0.94375
3,52,131,1,5,23,0.9625
4,4,132,0,28,0,0.825
4,5,132,0,28,0,0.825
4,6,132,0,28,0,0.825
4,7,132,0,28,0,0.825
4,8,132,0,28,0,0.825
4,9,132,0,28,0,0.825
4,10,132,0,28,0,0.825
4,11,132,0,28,0,0.825
4,12,132,0,28,0,0.825
4,13,132,0,28,0,0.825
4,14,132,0,28,0,0.825
4,15,132,0,28,0,0.825
4,16,132,0,28,0,0.825
4,17,132,0,28,0,0.825
4,18,130,2,22,6,0.85
4,19,130,2,22,6,0.85
4,20,130,2,22,6,0.85
4,21,130,2,22,6,0.85
4,22,130,2,23,5,0.84375
4,23,132,0,25,3,0.84375
4,24,132,0,25,3,0.84375
4,25,132,0,25,3,0.84375
4,26,132,0,23,5,0.85625
4,27,132,0,25,3,0.84375
4,28,131,1,23,5,0.85
4,29,131,1,21,7,0.8625
4,30,131,1,21,7,0.8625
4,31,130,2,17,11,0.88125
4,32,130,2,17,11,0.88125
4,33,130,2,17,11,0.88125
4,34,130,2,17,11,0.88125
4,35,130,2,16,12,0.8875
4,36,130,2,17,11,0.88125
4,37,130,2,17,11,0.88125
4,38,130,2,17,11,0.88125
4,39,130,2,17,11,0.88125
4,40,130,2,17,11,0.88125
4,41,130,2,17,11,0.88125
4,42,130,2,17,11,0.88125
4,43,130,2,17,11,0.88125
4,44,130,2,17,11,0.88125
4,45,130,2,17,11,0.88125
4,46,130,2,17,11,0.88125
4,47,127,5,7,21,0.925
4,48,127,5,7,21,0.925
4,49,126,6,7,21,0.91875
4,50,125,7,7,21,0.9125
4,51,131,1,8,20,0.94375
4,52,131,1,5,23,0.9625
5,5,132,0,28,0,0.825
5,6,132,0,28,0,0.825
5,7,132,0,28,0,0.825
5,8,132,0,28,0,0.825
5,9,132,0,28,0,0.825
5,10,132,0,28,0,0.825
5,11,132,0,28,0,0.825
5,12,132,0,28,0,0.825
5,13,132,0,28,0,0.825
5,14,132,0,28,0,0.825
5,15,132,0,28,0,0.825
5,16,132,0,28,0,0.825
5,17,132,0,28,0,0.825
5,18,132,0,28,0,0.825
5,19,132,0,28,0,0.825
5,20,132,0,28,0,0.825
5,21,132,0,28,0,0.825
5,22,132,0,28,0,0.825
5,23,132,0,26,2,0.8375
5,24,132,0,26,2,0.8375
5,25,132,0,27,1,0.83125
5,26,132,0,26,2,0.8375
5,27,132,0,27,1,0.83125
5,28,132,0,25,3,0.84375
5,29,132,0,25,3,0.84375
5,30,132,0,26,2,0.8375
5,31,130,2,17,11,0.88125
5,32,130,2,16,12,0.8875
5,33,130,2,16,12,0.8875
5,34,130,2,16,12,0.8875
5,35,130,2,16,12,0.8875
5,36,130,2,16,12,0.8875
5,37,130,2,16,12,0.8875
5,38,130,2,16,12,0.8875
5,39,130,2,16,12,0.8875
5,40,130,2,16,12,0.8875
5,41,130,2,16,12,0.8875
5,42,130,2,16,12,0.8875
5,43,130,2,16,12,0.8875
5,44,130,2,16,12,0.8875
5,45,130,2,16,12,0.8875
5,46,130,2,16,12,0.8875
5,47,125,7,6,22,0.91875
5,48,125,7,6,22,0.91875
5,49,126,6,7,21,0.91875
5,50,125,7,7,21,0.9125
5,51,131,1,8,20,0.94375
5,52,131,1,5,23,0.9625
6,6,132,0,28,0,0.825
6,7,132,0,28,0,0.825
6,8,132,0,28,0,0.825
6,9,132,0,28,0,0.825
6,10,132,0,28,0,0.825
6,11,132,0,28,0,0.825
6,12,132,0,28,0,0.825
6,13,132,0,28,0,0.825
6,14,132,0,28,0,0.825
6,15,132,0,28,0,0.825
6,16,132,0,28,0,0.825
6,17,132,0,28,0,0.825
6,18,132,0,28,0,0.825
6,19,132,0,28,0,0.825
6,20,132,0,28,0,0.825
6,21,132,0,28,0,0.825
6,22,132,0,28,0,0.825
6,23,132,0,25,3,0.84375
6,24,132,0,25,3,0.84375
6,25,132,0,26,2,0.8375
6,26,132,0,26,2,0.8375
6,27,132,0,27,1,0.83125
6,28,132,0,25,3,0.84375
6,29,132,0,25,3,0.84375
6,30,132,0,25,3,0.84375
6,31,130,2,17,11,0.88125
6,32,129,3,18,10,0.86875
6,33,129,3,18,10,0.86875
6,34,129,3,18,10,0.86875
6,35,129,3,17,11,0.875
6,36,129,3,16,12,0.88125
6,37,129,3,16,12,0.88125
6,38,129,3,16,12,0.88125
6,39,129,3,16,12,0.88125
6,40,129,3,16,12,0.88125
6,41,129,3,16,12,0.88125
6,42,129,3,16,12,0.88125
6,43,129,3,16,12,0.88125
6,44,129,3,16,12,0.88125
6,45,129,3,16,12,0.88125
6,46,129,3,16,12,0.88125
6,47,126,6,7,21,0.91875
6,48,126,6,7,21,0.91875
6,49,127,5,6,22,0.93125
6,50,126,6,6,22,0.925
6,51,131,1,7,21,0.95
6,52,131,1,5,23,0.9625
7,7,132,0,28,0,0.825
7,8,132,0,28,0,0.825
7,9,132,0,28,0,0.825
7,10,132,0,28,0,0.825
7,11,132,0,28,0,0.825
7,12,132,0,28,0,0.825
7,13,132,0,28,0,0.825
7,14,132,0,28,0,0.825
7,15,132,0,28,0,0.825
7,16,132,0,28,0,0.825
7,17,132,0,28,0,0.825
7,18,132,0,28,0,0.825
7,19,132,0,28,0,0.825
7,20,132,0,28,0,0.825
7,21,132,0,28,0,0.825
7,22,132,0,28,0,0.825
7,23,132,0,26,2,0.8375
7,24,132,0,26,2,0.8375
7,25,132,0,26,2,0.8375
7,26,132,0,26,2,0.8375
7,27,132,0,25,3,0.84375
7,28,132,0,25,3,0.84375
7,29,132,0,24,4,0.85
7,30,132,0,25,3,0.84375
7,31,130,2,19,9,0.86875
