evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.9533715275166493,24.759827707463437,0.9432316302872538,0.8930750796401531
2.0,0.9565210407988202,23.684955679432626,0.9430803767565044,0.9214412714792083
3.0,0.9561534042353962,20.694795473999193,0.9444781981607342,0.9221303896454632
4.0,0.9575309930063132,22.25956977549499,0.9416951980863569,0.9208133085243793
5.0,0.9576482846447307,21.891332784926387,0.9441243936784456,0.9163221135657726
6.0,0.9577994135928394,21.606821650046744,0.9442576926114267,0.8547497981208118
7.0,0.9546091495412503,23.479525508262025,0.9430994722397491,0.8974424480228975
8.0,0.9578621364737344,23.737548559719286,0.9406128084204124,0.9010694091851569
9.0,0.9547951992709491,22.74434169639708,0.9437840172487466,0.8593690185101467
10.0,0.9489429039094878,26.450167347452712,0.9447719638271369,0.9069871883085083
11.0,0.9553911304489793,24.59087654010743,0.9403529544566395,0.9017845934202358
12.0,0.9550414994856015,21.000773717957742,0.9427650693406499,0.8687076167542674
13.0,0.9557515465127377,25.366899663875913,0.9406496346036652,0.8997054008826877
14.0,0.9564158453828504,23.70948486478941,0.9433073412817305,0.9069034655942216
15.0,0.9509732546290056,25.788042726167117,0.9460028781538588,0.8427613295641244
16.0,0.9593232954824435,20.032656946464147,0.9448031013694689,0.8693390684693391
17.0,0.9560403277968655,22.58718669356858,0.9425738847959446,0.9180952171554881
18.0,0.9560620242273628,26.417960513220443,0.9459857960436837,0.9028751242844748
19.0,0.9623965257138961,17.963012520579202,0.9447712575733462,0.9451899514147126
20.0,0.9577900823176387,20.722202210351114,0.9465217752555221,0.8860038071982391
21.0,0.9559484533890344,23.22208726485949,0.942991159499924,0.9195621335967543
22.0,0.9606449486024567,20.217410813781747,0.9444679692921174,0.9278672270307349
23.0,0.9579960128337737,20.618140516524342,0.9445323667445038,0.9010759087376095
24.0,0.9557382465428883,23.13518782502161,0.9395309584029926,0.9042585872140284
25.0,0.9556780829897338,26.50760673445388,0.9463558458489482,0.8996747601536921
26.0,0.9561510001146576,24.241111074037423,0.939816272647394,0.9017414114146878
27.0,0.9592655445844274,21.608533520633237,0.9435967024065428,0.9157583968442797
28.0,0.9541344268944607,23.60783455404356,0.9416813068748393,0.9024618490482309
29.0,0.9548785388814569,22.804244870663855,0.9440834802317672,0.9127812117972895
30.0,0.9551786046276243,25.468857520175195,0.9438825550392724,0.804956533510941
