evaluation_num,pmse,r_square,adj_r_square
1,24.75982770746342,0.9047745285625162,0.9031039062565954
2,23.684955679432623,0.9089084505273021,0.9073103531681319
3,20.69479547399919,0.9204085069331942,0.9190121649495661
4,22.259569775494974,0.9143904371665665,0.912888515011594
5,21.891332784926384,0.915806664348836,0.9143295882847804
6,21.606821650046726,0.916900884683009,0.9154430054669215
7,23.479525508262046,0.9096985281129916,0.9081142917640967
8,23.737548559719272,0.9087061800640854,0.9071045341002975
9,22.744341696397097,0.912526020529546,0.9109913893107661
10,26.450167347452734,0.8982735386925855,0.8964888639328064
11,24.59087654010743,0.9054243091163824,0.9037650864693014
12,21.00077371795775,0.9192317248135924,0.9178147375296203
13,25.366899663875905,0.9024397500685435,0.9007281667364126
14,23.709484864789403,0.9088141120986517,0.9072143596793298
15,25.78804272616713,0.9008200478992421,0.8990800487395797
16,20.03265694646415,0.9229550696228224,0.9216034041776087
17,22.58718669356858,0.9131304334281298,0.9116064059444128
18,26.417960513220454,0.898397405102704,0.8966149034378392
19,17.963012520579216,0.9309148530466563,0.9297028329246678
20,20.72220221035113,0.9203031015394043,0.9189049103383412
21,23.222087264859496,0.910688627009627,0.9091217608168135
22,20.217410813781754,0.922244512412042,0.9208803810508497
23,20.618140516524353,0.9207033193426264,0.9193121495065322
24,23.135187825021614,0.9110228393564974,0.9094618365381903
25,26.507606734453894,0.8980526287262122,0.8962640783529878
26,24.24111107403742,0.9067694954315936,0.9051338725444286
27,21.608533520633248,0.916894300885837,0.9154363061645359
28,23.607834554043553,0.909205055802982,0.9076121620451396
29,22.804244870663872,0.9122956349195348,0.9107569618479477
30,25.468857520175217,0.9020476235542734,0.9003291608096116
31,19.093767294018967,0.9265660079071352,0.9252776922563831
32,24.141706983954037,0.9071518002461846,0.9055228844610299
33,21.238404922636693,0.9183178031271749,0.916884782129406
34,25.668956629753435,0.9012780490536373,0.8995460850019468
35,25.54334798890159,0.901761135696366,0.9000376468489337
36,18.231218430407854,0.9298833420641283,0.9286532252582358
37,23.28530306436004,0.9104455011534677,0.9088743695947565
38,24.290277851243154,0.9065804016465401,0.9049414613245496
39,20.873408143357516,0.9197215685649105,0.9183131750309615
40,24.119424047752613,0.9072374996755126,0.9056100873891181
41,21.705735636799698,0.9165204647894782,0.9150559115401709
42,23.956043314320397,0.9078658565263236,0.9062494680443293
43,24.449675261605567,0.9059673645233819,0.904317669164143
44,26.060730815976843,0.8997712986020211,0.8980129003318811
45,23.363283917764903,0.9101455893925172,0.9085691962239649
46,28.58684509017789,0.8900559473682464,0.8881271043396192
47,18.333465304676437,0.9294901039963892,0.9282530882770276
48,20.51331543796345,0.9211064730980713,0.9197223761348795
49,22.52727169566239,0.9133608645114638,0.9118408796783316
50,22.572233095116992,0.9131879444689603,0.9116649259508719
51,26.907853738308635,0.8965132921006176,0.894697735821681
52,21.618949943049728,0.9168542396726886,0.9153955421230867
53,24.432089621512016,0.9060349983085692,0.9043864895069651
54,25.948369048393367,0.9002034382120419,0.8984526213385688
55,22.93535183069434,0.9117914019246552,0.9102438826601755
56,24.382093602145073,0.9062272813313133,0.9045821459160731
57,21.68361073443786,0.916605556425931,0.9151424960123509
58,24.53044560410017,0.9056567244804427,0.904001579295889
59,27.409468198948904,0.8945840996175888,0.8927346978564938
60,22.80469505101198,0.9122939035409329,0.9107552000942826
61,28.538161138189494,0.8902431842236199,0.8883176260521045
62,24.20764651624875,0.9068981990045556,0.905264834074811
63,29.688383592189112,0.8858194670340581,0.8838162997890416
64,20.508782357601977,0.9211239071739294,0.9197401160717177
65,25.31379005707704,0.9026440078446893,0.9009360079823154
66,21.88060106818061,0.9158479381734571,0.914371586211588
67,22.457707883555234,0.9136284046123545,0.9121131134652029
68,24.77096951063575,0.9047316775591778,0.9030603034812686
69,21.477455603368718,0.9173984221832076,0.9159492716951937
70,21.205635520104078,0.9184438331562107,0.9170130232115828
71,23.086145635335768,0.9112114539821055,0.9096537601923178
72,21.96551729381478,0.9155213532022592,0.9140392716794918
73,21.71347474622072,0.9164907004328022,0.9150256250017987
74,29.582101885830692,0.8862282229314229,0.8842322268425005
75,22.29662721966712,0.9142479154724235,0.912743492936852
76,22.576051893907273,0.9131732574961983,0.911649981311921
77,26.08983337157529,0.8996593711439773,0.8978990092342225
78,19.750458467151407,0.9240403955608294,0.9227077709215457
79,24.876763730391136,0.9043247965190271,0.9026462841772557
80,22.81564409853926,0.9122517938693756,0.9107123516565576
81,20.6944447502115,0.9204098558051824,0.9190135374859751
82,24.483293800573243,0.905838068743942,0.9041861050376954
83,23.000088335714924,0.9115424274857926,0.9099905402487013
84,25.490882757203728,0.901962915227368,0.9002429663717079
85,20.702800320687107,0.920377720559854,0.9189808384644128
86,24.739768199384955,0.9048516767614514,0.9031824079327049
87,27.38208899720761,0.8946893991141847,0.8928418447126791
88,25.744771867467225,0.9009864661783953,0.8992493866376654
89,26.303049340805032,0.8988393496386669,0.8970646013867136
90,21.345790110104907,0.9179048032782713,0.9164645366691182
91,27.13828988920518,0.8956270423510385,0.8937959378308813
92,24.296724001926005,0.9065556099660412,0.9049162347022875
93,26.571214763451504,0.8978079943684908,0.8960151521644293
94,23.381649088521712,0.9100749575584024,0.9084973252348656
95,27.08869162465711,0.8958177956220174,0.8939900376504738
96,21.35745457753353,0.9178599421256379,0.9164188884787193
97,25.24546870524229,0.9029067694848179,0.9012033794757796
98,18.5540636223401,0.9286416902252584,0.9273897900537718
99,26.15929971343781,0.899392205910396,0.8976271568912801
100,33.664619020052776,0.8705269982156822,0.8682555420440276
