evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.6122077056911214,176.9497379301715,0.7595351200044462,0.686146201908815
2.0,0.6231816089802098,169.47358598499434,0.784077250029253,0.6810153487399797
3.0,0.6571074899340037,137.1700549520296,0.8023030066078572,0.7689818596620144
4.0,0.6121739395265767,171.25999617196254,0.7767461926870853,0.6899266326485762
5.0,0.6564606340282223,136.16519756706026,0.8234865598496611,0.7520557241176092
6.0,0.6018744529087208,183.7335255043859,0.7565221270132937,0.5586283075566862
7.0,0.6394734065556906,151.1985621944807,0.7862904508813863,0.7560721795888143
8.0,0.6726959440800508,130.2881272830955,0.8291103301302511,0.7554985654702167
9.0,0.6176103598022968,167.8801651553958,0.7554681377298088,0.6965250206077529
10.0,0.6772508462977054,125.8955809474986,0.8175003971741696,0.7456739776808312
11.0,0.706246491118649,97.04204930489111,0.8548744030242835,0.8119247173939383
12.0,0.6140296269763162,174.61273677186907,0.7732202015910582,0.5909196718831384
13.0,0.6333333929984267,160.4326215389488,0.7760634648244598,0.7073391866886574
14.0,0.6543289664922991,137.7665106426128,0.7975604738044976,0.7578166850359167
15.0,0.5907121585455871,190.41535181379675,0.7119610729211618,0.5478188935520721
16.0,0.6368582614583513,161.4782594945537,0.7576221328559434,0.7120692241445401
17.0,0.6114762536144839,170.56400859138498,0.7671799657623608,0.5875638979472482
18.0,0.6877497642510392,113.66747426315422,0.836244342886609,0.7968684842173068
19.0,0.6287763681728061,158.52021927640806,0.7802400675559856,0.7286868896278221
20.0,0.6243903184597579,160.68383715762207,0.7588333275177495,0.6283474891914783
21.0,0.6374292868473478,153.05386573016307,0.7983535149911168,0.6866154713807189
22.0,0.6261006093864963,161.24859409676765,0.7810522248693108,0.7322212921334933
23.0,0.6305275409656573,158.56652055723302,0.7749453645850916,0.7332655048463151
24.0,0.5776051499197996,199.2457431717522,0.7059659897252966,0.64063734355158
25.0,0.6707442139625768,128.06131202527004,0.8150173466734987,0.7926122134530019
26.0,0.6131229597177599,169.77809468207465,0.7625961596869973,0.7030429800529665
27.0,0.6496333015883337,142.3300604348633,0.7663481389821764,0.7354383695086101
28.0,0.6232629617300963,164.82189604220517,0.7785641784224359,0.7156871159325212
29.0,0.6340503895487121,157.0470844937656,0.7926555802507633,0.7223901354876172
30.0,0.6024613457926539,173.6855541502949,0.7415269787445193,0.6772766410868165
31.0,0.6171465130283036,165.65753093368522,0.7512194159111857,0.7162554846289121
32.0,0.6215755601224469,165.8702413857496,0.7464628898667601,0.7225358302333269
33.0,0.6352349136859983,148.87938087110211,0.7917547317042138,0.599701533114348
34.0,0.658204942582734,134.83652789891232,0.8121145574707702,0.7720976847505013
35.0,0.6344876277772412,156.9267869831141,0.7859991723707018,0.6477599654051608
36.0,0.6454428348737108,139.2282412770047,0.7815107431178652,0.7196717936630781
37.0,0.6370171565001856,160.96139914505284,0.7627690328413731,0.736084583395726
38.0,0.6102579237076942,176.91844303025925,0.7294468897852079,0.705062037385028
39.0,0.6098501558341157,181.35254490593013,0.7507605916243116,0.6861938123745037
40.0,0.6263301051688527,166.24006129181933,0.7708543113663142,0.7016208610569235
41.0,0.6235998217655166,163.86789402163365,0.7656273549707271,0.6814446421703697
42.0,0.6542626967974173,136.08424896338371,0.8006373847701098,0.7454082485844897
43.0,0.6228141856092603,173.85530291567923,0.7728869474543656,0.2586445067370782
44.0,0.6640844301281238,132.32847370175077,0.819242997378369,0.7607996760908516
45.0,0.6228478034593468,170.58612321395503,0.7449555234406482,0.7304598951153665
46.0,0.6645322473999005,126.39047617282519,0.8149499097713662,0.7333483445574603
47.0,0.624411079161859,164.28074494187476,0.7595314029223008,0.3303413369911929
48.0,0.6372281563999669,152.0482950289984,0.7939318784020497,0.7106504443229181
49.0,0.64035944943422,155.20874838730595,0.8171217648731097,0.7160380935406663
50.0,0.6270813639586369,161.02896193701454,0.749518785501287,0.7474733396927253
51.0,0.6590459845389144,142.3715314987109,0.8041023037165015,0.7559279555102119
52.0,0.5976535854229146,194.01307779840374,0.7146018251877174,0.6700118301869951
53.0,0.5845024039437228,204.56668037792812,0.6934408179167009,0.6174415470419916
54.0,0.6250408041941364,159.68733669348228,0.7915754570077806,0.7203857868265102
55.0,0.6387548383814861,155.47462195843664,0.7770970182361296,0.6732283396054008
56.0,0.5993964800997285,184.93313179174424,0.7327501885734992,0.6801150317253725
57.0,0.613179910755007,167.61330141551753,0.7612588368480464,0.6714654464217198
58.0,0.6237935457125772,159.1358868439158,0.7826530214515213,0.7143570194350108
59.0,0.6151133474280035,168.65144000057612,0.7401908494560272,0.7041671888437266
60.0,0.6455787195656258,145.1580027931828,0.8071875229265691,0.7514846482164272
61.0,0.6448355446078062,150.16811358760776,0.7926552105209674,0.6604017546661317
62.0,0.5990821705380236,181.20788363951942,0.7425120734811684,0.7090152459406651
63.0,0.6241812025328222,171.02993259068037,0.7514995324933993,0.7356647063401822
64.0,0.6890828288820077,112.99310053877221,0.8342899971015397,0.7888634075025313
65.0,0.6311231741871477,152.24276422170678,0.7788741842117777,0.7235303270670205
66.0,0.6633113529983429,131.26532400882428,0.810068304104486,0.7631821230838192
67.0,0.5808793952283223,205.9631657817301,0.7104311323502561,0.5686500165105683
68.0,0.5927981682211231,187.3477692264921,0.7380722504407773,0.6125774813534157
69.0,0.6571004013688139,139.08484988069745,0.7945844350911571,0.7628727470400597
70.0,0.6393614891086952,150.20122433607625,0.7622864329820078,0.7222251940589977
71.0,0.7096761410606419,96.19640620803506,0.8712039781760973,0.7784763570788895
72.0,0.6078038766385505,171.4851202536607,0.7266106451418061,0.701592592968065
73.0,0.6858997539033798,118.69279079050693,0.844844303791129,0.7868087707933348
74.0,0.6212101348356062,163.48935111683087,0.7579110681923205,0.724210090518253
75.0,0.687334845739129,120.13898595552182,0.824834019929142,0.814442772679036
76.0,0.6450583738181407,147.1271029072374,0.795383540674529,0.7296814268454129
77.0,0.6907275069625445,113.73568123807128,0.8477719132385392,0.7874925375869428
78.0,0.6492877102749669,147.33392540342837,0.7989085567935207,0.6662611507527106
79.0,0.6124154255721395,170.45138634243938,0.7477664829890426,0.6717581773167943
80.0,0.5971322405589027,191.18589848671712,0.7356331636780469,0.678938390066812
81.0,0.6843393150012496,120.65563338280815,0.8148758473168876,0.7954100447296988
82.0,0.6503004097434819,145.2681754186411,0.7929423172899339,0.7234385669375659
83.0,0.6893889764623891,113.22224526334212,0.8463064032172808,0.8005206319965866
84.0,0.6384849436066923,154.26551498001274,0.796269023833025,0.7346801702404482
85.0,0.6524654491699439,144.3807260912834,0.8059999657947099,0.7535279624524553
86.0,0.6355238515160547,149.29559064105288,0.7844213116096322,0.7127069192190644
87.0,0.6127792744103004,175.7599458543369,0.7713848754085798,0.6735674188924718
88.0,0.6359049022394258,154.38434297840607,0.8020889806543,0.7045248125299184
89.0,0.63148773153949,158.61241559719664,0.7741013613350872,0.7439622520713053
90.0,0.6168417762248048,169.30220558274218,0.7490339457092644,0.7047115961165042
91.0,0.6479658315503424,145.2612744428694,0.7955578796974213,0.6823764132173505
92.0,0.6008994809739241,188.2727175994623,0.747344190572746,0.5552931572440026
93.0,0.6310852917028236,157.72990684595442,0.776784943189408,0.6941973019549608
94.0,0.6510432712202524,138.13669853129917,0.8293043008483727,0.760759945695471
95.0,0.6697970793885744,127.60783912596857,0.8257409483604798,0.7891760882074003
96.0,0.600070330721822,185.82992469421978,0.7249587340277741,0.6761384124460196
97.0,0.6603157918025238,127.60431591648586,0.7963719682258052,0.7848063858435588
98.0,0.6606465281887443,145.24123492536427,0.8121645854670767,0.7265000634076982
99.0,0.5971954334518624,185.11190803531997,0.7380052267261479,0.6229718777675568
100.0,0.6013438742101838,174.8453134465829,0.7383284276185982,0.700076941438492
