evaluation_num,pmse,r_square,adj_r_square
1,118.54514136,0.81608638488,0.815070287559
2,118.051060401,0.816852913261,0.815841050903
3,104.443602762,0.837963830993,0.83706860354
4,116.214610238,0.819702023605,0.818705902188
5,115.784983832,0.820368555733,0.819376116814
6,108.750279995,0.831282354469,0.830350212781
7,103.320571023,0.83970612785,0.838820526347
8,113.582732792,0.823785177837,0.822811615284
9,129.879962451,0.798501286919,0.79738803436
10,115.507093298,0.820799681397,0.819809624389
11,108.492047824,0.831682981704,0.830753053426
12,109.929375001,0.829453079793,0.828510831616
13,130.456901331,0.797606210883,0.796488013153
14,113.685269057,0.823626100754,0.822651659321
15,121.088550638,0.812140482164,0.811102584276
16,129.444838205,0.79917634852,0.798066825584
17,143.46393509,0.777426804345,0.776197118181
18,127.85811395,0.80163802844,0.800542105945
19,119.983404462,0.813855030952,0.812826605709
20,120.592089763,0.812910702802,0.811877060276
21,108.67027432,0.831406477085,0.830475021157
22,119.958468819,0.813893716674,0.812865505164
23,110.958516566,0.827856446278,0.826905376921
24,111.873455969,0.826436988583,0.825478076918
25,130.361183022,0.797754710433,0.796637333143
26,118.369298636,0.81635919126,0.815344601157
27,105.679452744,0.836046505364,0.835140684952
28,111.826415251,0.826509968617,0.825551460156
29,121.516886898,0.811475951598,0.810434382269
30,104.755250497,0.837480333645,0.836582434936
31,133.988811299,0.792126725828,0.7909782547
32,116.877187476,0.818674086282,0.817672285654
33,109.4482466,0.830199513283,0.829261389047
34,142.318663104,0.779203605223,0.777983735639
35,126.335158368,0.804000776195,0.802917907555
36,110.543276952,0.828500658413,0.827553148239
37,112.419922928,0.825589187375,0.824625591725
38,117.104415404,0.818321559732,0.817317811444
39,129.655675559,0.798849250678,0.797737920571
40,113.817878302,0.82342036777,0.822444789692
41,135.068826225,0.79045116623,0.789293437866
42,102.027976978,0.841711487503,0.840836965335
43,122.434810692,0.81005186385,0.809002426633
44,118.093993372,0.816786306078,0.815774075725
45,100.663091183,0.843829002216,0.842966179024
46,101.354122125,0.842756921173,0.841888174881
47,121.250318395,0.811889512006,0.810850227541
48,111.082411035,0.827664233596,0.82671210229
49,108.455896308,0.831739067984,0.830809449575
50,112.703412358,0.825149375459,0.824183349909
51,140.229079769,0.782445432099,0.78124347316
52,117.197581046,0.818177020447,0.817172473599
53,111.018168161,0.827763901445,0.82681232079
54,133.530865958,0.792837192593,0.791692646696
55,123.526774682,0.808357766203,0.807298969331
56,136.995088056,0.787462720031,0.786288480916
57,120.626360131,0.812857534977,0.811823598706
58,135.131932538,0.790353261666,0.789194992394
59,123.258126296,0.808774553389,0.807718059209
60,114.322255803,0.822637865101,0.821657963803
61,113.082996701,0.824560479718,0.823591200601
62,123.029634202,0.809129041195,0.808074505511
63,115.46707949,0.820861759724,0.81987204569
64,121.535481204,0.81144710397,0.810405375263
65,105.731745062,0.835965377878,0.835059109247
66,114.716596097,0.822026076645,0.821042795301
67,108.616403638,0.831490053279,0.830559059098
68,113.812159163,0.823429240572,0.822453711514
69,113.325568,0.824184149114,0.823212790822
70,124.255672008,0.807226938396,0.806161893857
71,119.559202751,0.814513147088,0.813488357845
72,129.08674838,0.79973189718,0.798625443573
73,121.520093754,0.811470976408,0.810429379593
74,114.761652253,0.821956175504,0.820972507965
75,132.557466172,0.79434734705,0.793211144547
76,108.06655485,0.832343101134,0.831416819924
77,117.325769755,0.817978145582,0.816972499978
78,113.719403044,0.823573144514,0.822598410506
79,109.42943498,0.830228698055,0.829290735061
80,107.469849411,0.833268843456,0.832347676845
81,114.770739289,0.82194207767,0.820958332243
82,128.469949318,0.800688813203,0.799587646425
83,100.760053068,0.843678573353,0.842814919062
84,96.0998042721,0.850908588801,0.850084879347
85,115.882307448,0.820217565673,0.819224292555
86,111.869866726,0.826442557016,0.825483676115
87,113.286589389,0.824244621413,0.823273597222
88,107.864309526,0.832656869105,0.831732321421
89,114.668098608,0.822101316747,0.821118451093
90,111.276507365,0.827363108157,0.826409313174
91,105.858970157,0.835767997986,0.834860638859
92,110.738380907,0.828197969722,0.827248787234
93,124.914191257,0.80620529673,0.805134607762
94,112.876010435,0.824881602895,0.823914097939
95,105.582300622,0.836197229364,0.835292241681
96,103.970706136,0.838697493523,0.837806319454
97,108.473968137,0.83171103094,0.83078125763
98,118.775702209,0.81572868756,0.81471061401
99,112.405156867,0.825612095776,0.824648626692
100,123.530969722,0.808351257923,0.807292425094
