username,label,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,homework_num,homework_complete_num,first_three_week_homework_complete_num,last_three_week_homework_complete_num,Problem_num_day,Cumulative_num_days,repeat_num,exam_mean,hw_mean,indicator,final_score
Y1050284,0.0,4.0,175.5,3.0,4.5,0.0,0.5,4.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,30.0
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050286,0.0,3.5,1000.5,3.0,10.5,9.0,7.5,10.5,1.5,204.5,18.0,16.0,123.0,1.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,2.611666667,0,72.0
Y1050287,0.0,3.5,691.0,3.0,13.5,9.5,9.5,11.5,3.0,110.0,16.5,18.5,43.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,50.0
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050289,0.0,3.0,1529.0,1.5,12.5,8.5,12.5,12.0,2.0,324.0,47.0,115.5,141.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0,60.0
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050291,0.0,2.0,1143.0,1.0,15.5,9.5,6.0,14.0,4.0,89.0,6.5,5.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,40.0
Y1050292,0.0,5.5,1576.5,5.0,10.5,1.5,7.0,10.0,0.0,135.0,77.5,15.0,30.5,0.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,4.0,6.5,1,50.0
Y1050293,0.0,2.5,989.5,2.0,13.5,12.5,3.0,13.0,3.5,86.5,2.5,2.0,75.5,4.0,3.0,3.0,3.0,0.0,1.0,3.0,0.0,9.5,6.625,1,80.0
Y1050294,0.5,2.0,401.5,1.5,6.5,6.0,1.0,5.5,2.0,20.0,0.5,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0,40.0
Y1050295,0.0,4.5,1273.5,3.0,12.5,5.0,10.0,8.0,2.0,52.0,9.5,4.5,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,30.0
Y1050296,0.0,1.0,731.0,1.0,11.0,8.0,5.0,8.5,3.0,60.5,9.0,13.0,23.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0
Y1050297,0.5,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050298,0.5,1.5,150.5,1.5,4.0,3.5,1.0,3.5,1.0,16.5,1.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050300,0.5,3.0,416.5,1.5,4.0,1.5,4.0,2.5,0.5,49.0,26.5,7.5,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050301,0.5,1.0,134.0,0.5,2.0,2.0,1.5,2.0,0.0,13.0,4.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050302,0.5,2.5,223.5,1.5,5.0,2.5,1.0,4.0,1.0,13.0,2.0,0.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050303,0.0,3.5,755.5,3.0,9.5,6.0,7.0,7.0,2.0,113.0,27.0,29.0,36.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050304,0.5,0.5,67.0,0.5,1.5,0.5,0.0,1.5,0.0,6.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050305,0.0,4.0,587.0,2.0,4.5,1.5,1.5,4.5,0.5,20.5,3.5,1.5,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,20.0
Y1050306,0.0,2.0,80.5,0.5,0.5,0.0,0.5,0.0,0.0,5.5,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.5,4.333333333,1,10.0
Y1050307,0.5,1.0,329.0,1.0,3.5,2.5,1.5,3.0,0.5,20.5,7.5,1.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050308,0.0,4.5,644.0,4.0,5.0,2.0,3.5,5.0,0.5,80.5,6.0,10.5,51.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050310,0.5,0.5,91.0,0.5,2.0,1.5,0.5,1.5,0.5,5.5,0.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050311,0.0,4.0,1600.0,3.5,17.5,8.5,14.0,15.5,2.0,145.0,41.5,25.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050313,0.5,0.5,74.0,0.5,1.5,1.0,0.5,1.5,0.0,8.5,0.0,1.5,2.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.5,0.833333333,0,30.0
Y1050314,0.5,1.0,894.5,1.0,11.0,7.5,4.5,10.0,2.5,59.0,5.5,5.5,38.0,2.5,2.5,2.5,2.5,0.0,1.5,2.5,0.0,0.5,3.166666667,1,30.0
Y1050315,0.5,1.0,1075.0,1.0,10.0,9.5,9.5,10.0,1.0,300.5,113.0,48.5,117.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,2.0,0.5,0,20.0
Y1050316,0.5,3.0,1330.0,2.5,13.0,11.5,3.0,12.0,2.0,78.0,2.5,9.5,53.0,2.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0,10.0
Y1050317,0.0,3.5,1131.0,2.5,15.0,10.5,7.0,15.0,1.0,107.5,8.0,18.0,74.0,1.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,4.0,7.333333333,1,55.0
Y1050318,0.0,5.0,1642.0,3.5,16.5,15.5,14.0,15.5,7.0,195.0,22.0,57.0,99.0,7.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,5.5,4.0,1,40.0
Y1050319,0.5,0.5,704.0,0.5,12.5,8.5,6.0,11.0,2.0,88.0,38.0,3.5,31.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,2.333333333,0,76.0
Y1050320,0.0,4.0,331.0,0.5,5.5,4.5,2.5,5.5,1.0,41.0,22.5,4.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,20.0
Y1050322,0.0,4.5,917.0,3.5,13.0,11.0,7.5,13.0,1.5,198.0,3.5,23.0,163.0,1.5,3.0,3.0,3.0,0.0,2.5,3.0,0.0,10.0,8.083333333,1,99.0
Y1050323,0.0,6.0,1492.0,5.5,16.5,14.5,9.5,16.0,1.5,189.5,17.0,76.0,80.0,1.5,3.0,3.0,3.0,0.0,3.0,3.0,0.0,9.0,8.791666667,1,88.0
Y1050324,0.0,2.5,1251.5,1.5,17.0,9.5,14.5,17.0,0.0,375.5,166.5,85.5,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,30.0
Y1050325,0.0,2.0,903.5,2.0,7.5,3.5,6.0,6.5,0.0,59.0,10.0,11.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050326,0.0,1.5,674.5,1.5,7.5,5.5,3.0,7.5,0.5,60.5,6.0,8.0,33.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,20.0
Y1050327,0.5,1.5,955.0,1.5,24.0,18.5,10.5,20.0,4.5,80.5,1.5,14.5,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050328,0.0,4.5,946.5,1.5,6.5,6.5,6.5,6.5,0.0,199.5,82.0,21.5,91.5,0.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,6.5,10.0,1,71.0
Y1050329,0.0,3.0,1016.0,1.5,5.5,2.0,4.5,5.5,0.0,60.5,21.0,10.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,20.0
Y1050330,0.0,3.5,300.0,3.0,6.0,5.5,1.5,5.5,1.5,34.0,0.0,2.5,26.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050331,0.0,2.5,514.0,1.5,9.5,4.5,7.0,9.5,0.0,83.0,21.5,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050332,0.0,3.5,1475.5,3.0,19.0,18.0,12.5,18.5,5.0,161.5,39.5,41.0,55.5,5.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,3.5,7.208333333,1,40.0
Y1050333,0.5,4.0,342.5,1.5,2.0,0.0,0.0,2.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,10.0
Y1050334,0.5,2.5,244.0,2.5,3.0,1.5,1.0,3.0,0.5,32.5,2.0,1.5,22.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050335,0.0,2.0,542.5,2.0,7.5,4.5,3.0,7.0,1.0,75.5,12.5,7.5,50.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050336,0.5,1.5,254.0,0.5,4.0,0.0,4.0,3.5,0.0,34.5,17.5,3.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0,50.0
Y1050337,0.5,0.5,91.0,0.5,2.5,1.0,1.0,2.5,0.5,14.0,0.0,5.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050338,0.5,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,20.0
Y1050340,0.0,3.0,354.0,2.0,6.0,5.0,2.5,6.0,0.0,44.5,1.0,7.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050341,0.5,2.0,1207.5,2.0,12.0,11.0,8.0,12.0,0.0,140.0,50.0,15.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,20.0
Y1050342,0.5,1.5,128.5,1.0,4.0,3.0,0.5,4.0,0.0,15.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0,50.0
Y1050343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050344,0.0,5.0,870.5,4.0,16.0,11.0,8.0,13.5,3.5,70.0,6.0,2.0,50.5,3.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,6.5,1.5,0,40.0
Y1050345,0.5,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050346,0.0,4.0,192.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,1.0,2.083333333,1,50.0
Y1050347,0.0,4.0,1232.0,4.0,21.0,17.5,9.5,18.0,3.5,103.5,17.5,13.5,46.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,20.0
Y1050348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050349,0.0,3.5,419.0,2.0,2.5,0.0,0.0,2.5,0.0,5.0,0.0,0.0,4.5,0.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,4.0,7.958333333,1,65.0
Y1050350,0.0,4.5,1198.5,3.5,11.0,7.5,10.5,8.5,0.5,266.0,108.5,75.5,42.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050351,0.0,3.5,638.5,3.5,16.0,14.5,9.0,15.0,2.5,122.5,27.5,23.0,61.5,2.5,3.0,3.0,3.0,0.0,1.5,3.0,0.0,6.0,5.833333333,1,70.0
Y1050352,0.0,5.0,647.5,4.0,9.5,7.5,6.5,6.0,2.0,66.5,32.0,8.0,8.5,2.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,7.5,8.5,1,80.0
Y1050353,0.0,6.0,1577.0,5.0,25.0,18.0,16.5,24.5,3.5,226.0,65.0,32.5,98.5,3.5,2.5,2.5,2.5,0.0,1.5,2.5,0.0,2.0,6.416666667,1,50.0
Y1050354,0.0,4.5,1402.5,4.0,15.5,15.5,7.5,15.0,5.0,175.5,12.5,27.0,122.0,5.0,2.5,2.5,2.5,0.0,1.0,2.5,0.0,4.5,5.555,1,50.0
Y1050355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050356,0.0,4.0,1057.5,3.0,14.0,11.5,11.0,13.5,2.0,114.5,13.5,22.0,66.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.916666667,0,30.0
Y1050357,0.5,1.5,571.5,1.5,8.0,6.0,6.5,8.0,0.5,71.0,4.5,20.0,41.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050358,0.0,3.5,831.0,2.5,8.5,1.5,2.0,8.5,0.0,20.0,0.5,3.0,15.0,0.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,1.5,5.236666667,1,50.0
Y1050359,0.5,2.0,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050360,0.5,2.0,1020.0,2.0,13.5,7.0,8.5,12.0,2.0,138.5,24.5,52.5,43.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,30.0
Y1050361,0.0,4.5,444.0,3.0,10.5,8.0,5.5,7.0,2.5,90.0,47.0,4.5,30.5,2.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,3.0,0.833333333,0,30.0
Y1050362,0.0,6.0,1721.0,6.0,19.0,16.5,13.5,18.0,4.0,227.0,16.5,24.5,165.5,4.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,7.0,7.541666667,1,80.0
Y1050363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050364,0.0,3.5,693.0,3.5,13.5,7.0,10.5,11.5,0.5,139.0,43.5,23.5,45.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,7.5,1.5,0,72.0
Y1050365,0.0,4.0,1864.0,3.5,23.5,23.0,10.0,22.5,4.0,233.5,41.5,18.0,150.5,4.0,3.0,3.0,3.0,0.0,2.5,3.0,0.0,6.5,10.0,1,96.0
Y1050366,0.5,1.0,727.5,1.0,9.0,6.5,2.5,8.0,0.5,40.0,7.0,6.5,19.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050367,0.5,3.5,1706.0,3.0,21.0,17.0,10.5,18.5,2.0,165.0,71.5,15.5,40.0,2.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,6.5,8.75,1,90.0
Y1050368,0.0,1.5,578.0,1.5,7.0,3.0,5.5,7.0,1.5,83.5,29.0,6.5,45.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050369,0.5,2.5,1011.5,1.5,11.0,7.0,5.5,10.0,1.0,70.5,9.5,8.5,41.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050370,0.0,0.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050371,0.0,0.5,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0,40.0
Y1050372,0.0,3.5,1531.0,3.5,19.0,13.5,13.0,19.0,2.5,165.5,34.0,19.5,95.5,3.5,3.0,3.0,3.0,0.0,2.5,3.0,0.0,3.5,7.458333333,1,50.0
Y1050373,0.5,2.0,121.5,0.5,1.5,1.0,0.0,1.5,0.5,4.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050374,0.0,2.0,548.0,2.0,11.0,7.5,6.0,9.0,2.5,93.0,36.0,12.5,33.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,30.0
Y1050375,0.0,6.0,756.0,0.5,2.0,1.0,1.5,2.0,0.5,42.5,2.5,14.0,23.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,30.0
Y1050376,0.0,5.5,1288.0,4.0,14.0,13.5,5.5,12.5,4.0,80.0,22.5,19.0,33.0,4.0,3.0,3.0,3.0,0.0,2.5,3.0,0.0,9.0,8.5,1,90.0
Y1050377,0.0,2.5,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,5.5,1.166666667,1,40.0
Y1050378,0.0,4.5,2391.0,3.0,17.5,17.5,8.5,17.5,5.5,369.0,12.0,30.0,311.0,5.5,3.0,3.0,3.0,0.0,2.0,3.0,0.0,8.0,10.0,1,93.0
Y1050379,0.0,5.0,787.5,5.0,13.5,11.0,1.0,12.5,1.0,51.0,1.0,0.0,43.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,60.0
Y1050380,0.0,6.5,1571.0,3.0,10.5,7.5,7.5,10.5,1.0,140.0,29.0,24.0,77.0,1.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,4.0,10.0,1,80.0
Y1050381,0.0,5.5,1336.0,5.5,17.0,14.5,12.5,16.5,2.5,147.0,18.0,34.5,77.5,3.0,3.0,3.0,3.0,0.0,2.5,3.0,0.0,4.5,7.083333333,1,55.0
Y1050382,0.0,2.0,314.0,1.0,3.5,1.5,2.0,2.0,1.0,18.5,2.5,3.5,5.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050383,0.5,0.5,57.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050384,0.0,2.5,976.5,2.5,8.5,7.5,6.0,8.0,3.0,174.0,37.0,32.5,77.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,30.0
Y1050385,0.0,3.5,1302.0,1.5,11.0,9.5,10.0,9.5,3.5,307.0,38.5,112.5,133.5,3.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,8.0,1.708333333,0,40.0
Y1050386,0.0,3.5,468.5,1.0,4.0,2.0,2.5,3.5,0.0,40.0,2.0,2.5,24.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,2.5,0.666666667,0,30.0
Y1050387,0.0,5.0,692.5,4.5,10.0,5.5,8.5,9.0,2.5,110.0,29.5,19.5,33.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,20.0
Y1050389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050390,0.5,0.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,20.0
Y1050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050394,0.5,1.0,240.0,0.5,2.0,1.5,0.5,2.0,1.0,10.5,0.5,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050396,0.0,6.5,1638.5,6.5,18.0,17.0,11.5,18.0,2.5,225.0,85.5,34.5,83.0,2.5,1.5,1.5,1.5,0.0,1.0,1.5,0.0,2.0,2.625,1,20.0
Y1050397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050398,0.5,0.5,152.5,0.5,2.5,2.5,0.5,2.5,0.0,8.5,2.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050400,0.5,3.5,782.5,3.0,11.0,10.5,4.5,10.0,4.0,78.0,19.0,7.5,38.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050403,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
