evaluation_num,pmse,r_square,adj_r_square
1,823.1225728067121,-2.1657019577210876,-2.2212405885582998
2,830.1224091294777,-2.1926230947215535,-2.2486340262078963
3,857.5616156633936,-2.2981533677482515,-2.3560157075333086
4,846.4680797125055,-2.2554879985335226,-2.312601823069198
5,814.4912270789982,-2.1325060899722277,-2.187462337164723
6,828.650161473226,-2.186960879346078,-2.2428724737205705
7,845.9640070093927,-2.2535493517319445,-2.310629164920224
8,817.1602596183538,-2.1427711000863954,-2.19790743517563
9,829.3608417722945,-2.1896941320697927,-2.245653678246456
10,841.1824402947495,-2.235159605648437,-2.2919167917124446
11,802.8971945624309,-2.0879158276612007,-2.1420897895499937
12,835.715740692027,-2.21413486133168,-2.2705231922322353
13,860.9549821950037,-2.3112041422346743,-2.3692954429756337
14,808.9721810941461,-2.1112800232159463,-2.1658638832723667
15,828.7536118122733,-2.187358745899213,-2.243277320388673
16,821.4613147876672,-2.1593128147952196,-2.214739355405662
17,841.496203381573,-2.236366328014015,-2.29314468464584
18,794.1765770034094,-2.0543766234270167,-2.107962178223982
19,808.952966764248,-2.1112061255440966,-2.1657886891501335
20,818.0683559440988,-2.146263608263407,-2.201461215425923
21,891.4251614537031,-2.428391435255282,-2.4885386534176552
22,817.9347129390342,-2.145749621723922,-2.2009382115787277
23,818.0524660878765,-2.1462024964064192,-2.2013990314310936
24,827.1753182594526,-2.181288681542957,-2.2371007636752895
25,800.9220392553722,-2.0803194462364543,-2.1343601382756905
26,829.1745155985566,-2.188977527820969,-2.244924501993267
27,875.4395127426922,-2.3669111635536666,-2.4259797804581167
28,806.5276755713808,-2.1018785365179298,-2.1562974582112266
29,820.2791057636264,-2.154766078324272,-2.2101128516282067
30,822.2534688940779,-2.16235941306421,-2.217839402767091
31,830.5686450827773,-2.194339303312638,-2.250380343721632
32,850.945657408036,-2.2727086129898324,-2.3301245535686017
33,824.5863433857938,-2.1713315705405396,-2.226968966514935
34,858.5969652821832,-2.3021352878454633,-2.3600674858778397
35,836.5956181245842,-2.217518840586804,-2.273966539544467
36,851.46285973896,-2.2746977559019994,-2.3321485937248414
37,832.3567454679195,-2.2012162777473736,-2.257377966830661
38,814.1042525991662,-2.1310177990312886,-2.185947935856399
39,810.6493989564038,-2.11773054716643,-2.1724275743097006
40,764.2391223711988,-1.9392381715495346,-1.990803753506544
41,844.2283455236079,-2.2468740555549083,-2.303836758283942
