evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.6329781075249812,865.3742578438538,-1.8877762812572545,-4.68757947195319
2.0,0.6344617854853838,854.8373009313364,-1.9182657142869608,-4.882891734522597
3.0,0.6486543633008067,844.7512082308888,-1.8860427926799033,-3.885974236762955
4.0,0.6497216066796025,847.862522212284,-1.9118500161346206,-3.023084954498821
5.0,0.6505115010049829,825.3445050081207,-1.9018657440342124,-12.893441213171556
6.0,0.635589078237042,883.9914769653412,-2.0027793891376655,-3.7019842722867202
7.0,0.6340853814034879,884.0735363684482,-1.8917260101805735,-3.9739545697151435
8.0,0.638380163570566,861.4504448647325,-2.0683172326227695,-4.7216170257787615
9.0,0.6341796897739254,863.783385034529,-1.9386659929574197,-4.712587731908402
10.0,0.6457859247936331,844.8641235718743,-1.968601228888997,-3.346948376656738
11.0,0.6337953714617531,893.6589291913178,-1.9942705259872557,-4.062994836763369
12.0,0.6396774178511199,862.1427600464988,-1.8424553880929628,-4.366668744965322
13.0,0.6371652985727556,862.3286987178943,-2.0260199102688814,-2.9586579898550838
14.0,0.6566563456204911,805.5221839344387,-1.92961527521554,-2.987155275509473
15.0,0.6465862983254831,828.6847268882753,-1.950599303637929,-3.301473627064019
16.0,0.6414948074225392,868.1361636545763,-1.9553288913871647,-3.7816305770490004
17.0,0.6486290158412857,839.7842195144104,-2.011434097126703,-3.5047981348725217
18.0,0.6307484397620701,882.7486900160524,-2.022623340129069,-3.9976417721801063
19.0,0.6514257925983377,834.6632820776325,-1.8775119546108552,-3.764199192432695
20.0,0.6409481850947643,863.3119672727411,-1.9450811635041187,-4.607105724830637
21.0,0.6518652782430585,833.3848345941603,-1.8766875640867702,-6.651073272298103
22.0,0.6443654423726324,853.8350373799151,-1.9400376607194052,-4.672769398762171
23.0,0.6396931003176475,877.3650615313963,-2.0510731258552295,-4.9661650749056685
24.0,0.6421205922024401,855.2535789698296,-1.9083959698080075,-4.710583362371294
25.0,0.6312883399639988,901.6803700042307,-1.9050899165026547,-6.347062339583885
26.0,0.6423446498202582,838.0624779735336,-1.8889206184618748,-4.167398407789484
27.0,0.6408821413501478,857.0931716044773,-1.972071801809268,-4.432045018230001
28.0,0.639545993533617,846.4379960964793,-1.9984669910615174,-4.807147319249607
29.0,0.628995958101555,897.3838731853006,-1.990141998942775,-4.086977270377837
30.0,0.6429326958088998,841.8087526094014,-2.076680273066919,-3.98546277297934
31.0,0.6569054493466737,805.6818733622547,-1.966598928534821,-3.0860214570824227
32.0,0.6376755162650258,838.6371786771036,-1.9129137078358482,-4.328533261461904
33.0,0.6508553407192585,817.3568114815305,-2.0546193292167487,-3.82921508273147
34.0,0.6361355666817696,874.5403968051165,-1.958131051029336,-5.787107819517146
35.0,0.6363045338830962,862.7674176143009,-2.018890798236837,-4.97936279935287
36.0,0.6484631967220083,853.5800695019977,-1.9053147147358467,-4.1852771126566015
37.0,0.6255619042965584,893.1954624442435,-2.0181146002603807,-4.040831449197865
38.0,0.6510051643197183,806.2786307073374,-1.9646478006067636,-3.5807584559693395
39.0,0.634332311460417,918.9682232954111,-2.002535995295479,-4.702234372155779
40.0,0.6289679423629416,902.1675613985,-2.0022840077507804,-4.328769059297373
41.0,0.6434123357206478,860.7151581257968,-1.8938119798511273,-4.501183091267663
42.0,0.65006807398328,831.416610808776,-1.8676668573973045,-3.6516811375447027
43.0,0.6341152919049751,883.9817655106585,-1.9015653784316195,-4.37971279943956
44.0,0.6415087616476313,854.245741096329,-2.0237604107576046,-3.7489034011264524
45.0,0.6465006115594737,849.362867324785,-1.8777274957859784,-3.78527718000594
46.0,0.6342541309231999,887.836379764851,-2.0286021379876837,-3.858499063709195
47.0,0.645250902934866,862.6802872942814,-1.9012270653300718,-4.757606644390496
48.0,0.6284029824579291,904.4165542918716,-1.9476719954948827,-4.185538240824945
49.0,0.6548811786944885,812.2521666265246,-1.9204851423322906,-3.173053971998927
50.0,0.6378718690055297,863.227573339096,-1.873373930229959,-3.795723577616883
51.0,0.63680189346391,868.8590186855729,-1.9794857483963768,-11.102293574811572
52.0,0.641454982628157,845.4997031188021,-2.003772581062692,-3.1139049226693976
53.0,0.6384887091124778,856.3380955624227,-1.9330371073781774,-3.4786908496103806
54.0,0.6304490664604873,899.296373402208,-1.8804887090311773,-4.202991305276636
55.0,0.6453186954180706,863.2623838930045,-1.997676054211381,-4.14802574136201
56.0,0.6560604268730653,780.2501300699486,-1.9522819136112897,-3.559780786471079
57.0,0.6342150496732463,865.5764939953747,-2.019242983060404,-3.8893323560092687
58.0,0.6357160708437222,860.6205930704391,-1.9949872660937351,-3.9683595954572892
59.0,0.6441405710337919,846.2126678789504,-1.989513436767745,-4.038246586603244
60.0,0.649036782994928,815.8766487010614,-2.013288084732765,-2.816639369477269
61.0,0.6436702675062255,821.9351980160097,-2.018918296061453,-3.261815218678605
62.0,0.6486364440511707,821.6196981520111,-1.921962759161906,-3.002169217871786
63.0,0.636778775380675,870.1778094872362,-1.921163362208151,-6.05864185925389
64.0,0.6350521497533054,855.3587767357322,-1.9238585892304774,-3.919306004627417
