evaluation_num,pmse,r_square,adj_r_square
1,865.374257843854,-2.3282005289642593,-2.3865900119285444
2,854.8373009313362,-2.28767574416503,-2.345354265992487
3,844.751208230889,-2.248884968085728,-2.3058829499819686
4,847.8625222122839,-2.2608509778725856,-2.318058889765087
5,825.3445050081208,-2.174247434849649,-2.2299359863382393
6,883.9914769653416,-2.399801732682013,-2.4594473771150307
7,884.0735363684483,-2.400117330409067,-2.459768511644314
8,861.4504448647324,-2.3131096751350646,-2.3712344062777846
9,863.7833850345291,-2.3220820852070996,-2.380364227052838
10,844.8641235718743,-2.249319236720588,-2.306324837364809
11,893.6589291913181,-2.4369824314612885,-2.497280368855346
12,862.142760046499,-2.3157722962302487,-2.3739437400237615
13,862.3286987178942,-2.3164874101579906,-2.3746713998098854
14,805.5221839344387,-2.0980114492229154,-2.152362527279458
15,828.6847268882755,-2.187093816779343,-2.243007743389507
16,868.1361636545761,-2.3388227265820833,-2.397398563890541
17,839.7842195144103,-2.229782095168373,-2.2864449389432564
18,882.7486900160525,-2.395022015531286,-2.4545838052774487
19,834.6632820776324,-2.210087140608085,-2.266404458864367
20,863.3119672727418,-2.3202690282205736,-2.3785193620490044
21,833.3848345941602,-2.2051702742324344,-2.2614013316751085
22,853.8350373799152,-2.2838210719792484,-2.3414319679788846
23,877.3650615313965,-2.3743167599635715,-2.433515299612055
24,855.25357896983,-2.2892767356150894,-2.346983345011845
25,901.6803700042306,-2.4678326252527123,-2.528671794116795
26,838.0624779735336,-2.2231603346351174,-2.279707007172576
27,857.0931716044772,-2.2963517475237722,-2.35418247993647
28,846.4379960964791,-2.2553722979497994,-2.312484092650673
29,897.3838731853003,-2.4513084418074063,-2.5118577127163078
30,841.8087526094014,-2.2375683819183894,-2.2943678272152033
31,805.6818733622551,-2.098625609435461,-2.1529874622325744
32,838.6371786771041,-2.2253706143704814,-2.2819560637454024
33,817.3568114815304,-2.1435270319956974,-2.1986766290482533
34,874.5403968051169,-2.3634531936499914,-2.4224611444157804
35,862.7674176143006,-2.318174708399014,-2.3763882997744354
36,853.5800695019977,-2.282840474025863,-2.3404341665526327
37,893.1954624442434,-2.4351999538121234,-2.495466619668476
38,806.2786307073374,-2.1009207182783287,-2.155322836142861
39,918.9682232954111,-2.534321132331397,-2.596326766231948
40,902.1675613984997,-2.469706347103595,-2.5305783882808512
41,860.7151581257968,-2.3102817868644303,-2.3683569059322274
42,831.4166108087758,-2.1976005512088292,-2.253698806493195
43,883.9817655106589,-2.399764382751252,-2.4594093719223262
44,854.245741096329,-2.2854006247725356,-2.3430392322246854
