features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,76,15,20,8,0.7058823529411765
1,2,76,15,11,17,0.7815126050420168
1,3,80,11,8,20,0.8403361344537815
1,4,80,11,14,14,0.7899159663865546
1,5,82,9,7,21,0.865546218487395
1,6,80,11,7,21,0.8487394957983193
1,7,80,11,9,19,0.8319327731092437
1,8,81,10,9,19,0.8403361344537815
1,9,78,13,8,20,0.8235294117647058
1,10,81,10,7,21,0.8571428571428571
1,11,82,9,7,21,0.865546218487395
1,12,83,8,7,21,0.8739495798319328
1,13,81,10,7,21,0.8571428571428571
1,14,83,8,8,20,0.865546218487395
1,15,83,8,8,20,0.865546218487395
1,16,81,10,8,20,0.8487394957983193
1,17,84,7,11,17,0.8487394957983193
1,18,88,3,10,18,0.8907563025210085
1,19,83,8,11,17,0.8403361344537815
1,20,84,7,10,18,0.8571428571428571
1,21,82,9,10,18,0.8403361344537815
1,22,82,9,9,19,0.8487394957983193
1,23,80,11,8,20,0.8403361344537815
1,24,80,11,6,22,0.8571428571428571
1,25,81,10,10,18,0.8319327731092437
1,26,84,7,10,18,0.8571428571428571
1,27,85,6,11,17,0.8571428571428571
1,28,84,7,12,16,0.8403361344537815
1,29,84,7,12,16,0.8403361344537815
1,30,84,7,11,17,0.8487394957983193
1,31,85,6,13,15,0.8403361344537815
1,32,82,9,8,20,0.8571428571428571
1,33,83,8,10,18,0.8487394957983193
1,34,83,8,9,19,0.8571428571428571
1,35,79,12,7,21,0.8403361344537815
1,36,79,12,7,21,0.8403361344537815
1,37,83,8,11,17,0.8403361344537815
1,38,83,8,10,18,0.8487394957983193
1,39,82,9,11,17,0.8319327731092437
1,40,83,8,11,17,0.8403361344537815
1,41,83,8,11,17,0.8403361344537815
1,42,83,8,12,16,0.8319327731092437
1,43,83,8,11,17,0.8403361344537815
1,44,82,9,12,16,0.8235294117647058
1,45,83,8,12,16,0.8319327731092437
1,46,81,10,10,18,0.8319327731092437
1,47,80,11,10,18,0.8235294117647058
1,48,82,9,10,18,0.8403361344537815
1,49,82,9,10,18,0.8403361344537815
1,50,82,9,10,18,0.8403361344537815
1,51,82,9,10,18,0.8403361344537815
1,52,82,9,9,19,0.8487394957983193
1,53,82,9,6,22,0.8739495798319328
2,2,84,7,25,3,0.7310924369747899
2,3,84,7,10,18,0.8571428571428571
2,4,81,10,8,20,0.8487394957983193
2,5,84,7,8,20,0.8739495798319328
2,6,82,9,7,21,0.865546218487395
2,7,80,11,9,19,0.8319327731092437
2,8,79,12,8,20,0.8319327731092437
