username,active_num_days,active_avg_count,active_sum_count,problem_sum_count,video_pause_backward_seek_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602024,1.66666666667,115.129166667,189.75,8.58333333333,0.25,2.16666666667,0.75,0.5,0.833333333333,7.86111111133,6.9444444445,7.0
104602025,2.08333333333,49.0972222225,172.0,14.0833333333,0.0,4.08333333333,1.33333333333,0.75,1.41666666667,8.08333333317,6.15277777783,6.0
104602026,0.75,25.0,38.5833333333,0.0,0.0,0.0,0.0,0.0,0.0,3.472222222,2.11111111117,2.0
104602027,2.83333333333,84.0638888917,265.333333333,11.25,0.75,3.16666666667,1.16666666667,0.75,1.16666666667,9.59166666667,9.30555555533,5.0
104602028,1.41666666667,133.076388892,332.083333333,21.75,0.666666666667,2.25,1.25,0.666666666667,1.25,9.86388888883,9.49999999983,10.0
104602029,2.16666666667,105.243055556,294.666666667,14.75,0.75,5.16666666667,1.58333333333,1.16666666667,1.91666666667,9.74444444467,6.9444444445,6.0
104602030,1.0,84.177777775,237.0,6.75,0.166666666667,2.16666666667,0.833333333333,0.5,0.916666666667,9.62500000017,5.638888889,5.0
104602031,1.75,101.194444444,239.5,18.0833333333,0.0833333333333,3.0,1.0,0.833333333333,1.08333333333,9.37777777783,6.111111111,5.0
104602032,0.166666666667,22.25,22.25,1.41666666667,0.0,0.166666666667,0.166666666667,0.166666666667,0.166666666667,9.6805555555,9.72222222233,5.0
104602033,2.33333333333,154.261111113,400.25,24.5,0.666666666667,2.16666666667,1.0,0.583333333333,1.0,8.55833333333,7.01388888883,8.0
104602035,1.75,115.525,266.5,11.25,0.666666666667,4.08333333333,1.58333333333,1.5,2.16666666667,9.84722222233,9.72222222233,8.0
104602037,2.16666666667,234.590277775,510.416666667,36.5833333333,0.25,4.41666666667,1.66666666667,0.916666666667,1.91666666667,9.8055555555,8.47222222233,6.0
104602501,2.58333333333,92.1438492,309.0,14.0,2.33333333333,1.41666666667,0.833333333333,0.5,0.833333333333,9.73055555567,7.625,5.0
104602502,2.41666666667,198.972222225,534.583333333,24.0,1.25,3.25,1.58333333333,1.16666666667,1.75,9.48055555533,7.58333333333,6.0
104602503,1.33333333333,146.291666667,277.25,10.5,0.833333333333,3.16666666667,1.08333333333,0.5,1.08333333333,8.50277777783,5.83333333333,4.0
104602504,2.58333333333,70.7347222225,185.833333333,1.91666666667,1.91666666667,3.41666666667,1.58333333333,1.0,2.08333333333,9.52222222217,6.66666666683,7.0
104602505,2.25,131.908333333,349.583333333,19.4166666667,0.75,3.83333333333,1.41666666667,0.916666666667,1.66666666667,9.31944444467,9.11111111117,8.0
104602506,1.83333333333,95.1666666667,281.333333333,7.75,1.41666666667,4.66666666667,1.41666666667,1.08333333333,1.75,9.43333333333,7.77777777767,6.0
104602507,0.666666666667,39.4,119.5,10.75,0.166666666667,1.5,1.0,0.75,1.08333333333,9.0833333335,6.972222222,3.0
104602508,2.5,174.868055558,529.666666667,27.5833333333,1.5,4.16666666667,1.58333333333,1.66666666667,2.16666666667,9.3333333335,7.19444444467,6.0
104602509,1.83333333333,151.395833333,328.25,10.5,0.833333333333,2.25,0.916666666667,0.75,1.0,9.08333333317,5.1666666665,4.0
104602510,2.33333333333,163.302777775,419.166666667,21.0,0.666666666667,4.58333333333,1.41666666667,1.0,2.08333333333,9.847222222,8.74999999983,7.0
104602511,2.58333333333,266.183333333,686.833333333,23.9166666667,2.66666666667,3.08333333333,1.33333333333,1.16666666667,1.66666666667,9.86111111117,9.111111111,7.0
104602513,3.0,170.018055552,485.75,30.1666666667,0.75,5.58333333333,1.58333333333,1.25,2.0,9.93055555533,9.66666666683,9.0
104602514,2.66666666667,119.581944447,440.416666667,21.6666666667,2.33333333333,4.5,1.58333333333,1.25,2.16666666667,9.58333333317,8.9166666665,7.0
104602515,1.75,95.0277777808,271.833333333,22.6666666667,0.5,3.66666666667,0.916666666667,0.5,1.0,8.486111111,7.91666666683,6.0
104602516,3.41666666667,94.0545634942,376.416666667,19.9166666667,0.916666666667,5.58333333333,1.58333333333,1.33333333333,1.83333333333,9.8416666665,9.25,5.0
104602517,1.25,79.6319444417,188.25,15.9166666667,0.583333333333,0.166666666667,0.0833333333333,0.0833333333333,0.0833333333333,9.29166666683,8.90277777767,8.0
104602519,1.91666666667,176.208333333,341.0,15.1666666667,0.166666666667,4.25,1.75,1.25,2.25,9.836111111,9.44444444467,9.0
104602520,2.25,172.833333325,494.0,31.4166666667,1.08333333333,1.75,0.583333333333,0.333333333333,0.583333333333,6.611111111,5.0555555555,4.0
104602521,2.91666666667,213.149007942,839.0,25.75,2.91666666667,3.83333333333,1.75,1.58333333333,2.16666666667,9.55555555533,8.18055555567,8.0
104602522,3.66666666667,195.379166675,665.666666667,33.9166666667,2.33333333333,7.08333333333,1.66666666667,1.58333333333,2.25,8.87777777767,6.763888889,5.0
104602524,1.5,109.625,187.0,12.5833333333,0.0,3.0,1.41666666667,0.833333333333,1.5,9.25833333317,6.75000000017,6.0
104602525,0.916666666667,66.9861111083,160.583333333,14.0,0.25,2.66666666667,1.0,1.16666666667,1.41666666667,8.87777777783,6.80555555533,5.0
104602526,1.58333333333,63.25,249.416666667,11.9166666667,2.58333333333,2.58333333333,1.08333333333,0.833333333333,1.16666666667,9.76388888883,8.611111111,7.0
