username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,complete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_backward_seek_sum,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050170,1.3333333333333333,150.34722221666667,355.1666666666667,0.8333333333333334,21.833333333333332,30.166666666666668,1.0,18.958333333333332,32.333333333333336,5.166666666666667,4.666666666666667,0.5,0.43849206350000003,3.1056295009999997,2.6666666666666665,2.1666666666666665,0.21031746033333332,5.0,0.48611111116666667,1.0,0.09325396833333333,1.0,2.6666666666666665,17.333333333333332,1.5833333333333333,3.1666666666666665,0.29365079366666663,0.0,18.333333333333332,1.6666666666666667,5.833333333333333,0.5654761905,24.166666666666668,2.2321428571666666,24.5,2.259920634833333,1.0,0.09325396833333333,29.333333333333332,2.7321428571666666,79.0,7.317460316666668,1.3333333333333333,1.1666666666666667,0.8333333333333334,1.1666666666666667,3.3264705880000003,0.0,10.0
Y1050171,2.8333333333333335,161.71388888333334,491.0,2.1666666666666665,25.388888888333337,65.0,2.3333333333333335,7.8194444445,21.0,8.166666666666666,8.0,0.16666666666666666,0.8095238094999999,5.682618269500001,1.5,0.8333333333333334,0.08017676766666666,7.5,0.7665945165,1.8333333333333333,0.18759018766666666,0.5,1.0,7.166666666666667,0.7561327563333333,1.8333333333333333,0.19110750366666665,0.0,7.666666666666667,0.8072691198333334,2.8333333333333335,0.2864357865,10.5,1.0937049061666666,15.166666666666666,1.5778318903333333,1.8333333333333333,0.18759018766666666,18.666666666666668,1.9270382395,46.166666666666664,4.786165223666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.529411765,13.0,10.0
Y1050172,0.5,157.5,157.5,0.16666666666666666,7.666666666666667,7.666666666666667,0.3333333333333333,24.5,24.5,1.5,1.3333333333333333,0.16666666666666666,0.16666666666666666,2.0807985524999997,0.5,1.0,0.125,1.3333333333333333,0.3125,0.3333333333333333,0.041666666666666664,2.1666666666666665,1.5,17.833333333333332,5.0,0.6666666666666666,0.08333333333333333,0.16666666666666666,20.0,5.270833333333333,2.3333333333333335,0.2916666666666667,22.333333333333332,5.5625,19.666666666666668,5.375,0.3333333333333333,0.041666666666666664,23.833333333333332,5.895833333333333,66.16666666666667,16.875,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,15.5,10.0
Y1050173,3.0,226.25555555000003,554.8333333333334,2.0,20.833333333333332,45.666666666666664,1.6666666666666667,34.52777777833333,50.833333333333336,5.666666666666667,3.6666666666666665,2.0,0.4805555555,7.244952281333333,2.5,3.1666666666666665,0.4472222221666667,5.5,0.8194444444999999,1.1666666666666667,0.211111111,7.5,4.833333333333333,23.666666666666668,4.044444444833333,4.0,0.7749999999999999,0.16666666666666666,31.166666666666668,5.0194444445,9.0,1.3611111111666665,40.166666666666664,6.3805555555,32.0,5.4666666668333335,1.1666666666666667,0.211111111,45.833333333333336,7.213888888833334,119.16666666666667,19.27222222166667,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8333333333333334,1.058823529,87.16666667,70.0
Y1050174,5.166666666666667,117.88095238333334,613.3333333333334,3.3333333333333335,21.23611111,73.33333333333333,1.0,11.75,20.333333333333332,3.0,2.1666666666666665,0.8333333333333334,0.4111111111666667,5.691728460166668,2.0,1.0,0.311111111,2.8333333333333335,0.5,0.5,0.10740740733333333,4.5,0.8333333333333334,10.166666666666666,1.8037037038333334,1.1666666666666667,0.16666666666666666,0.0,14.666666666666666,2.407407407333333,2.0,0.2962962963333333,16.666666666666668,2.7037037036666667,13.666666666666666,2.3629629630000006,0.5,0.10740740733333333,19.666666666666668,3.370370370333333,50.5,8.544444445,5.666666666666667,2.8333333333333335,1.8333333333333333,3.6666666666666665,6.71,83.33333333,80.0
Y1050175,2.6666666666666665,177.84722223333333,575.6666666666666,2.5,18.26388889,54.0,2.6666666666666665,12.097222222833333,40.0,8.666666666666666,5.833333333333333,2.8333333333333335,0.5365560363333334,11.863649063333334,1.3333333333333333,4.333333333333333,0.4534030783333334,7.5,0.7010582011666667,1.0,0.08850408850000001,3.3333333333333335,4.5,14.333333333333334,1.3283429533333335,4.833333333333333,0.4125781625,0.16666666666666666,17.666666666666668,1.6501924001666666,9.5,0.8844396345,27.166666666666668,2.5346320345,25.5,2.3258177008333334,1.0,0.08850408850000001,35.833333333333336,3.3679653678333334,89.5,8.316919192333334,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.529411765,37.16666667,30.0
Y1050176,4.333333333333333,233.09166666666667,993.1666666666666,3.0,28.11111111,85.16666666666667,3.8333333333333335,24.438888888333334,89.16666666666667,10.0,8.666666666666666,1.3333333333333333,0.8376068375,10.531304322,1.1666666666666667,6.166666666666667,0.5811318310000001,10.0,1.0,0.0,0.0,25.5,9.666666666666666,31.166666666666668,3.180911680833333,5.5,0.6158216785,0.0,56.666666666666664,5.700207200333334,15.166666666666666,1.5339937838333333,71.83333333333333,7.234200984333334,46.0,4.743120305833333,0.0,0.0,81.83333333333333,8.234200984333333,199.66666666666666,20.211522273333333,14.166666666666666,3.0,2.0,3.6666666666666665,9.484705882,81.0,90.0
Y1050177,2.3333333333333335,302.34722222166664,738.3333333333334,1.0,45.416666666666664,62.666666666666664,1.1666666666666667,41.0,64.0,5.166666666666667,2.5,2.6666666666666665,0.28214285716666665,7.771230455166666,1.8333333333333333,5.0,0.6428571428333333,4.166666666666667,0.5380952381666667,0.3333333333333333,0.05833333333333333,18.0,19.5,5.5,0.6142857143333333,5.333333333333333,0.5333333333333333,0.3333333333333333,23.5,2.9250000000000003,25.166666666666668,2.7595238094999996,48.666666666666664,5.6845238095,13.0,1.4785714284999998,0.3333333333333333,0.05833333333333333,53.833333333333336,6.351190476166667,115.83333333333333,13.572619047666668,1.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,1.058823529,28.83333333,20.0
Y1050178,0.3333333333333333,135.33333333333334,135.33333333333334,0.3333333333333333,9.166666666666666,9.166666666666666,0.3333333333333333,22.166666666666668,22.166666666666668,3.5,1.8333333333333333,1.6666666666666667,0.1742424241666667,2.245897503833333,2.0,2.6666666666666665,0.25606060599999997,2.6666666666666665,0.25454545450000005,0.6666666666666666,0.06212121216666666,8.333333333333334,2.0,4.333333333333333,0.41060606066666666,0.6666666666666666,0.06515151516666666,0.0,12.666666666666666,1.2227272726666667,2.6666666666666665,0.26060606066666664,15.333333333333334,1.4833333333333334,6.333333333333333,0.603030303,0.6666666666666666,0.06212121216666666,18.833333333333332,1.8166666666666667,41.166666666666664,3.9651515151666668,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.308823529,32.5,20.0
Y1050179,4.833333333333333,250.08055555,1269.5,3.5,27.072222221666664,96.66666666666667,4.333333333333333,33.1888888895,158.5,11.5,10.166666666666666,1.3333333333333333,0.848009116,12.991054858833332,1.0,7.0,0.5716417269999999,11.166666666666666,0.9814241486666666,2.6666666666666665,0.19045837649999997,50.5,24.166666666666668,36.333333333333336,3.04624613,12.666666666666666,1.0824088406666668,1.5,86.83333333333333,5.986803406333333,38.333333333333336,2.7540892671666666,125.16666666666667,8.740892672166668,57.5,4.915097179,3.0,0.21823615416666667,136.66666666666666,9.740892672166668,322.3333333333333,23.61511868,3.6666666666666665,1.8333333333333333,1.8333333333333333,2.5,7.980588235,96.33333333,95.0
Y1050180,3.5,49.94444444449999,153.83333333333334,0.3333333333333333,3.8333333333333335,7.666666666666667,1.0,4.833333333333333,14.5,3.5,2.6666666666666665,0.8333333333333334,0.25454545450000005,1.9462848645,1.0,0.8333333333333334,0.08030303033333333,3.0,0.28636363633333334,0.6666666666666666,0.06363636366666667,1.5,1.3333333333333333,3.6666666666666665,0.35000000000000003,0.5,0.049999999999999996,0.16666666666666666,5.166666666666667,0.4924242425,2.0,0.19999999999999998,7.166666666666667,0.6924242425,6.666666666666667,0.6378787878333333,0.6666666666666666,0.06363636366666667,10.666666666666666,1.0257575758333333,25.166666666666668,2.4196969696666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.352941176,51.33333333,40.0
Y1050181,2.0,71.56666666666666,215.0,1.3333333333333333,15.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0
Y1050182,4.5,205.51666666666665,941.0,3.1666666666666665,18.944444445,58.166666666666664,4.0,25.958333333333332,105.16666666666667,12.0,8.5,3.5,0.6961367881666667,10.356107053,1.0,7.0,0.5756010738333334,11.666666666666666,0.9756944445000001,2.3333333333333335,0.1949696546666667,5.833333333333333,15.666666666666666,41.833333333333336,3.677054155,19.0,1.6456290848333335,1.0,47.666666666666664,4.1655287114999995,35.666666666666664,3.000291783166667,83.33333333333333,7.1658204948333335,68.83333333333333,5.9801295518333335,2.3333333333333335,0.1949696546666667,95.33333333333333,8.165820495333334,249.83333333333334,21.50674019666667,2.6666666666666665,2.0,2.0,2.3333333333333335,7.117647058999999,89.16666667,90.0
Y1050183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.0
Y1050184,0.16666666666666666,10.333333333333334,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.5,0.647058824,18.83333333,10.0
Y1050185,5.833333333333333,130.51587301833334,733.5,2.5,28.57777777833333,70.5,2.8333333333333335,13.455555555499998,41.833333333333336,9.5,7.666666666666667,1.8333333333333333,0.8821830343333333,7.5517371844999985,2.0,4.5,0.359343555,8.333333333333334,0.7859531771666667,2.6666666666666665,0.5034313513333334,3.5,8.333333333333334,9.166666666666666,0.7581042145,4.166666666666667,0.3117245075,0.6666666666666666,12.666666666666666,1.1281616933333334,13.166666666666666,1.0441370223333333,25.833333333333332,2.1722987156666664,19.833333333333332,1.5226150660000002,2.6666666666666665,0.5034313513333334,35.5,3.1795450924999997,83.83333333333333,7.377890224999999,9.833333333333334,3.0,2.8333333333333335,4.166666666666667,10.0,90.66666667,99.0
Y1050186,4.333333333333333,229.5,967.1666666666666,2.5,32.388888888333334,79.66666666666667,3.5,27.25,94.33333333333333,10.166666666666666,8.5,1.6666666666666667,0.7808302810000001,6.5655481595,1.3333333333333333,7.333333333333333,0.7463369965000001,9.833333333333334,0.9743589743333333,2.6666666666666665,0.2684676436666667,20.666666666666668,29.333333333333332,17.666666666666668,1.5932539681666669,8.333333333333334,0.7275641025,0.16666666666666666,38.333333333333336,4.087759462666667,37.833333333333336,3.3514957265,76.16666666666667,7.439255189166666,33.0,2.9848901101666665,2.6666666666666665,0.2684676436666667,86.33333333333333,8.439255189,198.16666666666666,19.13186813,6.0,2.6666666666666665,1.3333333333333333,4.0,8.436470587999999,83.83333333,85.0
Y1050187,0.3333333333333333,25.25,50.5,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.16666666666666666,8.833333333333334,8.833333333333334,1.0,0.3333333333333333,0.6666666666666666,0.0555555555,2.1184124483333333,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.11111111116666667,0.0,0.0,5.166666666666667,0.8333333333333334,0.3333333333333333,0.0555555555,0.16666666666666666,0.027777777833333333,0.0,5.5,0.9166666666666666,1.0,0.16666666666666666,6.5,1.0833333333333333,0.8333333333333334,0.13888888883333333,0.0,0.0,7.5,1.25,14.833333333333334,2.4722222216666667,0.0,0.0,0.0,0.0,0.0,26.66666667,20.0
Y1050188,3.8333333333333335,82.16349206333332,323.1666666666667,2.5,5.133333333333334,17.0,2.1666666666666665,20.861111111666666,52.833333333333336,2.6666666666666665,1.0,1.6666666666666667,0.2611111111666667,11.215860040666668,2.3333333333333335,1.6666666666666667,0.5444444445,2.6666666666666665,1.0,0.16666666666666666,0.0555555555,17.833333333333332,1.0,24.333333333333332,7.786111111666667,3.0,1.5388888888333334,0.0,42.166666666666664,12.619444445,4.0,1.8499999999999999,46.166666666666664,14.469444445,29.666666666666668,10.227777778333333,0.16666666666666666,0.0555555555,48.833333333333336,15.469444445,124.83333333333333,40.22222222166667,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.8333333333333334,2.7058823530000002,55.0,45.0
Y1050189,3.3333333333333335,314.8888888833333,941.1666666666666,2.3333333333333335,28.944444445,74.66666666666667,2.0,57.05555555499999,106.66666666666667,11.5,9.5,2.0,0.8449074073333334,10.807398411166666,3.8333333333333335,8.333333333333334,0.7071127945000001,10.833333333333334,0.9469907406666667,1.5,0.10162037033333333,49.0,20.5,15.833333333333334,1.2945286196666668,7.166666666666667,0.6721590908333334,0.3333333333333333,64.83333333333333,5.527567340166667,28.0,2.4317340066666664,92.83333333333333,7.959301346666667,33.333333333333336,2.8835858586666667,1.5,0.10162037033333333,104.33333333333333,8.959301346666667,232.0,19.903808923333333,4.0,3.0,1.3333333333333333,3.5,7.52,91.66666667,91.0
Y1050190,3.8333333333333335,322.6666666833333,1221.3333333333333,2.8333333333333335,24.805555555,63.0,2.5,83.26666666666667,177.16666666666666,10.333333333333334,8.0,2.3333333333333335,0.7998015871666667,10.781905737166667,2.5,9.0,0.8796626983333334,9.833333333333334,0.9673611111666668,1.1666666666666667,0.09236111116666668,29.0,39.666666666666664,58.666666666666664,5.7396825394999995,20.333333333333332,2.0541666666666667,0.6666666666666666,87.66666666666667,9.277777778333332,60.666666666666664,6.0066468255,148.33333333333334,15.284424603333335,87.0,8.592460316833334,1.1666666666666667,0.09236111116666668,158.66666666666666,16.284424603333335,395.1666666666667,40.253670635,7.333333333333333,2.6666666666666665,1.1666666666666667,5.166666666666667,6.9876470589999995,88.83333333,90.0
Y1050191,3.0,244.30555555,555.3333333333334,1.6666666666666667,11.541666666666666,17.5,2.3333333333333335,74.57222222216667,151.16666666666666,7.833333333333333,2.5,5.333333333333333,0.2175925925,2.359121253333333,2.5,7.0,0.7843915345000001,6.833333333333333,0.7566137566666667,0.0,0.0,116.5,7.5,7.5,1.5929232803333333,3.8333333333333335,0.8098544974999999,0.0,124.0,13.376984128333334,11.333333333333334,2.0535714285,135.33333333333334,15.430555555,17.666666666666668,3.1263227513333334,0.0,0.0,143.16666666666666,16.263888888333334,296.1666666666667,34.82076719666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.294117647,41.66666667,40.0
Y1050192,2.6666666666666665,430.0,1081.0,1.8333333333333333,71.41666666666667,124.66666666666667,2.1666666666666665,31.055555555,64.33333333333333,11.5,8.833333333333334,2.6666666666666665,0.7490655178333333,9.495949608166667,3.0,6.333333333333333,0.560961261,10.5,0.9009920634999999,0.6666666666666666,0.05612373733333333,16.666666666666668,12.833333333333334,8.333333333333334,0.7057754744999999,6.5,0.5643294205,0.16666666666666666,25.0,2.242517205,19.5,1.6310175935,44.5,3.8735347984999997,23.5,2.0335782273333334,0.6666666666666666,0.05612373733333333,56.0,4.8735347985,124.66666666666667,10.8367715615,14.5,3.0,5.666666666666667,5.0,7.8629411760000005,66.83333333,70.0
Y1050193,2.0,60.638888888333334,267.5,0.8333333333333334,11.25,21.166666666666668,1.6666666666666667,6.0,21.0,3.3333333333333335,2.1666666666666665,1.1666666666666667,0.3222222223333333,3.396672327333333,0.8333333333333334,1.8333333333333333,0.27499999999999997,3.3333333333333335,0.5,0.16666666666666666,0.013888888833333333,2.5,2.1666666666666665,8.333333333333334,1.2999999999999998,3.5,0.5111111111666666,0.16666666666666666,10.833333333333334,1.508333333333333,5.833333333333333,0.8083333333333332,16.666666666666668,2.316666666666667,14.666666666666666,2.2083333333333335,0.16666666666666666,0.013888888833333333,20.0,2.8166666666666664,51.5,7.355555555,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.058823529000000006,25.83333333,20.0
Y1050194,2.5,194.44444445,514.1666666666666,1.8333333333333333,18.083333333333332,39.0,1.6666666666666667,35.416666666666664,64.0,4.833333333333333,3.0,1.8333333333333333,0.4022366523333334,12.477516304333335,2.8333333333333335,3.8333333333333335,0.7124819623333334,4.833333333333333,0.8333333333333334,0.3333333333333333,0.056818181833333335,6.833333333333333,24.166666666666668,16.333333333333332,2.750721500833334,6.333333333333333,0.8865440115,0.0,23.166666666666668,3.7281746031666665,30.5,5.3084415583333335,53.666666666666664,9.036616161,27.0,4.247113997166666,0.3333333333333333,0.056818181833333335,58.5,9.869949494333333,139.5,23.210497836666665,0.5,0.5,0.16666666666666666,0.5,0.9411764709999999,25.0,20.0
Y1050195,4.666666666666667,276.69246032166666,1354.6666666666667,3.5,21.844444444999997,78.16666666666667,3.1666666666666665,38.84722222333333,141.66666666666666,9.166666666666666,8.0,1.1666666666666667,0.7410256409999999,10.226214575000002,1.0,5.833333333333333,0.5326007325000001,9.166666666666666,0.8333333333333334,1.5,0.14932844933333334,14.0,16.166666666666668,86.5,8.053907203833333,9.833333333333334,0.8950549451666667,0.16666666666666666,100.5,9.243650793833334,26.166666666666668,2.3507936506666667,126.66666666666667,11.594444445,104.16666666666667,9.6496337,1.5,0.14932844933333334,135.83333333333334,12.427777778333335,368.1666666666667,33.82118437166667,1.3333333333333333,1.1666666666666667,0.5,1.3333333333333333,1.382352941,53.0,40.0
Y1050196,1.1666666666666667,18.277777776666667,48.833333333333336,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.1666666666666665,2.1666666666666665,0.5,0.0,0.5,0.0,2.479997282833333,1.3333333333333333,0.16666666666666666,0.08333333333333333,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,0.25,0.6666666666666666,0.4166666666666667,0.0,0.0,1.0,0.5833333333333334,2.1666666666666665,1.25,0.0,0.0,0.0,0.0,0.0,9.166666667000001,10.0
Y1050197,3.3333333333333335,634.3472222166666,1818.3333333333333,2.5,31.52777777833333,84.16666666666667,2.8333333333333335,160.33333333333334,407.3333333333333,21.166666666666668,19.0,2.1666666666666665,0.867760181,11.751364181500001,1.6666666666666667,17.833333333333332,0.7655165913333333,19.666666666666668,0.9255844644999999,4.333333333333333,0.20437405733333333,192.16666666666666,80.5,46.166666666666664,1.7836287076666666,21.5,0.9461224235,2.5,238.33333333333334,8.219670689666666,104.5,4.069155354333334,342.8333333333333,12.288826042666665,82.66666666666667,3.4444884363333337,4.5,0.20927601816666663,364.0,13.288826042666665,794.0,29.23141654183333,3.3333333333333335,2.1666666666666665,2.0,2.3333333333333335,5.4117647060000005,80.5,80.0
