username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,mt_mean,hw_mean,qz_mean,counseling_join_num,final_score
104602501,1.5,327.5,0.5,1.0,0.5,1.0,0.5,0.5,3.5,0.0,0.5,1.5,0.5,1.0,0.5,0.5,0.5,7.669625,9.688888889,6.5,0,56.93
104602502,3.0,1246.5,1.5,8.0,6.0,7.0,6.0,5.5,138.5,82.0,15.0,29.0,6.5,1.5,0.5,1.0,1.0,6.6139818295,9.272222222,7.0,0,67.38
104602503,1.5,349.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,6.8092592595,8.9444444445,5.0,0,48.27
104602504,2.0,83.5,1.0,2.0,1.0,0.5,1.0,1.0,9.0,1.5,0.0,4.0,1.0,1.5,0.5,0.5,0.5,8.0094282105,9.0555555555,6.666666667,0,71.49
104602505,3.0,755.0,2.5,9.5,6.5,6.0,7.5,6.0,87.0,49.0,6.5,15.0,6.0,1.5,0.5,0.5,0.5,7.9090555555,9.127777778,8.888888889,0,81.71
104602506,1.5,521.5,0.5,3.5,2.5,1.0,3.5,2.5,53.5,1.5,1.0,15.5,2.5,2.5,1.0,1.0,1.5,4.910925467,9.25,7.222222222,0,63.62
104602507,2.5,444.5,1.5,4.0,3.0,1.0,4.0,3.0,30.0,5.5,1.0,9.5,3.0,0.0,0.0,0.0,0.0,7.9015151515,9.1333333335,6.444444444,0,39.87
104602508,2.5,504.0,1.0,3.0,1.5,2.0,2.5,1.5,18.0,9.5,0.5,3.0,2.0,3.0,1.0,2.0,2.5,7.549888889,9.2333333335,6.555555556,0,60.32
104602509,2.5,575.0,2.0,5.0,4.0,1.5,4.0,3.5,30.0,0.0,1.5,17.0,5.0,1.0,0.5,0.5,0.5,6.4315555555,9.6166666665,4.333333333,0,47.45
104602510,1.5,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,1.0,7.763472222,9.872222222,8.333333333,0,70.1
104602511,1.0,1029.0,1.0,5.0,3.0,5.0,5.0,1.5,117.0,65.0,8.0,34.5,1.5,1.0,0.5,0.5,0.5,8.628654971,9.9444444445,8.222222222,0,78.77
104602513,0.5,356.5,0.5,1.0,0.5,0.5,1.0,0.0,4.5,0.5,0.5,1.5,0.0,3.0,2.0,1.0,2.0,9.272930403,9.972222222,9.666666667,0,93.69
104602514,2.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,1.0,8.740965909,9.8166666665,8.333333333,0,74.75
104602515,2.5,365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,9.1525555555,8.711111111,6.666666667,0,60.84
104602516,2.5,438.5,1.0,3.0,0.0,2.0,3.0,0.0,27.0,21.0,0.0,5.5,0.0,1.0,0.5,1.0,1.0,8.176366504,9.9166666665,9.0,0,56.89
104602517,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,4.5,9.3333333335,8.722222222,2,82.97
104602519,1.5,497.0,0.5,0.5,0.5,0.5,0.0,0.0,5.5,3.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,7.362132107,9.861111111,9.555555556,0,94.97
104602520,2.0,320.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.5,0.5,0.5,0.5,3.737077922,7.161111111,5.111111111,0,48.24
104602521,5.0,1807.5,3.0,8.5,6.0,8.0,6.5,3.5,306.0,181.5,18.5,28.0,3.5,5.0,2.0,2.5,3.0,8.420833333,8.972222222,8.277777778,0,80.87
104602522,2.5,748.5,1.0,1.0,0.5,0.5,0.5,0.0,4.5,3.0,0.0,0.5,0.0,1.5,0.5,0.5,0.5,8.131356705,8.061111111,6.277777778,0,59.34
104602524,2.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,6.535350877,8.7166666665,5.666666667,0,68.02
104602525,2.5,454.5,1.0,2.5,1.0,1.5,1.0,0.5,27.5,13.0,5.5,5.0,0.5,3.0,1.0,2.5,2.5,6.8388541665,9.1444444445,5.444444444,1,59.69
104602526,2.0,706.0,1.0,7.5,7.5,2.5,4.5,7.5,30.5,3.5,1.0,14.0,8.0,3.0,1.5,1.0,1.5,8.3921568625,9.5555555555,8.222222222,0,76.48
