evaluation_num,kfold_split_num,username,video_backward_seek_avg,problem_num_days,watched_time_weekday,qz_mean,label_val_predict,label_val_test
1,5,Y1050265,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.5787246829,20.0
1,5,Y9999992,-0.353911638565,-0.188364338562,1.6080011668,-0.100120469459,32.8068762436,38.0
1,6,Y1050164,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,0.0
1,6,Y1050196,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,10.0
1,6,Y1050210,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,20.0
1,6,Y1050221,0.554777446112,1.2582737816,3.0081654481,1.36151603783,85.4900462912,80.0
1,6,Y1050224,-0.16640436734,0.293848368157,3.0081654481,1.27016375613,85.8766504369,68.0
1,6,Y1050230,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,0.0
1,6,Y1050232,3.07891379244,-0.188364338562,0.674558312605,-0.85703937502,17.8517483449,10.0
1,6,Y1050239,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,10.0
1,6,Y1050252,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,10.0
1,6,Y1050254,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6819196259,20.0
1,6,Y1050267,-0.328670275102,0.293848368157,-0.258884541594,-0.85703937502,15.2344373196,30.0
1,6,Y9999988,-0.454877092418,-0.188364338562,-0.258884541594,-0.008768187753,30.8419216908,33.0
1,6,Y9999999,-0.340143622269,-0.188364338562,0.207836885505,1.88352907615,89.3177019185,73.0
1,7,Y1050172,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,10.0
1,7,Y1050214,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,20.0
1,7,Y1050227,-0.454877092418,-0.670577045282,-0.725605968694,-0.817888397146,16.0973466642,10.0
1,7,Y1050228,2.06925925391,1.2582737816,2.0747225939,1.10050951867,75.6703199229,66.0
1,7,Y1050233,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,10.0
1,7,Y1050237,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,0.0
1,7,Y1050240,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,10.0
1,7,Y1050242,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,20.0
1,7,Y1050256,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.3950679131,30.0
1,7,Y1050273,-0.454877092418,-0.670577045282,1.1412797397,-0.269774706912,29.3961745086,40.0
1,7,Y9999987,-0.454877092418,-0.670577045282,-0.725605968694,0.904754629303,46.997611714,27.0
1,7,Y9999993,0.532828434339,0.776061074877,-0.258884541594,1.20491212634,52.6075668625,49.0
1,7,Y9999997,-0.454877092418,-0.188364338562,-0.258884541594,1.49201929741,58.1467639105,58.0
1,8,Y1050160,-0.454877092418,-0.670577045282,-0.725605968694,-0.530781226071,20.8319945549,30.0
1,8,Y1050165,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.9950516506,0.0
1,8,Y1050184,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.9950516506,10.0
1,8,Y1050192,1.09566380582,1.2582737816,2.541444021,0.904754629303,73.1021429266,70.0
1,8,Y1050194,5.22442968682,-0.188364338562,1.1412797397,-0.66128448565,21.1220264188,20.0
1,8,Y1050205,2.8953402398,1.74048648832,0.207836885505,1.49201929741,77.1374124659,88.0
1,8,Y1050223,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.9950516506,20.0
1,8,Y1050241,0.155122524442,0.293848368157,1.6080011668,-0.85703937502,19.8652769692,20.0
1,8,Y1050263,-0.454877092418,-0.670577045282,-0.725605968694,-0.66128448565,18.4972173932,40.0
1,8,Y1050270,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.9950516506,40.0
1,8,Y1050271,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.9950516506,0.0
1,8,Y9999994,-0.454877092418,-0.670577045282,-0.725605968694,0.513244850565,39.5102118485,20.0
1,8,Y9999998,-0.334680123594,-0.670577045282,-0.258884541594,1.16576114846,52.2819807508,49.0
1,9,Y1050169,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0088995371,0.0
1,9,Y1050174,-0.454877092418,1.74048648832,-0.725605968694,1.43981799358,77.7928674022,80.0
1,9,Y1050180,-0.454877092418,-0.670577045282,0.674558312605,-0.178422425206,29.508817103,40.0
1,9,Y1050191,1.81684561928,0.776061074877,0.207836885505,0.304439635238,37.0238999413,40.0
1,9,Y1050197,4.48055185758,1.2582737816,0.674558312605,1.62252255699,81.6101725964,80.0
1,9,Y1050199,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0088995371,30.0
1,9,Y1050206,-0.0112410077042,2.70491190175,0.674558312605,1.60947223103,84.3176527434,70.0
1,9,Y1050208,0.158127448688,3.66933731519,1.6080011668,1.36151603783,82.8740451735,70.0
1,9,Y1050226,0.2182259331,0.293848368157,1.6080011668,-0.295875358828,30.0818580037,40.0
1,9,Y1050234,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0088995371,10.0
1,9,Y1050259,2.85942367521,1.2582737816,1.1412797397,1.16576114846,75.5021842823,80.0
1,9,Y9999990,0.72178797145,2.22269919504,2.0747225939,1.49201929741,84.6586191314,63.0
1,10,Y1050171,-0.412808153481,1.74048648832,1.1412797397,-0.85703937502,19.3518739471,10.0
1,10,Y1050179,0.100432903773,2.22269919504,0.207836885505,1.88352907615,84.1846736464,95.0
1,10,Y1050183,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0875422684,10.0
1,10,Y1050201,0.316386791294,0.293848368157,0.674558312605,0.708999739934,65.7394214842,68.0
1,10,Y1050211,-0.454877092418,-0.188364338562,0.207836885505,-0.100120469459,30.2515778388,40.0
1,10,Y1050236,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0875422684,20.0
1,10,Y1050243,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0875422684,10.0
1,10,Y1050248,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0875422684,30.0
1,10,Y1050253,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0875422684,10.0
1,10,Y1050257,-0.454877092418,-0.188364338562,-0.725605968694,0.186986701616,32.7703264727,40.0
1,10,Y9999991,-0.454877092418,-0.670577045282,-0.725605968694,0.447993220775,37.3095101491,36.0
1,10,Y9999995,-0.454877092418,-0.188364338562,1.6080011668,1.42676766762,59.8064067091,57.0
2,1,Y1050205,2.8953402398,1.74048648832,0.207836885505,1.49201929741,77.6670233733,88.0
2,1,Y1050219,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.0390050113,20.0
2,1,Y1050220,0.22663972109,-0.670577045282,0.674558312605,-0.400277966491,25.2041938251,30.0
2,1,Y1050225,2.17022470776,1.2582737816,1.1412797397,1.23101277825,75.5666531666,75.0
2,1,Y1050226,0.2182259331,0.293848368157,1.6080011668,-0.295875358828,28.3443725644,40.0
2,1,Y1050246,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.0390050113,30.0
2,1,Y1050247,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.0390050113,30.0
2,1,Y1050250,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.0390050113,10.0
2,1,Y1050252,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.0390050113,10.0
2,1,Y1050255,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,14.0390050113,40.0
2,1,Y1050263,-0.454877092418,-0.670577045282,-0.725605968694,-0.66128448565,17.6034413062,40.0
2,1,Y9999992,-0.353911638565,-0.188364338562,1.6080011668,-0.100120469459,32.479887279,38.0
2,1,Y9999999,-0.340143622269,-0.188364338562,0.207836885505,1.88352907615,87.3645326698,73.0
2,2,Y1050170,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2958166881,10.0
2,2,Y1050176,-0.299545624797,2.70491190175,0.207836885505,1.36151603783,74.2765595374,90.0
2,2,Y1050178,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2958166881,20.0
2,2,Y1050180,-0.454877092418,-0.670577045282,0.674558312605,-0.178422425206,29.9856375215,40.0
2,2,Y1050195,-0.303428911639,0.776061074877,0.207836885505,0.29138930928,36.1704194109,40.0
2,2,Y1050198,-0.454877092418,-0.670577045282,-0.725605968694,0.0564834420368,31.3393063904,20.0
2,2,Y1050217,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2958166881,10.0
2,2,Y1050231,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2958166881,10.0
2,2,Y1050242,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2958166881,20.0
2,2,Y1050243,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2958166881,10.0
2,2,Y1050260,2.37776480729,0.293848368157,1.6080011668,1.16576114846,55.6061745219,50.0
2,2,Y1050273,-0.454877092418,-0.670577045282,1.1412797397,-0.269774706912,29.3052218551,40.0
2,2,Y9999997,-0.454877092418,-0.188364338562,-0.258884541594,1.49201929741,57.0765599952,58.0
2,3,Y1050161,-0.454877092418,-0.670577045282,-0.725605968694,-0.0740198175427,29.2214628258,40.0
2,3,Y1050166,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,20.0
2,3,Y1050184,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,10.0
2,3,Y1050188,-0.454877092418,-0.188364338562,3.0081654481,-0.230623729038,32.3788222979,45.0
2,3,Y1050203,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,10.0
2,3,Y1050211,-0.454877092418,-0.188364338562,0.207836885505,-0.100120469459,30.1299035367,40.0
2,3,Y1050213,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,10.0
2,3,Y1050222,0.795171383762,1.2582737816,2.0747225939,1.16576114846,54.4830629096,50.0
2,3,Y1050237,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,0.0
2,3,Y1050239,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,10.0
2,3,Y1050253,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,10.0
2,3,Y1050272,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.8641065288,0.0
2,3,Y9999998,-0.334680123594,-0.670577045282,-0.258884541594,1.16576114846,51.1346815978,49.0
2,4,Y1050162,1.05960471538,0.776061074877,-0.258884541594,0.317489961196,37.249917195,30.0
2,4,Y1050168,-0.454877092418,-0.670577045282,-0.725605968694,-0.752636767356,17.2256387562,10.0
2,4,Y1050187,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4225638014,20.0
2,4,Y1050196,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4225638014,10.0
2,4,Y1050206,-0.0112410077042,2.70491190175,0.674558312605,1.60947223103,81.9129555199,70.0
2,4,Y1050207,0.356862209637,-0.188364338562,1.1412797397,0.252238331406,38.6100799919,40.0
2,4,Y1050218,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4225638014,10.0
2,4,Y1050230,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4225638014,0.0
2,4,Y1050232,3.07891379244,-0.188364338562,0.674558312605,-0.85703937502,19.1933837037,10.0
2,4,Y1050236,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4225638014,20.0
2,4,Y1050241,0.155122524442,0.293848368157,1.6080011668,-0.85703937502,20.4157207996,20.0
2,4,Y1050256,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4225638014,30.0
2,4,Y9999993,0.532828434339,0.776061074877,-0.258884541594,1.20491212634,52.4446730208,49.0
2,5,Y1050169,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6469370638,0.0
2,5,Y1050185,0.266304721034,0.293848368157,0.207836885505,1.5572709272,78.1256137385,99.0
2,5,Y1050192,1.09566380582,1.2582737816,2.541444021,0.904754629303,73.2649640808,70.0
2,5,Y1050194,5.22442968682,-0.188364338562,1.1412797397,-0.66128448565,25.0062046357,20.0
2,5,Y1050200,0.371203893469,1.2582737816,0.674558312605,-0.269774706912,29.0541515273,30.0
2,5,Y1050201,0.316386791294,0.293848368157,0.674558312605,0.708999739934,65.3235871681,68.0
2,5,Y1050204,-0.0314735764721,0.776061074877,0.674558312605,1.81827744636,83.4707980807,90.0
2,5,Y1050221,0.554777446112,1.2582737816,3.0081654481,1.36151603783,81.6844394748,80.0
2,5,Y1050240,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6469370638,10.0
2,5,Y1050245,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6469370638,10.0
2,5,Y1050266,-0.454877092418,0.293848368157,0.207836885505,0.447993220775,39.3572177022,40.0
2,5,Y1050269,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.6469370638,10.0
2,5,Y9999989,-0.454877092418,-0.188364338562,0.207836885505,1.16576114846,51.0649520853,59.0
2,6,Y1050163,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,0.0
2,6,Y1050165,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,0.0
2,6,Y1050167,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,30.0
2,6,Y1050173,-0.454877092418,0.776061074877,0.207836885505,1.75302581657,85.5613755061,70.0
2,6,Y1050199,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,30.0
2,6,Y1050224,-0.16640436734,0.293848368157,3.0081654481,1.27016375613,85.6207646234,68.0
2,6,Y1050234,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,10.0
2,6,Y1050257,-0.454877092418,-0.188364338562,-0.725605968694,0.186986701616,32.7308357603,40.0
2,6,Y1050261,-0.454877092418,2.22269919504,-0.725605968694,1.70082451274,80.6244343355,82.0
2,6,Y1050265,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,20.0
2,6,Y1050268,-0.221879890986,1.74048648832,0.674558312605,1.36151603783,79.1659402172,60.0
2,6,Y1050271,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.477427044,0.0
2,6,Y9999996,-0.454877092418,-0.670577045282,-0.725605968694,1.16576114846,49.8039664983,54.0
2,7,Y1050174,-0.454877092418,1.74048648832,-0.725605968694,1.43981799358,73.1257275079,80.0
2,7,Y1050177,-0.0762566404694,-0.188364338562,1.1412797397,-0.85703937502,19.5326420755,20.0
2,7,Y1050179,0.100432903773,2.22269919504,0.207836885505,1.88352907615,82.6914516392,95.0
2,7,Y1050181,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2022217922,20.0
2,7,Y1050183,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2022217922,10.0
2,7,Y1050209,-0.454877092418,4.15155002191,0.674558312605,1.5572709272,75.7586100425,85.0
2,7,Y1050212,-0.454877092418,-0.188364338562,-0.725605968694,-0.530781226071,20.2172709032,20.0
2,7,Y1050216,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2022217922,10.0
2,7,Y1050227,-0.454877092418,-0.670577045282,-0.725605968694,-0.817888397146,15.8773926739,10.0
2,7,Y1050248,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2022217922,30.0
2,7,Y9999986,0.933397898061,0.293848368157,-0.258884541594,1.42676766762,54.7916868171,58.0
2,7,Y9999988,-0.454877092418,-0.188364338562,-0.258884541594,-0.008768187753,30.440964126,33.0
2,7,Y9999991,-0.454877092418,-0.670577045282,-0.725605968694,0.447993220775,37.7079178468,36.0
2,8,Y1050160,-0.454877092418,-0.670577045282,-0.725605968694,-0.530781226071,20.7039912885,30.0
2,8,Y1050164,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,0.0
2,8,Y1050189,1.61000666879,0.293848368157,1.6080011668,1.79217679444,87.3788076184,91.0
2,8,Y1050193,-0.454877092418,-0.670577045282,-0.725605968694,-0.465529596281,21.8384172308,20.0
2,8,Y1050210,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,20.0
2,8,Y1050215,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,20.0
2,8,Y1050228,2.06925925391,1.2582737816,2.0747225939,1.10050951867,75.8832134452,66.0
2,8,Y1050249,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,30.0
2,8,Y1050251,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,0.0
2,8,Y1050254,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,20.0
2,8,Y1050258,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0318615768,10.0
2,8,Y1050259,2.85942367521,1.2582737816,1.1412797397,1.16576114846,74.7681801597,80.0
2,8,Y1050267,-0.328670275102,0.293848368157,-0.258884541594,-0.85703937502,15.5842461249,30.0
2,9,Y1050175,-0.286601336165,0.293848368157,0.207836885505,0.434942894817,40.6639967897,30.0
2,9,Y1050182,0.524728203654,1.2582737816,0.207836885505,1.88352907615,86.2694346469,90.0
2,9,Y1050191,1.81684561928,0.776061074877,0.207836885505,0.304439635238,37.9795049657,40.0
2,9,Y1050208,0.158127448688,3.66933731519,1.6080011668,1.36151603783,80.5983954086,70.0
2,9,Y1050223,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2748740896,20.0
2,9,Y1050229,0.338422901925,0.293848368157,2.0747225939,1.94878070594,90.8093262668,99.0
2,9,Y1050235,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.2748740896,10.0
2,9,Y1050238,-0.454877092418,-0.670577045282,-0.725605968694,0.186986701616,34.0574153977,40.0
2,9,Y1050262,-0.328670275102,-0.188364338562,2.0747225939,0.447993220775,44.4051059691,50.0
2,9,Y9999987,-0.454877092418,-0.670577045282,-0.725605968694,0.904754629303,46.9704125469,27.0
2,9,Y9999990,0.72178797145,2.22269919504,2.0747225939,1.49201929741,83.2004749261,63.0
2,9,Y9999994,-0.454877092418,-0.670577045282,-0.725605968694,0.513244850565,39.9269595564,20.0
2,10,Y1050171,-0.412808153481,1.74048648832,1.1412797397,-0.85703937502,19.9419746351,10.0
2,10,Y1050172,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0089566785,10.0
2,10,Y1050186,1.7327077409,1.2582737816,1.1412797397,1.16576114846,73.6431478895,85.0
2,10,Y1050190,2.59211606865,1.2582737816,1.1412797397,1.75302581657,83.4987940927,90.0
2,10,Y1050197,4.48055185758,1.2582737816,0.674558312605,1.62252255699,79.365383136,80.0
2,10,Y1050202,-0.382758911023,0.776061074877,0.207836885505,1.10050951867,70.8992292308,75.0
2,10,Y1050214,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0089566785,20.0
2,10,Y1050233,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0089566785,10.0
2,10,Y1050244,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0089566785,10.0
2,10,Y1050264,-0.454877092418,0.776061074877,0.207836885505,0.317489961196,37.857030254,40.0
2,10,Y1050270,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.0089566785,40.0
2,10,Y9999995,-0.454877092418,-0.188364338562,1.6080011668,1.42676766762,60.4905362514,57.0
3,1,Y1050163,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4985867257,0.0
3,1,Y1050164,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4985867257,0.0
3,1,Y1050166,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4985867257,20.0
3,1,Y1050167,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4985867257,30.0
3,1,Y1050176,-0.299545624797,2.70491190175,0.207836885505,1.36151603783,74.2433822209,90.0
3,1,Y1050188,-0.454877092418,-0.188364338562,3.0081654481,-0.230623729038,33.2458009725,45.0
3,1,Y1050207,0.356862209637,-0.188364338562,1.1412797397,0.252238331406,38.4127411808,40.0
3,1,Y1050222,0.795171383762,1.2582737816,2.0747225939,1.16576114846,55.3125009871,50.0
3,1,Y1050232,3.07891379244,-0.188364338562,0.674558312605,-0.85703937502,19.4233404872,10.0
3,1,Y1050245,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4985867257,10.0
3,1,Y1050250,-0.454877092418,-0.670577045282,-0.725605968694,-0.85703937502,15.4985867257,10.0
3,1,Y1050259,2.85942367521,1.2582737816,1.1412797397,1.16576114846,75.0023652568,80.0
