username,forum_num_days,forum_avg_count,forum_sum_count,video_stop_backward_seek_avg,watched_time_hour,qz_mean,watched_time_weekday,mt_online_num_day,indicator,predict_score,real_score
Y1050172,-0.406458249956,-1.15064265313,0.0889640961303,0.0467447876505,-0.452498539218,0.474442679529,-0.0204658949036,-0.00866319946092,0.0,21.9889588822,10.0
Y1050173,-0.134568604594,1.41120689371,-1.03250597574,0.197942673751,-0.427735413877,-0.675894044862,0.0265507941889,0.00330446093513,1.0,78.2887081344,70.0
Y1050174,0.000784112916421,1.68679281091,-0.209270006504,1.3271103349,0.0171464610954,-0.507627796875,0.0565966129083,0.0179188912886,1.0,80.3657909203,80.0
Y1050175,-0.191453255095,1.05222503895,-0.249358423546,-0.36135096213,0.671170545998,1.77945134005,-0.0416102949843,-0.00158506544134,0.0,23.5112618552,30.0
Y1050176,0.0336239532589,1.10780118815,0.50362721059,1.08705319139,-0.730131229941,1.10143447708,0.00744575436581,0.00239070511209,1.0,80.1157809568,90.0
Y1050177,-0.296681038272,0.108371948703,-0.0443380231802,-0.40715760345,0.483164564482,0.288592804354,-0.0155535745555,0.00249668999384,0.0,21.8272796859,20.0
Y1050178,-0.407864826618,-0.521387001937,-0.558996883305,0.0610294442955,-0.0515875336731,-0.557293750239,0.00870820125187,-0.000135966971406,0.0,24.5047573485,20.0
Y1050179,0.481806196562,2.48797762187,3.01512564619,-0.592079377898,-0.206623772013,0.588148009382,-0.00840748181405,0.0205063733297,1.0,90.2991000268,95.0
Y1050180,-0.326263819764,-1.28265889612,0.427181140655,0.250528774587,-1.26735388386,-0.0192518314667,-0.00738925539734,-0.0104158898546,0.0,32.826302254,40.0
Y1050181,-0.375455746544,-1.44495702406,0.382928514823,0.212946184023,-1.0025666169,0.0349521907882,-0.00981411660611,-0.00954948507057,0.0,28.0019178538,20.0
Y1050182,0.16298914882,1.58776191993,1.40560246669,-1.31563896671,-0.675355685222,0.893162763478,-0.0446149886397,-0.00181638482033,1.0,80.4931251385,90.0
Y1050183,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,10.0
Y1050184,-0.553181417544,-2.03132445419,0.223048060154,0.0771639212978,-0.0459158456766,0.230786077706,-0.0185749054922,-0.00641924843054,0.0,10.5718838862,10.0
Y1050185,9.52357164605,0.513912806566,0.272605497057,1.61556036887,0.778827846764,-0.737178037115,-1.03088396087,-0.427530952438,1.0,99.0,99.0
Y1050186,-0.0280253261973,0.462292510181,0.595674030385,1.09444326062,-1.09933210525,0.24595422359,0.0214923330191,0.00208385825995,1.0,81.178802959,85.0
Y1050187,-0.478600109194,-1.78525955053,0.290140750937,0.134143977964,-0.447367508512,0.148605785893,-0.014898503014,-0.0077328298774,0.0,17.8862731388,20.0
Y1050188,-0.131348119994,1.06897217762,-0.528228048736,-0.231523425184,-0.650426406105,1.6297540243,-0.04015169419,-0.0129399792393,0.0,38.6187860608,45.0
Y1050189,0.0737965137704,2.9033964362,-1.19743762332,0.398265833338,-0.333563602378,0.0196892026008,0.0263881858428,0.00633026875395,1.0,88.8027579526,91.0
Y1050190,0.164404859719,2.21340236228,0.74776971069,-0.392201506897,-0.105781184013,0.715916971862,-0.0111365584773,0.00799610484137,1.0,80.9517307508,90.0
Y1050191,-0.342701424734,0.489405381447,-1.14213128524,0.211401453179,0.386134054412,-1.29518789375,0.0375588277278,0.00964850992349,0.0,29.7287703053,40.0
Y1050192,0.43303150627,2.94956973157,2.4155843024,5.27936335688,2.41626917725,0.463625875689,0.157898405126,0.0739308280953,1.0,79.0632934483,70.0
Y1050193,-0.505602160032,-1.16735444004,-0.320005880504,-0.0180524210511,0.270679771102,0.0540311479217,-0.0104159600237,-0.00264150936281,0.0,13.6694672259,20.0
Y1050194,-0.285390857288,1.80289007124,-1.74502736665,-0.526663735725,1.13655497855,1.20973737103,-0.0278509692954,-0.000359404658723,0.0,22.3908777914,20.0
Y1050195,-0.184766877295,0.656167095353,-0.304253068333,-0.0436621744372,-0.352973055977,1.64678029142,-0.0371766310705,-0.00990274987775,0.0,32.5537257213,40.0
Y1050196,-0.511122411232,-1.16631982201,-0.285139531888,-0.0871064468436,0.37118792859,0.480251025612,-0.021570681208,-0.00442361110842,0.0,11.2199364036,10.0
Y1050197,0.371414802595,2.40245304743,2.48965330715,0.0898505897529,0.526879918119,0.574482139578,0.0108598281545,0.0273200209573,1.0,81.7143793126,80.0
Y1050198,0.0328091386424,1.53526521139,1.68190839759,-2.67704088406,1.22401664188,1.01109906537,-0.0750823710597,0.00797152575799,0.0,22.818642156,20.0
Y1050199,-0.116317937632,0.0340566701081,1.10617238295,1.86981204683,0.368155782113,0.68242460606,0.0346916957431,0.0174823432847,0.0,30.2536483042,30.0
Y1050200,-0.38655784849,-0.236572003287,-0.555929771958,-0.140134207591,0.167475356195,0.608910324978,-0.0204750144247,-0.0049213688856,0.0,20.7122124099,30.0
Y1050201,-0.0318766852805,1.13183643706,0.380280070306,-0.024554185795,-0.2888847183,1.52846016097,-0.0293220277216,-0.00281192139211,1.0,70.8901792101,68.0
Y1050202,0.0165045370014,1.17392861384,0.627356923897,-0.11792236628,-0.462477532731,0.868501472794,-0.0165147049263,0.000569664789955,1.0,75.53736291,75.0
Y1050203,-0.587989853891,-1.88967809133,-0.0484164522631,0.0331569676265,0.321896859126,0.0144163427631,-0.0127170207214,-0.00313927658113,0.0,7.51232991584,10.0
Y1050204,0.125293192254,0.410991435977,2.62340104882,-1.69287400448,-0.673979283056,-1.12363873486,-0.0143975570527,0.00986120428752,1.0,77.8496199869,90.0
Y1050205,-0.088893860975,1.21915843791,-0.603732244656,0.182780856579,-0.848638728796,0.121149110244,0.00546488271037,-0.00346385199802,1.0,80.0617681439,88.0
Y1050206,-0.199600373556,-0.123677422792,-0.113580147596,0.253973712343,-1.38901266699,-0.597409374306,0.01298462104,-0.00634911858273,1.0,77.5514679376,70.0
Y1050207,-0.178136212184,1.6610093338,-1.4794396983,-0.087052357218,-0.0815387989179,-0.656368495573,0.0211991825033,0.00320251511297,0.0,42.0924314666,40.0
Y1050208,-0.266938898137,0.36006919539,-0.616098651266,0.182215054609,-0.186850711456,-0.221931720126,0.00975811378025,0.000677472183556,1.0,65.7888500401,70.0
Y1050209,0.0169590105933,0.437329324049,1.42106685592,0.327354669887,-0.567398707568,-0.116559094465,0.0131835139276,0.00917189979308,1.0,76.1368756882,85.0
Y1050210,-0.371350136326,-0.11997096721,-0.729300260396,0.00408043103947,0.00878998808921,-0.421780567009,0.00694877124645,-1.07908139178e-05,0.0,26.4707977026,20.0
Y1050211,-0.386227909102,0.773838089492,-1.21219183665,-0.589955189422,1.30122453646,-0.809696834762,0.0111593960146,0.0112294058851,0.0,18.2946068315,40.0
Y1050212,-0.48174590574,-1.02578288693,-0.23213781109,-0.141649874209,0.310458691544,0.91638955296,-0.0321775335988,-0.00691052818186,0.0,11.906828721,20.0
Y1050213,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,10.0
Y1050214,-0.200275544559,0.610994852504,0.0552236315365,-0.542813502348,0.262515585367,1.69279656188,-0.0485208647387,-0.00570343380948,0.0,24.695914554,20.0
Y1050215,-0.310586693692,0.402157264444,-0.605892825516,-0.423259409939,0.372872658441,0.160768561381,-0.0121895245553,0.000283358182003,0.0,24.6001784288,20.0
Y1050216,-0.505461316695,-0.617054946226,-0.769929229003,-0.126388219868,0.72083534961,-0.000482617359238,-0.00699131375212,0.000745309784844,0.0,12.2768753281,10.0
Y1050217,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,10.0
Y1050218,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,10.0
Y1050219,-0.229708303595,1.14654595833,-0.986382386325,-0.341445673583,0.168642595645,1.39050489491,-0.0344747407732,-0.00727148015969,0.0,29.299920169,20.0
Y1050220,-0.291273101727,-0.409867521637,0.389876789014,-0.588879202839,-0.0481258068333,-0.437227037671,-0.00856620423296,0.00143953885757,0.0,25.8861254514,30.0
Y1050221,-0.0795724962453,0.590314875759,0.236214037058,1.07214350507,-0.64578367035,-0.251321344005,0.0344802886889,0.0073127660503,1.0,77.6716223362,80.0
Y1050222,-0.325233105942,-0.258836034066,-0.378573176146,0.018704856075,-0.407807928621,0.0955181977368,-0.00664712793726,-0.00517023613316,0.0,29.3624190935,50.0
Y1050223,-0.174669090992,1.96322916233,-0.830836620556,-1.25325994866,1.31795630551,0.333000818906,-0.0231584407753,0.00815386688521,0.0,24.8045193962,20.0
Y1050224,0.0954993716044,0.621156752951,1.78282732016,-1.3244982716,-1.16655040472,-0.549309149114,-0.0197840830793,0.000419748948832,1.0,82.4259566869,68.0
Y1050225,0.182511461468,0.854604931928,2.95133190636,-1.45324576931,0.141149807974,-0.5372473181,-0.0150009512304,0.0184228904318,1.0,72.4465131264,75.0
Y1050226,-0.219330241623,0.183360245925,-0.484699659338,0.219063676339,-1.02589742026,-0.982771225018,0.0239789150353,-0.00195463162775,0.0,43.7062743447,40.0
Y1050227,-0.377247739152,0.548023592714,-1.20922281836,-0.232727566381,0.691468440803,0.18546357141,-0.00650155072878,0.00116495738656,0.0,21.1886015846,10.0
Y1050228,9.07252717649,-1.10045620589,-0.0264458525855,-1.10252004529,0.377488876196,0.401687848081,1.30157348878,-0.30330300823,1.0,66.0,66.0
Y1050229,0.180954023009,1.42225858518,1.25114604468,1.16679912464,-0.764889760138,-0.054107590621,0.0393302238538,0.0146768636487,1.0,88.8471111913,99.0
Y1050230,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,0.0
Y1050231,-0.568528695966,-1.18846613205,-0.578687887715,-0.0486435983758,0.713437998049,-0.270284061122,-0.00257702987066,0.00139273152563,0.0,8.67371631456,10.0
Y1050232,-0.38396927634,-0.682557128221,0.729581197315,-1.2433805234,1.10236066869,-0.249360657787,-0.0267816492743,0.00757324543111,0.0,9.06783078395,10.0
Y1050233,-0.568578702349,-1.18901673271,-0.578523078529,-0.0484895258195,0.713286190536,-0.27099441389,-0.00256094319336,0.00139503946464,0.0,8.67333783511,10.0
Y1050234,-0.578173699699,-1.65986307266,-0.197301187867,-0.00254707422089,0.434811794354,0.0135694727762,-0.011774678952,-0.00223477126131,0.0,7.84014774298,10.0
Y1050235,-0.567593573462,-1.17816986505,-0.581769829867,-0.0515247648638,0.716276808081,-0.257000419715,-0.00287785174745,0.00134957292098,0.0,8.68079390405,10.0
Y1050236,-0.183328627849,-0.554658736676,1.93979130075,3.38481992001,2.02483977888,0.0110902822121,0.0925042311949,0.0460628178083,0.0,14.3162522779,20.0
Y1050237,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,0.0
Y1050238,-0.153128389086,0.161723855249,-0.00788578985276,0.610774738488,-1.10797476377,-0.676744614113,0.0272460966047,0.000209529044032,0.0,45.8111857412,40.0
Y1050239,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,10.0
Y1050240,-0.568183642252,-1.18466688099,-0.579825102978,-0.0497067288118,0.714485499247,-0.265382489644,-0.0026880310552,0.00137680630007,0.0,8.67632789596,10.0
Y1050241,-0.315330160219,0.497475903674,-0.863969213188,-0.22407521161,0.22932575644,0.757183572897,-0.0210595049984,-0.00440670910976,0.0,25.205117333,20.0
Y1050242,-0.0690681200325,0.316178736593,2.1334199567,-2.39532596277,0.896034764965,-0.626507740182,-0.0393407174337,0.0136918357681,0.0,22.1457792949,20.0
Y1050243,-0.484435693778,-0.96478565761,0.0441615939984,-0.623518293173,0.924604141764,-0.446260379443,-0.0099956749255,0.00553960327714,0.0,8.93557297681,10.0
Y1050244,-0.168786355083,-0.157786033528,2.42385651271,-2.79601346925,1.7151836589,-1.17042864249,-0.0369306162995,0.0214779000225,0.0,9.90107986312,10.0
Y1050245,-0.568390439693,-1.18694384647,-0.579143547624,-0.0490695739439,0.713857711287,-0.268320097319,-0.00262150587384,0.00138635059928,0.0,8.67476272413,10.0
Y1050246,-0.145655226994,0.0892918906767,1.16795276143,2.65637906228,1.36646714635,-0.327940429055,0.0824945143791,0.0367845202932,0.0,24.6399788127,30.0
Y1050247,-0.380383916904,-0.541716081954,-0.237534495453,0.414045162539,0.165872532597,-0.334347438311,0.0138143774618,0.00404061275664,0.0,22.9797491566,30.0
Y1050248,-0.364091715342,-0.524827435946,-0.295846875787,0.278916641773,-0.180457034369,-0.471288674531,0.0122068822178,0.000861158056267,0.0,26.9305230272,30.0
Y1050249,-0.33953827118,-0.441450706994,-0.368071672594,0.130537707384,-0.52842499593,-0.539456783364,0.0091191966626,-0.0026089997729,0.0,31.2310534033,30.0
Y1050250,-0.580084989339,-1.68090753299,-0.191002030184,0.0033417196391,0.429009572525,-0.0135808589678,-0.011159831449,-0.00214655972368,0.0,7.82568191266,10.0
Y1050251,-0.569181783535,-1.19565702303,-0.57653546587,-0.0466313978264,0.711455379158,-0.279561328038,-0.0023669365115,0.00142287340335,0.0,8.6687733411,0.0
Y1050252,-0.568552877922,-1.18873239008,-0.578608189721,-0.0485690923726,0.713364587369,-0.270627571653,-0.00256925071738,0.00139384759273,0.0,8.67353329046,10.0
Y1050253,-0.505981337407,-0.98924606536,-0.518535534542,0.00270342018954,0.368965602659,-0.353380143567,0.000849741212811,0.000317531844359,0.0,14.8917191779,10.0
Y1050254,-0.434756419626,-0.752241366695,-0.362533084243,0.222072253812,0.206166942476,-0.382051896314,0.0084479269579,0.00208455399116,0.0,19.9330073469,20.0
Y1050255,0.12493318721,1.67646838955,0.927775052062,-0.212165057939,-0.345346640884,-0.048168686688,0.00664128418231,0.0101362333152,0.0,49.3602450858,40.0
Y1050256,-0.274817286464,-0.686781811362,0.276757188297,0.574981645396,-0.791624806898,-0.284207921041,0.0128835000749,-0.00141702218528,0.0,34.0765395767,30.0
Y1050257,-0.17954785241,0.0964801264227,-0.229628116688,0.247745593779,-1.37861038453,-0.695745286484,0.0165209470407,-0.00546416576866,0.0,46.8034742893,40.0
Y1050258,-0.566871155066,-1.17021559954,-0.584150749687,-0.0537505776985,0.718469898912,-0.246738291629,-0.00311024831222,0.00131623122533,0.0,8.68626161638,10.0
Y1050259,0.289903245051,2.44357072245,0.987693816048,3.41632895609,0.330029674248,-1.52319578406,0.142085398807,0.0474618093797,1.0,95.1953405225,80.0
Y1050260,-0.166269113089,2.07559389554,-1.51465173532,-0.48767226603,0.526138678021,-0.676360636929,0.0165603673699,0.00793468267545,0.0,37.9063050031,50.0
Y1050261,-0.195320504984,-0.882974371938,0.841642017203,0.864563288779,-1.35232249625,-0.0902815471496,0.0131733456569,-0.00351566699576,1.0,72.8763000256,82.0
Y1050262,-0.0996107028929,0.856427317209,-0.435265261789,0.337829588918,-1.14834818533,-0.516884443731,0.0206863031299,-0.00206346799615,0.0,50.2635211085,50.0
Y1050263,-0.201668266925,-0.694562015183,0.392653913049,0.31269200565,-1.79454589883,-0.187082995061,0.000192821039348,-0.0114574333905,0.0,44.6503622326,40.0
Y1050264,-0.0863157133973,1.2699189889,-0.49164808399,-0.320871105969,-0.658654957333,-0.972393861751,0.0189535806508,0.0026780438409,0.0,47.9298231582,40.0
Y1050265,0.119749111027,1.08986146347,2.76096461266,-3.04841296718,0.858231324758,-1.64995478475,-0.0262818256777,0.0224713440627,0.0,32.4528610533,20.0
Y1050266,-0.0414763199163,1.74563747979,-0.610727245907,-0.464933206205,-0.536180747089,0.00936073981423,-0.00370441858481,-0.00146196146026,0.0,47.3203006012,40.0
Y1050267,-0.165601362047,-0.0743949316141,0.195156772579,0.311546570203,-1.27294500496,0.431894745365,-0.00799961650014,-0.00911051080373,0.0,42.0674734317,30.0
Y1050268,14.1154088448,-2.23496134951,-1.17243536923,-0.520612757979,-0.407912090916,0.238037167966,-0.165404451603,0.474160629855,1.0,60.0,60.0
Y1050269,-0.510336836127,-1.88996802009,0.261590669774,0.109897145359,-0.276537013819,0.183576122808,-0.0164629295993,-0.00717385904938,0.0,14.7737670763,10.0
Y1050270,-0.129376082642,1.39020130005,-0.770733155921,0.497600680083,-0.0107619367372,-0.283761451524,0.0270530841432,0.0076039433458,0.0,41.133266737,40.0
Y1050271,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,0.0
Y1050272,-0.589678653555,-2.15173919432,0.190215466782,0.0492800637724,0.150539223425,0.2710019652,-0.0203739960671,-0.00577643197765,0.0,6.99250191052,0.0
Y1050273,-0.241127312915,-0.678877629008,0.506565422085,0.762920811484,-0.817516487248,-0.0985371448916,0.0137389041193,-0.000407416623331,0.0,34.9898384112,40.0
Y9999986,-0.037715837933,1.78945658935,-0.193693861106,-0.479284385454,0.296759903086,-0.589055466909,0.0138174633522,0.0116489377177,0.0,41.1000597653,58.0
Y9999987,-0.434168691412,-1.63866769289,0.330110864633,0.16808954367,-0.686530201491,0.0996473141281,-0.0127083057909,-0.00851538903797,0.0,22.2437816339,27.0
Y9999988,-0.168338883915,2.80519827246,-2.37736099168,-0.302534815746,0.780865670868,-0.751673591228,0.0279308379685,0.00976342176214,0.0,40.0973436646,33.0
Y9999989,-0.117702516064,1.77640654094,-1.32907489965,-0.0542404997175,-0.448749275703,-0.507752394292,0.0182623049185,0.000640875171958,0.0,47.3228380726,59.0
Y9999990,-0.0392982087117,1.35990481358,-0.488779258033,-0.0995925720434,-1.2096253493,1.12105370423,-0.0250434028797,-0.0127058901083,1.0,82.0678827198,63.0
Y9999991,-0.082204677938,1.60943768306,-0.550642643918,-0.646531536164,-0.124233745664,-1.08402766296,0.017507243049,0.00727164142841,0.0,44.2910775805,36.0
Y9999992,-0.041681769841,2.28020352034,-0.729462557138,-0.953952965749,0.290092155206,1.07986074851,-0.0341816092484,-0.00162965509053,0.0,38.1461214454,38.0
Y9999993,-0.0968649230476,1.29864897869,-0.71703139226,-0.146350734671,-0.74467244696,-1.60216155,0.0374954834135,0.0053988059286,0.0,50.8568646493,49.0
Y9999994,-0.425715254424,0.0768156294823,-0.982852853725,-0.225013447047,0.712071308368,0.384793998147,-0.0138275312776,-0.000445438654481,0.0,16.7243446893,20.0
Y9999995,-0.197310091751,1.21803059199,-1.23979805235,0.0323966626995,-0.343090618217,-1.00705957815,0.0285654024451,0.00313749270492,0.0,42.9863247839,57.0
Y9999996,-0.202490584602,-0.874295864416,0.538526457301,0.345091421843,-1.93359281382,-0.155636145571,-0.00128799170879,-0.0125958760861,0.0,44.9650759102,54.0
Y9999997,-0.0287063488797,0.86565381446,0.337069380791,-0.497574569201,-1.12764860374,0.46245842117,-0.0220807031699,-0.00773056753639,0.0,47.0922953362,58.0
Y9999998,-0.268968747998,0.407716491786,-0.740515363469,-0.0123902133281,-0.33498479521,-0.157633819224,0.00285948637028,-0.00251684917242,0.0,34.2828255492,49.0
Y9999999,0.127454336895,2.82252368911,-0.741412857046,-0.59492385133,-0.878309492869,0.854507280521,-0.0203716829061,-0.00636013269147,1.0,90.3796798746,73.0
