evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,32.0063367329,20.0,12.0063367329,0.0,0.600316836645,0.0
1.0,1.0,20.6785346339,10.0,10.6785346339,0.0,1.06785346339,0.0
1.0,1.0,11.4195546046,10.0,1.4195546046,0.0,0.14195546046,0.0
1.0,1.0,28.6707853283,20.0,8.6707853283,0.0,0.433539266415,0.0
1.0,1.0,76.3215197719,68.0,8.3215197719,0.0,0.122375290763,0.0
1.0,1.0,17.071868769,20.0,0.0,-2.928131231,0.0,-0.14640656155
1.0,1.0,76.1579633401,80.0,0.0,-3.8420366599,0.0,-0.0480254582488
1.0,1.0,11.7665499504,10.0,1.7665499504,0.0,0.17665499504,0.0
1.0,1.0,22.9036167773,10.0,12.9036167773,0.0,1.29036167773,0.0
1.0,1.0,31.652199334,30.0,1.652199334,0.0,0.0550733111333,0.0
1.0,1.0,38.2515475157,50.0,0.0,-11.7484524843,0.0,-0.234969049686
1.0,1.0,13.1720298024,10.0,3.1720298024,0.0,0.31720298024,0.0
1.0,1.0,35.5267407936,57.0,0.0,-21.4732592064,0.0,-0.376723845726
1.0,2.0,35.6752849037,30.0,5.6752849037,0.0,0.189176163457,0.0
1.0,2.0,25.7829684427,30.0,0.0,-4.2170315573,0.0,-0.140567718577
1.0,2.0,18.7599486218,10.0,8.7599486218,0.0,0.87599486218,0.0
1.0,2.0,79.5576684991,90.0,0.0,-10.4423315009,0.0,-0.116025905566
1.0,2.0,39.5598869163,40.0,0.0,-0.4401130837,0.0,-0.0110028270925
1.0,2.0,76.3506039074,70.0,6.3506039074,0.0,0.0907229129629,0.0
1.0,2.0,8.97761012857,10.0,0.0,-1.02238987143,0.0,-0.102238987143
1.0,2.0,23.5719964587,30.0,0.0,-6.4280035413,0.0,-0.21426678471
1.0,2.0,12.5700111129,10.0,2.5700111129,0.0,0.25700111129,0.0
1.0,2.0,14.6008689644,10.0,4.6008689644,0.0,0.46008689644,0.0
1.0,2.0,34.3740658323,40.0,0.0,-5.6259341677,0.0,-0.140648354193
1.0,2.0,43.1641327574,40.0,3.1641327574,0.0,0.079103318935,0.0
1.0,2.0,27.3217564706,49.0,0.0,-21.6782435294,0.0,-0.442413133253
1.0,3.0,3.72024401303,0.0,3.72024401303,0.0,inf,0.0
1.0,3.0,2.80065410017,10.0,0.0,-7.19934589983,0.0,-0.719934589983
1.0,3.0,13.0264857855,10.0,3.0264857855,0.0,0.30264857855,0.0
1.0,3.0,45.5103219019,20.0,25.5103219019,0.0,1.27551609509,0.0
1.0,3.0,37.3630456521,20.0,17.3630456521,0.0,0.868152282605,0.0
1.0,3.0,6.51493321472,10.0,0.0,-3.48506678528,0.0,-0.348506678528
1.0,3.0,78.9146275333,75.0,3.9146275333,0.0,0.0521950337773,0.0
1.0,3.0,32.0258005908,40.0,0.0,-7.9741994092,0.0,-0.19935498523
1.0,3.0,21.30670118,10.0,11.30670118,0.0,1.130670118,0.0
1.0,3.0,0.0,10.0,0.0,-10.0,0.0,-1.0
1.0,3.0,82.9407012176,82.0,0.9407012176,0.0,0.0114719660683,0.0
1.0,3.0,21.5992234293,40.0,0.0,-18.4007765707,0.0,-0.460019414268
1.0,3.0,84.8222565142,73.0,11.8222565142,0.0,0.161948719373,0.0
1.0,4.0,5.32451295289,0.0,5.32451295289,0.0,inf,0.0
1.0,4.0,84.2471465669,80.0,4.2471465669,0.0,0.0530893320862,0.0
1.0,4.0,77.3611906008,90.0,0.0,-12.6388093992,0.0,-0.140431215547
1.0,4.0,33.5346363841,20.0,13.5346363841,0.0,0.676731819205,0.0
1.0,4.0,80.2316045628,99.0,0.0,-18.7683954372,0.0,-0.189579751891
1.0,4.0,86.1157814256,85.0,1.1157814256,0.0,0.0131268403012,0.0
