username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,indicator,predict_score,real_score
101302503,3.0485382452,-1.13445852929,3.15807896791,-0.469649302329,-0.448999990062,0.0287363486133,-0.067355446733,0.247338992824,1.0,64.2494114291,61.0
102602012,7.89335992612,3.74448412365,-1.19026004808,0.724827534957,0.950985346681,-0.0962847938583,-0.0724358088816,0.0149846161876,0.0,43.2369839238,52.57
103602527,3.41865250107,-1.28208559255,2.57343467034,-0.0586406310585,-0.121240028904,-0.33262699727,-0.32365365386,0.170741270874,0.0,49.4107912796,47.15
104602001,0.016464036636,-0.873401960571,-0.324232506622,-0.125736246437,0.359976591393,0.138916313251,0.283651284285,0.02241589629,0.0,59.1428698058,58.21
104602002,-0.841959112589,-0.0661944827343,-0.306881360668,0.197439446359,-0.246591593124,-0.20584771421,0.382961153584,0.370801364872,1.0,70.5222925018,69.33
104602003,0.189349469658,-0.143242381378,0.468190818521,-0.0584667505641,-0.25315737223,0.0203949530169,0.102918965683,-0.202677372395,0.0,55.4998872804,55.3
104602005,-2.00627953799,-0.0523196946567,-1.09688155659,-0.900472348574,0.269118679599,-0.146454846896,-0.144254705231,0.147750408427,1.0,74.1867786321,74.12
104602006,0.123146753174,0.0902978789425,-0.485874198416,0.158669301469,-0.867597948398,0.337811743139,-0.123288308512,-0.0570022794005,1.0,64.0716446784,61.13
104602007,-2.05842593528,-0.246919958903,0.320778471167,1.7607009295,0.379065095045,-0.0641569995459,-0.015954018352,0.105962317483,1.0,83.7999712193,85.72
104602008,0.343813034567,-1.34396358937,-1.17690860298,0.0287809306656,0.0488655402055,-0.177380662639,0.00642294451895,-0.0782601255193,1.0,76.2692926097,72.53
104602009,0.085821522202,-1.36107312444,-1.00309723637,0.406029598825,0.312093949755,-0.581749618761,-0.134025685896,0.0371412587083,1.0,79.4043479737,79.78
104602010,-0.707558606088,-1.15469495518,-0.248859232751,0.590255798274,0.333504417026,0.145748158039,0.156498203293,-0.129023675978,1.0,82.6387664509,76.68
104602011,-1.21097412303,-0.27256542378,0.781819720465,0.0987404416197,0.192168650473,0.721464886155,-0.0300617739085,-0.122155064306,1.0,77.4757831516,70.97
104602012,-1.95090455469,0.28678102887,1.3742293759,-0.177987333686,0.208228255325,-0.218778980852,0.411840574253,-0.0394512865439,1.0,82.216835995,88.14
104602013,-0.765624421751,-0.223581885163,0.341428461033,0.182572985808,-0.113725829798,-0.0376284432926,0.372359015704,-0.0786213482749,1.0,77.7171375773,66.43
104602014,5.51456781962,-0.0596759013273,-0.655618048629,0.185455112226,-1.2501183065,-0.0635543490625,-0.17042116967,-0.0485437344104,0.0,33.7301772931,50.89
104602016,1.14541640049,-0.706703498531,-1.29277913807,-0.193470650981,-0.655649922245,0.612187388621,-0.190559543042,-0.123765231285,0.0,44.725855984,25.71
104602017,-0.961295400448,-0.281784216498,-1.13558376768,-0.465107242291,0.13438690297,-0.951056867651,-0.388794884503,0.302135844978,0.0,53.335424072,52.83
104602018,-1.54455728081,0.577552142173,-0.566568903919,0.314636524658,-0.568805570636,-0.257973310851,-0.0159495392869,0.162119231172,0.0,49.8909890997,54.02
104602019,-1.45025172529,1.33118656642,0.494480584773,-0.722859537009,-0.899000029202,-0.267963848226,0.258316592447,-0.151690322259,1.0,68.4673290759,80.67
104602020,-0.632441247509,-0.485676298977,-0.434425235341,0.0589665822625,0.200867056604,0.145443020823,-0.121608311242,-0.329839255778,1.0,80.1262676733,77.99
104602021,0.954845011954,0.051214914077,-0.126711058802,-0.554664072022,-0.522159805168,0.433038626298,0.597189563408,-0.0698783457103,1.0,67.7353293192,80.61
104602022,-0.193635509118,-1.22005606492,-0.420232075924,0.84193751619,0.305606662073,-0.159199327477,-0.357251673914,-0.393854217837,1.0,84.2334236965,83.56
104602023,-0.0254490177159,-0.149433281291,-1.28064172753,-0.278372640328,1.53096347209,-0.214855833574,0.122896754471,-0.171033870303,1.0,89.2585248318,95.5
104602024,1.47079974891,0.0537654465278,-0.368751359445,-0.243446261971,0.402692777858,0.0804488912951,-0.248260275932,0.0065228563283,1.0,71.9456704839,72.67
104602025,1.36771472016,1.08335828428,-0.217629800531,-0.651422075528,0.0534306643895,0.0323548180454,0.520430238799,-0.0503324051213,1.0,70.9243359892,61.38
104602026,6.41002663988,1.66984622815,-0.170410964251,0.118827218137,0.550273274172,0.187351112886,-0.0407811236321,0.12924266855,0.0,42.9946853654,25.57
104602027,-0.205324368467,-0.696989343274,1.42025800829,-1.11956524929,0.700609363013,0.813806590329,0.310768470071,0.0987811682832,0.0,58.309970907,57.3
104602028,-1.41209637825,-0.554656567897,0.16926473818,0.287148613013,0.369070287907,-0.463683043431,0.417905856228,-0.259201404926,1.0,87.9756680231,104.16
104602029,-1.52063665096,0.468570444251,0.00801099574267,-1.04063167806,-0.172964985112,-0.223824442232,-0.297211317667,0.02121789905,1.0,70.4060947887,67.13
104602030,0.724262406466,-0.578951454595,-0.66314387559,0.234178520431,-0.574188529879,-0.851005093429,-0.188501869468,-0.153306854365,0.0,53.2120573045,54.11
104602031,-0.25206032131,0.0375884460366,-0.145474034933,-0.725286637536,-0.257886126471,0.309713188277,-0.326601758718,-0.105186147935,0.0,49.4698122293,50.2
104602032,3.54134076114,-2.94808741154,-0.0534070090036,0.196079038837,0.263182383566,0.0328743767641,-0.529574803352,0.0362337054757,0.0,53.2151747487,51.06
104602033,-0.272037294468,1.0664736681,1.21261386063,-0.223224416108,0.386538565724,0.178672477725,0.487978234637,-0.108905701006,1.0,79.1529550886,82.94
104602035,-1.26889321263,-0.839313098175,-0.462962340778,0.623553332595,0.344233895345,0.655528407763,-0.00493406560894,0.107343182027,1.0,77.2924833973,80.48
104602037,-2.15699914453,0.408333280291,-0.236285114174,-0.266764556919,-0.0991227234312,-0.53151984014,0.00305986975206,0.0929162703895,1.0,75.3699678371,61.61
104602501,0.807075527104,-0.676706447498,0.790079379109,-0.048999491489,-0.242073071558,0.428045921043,0.568557099829,-0.0324659847003,0.0,54.2428764646,56.93
104602502,-1.0383932308,0.696760556524,1.12205278688,0.958333073908,-0.326938436311,-0.389747512882,0.23139543298,-0.227754422582,1.0,79.7247883392,67.38
104602503,1.89265086177,0.244988502999,-0.23773020704,-0.42861373962,-0.558752328989,-0.876685841354,0.347045066817,-0.0693887858842,0.0,50.283515551,48.27
104602504,-0.206028589318,-0.12973351421,-0.894567151931,-0.771920745552,-0.0163744848746,0.505216094814,0.752447634899,0.40946677066,1.0,67.5152463836,71.49
104602505,-0.892182960887,0.142157113316,0.254085053079,-0.412677571613,0.446058328891,0.0445564617069,-0.137770122519,0.0894465841977,1.0,75.9854495324,81.71
104602506,-1.1678263401,0.615522608151,-0.442889595763,-0.546111262916,-0.234232111841,-0.0978630495705,-0.358581459413,-0.071906793134,1.0,70.1833809578,63.62
104602507,0.888387390564,-0.271364857515,-1.1227077655,0.544214957812,-0.240141751163,0.264843299863,0.384129901813,-0.113348338254,0.0,53.7843379639,39.87
104602508,-2.8750006049,1.00107326205,-0.423295983622,0.780330772399,-0.0305166895274,0.88707733316,-0.578403767028,0.268730541351,1.0,68.1885971615,60.32
104602509,0.5719952202,0.205448881719,-0.675539732251,-0.0361550946017,-0.526273191884,0.177106143178,-0.121777464968,-0.162223338565,0.0,48.6123804857,47.45
104602510,-2.10391494825,0.265603275826,-0.815111902161,-0.07320069734,-0.12556814177,-0.705317739449,-0.148524183927,0.699251431842,1.0,67.0870476363,70.1
104602511,-1.66854574815,-0.113383118761,0.775771019111,1.0320425593,0.0154205709706,-0.268041097363,-0.0150751388838,0.0571010281337,1.0,79.785457926,78.77
104602513,-2.42101122051,0.0515794899302,0.696790021789,-0.289470177604,0.422536896364,-0.0321435230203,-0.353378673606,-0.213862169822,1.0,82.5314529989,93.69
104602514,-2.88724928411,0.59393010626,0.583181305598,0.419533779158,0.311075638182,0.0699897905797,0.274944264689,0.413801288861,1.0,77.1476435528,74.75
104602515,-0.0302006954582,0.333693216577,0.235753183215,-0.718980812157,0.240673189307,-0.3795828609,-0.209386182912,-0.0141325924296,1.0,74.1829311725,60.84
104602516,-2.87448893025,0.696897109577,0.248624954227,-1.2802407107,0.231581178828,0.539835636651,-0.609249640441,-0.0722967575107,0.0,53.7380623828,56.89
104602517,3.38419860074,-2.0445908284,1.3487046131,-0.117539992079,0.145254278638,-0.0216740666748,-0.400156648511,0.132394054458,1.0,69.8803122153,82.97
104602519,-0.884201422191,-1.07426057602,-0.98078604032,0.317515555445,0.358998891421,-0.325982708906,0.460366319361,-0.101158904671,1.0,84.5015303042,94.97
104602520,3.88645167177,1.31753070907,1.50877719882,0.326605804052,0.259045031327,-0.0199059764926,-0.0945734224058,0.0213111938372,0.0,49.2810269099,48.24
104602521,-3.58457362727,1.83607149071,1.97738552166,1.82534731168,-0.284490671278,-0.178265171237,-0.136109409381,-0.0702156353942,1.0,80.6680787244,80.87
104602522,-2.40768717594,1.93360163925,0.558449408956,-1.04162464901,-0.0177674940735,-0.191446209529,-0.685528712068,-0.304959923824,0.0,54.7265317902,59.34
104602524,0.358226730694,-0.0538336315423,-0.99524577809,-0.144347793531,-0.410814361903,0.0250998358436,0.555832110078,-0.0446454314204,1.0,71.0234113072,68.02
104602525,-0.376247462401,0.359558529494,-1.22456419249,0.941857925513,-0.629237426748,1.16216804929,-0.436862702039,0.211815388096,0.0,40.7565891586,59.69
104602526,-1.18214891661,-0.124167254235,-0.546185572254,0.0310692038098,-0.0321169120576,0.353770903605,0.0669417139152,-0.205879511813,1.0,76.6643593643,76.48
