evaluation_num,kfold_split_num,username,video_forward_seek_sum,video_backward_seek_avg,qz_mean,watched_time_hour,video_pause_backward_seek_avg,watched_time_weekday,label_val_predict,label_val_test
1,1,Y1050167,-0.361292211624,-0.510075843495,-0.150570092868,-0.67449199692,-0.62741061226,-0.846177808736,25.0386673207,30.0
1,1,Y1050170,-0.401377796503,-0.38328352298,-1.09359012404,-0.917648858176,-0.409913430733,0.597965651506,13.1895976401,10.0
1,1,Y1050173,-0.0673312558504,-0.149510182188,1.29342932987,0.940656826313,1.75146480649,2.61976649584,85.9052362222,70.0
1,1,Y1050204,-0.107416840729,0.172501876176,1.43095308451,0.0311619450825,0.11820289173,0.0203082674068,80.7873882104,90.0
1,1,Y1050205,-0.294482903494,1.25251908053,1.55865371364,1.17920587644,0.622016129781,1.46445172765,85.3207113619,88.0
1,1,Y1050213,-0.401377796503,-0.62101912382,-1.09359012404,-0.942157149769,-0.703534625589,-1.13500650078,10.3833877385,10.0
1,1,Y1050215,-0.37465407325,-0.464393316243,-0.40597135141,-0.0800562594757,-0.421427987596,-0.846177808736,21.744273545,20.0
1,1,Y1050218,-0.401377796503,-0.62101912382,-1.09359012404,-0.942157149769,-0.703534625589,-1.13500650078,10.3833877385,10.0
1,1,Y1050226,-0.187588010485,-0.493007646266,0.301293671972,-0.720648495248,0.0430662752894,0.597965651506,35.1286975384,40.0
1,1,Y1050256,-0.401377796503,-0.62101912382,0.0262461629775,-0.942157149769,-0.703534625589,-1.13500650078,27.1226110762,30.0
1,1,Y1050260,-0.147502425607,1.64176153338,0.733511186359,0.93125598627,0.628635608695,2.04210911175,44.0517270953,50.0
1,1,Y9999994,-0.361292211624,-0.487887187297,-0.111277591667,0.866025231106,-0.703534625589,1.17562303561,28.501714039,20.0
1,1,Y9999999,0.386972039438,-0.190357480985,1.85334747338,2.46238281771,0.344900650421,0.309136959461,88.817717126,73.0
1,2,Y1050163,-0.401377796503,-0.62101912382,-1.09359012404,-0.942157149769,-0.703534625589,-1.13500650078,10.9318633481,0.0
1,2,Y1050168,-0.401377796503,-0.62101912382,-1.09359012404,-0.942157149769,-0.703534625589,-1.13500650078,10.9318633481,10.0
1,2,Y1050171,-0.388015934876,-0.579415393656,-0.327386348713,-0.153245752075,-0.348742348728,0.309136959461,25.0515612471,10.0
1,2,Y1050179,0.293439008053,0.29752597725,1.70600059351,1.78097337908,0.873239975442,-0.268520424639,83.3443363973,95.0
1,2,Y1050182,-0.0806931174764,0.662986195259,1.55865371364,1.35538880044,2.67838661645,-0.268520424639,83.9975416162,90.0
1,2,Y1050187,-0.401377796503,-0.62101912382,-1.09359012404,-0.942157149769,-0.703534625589,-1.13500650078,10.9318633481,20.0
1,2,Y1050190,0.707656718464,2.79326033149,1.50953808692,1.02010023591,2.94470871685,-0.268520424639,84.8997808482,90.0
1,2,Y1050207,4.46233983538,0.176385704205,0.900504316978,0.218773333731,-0.21824404036,1.46445172765,49.8208392637,40.0
1,2,Y1050219,-0.254397318615,-0.62101912382,-0.563141356507,1.19543478631,-0.617895110508,0.309136959461,19.7036568653,20.0
1,2,Y1050230,-0.401377796503,-0.62101912382,-1.09359012404,-0.942157149769,-0.703534625589,-1.13500650078,10.9318633481,0.0
1,2,Y1050240,-0.401377796503,-0.62101912382,-1.09359012404,-0.75376024798,-0.703534625589,-0.268520424639,12.2178006677,10.0
1,2,Y9999991,-0.30784476512,-0.573472003585,0.851388690256,-0.407191983475,-0.60566089397,0.597965651506,43.7881177513,36.0
1,2,Y9999993,0.881360919602,1.0999799002,1.44077620974,0.498464694308,0.830529731658,0.886794343552,55.8696713829,49.0
1,3,Y1050169,-0.187588010485,-0.62101912382,-1.09359012404,0.0243655128175,-0.703534625589,-0.268520424639,10.9932656568,0.0
1,3,Y1050174,-0.37465407325,-0.510075843495,1.05767432208,-0.281696204656,-0.475162585602,1.17562303561,74.5824070451,80.0
