number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.676083192212,188.822316096,0.638613731542,0.635745586555
2.0,0.736656166522,126.097715382,0.868324268791,0.866217457092
3.0,0.771069106249,96.4568989267,0.881366645531,0.87849648373
4.0,0.799213536676,79.15373656,0.905692922232,0.902626025394
5.0,0.831044458516,64.1339956074,0.9229388396,0.919780595321
6.0,0.828917186289,64.966043482,0.923106263022,0.919293350444
