number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.717537645817,151.728086496,0.636312500799,0.633426092075
2.0,0.725235077327,147.543073554,0.731247658411,0.726947620946
3.0,0.733221814987,145.192952936,0.740426249094,0.734146238991
4.0,0.78537892708,95.7839388287,0.865118755412,0.860732373474
5.0,0.782669734176,99.0324816883,0.866959567188,0.861507090434
6.0,0.790344407594,95.9042808472,0.888790559131,0.883276041402
7.0,0.862594192963,41.8969030477,0.957481588802,0.955001348148
8.0,0.869222657332,38.284074971,0.958498236842,0.955708202344
9.0,0.867793665746,39.6833145337,0.958883893092,0.955747918836
