evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,7.3113702339,,9.04182958467,0.0,inf,0.0,inf,0.0
1,10 to 20,0,9,19,4.65480478218,-2.37685497875,9.9205937917,-3.39208529706,0.465480478218,-0.237685497875,0.99205937917,-0.339208529706
1,20 to 30,0,13,8,3.43097703359,-4.82085042995,7.2951214115,-13.2012672071,0.168258075857,-0.241042521497,0.364756070575,-0.660063360354
1,30 to 40,0,7,9,5.00433563513,-5.28128155094,10.2077836852,-7.6258201455,0.159812581975,-0.170875606582,0.340259456173,-0.25419400485
1,40 to 50,0,10,8,7.72094218949,-8.2289433718,11.3584838256,-22.3471121643,0.189498599698,-0.198016459489,0.28396209564,-0.558677804108
1,50 to 60,0,1,7,3.0953425132,-10.6448254283,3.0953425132,-16.8841775516,0.061906850264,-0.192087545619,0.061906850264,-0.286172500875
1,60 to 70,0,5,0,4.02131786072,,5.3385416735,0.0,0.0616823640062,0.0,0.080886995053,0.0
1,70 to 80,0,5,2,4.89224584146,-4.43978022975,9.8248793295,-7.4674476726,0.0674995233347,-0.0634254318536,0.140355418993,-0.106677823894
1,80 to 90,0,3,5,1.99261176383,-1.82765966924,4.28865072,-4.0158571072,0.0244936312216,-0.0217808989039,0.053608134,-0.0456347398545
1,90 to 100,0,1,7,0.0284213465,-4.37751444431,0.0284213465,-9.2901145294,0.000315792738889,-0.0472886328207,0.000315792738889,-0.103223494771
2,0 to 10,0,9,0,7.5880811157,,9.01065839148,0.0,inf,0.0,inf,0.0
2,10 to 20,0,9,19,4.72599795769,-2.40323020055,9.8317089201,-3.32789236349,0.472599795769,-0.240323020055,0.98317089201,-0.332789236349
2,20 to 30,0,14,7,3.07966927744,-5.23062933469,7.3364292187,-13.1981219574,0.151659291295,-0.261531466735,0.366821460935,-0.659906097868
2,30 to 40,0,7,9,4.96582840177,-5.49652092691,11.7537894187,-7.8017367967,0.15868094678,-0.177491051678,0.391792980623,-0.260057893223
2,40 to 50,0,10,8,8.16409863778,-8.03814749251,11.4500129462,-22.2117116387,0.199856214603,-0.193770483936,0.286250323655,-0.555292790967
2,50 to 60,0,1,7,3.8215726412,-10.2559694831,3.8215726412,-16.1680846581,0.076431452824,-0.185127512441,0.076431452824,-0.274035333188
2,60 to 70,0,5,0,4.84213164342,,5.6065659057,0.0,0.0745521199025,0.0,0.0889931096143,0.0
2,70 to 80,0,5,2,4.75898326428,-5.0782499768,8.696452592,-7.4156426943,0.0653651561755,-0.07254642824,0.124235037029,-0.105937752776
2,80 to 90,0,5,3,1.27290846026,-2.52791323863,3.0869449744,-4.1112773271,0.0154898965306,-0.029720924925,0.03858681218,-0.0467190605352
2,90 to 100,0,0,8,,-3.97313618454,0.0,-9.9648582596,0.0,-0.0431767223787,0.0,-0.110720647329
3,0 to 10,0,9,0,7.352177725,,9.14215462485,0.0,inf,0.0,inf,0.0
3,10 to 20,0,9,19,4.56828134579,-2.34592729851,9.9423927379,-3.13855225921,0.456828134579,-0.234592729851,0.99423927379,-0.313855225921
3,20 to 30,0,13,8,3.21603625988,-4.68143531464,6.9524987296,-13.7973261167,0.157627772016,-0.234071765732,0.34762493648,-0.689866305835
3,30 to 40,0,7,9,4.80091777909,-5.42744247347,10.8032541472,-7.7593116903,0.153240995494,-0.175529133345,0.360108471573,-0.25864372301
3,40 to 50,0,10,8,7.77191425653,-7.95968424209,12.1736818573,-22.1880867581,0.190965575241,-0.19143485518,0.304342046432,-0.554702168953
3,50 to 60,0,1,7,2.8506796935,-10.0655492697,2.8506796935,-15.6715261274,0.05701359387,-0.182238940509,0.05701359387,-0.265619086905
3,60 to 70,0,5,0,4.44928118512,,5.9266160506,0.0,0.0686008180156,0.0,0.0897972128879,0.0
3,70 to 80,0,5,2,5.1175368826,-4.69920759925,9.1046325677,-7.5921979953,0.0704893620343,-0.0671315371321,0.130066179539,-0.108459971361
3,80 to 90,0,4,4,1.89404741888,-2.03927922235,3.9197102599,-4.0304747652,0.023125630133,-0.024243070306,0.0489963782488,-0.0458008496045
3,90 to 100,0,0,8,,-3.9623682979,0.0,-10.2372223503,0.0,-0.0429527532686,0.0,-0.113746915003
4,0 to 10,0,9,0,7.42427519504,,9.58312201592,0.0,inf,0.0,inf,0.0
4,10 to 20,0,9,19,4.61815287016,-2.37348954264,9.5116489872,-3.35996267425,0.461815287016,-0.237348954264,0.95116489872,-0.335996267425
4,20 to 30,0,13,8,3.19455327159,-4.7748973521,7.2554174291,-13.7565876528,0.157372423844,-0.238744867605,0.362770871455,-0.687829382641
4,30 to 40,0,7,9,5.06873714029,-5.67896453546,10.8388867483,-7.7899510527,0.162947948279,-0.183355628118,0.361296224943,-0.25966503509
