evaluation_num,kfold_split_num,username,forum_num_days,forum_avg_count,forum_sum_count,video_forward_seek_sum,watched_time_hour,qz_mean,watched_time_weekday,video_pause_backward_seek_avg,label_val_predict,label_val_test
1,1,Y1050162,-0.149927222422,-0.142032145856,-0.147892751569,1.3533734615,1.25964837613,-0.00891776297921,2.53458221396,3.21089539921,43.0949951651,30.0
1,1,Y1050167,-0.149927222422,-0.142032145856,-0.147892751569,-0.369983115021,-0.554163624777,0.310694862196,-0.731456612083,-0.596138803523,30.9547704316,30.0
1,1,Y1050171,-0.149927222422,-0.142032145856,-0.147892751569,-0.415939290395,0.11746735581,0.0367411834743,-0.368563409189,-0.36006292273,27.5645764112,10.0
1,1,Y1050176,-0.149927222422,-0.142032145856,-0.147892751569,1.07763640925,1.11811765153,1.22387379127,-0.368563409189,-0.0824543690023,77.1964188854,90.0
1,1,Y1050184,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-0.800339501507,-1.09434981498,-0.695539174241,14.5335819304,10.0
1,1,Y1050185,5.08389581484,5.39104623155,6.47770251874,-0.186158413526,0.310989959952,1.57392571408,-0.368563409189,0.181384255134,74.8870852822,99.0
1,1,Y1050192,-0.149927222422,-0.142032145856,-0.147892751569,0.342337603273,1.22348852039,0.386793106285,1.08300940239,0.203365140429,67.9772513482,70.0
1,1,Y1050218,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,9.5520197755,10.0
1,1,Y1050235,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.643284464084,-1.15039142432,-0.00567020629521,-0.516618506769,11.794772488,10.0
1,1,Y1050236,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,9.5520197755,20.0
1,1,Y1050253,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.662514708501,-1.15039142432,-0.00567020629521,-0.516618506769,11.8179918943,10.0
1,1,Y1050254,-0.149927222422,-0.142032145856,-0.147892751569,-0.347005027334,-0.629647205916,-1.15039142432,-0.00567020629521,-0.695539174241,11.3520950947,20.0
1,1,Y1050263,-0.149927222422,-0.142032145856,-0.147892751569,-0.415939290395,-0.723264139498,1.43694887472,-0.731456612083,4.76154118367,62.65152771,40.0
1,2,Y1050177,-0.149927222422,-0.142032145856,-0.147892751569,0.664030830889,0.286392202536,-0.49594652515,0.357222996598,0.109603829385,23.3659025392,20.0
1,2,Y1050194,-0.149927222422,-0.142032145856,-0.147892751569,-0.140202238152,2.65181603881,-0.693801959782,1.80879580817,0.0712636862272,21.3264484585,20.0
1,2,Y1050203,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,10.1489945124,10.0
1,2,Y1050205,-0.149927222422,-0.142032145856,-0.147892751569,-0.278070764273,1.62773612119,1.58914536289,1.80879580817,0.588022136159,88.2756924809,88.0
1,2,Y1050206,-0.149927222422,-0.142032145856,-0.147892751569,-0.117224150465,-0.493863693157,0.904261166091,-0.00567020629521,-0.110606222751,76.0565900785,70.0
1,2,Y1050217,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,10.1489945124,10.0
1,2,Y1050229,-0.149927222422,-0.142032145856,-0.147892751569,-0.0023337120307,-0.126459697379,1.81744009516,-0.368563409189,1.43895299886,89.214904647,99.0
1,2,Y1050232,-0.149927222422,-0.142032145856,-0.147892751569,-0.278070764273,-0.191712259402,-1.15039142432,-0.368563409189,1.31731833482,13.48248997,10.0
1,2,Y1050265,-0.149927222422,-0.142032145856,-0.147892751569,0.250425252525,-0.663306004276,0.06718048111,0.357222996598,-0.695539174241,30.0764614418,20.0
1,2,Y1050272,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,10.1489945124,0.0
1,2,Y1050273,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,0.204157320471,-1.09434981498,-0.695539174241,28.3888558373,40.0
1,2,Y9999990,-0.149927222422,-0.142032145856,-0.147892751569,-0.186158413526,1.66566382869,1.63480430935,0.357222996598,-0.24823750556,85.3079179074,63.0
1,2,Y9999992,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,2.72230029609,0.341134159831,-0.00567020629521,-0.295548258634,30.9700453507,38.0
1,3,Y1050161,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,0.219376969288,-1.09434981498,-0.695539174241,28.0229422665,40.0
1,3,Y1050163,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,9.71686166658,0.0
1,3,Y1050168,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,9.71686166658,10.0
1,3,Y1050170,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.876376703789,-1.15039142432,1.08300940239,-0.31213774356,14.206155593,10.0
1,3,Y1050174,-0.149927222422,-0.142032145856,-0.147892751569,-0.392961202708,-0.0336603537832,0.736845029095,1.80879580817,-0.397338062085,73.952902901,80.0
1,3,Y1050204,-0.149927222422,-0.142032145856,-0.147892751569,-0.117224150465,-0.859269524068,1.23909344008,-0.368563409189,0.117736586916,78.1830706497,90.0
1,3,Y1050209,-0.149927222422,-0.142032145856,-0.147892751569,0.0895786387169,-0.626938868093,1.04123800545,-0.368563409189,0.646365831802,76.4781279607,85.0
1,3,Y1050212,-0.149927222422,-0.142032145856,-0.147892751569,-0.415939290395,-0.561876828179,-1.15039142432,-0.731456612083,-0.0245866712196,11.2157980772,20.0
1,3,Y1050222,-0.149927222422,-0.142032145856,-0.147892751569,-0.369983115021,0.134546188751,0.0367411834743,-0.00567020629521,-0.516618506769,27.458061678,50.0
1,3,Y1050239,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-1.15039142432,-1.09434981498,-0.695539174241,9.71686166658,10.0
1,3,Y1050240,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.659203914859,-1.15039142432,-0.00567020629521,-0.695539174241,11.5864457289,10.0
1,3,Y1050244,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.604320326232,-1.15039142432,-0.00567020629521,-0.516618506769,11.8182372569,10.0
1,3,Y1050256,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,0.584648540917,-1.09434981498,-0.695539174241,32.9045637598,30.0
1,4,Y1050169,-0.149927222422,-0.142032145856,-0.147892751569,-0.0712679750914,0.371909482272,-1.15039142432,-0.00567020629521,-0.695539174241,12.0973179556,0.0
1,4,Y1050179,-0.149927222422,-0.142032145856,-0.147892751569,0.664030830889,1.11074701118,1.74134185107,-0.368563409189,1.02788784311,86.6507003461,95.0
1,4,Y1050181,-0.149927222422,-0.142032145856,-0.147892751569,-0.438917378082,-0.908853237885,-0.313310739336,-1.09434981498,-0.695539174241,20.8262783836,20.0
1,4,Y1050182,-0.149927222422,-0.142032145856,-0.147892751569,0.0436224633431,1.34530543372,1.43694887472,-0.368563409189,2.75131486047,84.5036885767,90.0
