number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.746679526064,125.616426517,0.625401406496,0.622428401786
2.0,0.757743400757,119.463176667,0.739760774595,0.735596946988
3.0,0.827886152462,63.2258725756,0.899082920615,0.896641378371
4.0,0.833389329728,61.0422506834,0.900683440991,0.897453634194
