evaluation_num,kfold_split_num,username,mt_online_num_day,qz_mean,label_val_predict,label_val_test
1,1,Y1050175,-0.455767448815,-0.785523753953,18.6038403618,30.0
1,1,Y1050179,-0.197633672495,0.344552418548,75.3709283,95.0
1,1,Y1050185,0.318633880145,0.998807044733,81.0187702574,99.0
1,1,Y1050194,-0.197633672495,-0.0420525878336,24.9432155984,20.0
1,1,Y1050199,-0.197633672495,0.701418578286,31.2208124873,30.0
1,1,Y1050208,-0.197633672495,0.255335878614,74.6176166733,70.0
1,1,Y1050221,-0.197633672495,0.760896271575,78.8863825578,80.0
1,1,Y1050222,-0.455767448815,0.909590504799,32.9167612687,50.0
1,1,Y1050231,0.834901432785,-0.785523753953,18.9127320997,10.0
1,1,Y1050252,-0.455767448815,-0.398918747571,21.8681907441,10.0
1,1,Y1050264,-0.197633672495,0.998807044733,33.7318512429,40.0
1,1,Y1050269,-0.455767448815,-1.97507761974,8.55968533944,10.0
1,1,Y9999992,-0.455767448815,0.701418578286,31.1590341398,38.0
1,2,Y1050165,-0.455767448815,-1.97507761974,8.34734959713,0.0
1,2,Y1050167,0.834901432785,0.701418578286,31.3674507495,30.0
1,2,Y1050182,-0.197633672495,0.404030111838,76.7657811251,90.0
1,2,Y1050190,-0.197633672495,0.939329351444,81.3571694676,90.0
1,2,Y1050207,-0.455767448815,0.998807044733,33.8550626111,40.0
1,2,Y1050213,-0.455767448815,-1.38030068685,13.4488921999,10.0
1,2,Y1050218,-0.455767448815,-1.23160645362,14.7242778506,10.0
1,2,Y1050226,-0.197633672495,0.998807044733,33.867694499,40.0
1,2,Y1050228,-0.197633672495,0.760896271575,79.8267066868,66.0
1,2,Y1050247,-0.197633672495,0.998807044733,33.867694499,30.0
1,2,Y1050251,-0.455767448815,-1.97507761974,8.34734959713,0.0
1,2,Y1050270,1.86743653806,0.909590504799,33.2035182123,40.0
1,2,Y9999993,-0.197633672495,-1.23160645362,14.7369097386,49.0
1,3,Y1050176,-0.197633672495,0.404030111838,75.8216537734,90.0
1,3,Y1050189,-0.197633672495,0.0471639521007,72.769882015,91.0
1,3,Y1050206,-0.197633672495,0.701418578286,78.3647969053,70.0
1,3,Y1050211,1.86743653806,0.998807044733,34.0100272269,40.0
1,3,Y1050215,-0.455767448815,0.850112811509,32.5698260566,20.0
1,3,Y1050220,-0.455767448815,-0.0420525878336,24.9403966607,30.0
1,3,Y1050225,-0.197633672495,0.404030111838,75.8216537734,75.0
1,3,Y1050229,-0.197633672495,0.998807044733,80.9079400373,99.0
1,3,Y1050245,-0.455767448815,-0.0420525878336,24.9403966607,10.0
1,3,Y1050262,-0.197633672495,0.998807044733,33.8601342453,50.0
1,3,Y1050271,-0.455767448815,-1.97507761974,8.40996630292,0.0
1,3,Y9999996,-0.455767448815,-0.0420525878336,24.9403966607,54.0
1,3,Y9999999,-0.455767448815,0.850112811509,79.6176318486,73.0
1,4,Y1050160,-0.455767448815,0.255335878614,27.1188092699,30.0
1,4,Y1050181,-0.455767448815,0.255335878614,27.1188092699,20.0
1,4,Y1050212,-0.455767448815,-0.190746821057,23.2937132423,20.0
1,4,Y1050216,-0.455767448815,-1.97507761974,7.99332913198,10.0
1,4,Y1050230,-0.455767448815,-1.97507761974,7.99332913198,0.0
1,4,Y1050236,-0.197633672495,0.850112811509,32.472197531,20.0
1,4,Y1050240,1.86743653806,-1.0829122204,17.9228632063,10.0
1,4,Y1050241,0.576767656465,0.493246651772,30.171901382,20.0
1,4,Y1050254,4.44877430126,0.493246651772,33.9708047472,20.0
1,4,Y1050272,-0.455767448815,-1.97507761974,7.99332913198,0.0
1,4,Y9999986,-0.455767448815,0.255335878614,27.1188092699,58.0
1,4,Y9999987,-0.455767448815,-1.97507761974,7.99332913198,27.0
1,4,Y9999989,-0.455767448815,0.701418578286,30.9439052974,59.0
1,5,Y1050170,0.576767656465,-1.97507761974,7.71178305767,10.0
1,5,Y1050174,-0.197633672495,0.998807044733,84.3453729656,80.0
1,5,Y1050177,-0.197633672495,0.850112811509,34.4607636143,20.0
1,5,Y1050184,-0.197633672495,0.701418578286,33.0580720735,10.0
1,5,Y1050187,-0.455767448815,0.701418578286,33.0906858334,20.0
1,5,Y1050192,0.318633880145,0.998807044733,84.2801454456,70.0
1,5,Y1050196,-0.455767448815,-0.934217987177,17.6610788838,10.0
1,5,Y1050201,0.318633880145,0.850112811509,82.8774539047,68.0
1,5,Y1050209,-0.197633672495,0.701418578286,81.5399898838,85.0
1,5,Y1050243,-0.455767448815,0.850112811509,34.4933773743,10.0
1,5,Y1050263,-0.455767448815,0.701418578286,33.0906858334,40.0
1,5,Y1050266,0.318633880145,0.998807044733,35.7982276353,40.0
1,5,Y1050268,-0.455767448815,0.998807044733,84.3779867256,60.0
1,6,Y1050172,-0.197633672495,-1.97507761974,8.67089212728,10.0
1,6,Y1050180,-0.197633672495,0.701418578286,32.058116143,40.0
1,6,Y1050195,-0.197633672495,0.404030111838,29.4595356968,40.0
1,6,Y1050217,-0.455767448815,-1.23160645362,15.181914341,10.0
1,6,Y1050223,-0.197633672495,-0.0420525878336,25.5616650275,20.0
1,6,Y1050227,-0.197633672495,-0.934217987177,17.7659236889,10.0
1,6,Y1050237,-0.455767448815,-1.97507761974,8.6854632255,0.0
1,6,Y1050242,-0.197633672495,0.701418578286,32.058116143,20.0
1,6,Y1050249,4.44877430126,0.641940884996,31.2761202857,30.0
1,6,Y1050250,4.70690807758,-1.97507761974,8.39404126102,10.0
1,6,Y1050259,-0.197633672495,0.552724345062,78.9485995018,80.0
1,6,Y1050265,-0.455767448815,0.998807044733,34.6712676874,20.0
1,6,Y9999990,-0.455767448815,0.909590504799,82.0814671355,63.0
1,7,Y1050171,-0.197633672495,-1.97507761974,8.97882272393,10.0
1,7,Y1050203,-0.455767448815,0.314813571904,28.4420455997,10.0
1,7,Y1050205,-0.197633672495,0.850112811509,81.0423588416,88.0
1,7,Y1050210,-0.455767448815,-0.339441054281,22.8887375637,20.0
1,7,Y1050224,-0.197633672495,0.701418578286,79.7802433789,68.0
1,7,Y1050233,-0.455767448815,-0.636829520729,20.3645066382,10.0
1,7,Y1050234,1.86743653806,-0.934217987177,17.6004729656,10.0
1,7,Y1050238,5.48130940654,0.850112811509,32.3728320228,40.0
1,7,Y1050239,-0.197633672495,-0.785523753953,19.0757464258,10.0
1,7,Y1050253,-0.197633672495,-0.339441054281,22.862092814,10.0
1,7,Y1050260,-0.455767448815,0.701418578286,31.7235458028,50.0
1,7,Y9999991,-0.455767448815,-0.339441054281,22.8887375637,36.0
1,7,Y9999994,-0.455767448815,-0.934217987177,17.8402757127,20.0
1,8,Y1050166,-0.455767448815,0.552724345062,31.1060957233,20.0
1,8,Y1050168,-0.197633672495,-0.934217987177,16.9432786681,10.0
1,8,Y1050169,-0.455767448815,-1.97507761974,7.09917450057,0.0
1,8,Y1050173,-0.197633672495,0.998807044733,82.8805410304,70.0
1,8,Y1050178,-0.197633672495,0.850112811509,33.8893407076,20.0
1,8,Y1050188,2.12557031438,0.79063511822,32.9545837729,45.0
1,8,Y1050193,-0.197633672495,0.701418578286,32.477168871,20.0
1,8,Y1050232,-0.455767448815,0.701418578286,32.5182675599,10.0
1,8,Y1050248,0.834901432785,0.701418578286,32.3127741154,30.0
