number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.647485648608,231.767021754,0.11977880679,0.112792924304
2.0,0.728657167161,144.829352809,0.560181416511,0.553144319175
3.0,0.73053565115,144.852811429,0.660800581207,0.652594143656
4.0,0.734638236686,144.409912945,0.669239468652,0.658483028609
5.0,0.808559820522,84.9771736924,0.841383575876,0.834882902756
6.0,0.813518992443,77.979051534,0.843482576932,0.8357213824
7.0,0.80844779859,85.156511739,0.92167698831,0.917108145962
8.0,0.808626256487,85.4057664412,0.922433938418,0.91721941327
