number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.732801544242,162.715262356,0.706258326027,0.703747713428
2.0,0.728892885286,168.11715985,0.730051984365,0.725397708233
3.0,0.753897039513,140.170490608,0.809542848165,0.804574400726
4.0,0.762348534113,133.202640218,0.825090273164,0.818953089766
5.0,0.802872250122,97.0587789258,0.900082445849,0.895661315134
6.0,0.81280529025,93.1965280404,0.900851803401,0.895540292869
7.0,0.894792100638,26.3891118923,0.971149878054,0.969330500994
8.0,0.901416544932,23.0241702784,0.976062956521,0.974322080632
9.0,0.90108745295,24.0935872798,0.976222860902,0.974259610885
