evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,7.55522278169,,9.29690107245,0.0,inf,0.0,inf,0.0
1,10 to 20,0,10,18,4.928733346,-2.01501259542,12.4219942264,-3.45149552058,0.4928733346,-0.201501259542,1.24219942264,-0.345149552058
1,20 to 30,0,14,7,5.19385592139,-5.37429619346,15.4501204566,-11.4026299631,0.259692796069,-0.260327009889,0.77250602283,-0.570131498157
1,30 to 40,0,6,10,7.8338287368,-4.84978746988,12.6962565177,-9.3640437925,0.248229716043,-0.161112500678,0.42320855059,-0.312134793083
1,40 to 50,0,10,8,5.21641625121,-10.1901715556,10.3675910043,-22.4938612471,0.129152705819,-0.244311914376,0.259189775108,-0.562346531177
1,50 to 60,0,1,7,0.5270514013,-14.3613646622,0.5270514013,-21.2623041727,0.010541028026,-0.263201490465,0.010541028026,-0.425246083454
1,60 to 70,0,4,1,15.1759517989,-23.015774441,20.501806492,-23.015774441,0.239040986521,-0.348723855167,0.341696774867,-0.348723855167
1,70 to 80,0,5,2,12.5401784253,-5.34681222525,24.56982501,-5.7073951694,0.176833280978,-0.0736652245658,0.350997500143,-0.0760986022587
1,80 to 90,0,2,6,11.158326478,-5.42870815855,20.0,-9.4768078023,0.139479080975,-0.0641367680976,0.25,-0.107993545463
1,90 to 100,0,0,8,,-11.2456253763,0.0,-27.5624603009,0.0,-0.119777260818,0.0,-0.278408689908
2,0 to 10,0,9,0,7.5181475144,,9.07884021617,0.0,inf,0.0,inf,0.0
2,10 to 20,0,10,18,5.22660258261,-2.00982510217,12.1604762617,-3.39738598574,0.522660258261,-0.200982510217,1.21604762617,-0.339738598574
2,20 to 30,0,15,6,5.20060520495,-5.26839512983,16.0274807008,-8.4661939069,0.260030260247,-0.254055277361,0.80137403504,-0.423309695345
2,30 to 40,0,7,9,6.41955518944,-4.58638536053,12.8781661042,-9.2041065123,0.204375678129,-0.152644165,0.429272203473,-0.30680355041
2,40 to 50,0,10,8,5.26011307125,-10.4447562582,9.8573982588,-22.7093376143,0.130518164594,-0.250036328165,0.24643495647,-0.567733440358
2,50 to 60,0,0,8,,-12.3374099662,0.0,-21.0295267939,0.0,-0.225865039536,0.0,-0.420590535878
2,60 to 70,0,4,1,15.7906218906,-24.1789711665,26.952033664,-24.1789711665,0.250707946268,-0.366348047977,0.449200561067,-0.366348047977
2,70 to 80,0,4,3,12.7508024584,-2.53122578123,19.6342648899,-4.196847694,0.179272579412,-0.0350820096844,0.268962532738,-0.0599549670571
2,80 to 90,0,3,5,6.46683100727,-6.79517706408,17.0203992841,-10.7089744771,0.0808353875908,-0.0804850174123,0.212754991051,-0.130597249721
2,90 to 100,0,0,8,,-11.4827004679,0.0,-26.3595673094,0.0,-0.122307225348,0.0,-0.266258255651
3,0 to 10,0,9,0,7.62719318227,,9.63255214006,0.0,inf,0.0,inf,0.0
3,10 to 20,0,10,18,5.29767337854,-1.94311082544,12.2000633958,-3.201210409,0.529767337854,-0.194311082544,1.22000633958,-0.3201210409
3,20 to 30,0,15,6,5.57441205421,-5.111608587,16.8502342554,-7.7615587339,0.27872060271,-0.245078033682,0.84251171277,-0.388077936695
3,30 to 40,0,6,10,7.44984443188,-4.65557198523,13.2433177536,-9.5247592122,0.236338701531,-0.154816815356,0.44144392512,-0.31749197374
3,40 to 50,0,10,8,5.41670799833,-10.1362368267,10.6595859026,-22.6027507924,0.134657798031,-0.243032621139,0.266489647565,-0.56506876981
3,50 to 60,0,0,8,,-12.7489629453,0.0,-21.415899531,0.0,-0.233846558293,0.0,-0.42831799062
3,60 to 70,0,4,1,16.9634862556,-24.4378439724,27.8623893401,-24.4378439724,0.269348825998,-0.370270363218,0.464373155668,-0.370270363218
3,70 to 80,0,4,3,13.8277372719,-3.20550612707,18.7460953798,-4.6569032889,0.194787720023,-0.0442184636907,0.256795827121,-0.0665271898414
3,80 to 90,0,3,5,7.3597877696,-6.44458647024,19.4162385368,-9.945472471,0.09199734712,-0.0763069669511,0.24270298171,-0.117005558482
