number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.736198457595,138.392149853,0.520125165087,0.516316634651
2.0,0.740682621556,139.657657163,0.534561134087,0.527114112232
3.0,0.74677751497,136.061337575,0.548261150681,0.537331984971
4.0,0.765300994579,115.282529217,0.631771405728,0.619796492093
