evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,7.30119332912,,9.031688822,0.0,inf,0.0,inf,0.0
1,10 to 20,0,8,20,4.11087065565,-2.51611025931,9.4904488534,-3.96149065193,0.411087065565,-0.251611025931,0.94904488534,-0.396149065193
1,20 to 30,0,11,10,4.00970617809,-3.39058055099,8.9377607954,-8.2931071547,0.191697155514,-0.169529027549,0.44688803977,-0.414655357735
1,30 to 40,0,6,10,4.3503464419,-4.71452521278,8.0976839822,-9.5565098523,0.135787705685,-0.153861030228,0.23001411613,-0.31855032841
1,40 to 50,0,7,11,6.2505774508,-6.179159936,9.5871620641,-19.6715231725,0.150985263377,-0.150374845752,0.239679051602,-0.491788079312
1,50 to 60,0,2,6,1.1169455569,-3.66019491678,1.2406288921,-8.1838773559,0.0216031613441,-0.0659697479483,0.024812577842,-0.138709785693
1,60 to 70,0,3,2,10.4003657561,-0.4538054816,11.1551421408,-0.6045842117,0.164482410176,-0.00674112935319,0.183498208273,-0.00889094428971
1,70 to 80,0,5,2,10.2291753534,-3.85278882015,22.6625708594,-7.4774206206,0.142390310712,-0.0514791638019,0.323751012277,-0.099698941608
1,80 to 90,0,2,6,3.6091092597,-5.51615637022,6.8641225469,-11.2021037699,0.0451138657463,-0.0656576672028,0.0858015318363,-0.136611021584
1,90 to 100,0,1,7,0.5416528423,-6.28618891051,0.5416528423,-13.5795446178,0.00547124083131,-0.068191443203,0.00547124083131,-0.150883829087
2,0 to 10,0,9,0,6.88437511191,,8.61318984249,0.0,inf,0.0,inf,0.0
2,10 to 20,0,9,19,3.64240866964,-2.47468349787,9.474736421,-3.54401565619,0.364240866964,-0.247468349787,0.9474736421,-0.354401565619
2,20 to 30,0,10,11,4.38062465077,-2.90477331425,9.6486689105,-6.662065711,0.209153249415,-0.145238665713,0.482433445525,-0.33310328555
2,30 to 40,0,7,9,3.81221868074,-5.36329428249,7.8374926103,-10.1053286612,0.119271125192,-0.175396713983,0.261249753677,-0.336844288707
2,40 to 50,0,6,12,6.69009864613,-5.67001222001,8.8547310601,-19.2442006629,0.161465610723,-0.137987619745,0.221368276503,-0.481105016572
2,50 to 60,0,3,5,1.23972021747,-4.11168896762,1.9926243681,-7.1597567452,0.024340218852,-0.0742156817662,0.039852487362,-0.122038575752
2,60 to 70,0,3,2,12.6804788338,-0.8412597301,13.9743055816,-1.1930905871,0.200783705473,-0.0126373067678,0.232905093027,-0.0180771301076
